hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,13,13,-88,8,10,2,29,-91,-86,-86,-86,-93,-87,-86,-86,-87,-86,-86,-90,-87,-86,-86,-86,-93,-89,-87,-86,-86,-86,-91,-86,-94,-93,-89,-87,-86,312,-87.86206896551724,-86.0,-86.0,2.8208616780045346
HDOK,PLOK,17472,14,14,-88,7,10,2,29,-93,-86,-87,-88,-92,-89,-88,-86,-87,-86,-93,-86,-86,-87,-87,-93,-91,-93,-86,-86,-87,-87,-88,-87,-86,-89,-87,-87,-93,312,-88.3103448275862,-87.0,-87.0,3.6462585034013597
HDOK,PLOK,17472,15,15,-88,7,10,2,29,-92,-87,-88,-87,-93,-89,-88,-86,-87,-87,-91,-86,-87,-87,-86,-93,-91,-94,-87,-86,-87,-86,-88,-87,-86,-89,-87,-87,-87,312,-88.13793103448276,-87.0,-87.0,1.7596371882086166
HDOK,PLOK,17472,16,16,-87,7,10,2,29,-93,-86,-88,-87,-91,-89,-88,-86,-87,-86,-88,-86,-86,-88,-86,-90,-90,-94,-86,-86,-87,-86,-87,-86,-87,-89,-87,-87,-86,312,-87.6896551724138,-87.0,-86.0,1.297052154195011
HDOK,PLOK,17472,17,17,-87,7,10,2,29,-90,-85,-87,-91,-90,-89,-88,-85,-86,-85,-91,-85,-85,-88,-86,-88,-89,-93,-86,-85,-86,-85,-87,-86,-86,-88,-86,-86,-93,312,-87.41379310344827,-86.0,-86.0,2.380952380952381
HDOK,PLOK,17472,18,18,-87,8,10,2,29,-91,-86,-85,-88,-91,-88,-88,-86,-86,-86,-97,-85,-85,-87,-86,-93,-90,-93,-86,-85,-86,-86,-87,-86,-86,-89,-87,-86,-93,312,-87.86206896551724,-86.0,-86.0,2.7528344671201816
HDOK,PLOK,17472,19,19,-88,7,10,2,29,-91,-86,-86,-86,-92,-88,-87,-85,-86,-86,-89,-86,-86,-86,-86,-91,-91,-93,-86,-85,-86,-86,-87,-86,-86,-89,-87,-86,-86,312,-87.27586206896552,-86.0,-86.0,1.800453514739229
HDOK,PLOK,17472,20,20,-87,8,10,2,29,-91,-84,-85,-85,-93,-87,-86,-85,-85,-85,-86,-85,-85,-85,-85,-86,-91,-93,-85,-85,-85,-85,-87,-84,-85,-89,-87,-86,-85,312,-86.37931034482759,-85.0,-85.0,1.0793650793650793
HDOK,PLOK,17472,21,21,-86,8,10,2,29,-89,-84,-85,-86,-91,-87,-86,-84,-85,-83,-88,-83,-84,-85,-84,-87,-89,-93,-84,-84,-84,-84,-87,-84,-84,-88,-86,-85,-89,312,-85.93103448275862,-85.0,-84.0,2.4399092970521545
HDOK,PLOK,17472,22,22,-86,8,10,2,29,-93,-87,-86,-86,-93,-86,-85,-86,-87,-85,-84,-93,-88,-84,-84,-84,-93,-87,-85,-86,-84,-85,-91,-84,-89,-93,-90,-87,-85,312,-87.24137931034483,-86.0,-84.0,5.133786848072562
HDOK,PLOK,17472,23,23,-86,8,10,2,29,-89,-83,-86,-87,-90,-88,-87,-84,-84,-84,-95,-84,-84,-85,-84,-91,-89,-93,-84,-84,-85,-84,-87,-85,-85,-88,-86,-85,-89,312,-86.51724137931035,-85.0,-84.0,3.188208616780045
HDOK,PLOK,17472,24,24,-86,8,10,2,29,-89,-83,-84,-84,-91,-84,-84,-84,-87,-84,-84,-91,-91,-84,-84,-84,-91,-87,-85,-87,-84,-86,-91,-83,-86,-91,-91,-87,-86,312,-86.44827586206897,-86.0,-84.0,5.931972789115646
HDOK,PLOK,17472,25,25,-86,8,10,2,29,-91,-84,-84,-84,-93,-85,-84,-84,-86,-84,-84,-87,-86,-84,-84,-85,-93,-88,-85,-85,-85,-85,-91,-84,-93,-93,-88,-87,-84,312,-86.55172413793103,-85.0,-84.0,4.439909297052155
HDOK,PLOK,17472,26,26,-87,7,10,2,29,-91,-85,-86,-85,-93,-85,-86,-85,-86,-85,-86,-86,-85,-85,-85,-87,-92,-93,-85,-85,-86,-85,-88,-85,-86,-88,-87,-86,-86,312,-86.65517241379311,-86.0,-85.0,0.8480725623582767
HDOK,PLOK,17472,27,27,-85,9,10,2,29,-89,-84,-85,-84,-93,-83,-84,-83,-84,-83,-84,-83,-83,-83,-83,-84,-91,-89,-83,-83,-83,-83,-86,-83,-83,-86,-85,-83,-87,312,-84.72413793103448,-84.0,-83.0,1.3786848072562357
HDOK,PLOK,17472,28,28,-86,8,10,2,29,-91,-85,-86,-88,-89,-84,-87,-84,-84,-84,-93,-84,-85,-87,-85,-88,-88,-93,-84,-84,-85,-84,-86,-85,-85,-86,-85,-84,-93,312,-86.41379310344827,-85.0,-84.0,2.299319727891156
HDOK,PLOK,17472,29,29,-86,8,10,2,29,-90,-86,-86,-86,-93,-86,-85,-85,-87,-85,-85,-89,-86,-84,-84,-84,-91,-87,-84,-84,-83,-83,-89,-83,-93,-89,-88,-85,-83,312,-86.3103448275862,-86.0,-86.0,2.7528344671201808
HDOK,PLOK,17472,30,30,-86,9,10,2,29,-95,-93,-89,-89,-95,-89,-89,-89,-92,-88,-88,-92,-97,-87,-87,-87,-93,-88,-87,-93,-86,-90,-93,-83,-84,-91,-91,-86,-84,312,-89.48275862068965,-89.0,-89.0,4.721088435374149
HDOK,PLOK,17472,31,31,-86,8,10,2,29,-89,-85,-85,-85,-93,-84,-84,-84,-86,-84,-85,-85,-85,-84,-84,-85,-93,-88,-85,-84,-84,-83,-89,-84,-89,-89,-87,-86,-84,312,-85.93103448275862,-85.0,-84.0,2.4263038548752824
HDOK,PLOK,17472,32,32,-85,9,10,2,29,-89,-83,-83,-83,-91,-84,-84,-84,-87,-84,-84,-95,-89,-83,-84,-84,-91,-86,-84,-84,-83,-85,-91,-83,-85,-91,-89,-86,-83,312,-85.93103448275862,-84.0,-84.0,5.174603174603176
HDOK,PLOK,17472,33,33,-88,7,10,2,29,-92,-87,-88,-88,-95,-88,-89,-87,-88,-87,-89,-87,-87,-88,-87,-88,-94,-93,-86,-86,-86,-86,-89,-86,-87,-89,-87,-87,-89,312,-88.27586206896552,-88.0,-87.0,0.7755102040816324
HDOK,PLOK,17472,34,34,-89,7,10,2,29,-95,-89,-90,-89,-99,-89,-89,-89,-91,-89,-90,-90,-89,-89,-89,-89,-97,-93,-88,-88,-88,-87,-92,-88,-91,-92,-90,-88,-89,312,-90.20689655172414,-89.0,-89.0,1.1972789115646256
HDOK,PLOK,17472,35,35,-88,7,10,2,29,-91,-89,-87,-87,-93,-87,-87,-89,-90,-88,-87,-99,-97,-88,-87,-87,-93,-88,-87,-90,-86,-89,-94,-86,-88,-94,-92,-89,-87,312,-89.51724137931035,-88.0,-87.0,3.741496598639455
HDOK,PLOK,17472,36,36,-89,7,10,2,29,-94,-87,-87,-87,-95,-87,-87,-88,-89,-87,-87,-93,-93,-87,-87,-88,-95,-90,-89,-89,-88,-89,-95,-88,-89,-95,-94,-91,-87,312,-89.72413793103448,-89.0,-87.0,5.419501133786848
HDOK,PLOK,17472,37,37,-91,8,10,2,29,-95,-89,-89,-89,-97,-89,-89,-89,-90,-89,-89,-90,-90,-89,-89,-90,-99,-94,-89,-89,-90,-90,-95,-90,-97,-95,-93,-92,-92,312,-91.27586206896552,-90.0,-89.0,3.9501133786848066
HDOK,PLOK,17472,38,38,-88,7,10,2,29,-91,-86,-86,-86,-94,-86,-86,-86,-87,-86,-86,-86,-86,-86,-86,-87,-94,-91,-86,-86,-86,-86,-90,-86,-90,-91,-89,-87,-86,312,-87.55172413793103,-86.0,-86.0,2.467120181405895
HDOK,PLOK,17472,39,39,-88,7,10,2,29,-91,-87,-87,-86,-93,-86,-86,-86,-88,-86,-87,-93,-93,-86,-87,-87,-93,-89,-87,-94,-88,-93,-95,-87,-88,-94,-93,-90,-87,312,-89.20689655172414,-88.0,-87.0,6.56235827664399
HDOK,PLOK,17472,40,40,-90,8,10,2,29,-94,-88,-88,-88,-95,-86,-86,-85,-86,-85,-85,-86,-86,-86,-85,-87,-94,-91,-87,-87,-89,-88,-93,-88,-93,-94,-93,-90,-90,312,-88.72413793103448,-88.0,-86.0,5.569160997732426
HDOK,PLOK,17472,41,41,-88,7,10,2,29,-91,-86,-87,-86,-93,-87,-86,-87,-88,-87,-87,-94,-89,-86,-87,-87,-94,-89,-87,-87,-86,-87,-93,-87,-91,-93,-92,-89,-86,312,-88.58620689655173,-87.0,-87.0,3.8367346938775504
HDOK,PLOK,17472,42,42,-89,6,10,2,29,-93,-87,-88,-87,-95,-87,-87,-87,-88,-87,-87,-87,-87,-87,-87,-88,-95,-93,-87,-87,-88,-87,-92,-87,-94,-92,-91,-88,-89,312,-88.93103448275862,-87.0,-87.0,3.6326530612244907
HDOK,PLOK,17472,43,43,-88,8,10,2,29,-89,-84,-87,-95,-89,-85,-87,-84,-85,-85,-93,-85,-85,-87,-86,-93,-90,-94,-86,-86,-86,-86,-88,-86,-86,-89,-87,-87,-86,312,-87.44827586206897,-86.0,-86.0,1.9637188208616778
HDOK,PLOK,17472,44,44,-88,8,10,2,29,-93,-86,-87,-86,-94,-86,-87,-86,-87,-86,-86,-86,-86,-86,-86,-87,-94,-91,-86,-86,-86,-86,-89,-86,-88,-89,-89,-87,-86,312,-87.51724137931035,-86.0,-86.0,1.1337868480725624
HDOK,PLOK,17472,45,45,-87,7,10,2,29,-90,-85,-86,-85,-93,-85,-85,-85,-87,-85,-85,-87,-89,-85,-85,-86,-93,-88,-86,-87,-85,-86,-92,-85,-87,-93,-90,-87,-86,312,-87.17241379310344,-86.0,-85.0,2.4399092970521545
HDOK,PLOK,17472,46,46,-88,8,10,2,29,-93,-86,-87,-86,-93,-86,-86,-86,-87,-86,-86,-87,-86,-86,-86,-86,-94,-89,-87,-86,-86,-86,-91,-86,-94,-90,-90,-87,-86,312,-87.75862068965517,-86.0,-86.0,2.380952380952381
HDOK,PLOK,17472,47,47,-88,7,10,2,29,-91,-86,-86,-86,-93,-86,-86,-86,-87,-86,-86,-87,-87,-86,-86,-86,-94,-89,-86,-86,-86,-86,-91,-86,-88,-92,-89,-87,-88,312,-87.55172413793103,-86.0,-86.0,1.8004535147392284
HDOK,PLOK,17472,48,48,-86,9,10,2,29,-89,-84,-85,-84,-93,-84,-85,-84,-85,-83,-84,-84,-84,-84,-84,-85,-93,-89,-84,-84,-83,-84,-88,-84,-88,-89,-87,-86,-87,312,-85.75862068965517,-84.0,-84.0,2.535147392290249
HDOK,PLOK,17472,49,49,-88,8,10,2,29,-91,-87,-87,-87,-94,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-94,-91,-87,-87,-86,-87,-92,-87,-95,-94,-90,-89,-86,312,-88.55172413793103,-87.0,-87.0,2.5986394557823123
HDOK,PLOK,17472,50,50,-89,6,10,2,29,-93,-87,-87,-87,-93,-87,-87,-87,-89,-87,-87,-93,-95,-87,-87,-87,-95,-89,-87,-90,-87,-90,-94,-87,-88,-95,-93,-89,-87,312,-89.34482758620689,-87.0,-87.0,5.229024943310658
