hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,11,11,-118,-3,10,2,29,-117,-116,-116,-117,-119,-116,-116,-117,-117,-116,-117,-117,-119,-115,-115,-116,-118,-117,-117,-118,-117,-117,-117,-116,-116,-118,-118,-118,-116,360,-116.86206896551724,-117.0,-117.0,0.43990929705215415
HDOK,PLOK,17472,12,12,-117,-2,10,2,29,-116,-116,-116,-114,-118,-116,-115,-115,-115,-115,-116,-116,-116,-115,-115,-117,-119,-117,-115,-115,-118,-116,-116,-116,-116,-117,-117,-117,-115,360,-116.03448275862068,-116.0,-116.0,0.46712018140589573
HDOK,PLOK,17472,13,13,-117,-2,10,2,29,-118,-115,-116,-117,-118,-117,-116,-115,-114,-116,-120,-115,-115,-116,-116,-117,-116,-117,-114,-116,-116,-116,-114,-114,-118,-118,-113,-115,-118,360,-116.06896551724138,-116.0,-116.0,0.9977324263038547
HDOK,PLOK,17472,14,14,-117,-2,10,2,29,-116,-116,-117,-115,-118,-117,-116,-115,-117,-113,-115,-118,-117,-114,-117,-116,-117,-117,-117,-116,-115,-115,-116,-116,-116,-118,-115,-116,-118,360,-116.17241379310344,-116.0,-116.0,0.5351473922902494
HDOK,PLOK,17472,15,15,-116,-1,10,2,29,-115,-115,-115,-115,-118,-115,-113,-115,-116,-113,-115,-116,-116,-115,-115,-115,-117,-117,-115,-116,-114,-116,-119,-116,-117,-117,-117,-116,-116,360,-115.6896551724138,-116.0,-115.0,0.5079365079365078
HDOK,PLOK,17472,16,16,-118,-2,10,2,29,-118,-116,-116,-115,-118,-114,-114,-115,-116,-116,-116,-118,-117,-116,-114,-116,-118,-117,-116,-116,-117,-116,-118,-113,-117,-118,-118,-115,-114,360,-116.13793103448276,-116.0,-116.0,1.0385487528344672
HDOK,PLOK,17472,17,17,-113,0,10,2,29,-116,-113,-112,-113,-117,-113,-113,-112,-113,-114,-112,-113,-114,-114,-113,-114,-118,-117,-115,-113,-113,-116,-116,-113,-117,-118,-117,-116,-116,360,-114.51724137931035,-114.0,-113.0,2.140589569160997
HDOK,PLOK,17472,18,18,-114,-1,10,2,29,-118,-116,-113,-115,-119,-114,-113,-115,-116,-116,-116,-117,-117,-115,-115,-115,-119,-118,-116,-114,-116,-117,-117,-116,-115,-118,-117,-117,-115,360,-116.03448275862068,-116.0,-116.0,0.8072562358276643
HDOK,PLOK,17472,19,19,-117,-2,10,2,29,-117,-114,-117,-118,-118,-117,-116,-117,-116,-114,-118,-117,-116,-116,-114,-118,-117,-118,-116,-116,-115,-116,-117,-116,-116,-116,-116,-116,-117,360,-116.37931034482759,-116.0,-116.0,0.344671201814059
HDOK,PLOK,17472,20,20,-118,-2,10,2,29,-116,-115,-115,-114,-117,-114,-118,-116,-115,-114,-116,-118,-115,-115,-114,-116,-117,-117,-116,-118,-115,-113,-119,-114,-118,-119,-117,-118,-118,360,-116.10344827586206,-116.0,-118.0,1.6099773242630386
HDOK,PLOK,17472,21,21,-117,-2,10,2,29,-118,-115,-117,-115,-119,-116,-118,-115,-116,-116,-117,-118,-121,-115,-116,-115,-119,-118,-117,-117,-115,-116,-118,-116,-117,-117,-117,-118,-113,360,-116.72413793103448,-117.0,-117.0,0.984126984126984
HDOK,PLOK,17472,22,22,-119,-3,10,2,29,-117,-115,-116,-118,-119,-116,-116,-116,-115,-116,-117,-116,-117,-116,-117,-118,-118,-118,-115,-118,-116,-116,-117,-117,-116,-119,-117,-115,-116,360,-116.65517241379311,-116.0,-116.0,0.5215419501133787
HDOK,PLOK,17472,23,23,-119,-3,10,2,29,-114,-116,-115,-114,-117,-115,-115,-115,-116,-116,-116,-117,-117,-116,-116,-117,-118,-118,-117,-116,-117,-117,-117,-115,-118,-118,-119,-117,-117,360,-116.41379310344827,-117.0,-117.0,0.6258503401360545
HDOK,PLOK,17472,24,24,-117,-2,10,2,29,-116,-116,-114,-117,-118,-116,-115,-117,-117,-117,-117,-116,-115,-114,-115,-116,-117,-117,-115,-116,-116,-115,-118,-117,-118,-118,-117,-117,-119,360,-116.41379310344827,-117.0,-117.0,0.6258503401360545
HDOK,PLOK,17472,25,25,-118,-3,10,2,29,-116,-116,-116,-116,-118,-115,-116,-116,-114,-115,-117,-114,-117,-115,-117,-117,-117,-118,-116,-117,-115,-115,-117,-116,-116,-117,-117,-116,-117,360,-116.17241379310344,-116.0,-117.0,0.46712018140589573
HDOK,PLOK,17472,26,26,-118,-2,10,2,29,-117,-117,-116,-117,-116,-116,-114,-117,-117,-116,-116,-117,-116,-117,-116,-116,-118,-117,-115,-117,-118,-114,-116,-116,-118,-119,-116,-116,-116,360,-116.44827586206897,-116.0,-116.0,0.2448979591836735
HDOK,PLOK,17472,27,27,-119,-3,10,2,29,-117,-116,-116,-115,-117,-115,-116,-116,-116,-114,-115,-115,-116,-116,-116,-116,-118,-118,-116,-119,-116,-115,-118,-117,-117,-118,-116,-119,-115,360,-116.34482758620689,-116.0,-116.0,0.6575963718820862
HDOK,PLOK,17472,28,28,-117,-2,10,2,29,-116,-116,-116,-116,-118,-115,-115,-114,-117,-115,-117,-119,-119,-116,-116,-116,-117,-116,-105,-116,-117,-118,-117,-117,-116,-119,-117,-116,-112,360,-116.0,-116.0,-116.0,0.507936507936508
HDOK,PLOK,17472,29,29,-117,-2,10,2,29,-117,-115,-114,-115,-118,-115,-117,-115,-115,-115,-115,-118,-118,-116,-115,-116,-117,-116,-115,-116,-116,-115,-117,-115,-115,-118,-117,-117,-116,360,-116.0,-116.0,-115.0,0.6938775510204083
HDOK,PLOK,17472,30,30,-118,-2,10,2,29,-106,-115,-115,-116,-119,-114,-114,-115,-116,-114,-101,-116,-115,-115,-117,-117,-118,-117,-114,-115,-117,-118,-117,-115,-118,-116,-118,-117,-113,360,-115.10344827586206,-116.0,-115.0,1.3242630385487528
HDOK,PLOK,17472,31,31,-117,-2,10,2,29,-118,-115,-114,-116,-118,-116,-115,-114,-117,-114,-116,-116,-114,-114,-113,-116,-119,-117,-116,-115,-113,-115,-118,-114,-117,-117,-117,-117,-115,360,-115.72413793103448,-116.0,-117.0,1.1746031746031744
HDOK,PLOK,17472,32,32,-117,-2,10,2,29,-117,-115,-116,-116,-118,-116,-116,-113,-117,-114,-118,-116,-118,-116,-117,-117,-118,-118,-117,-114,-116,-117,-117,-117,-118,-117,-116,-117,-117,360,-116.51724137931035,-117.0,-117.0,0.39455782312925175
HDOK,PLOK,17472,33,33,-117,-2,10,2,29,-116,-115,-115,-115,-116,-116,-114,-115,-115,-117,-114,-116,-116,-115,-113,-117,-119,-117,-115,-116,-116,-115,-117,-116,-116,-116,-118,-115,-117,360,-115.79310344827586,-116.0,-116.0,0.46712018140589573
HDOK,PLOK,17472,34,34,-116,-1,10,2,29,-117,-116,-115,-116,-119,-116,-116,-115,-115,-114,-115,-117,-115,-113,-115,-114,-118,-118,-115,-117,-114,-116,-117,-115,-118,-117,-117,-115,-113,360,-115.79310344827586,-116.0,-115.0,0.8480725623582767
HDOK,PLOK,17472,35,35,-116,-1,10,2,29,-116,-115,-114,-114,-117,-115,-115,-115,-117,-116,-115,-116,-116,-116,-114,-116,-118,-116,-115,-114,-114,-116,-118,-114,-118,-118,-117,-116,-118,360,-115.82758620689656,-116.0,-116.0,0.9433106575963719
HDOK,PLOK,17472,36,36,-117,-2,10,2,29,-116,-116,-116,-117,-116,-115,-117,-114,-116,-113,-115,-116,-117,-116,-116,-119,-116,-118,-115,-117,-116,-114,-117,-116,-116,-116,-118,-117,-118,360,-116.17241379310344,-116.0,-116.0,0.34467120181405897
HDOK,PLOK,17472,37,37,-117,-2,10,2,29,-116,-114,-116,-117,-118,-116,-115,-114,-116,-117,-115,-116,-116,-114,-115,-115,-119,-117,-115,-116,-115,-115,-118,-116,-116,-118,-117,-116,-113,360,-115.89655172413794,-116.0,-116.0,0.5034013605442177
HDOK,PLOK,17472,38,38,-117,-2,10,2,29,-117,-117,-117,-117,-117,-114,-118,-113,-115,-115,-117,-115,-114,-116,-115,-117,-119,-118,-115,-115,-117,-116,-116,-116,-115,-115,-117,-117,-117,360,-116.10344827586206,-116.0,-117.0,0.7891156462585035
HDOK,PLOK,17472,39,39,-118,-2,10,2,29,-117,-115,-117,-118,-117,-117,-116,-116,-101,-118,-118,-116,-115,-116,-117,-116,-117,-119,-117,-116,-117,-115,-117,-116,-115,-117,-116,-115,-116,360,-115.96551724137932,-116.0,-117.0,0.42630385487528344
HDOK,PLOK,17472,40,40,-117,-2,10,2,29,-117,-115,-114,-116,-118,-117,-116,-116,-118,-115,-114,-117,-116,-114,-115,-114,-116,-117,-116,-115,-116,-115,-118,-114,-116,-116,-117,-116,-116,360,-115.86206896551724,-116.0,-116.0,0.5986394557823129
HDOK,PLOK,17472,41,41,-118,-2,10,2,29,-117,-115,-116,-115,-118,-115,-116,-115,-118,-114,-116,-117,-115,-115,-115,-115,-118,-117,-115,-116,-115,-116,-118,-117,-118,-117,-117,-115,-117,360,-116.13793103448276,-116.0,-115.0,0.9024943310657595
HDOK,PLOK,17472,42,42,-114,-1,10,2,29,-117,-117,-116,-117,-117,-115,-117,-115,-117,-116,-115,-119,-116,-114,-115,-115,-118,-117,-115,-114,-114,-113,-117,-115,-118,-117,-117,-116,-115,360,-116.0,-116.0,-117.0,0.8072562358276643
HDOK,PLOK,17472,43,43,-116,-1,10,2,29,-116,-114,-116,-117,-119,-116,-113,-116,-117,-116,-116,-118,-116,-113,-116,-115,-118,-118,-115,-116,-115,-116,-117,-115,-115,-118,-116,-117,-117,360,-116.10344827586206,-116.0,-116.0,0.598639455782313
HDOK,PLOK,17472,44,44,-116,-1,10,2,29,-116,-113,-114,-114,-118,-114,-114,-115,-115,-115,-113,-117,-116,-116,-116,-115,-117,-116,-115,-115,-115,-116,-117,-113,-116,-115,-116,-116,-119,360,-115.41379310344827,-115.0,-116.0,0.6167800453514739
HDOK,PLOK,17472,45,45,-118,-3,10,2,29,-117,-116,-117,-117,-118,-116,-115,-113,-116,-113,-116,-117,-116,-115,-116,-115,-116,-117,-115,-115,-117,-116,-117,-116,-118,-118,-118,-117,-116,360,-116.17241379310344,-116.0,-116.0,0.46712018140589573
HDOK,PLOK,17472,46,46,-117,-2,10,2,29,-117,-115,-114,-114,-119,-115,-116,-114,-115,-115,-115,-118,-117,-115,-114,-115,-118,-117,-114,-115,-115,-116,-118,-114,-119,-118,-119,-115,-114,360,-115.86206896551724,-115.0,-115.0,1.6507936507936507
HDOK,PLOK,17472,47,47,-118,-3,10,2,29,-116,-115,-116,-116,-117,-119,-116,-116,-116,-115,-116,-117,-115,-117,-116,-113,-119,-119,-115,-117,-114,-116,-118,-114,-117,-119,-117,-117,-118,360,-116.41379310344827,-116.0,-116.0,0.7120181405895691
HDOK,PLOK,17472,48,48,-119,-3,10,2,29,-116,-117,-117,-117,-118,-117,-117,-116,-117,-117,-118,-116,-116,-116,-117,-119,-117,-119,-117,-116,-115,-117,-117,-117,-118,-118,-116,-117,-119,360,-117.03448275862068,-117.0,-117.0,0.33106575963718826
HDOK,PLOK,17472,49,49,-121,-4,10,2,29,-117,-116,-117,-119,-117,-117,-116,-118,-117,-116,-116,-118,-118,-116,-116,-117,-119,-118,-117,-118,-116,-117,-119,-116,-117,-118,-119,-117,-118,360,-117.24137931034483,-117.0,-117.0,0.5034013605442177
HDOK,PLOK,17472,50,50,-122,-6,10,2,29,-118,-117,-115,-118,-119,-116,-116,-117,-118,-119,-118,-117,-118,-117,-118,-117,-118,-119,-119,-119,-118,-117,-118,-117,-118,-117,-117,-116,-117,360,-117.51724137931035,-118.0,-118.0,0.34013605442176875
