hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,11,11,-115,-8,10,2,29,-111,-110,-109,-108,-111,-110,-108,-108,-109,-110,-109,-109,-108,-109,-110,-109,-109,-111,-109,-111,-109,-111,-111,-110,-110,-112,-111,-111,-111,302,-109.79310344827586,-110.0,-111.0,0.6938775510204083
HDOK,PLOK,17472,12,12,-120,-12,10,2,29,-110,-112,-111,-111,-112,-110,-110,-111,-111,-110,-110,-109,-108,-110,-109,-108,-110,-110,-109,-109,-110,-107,-110,-108,-109,-109,-110,-109,-110,302,-109.72413793103448,-110.0,-110.0,0.3718820861678005
HDOK,PLOK,17472,13,13,-115,-7,10,2,29,-110,-108,-109,-110,-111,-109,-111,-108,-109,-110,-109,-111,-109,-109,-110,-110,-112,-111,-111,-110,-110,-109,-109,-111,-108,-110,-111,-110,-107,302,-109.72413793103448,-110.0,-110.0,0.5351473922902492
HDOK,PLOK,17472,14,14,-114,-7,10,2,29,-112,-109,-109,-107,-110,-108,-109,-107,-108,-108,-110,-108,-107,-108,-109,-109,-111,-110,-110,-110,-112,-107,-110,-110,-111,-109,-109,-108,-111,302,-109.17241379310344,-109.0,-110.0,0.7891156462585035
HDOK,PLOK,17472,15,15,-113,-6,10,2,29,-110,-109,-109,-109,-110,-111,-111,-107,-109,-108,-110,-111,-110,-110,-110,-110,-111,-110,-109,-108,-108,-109,-111,-109,-111,-107,-108,-108,-109,302,-109.37931034482759,-109.0,-110.0,0.7210884353741495
HDOK,PLOK,17472,16,16,-116,-9,10,2,29,-110,-109,-108,-109,-110,-108,-111,-109,-109,-110,-111,-110,-110,-111,-110,-110,-110,-110,-109,-110,-107,-110,-111,-109,-108,-110,-111,-109,-110,302,-109.62068965517241,-110.0,-110.0,0.2993197278911565
HDOK,PLOK,17472,17,17,-114,-7,10,2,29,-108,-108,-112,-107,-110,-111,-108,-108,-107,-110,-109,-110,-109,-109,-110,-111,-111,-110,-109,-110,-110,-110,-110,-109,-109,-110,-110,-110,-108,302,-109.41379310344827,-110.0,-110.0,0.5306122448979591
HDOK,PLOK,17472,18,18,-114,-6,10,2,29,-109,-108,-107,-107,-110,-110,-109,-108,-110,-108,-108,-110,-110,-110,-108,-110,-111,-110,-109,-108,-107,-109,-109,-107,-110,-110,-109,-110,-110,302,-109.0,-109.0,-110.0,0.6938775510204083
HDOK,PLOK,17472,19,19,-113,-6,10,2,29,-108,-107,-108,-107,-109,-110,-108,-107,-109,-107,-110,-108,-109,-110,-109,-111,-110,-110,-109,-109,-107,-110,-109,-109,-109,-110,-110,-110,-108,302,-108.86206896551724,-109.0,-110.0,0.712018140589569
HDOK,PLOK,17472,20,20,-114,-7,10,2,29,-108,-109,-110,-111,-110,-109,-108,-108,-110,-109,-108,-110,-110,-108,-109,-110,-110,-110,-109,-107,-109,-107,-108,-107,-107,-110,-109,-110,-110,302,-108.96551724137932,-109.0,-110.0,0.6575963718820862
HDOK,PLOK,17472,21,21,-114,-7,10,2,29,-110,-108,-105,-107,-110,-107,-109,-110,-110,-108,-108,-107,-109,-110,-109,-111,-111,-110,-109,-107,-111,-110,-110,-109,-112,-111,-109,-108,-109,302,-109.10344827586206,-109.0,-110.0,0.9160997732426301
HDOK,PLOK,17472,22,22,-114,-7,10,2,29,-110,-110,-108,-109,-109,-109,-107,-109,-107,-110,-108,-110,-111,-107,-109,-110,-110,-107,-109,-107,-109,-107,-110,-110,-111,-111,-111,-110,-109,302,-109.10344827586206,-109.0,-110.0,0.8843537414965985
HDOK,PLOK,17472,23,23,-115,-7,10,2,29,-110,-107,-111,-110,-109,-110,-108,-107,-109,-109,-109,-105,-108,-107,-107,-111,-110,-108,-108,-109,-110,-109,-109,-110,-112,-109,-108,-108,-109,302,-108.82758620689656,-109.0,-109.0,0.6938775510204083
HDOK,PLOK,17472,24,24,-114,-7,10,2,29,-110,-108,-109,-107,-110,-106,-111,-110,-110,-110,-108,-108,-107,-108,-111,-111,-108,-109,-109,-109,-110,-110,-108,-107,-107,-109,-110,-108,-110,302,-108.89655172413794,-109.0,-110.0,0.9024943310657595
HDOK,PLOK,17472,25,25,-114,-7,10,2,29,-109,-111,-107,-108,-111,-110,-111,-109,-107,-110,-110,-109,-110,-109,-110,-111,-110,-110,-109,-107,-107,-110,-107,-109,-108,-109,-110,-110,-109,302,-109.20689655172414,-109.0,-110.0,0.6802721088435375
HDOK,PLOK,17472,26,26,-115,-8,10,2,29,-108,-109,-109,-111,-111,-109,-109,-111,-110,-101,-107,-110,-110,-110,-110,-110,-110,-111,-111,-109,-108,-107,-110,-108,-106,-110,-110,-108,-109,302,-109.03448275862068,-110.0,-110.0,0.7120181405895691
HDOK,PLOK,17472,27,27,-115,-7,10,2,29,-110,-108,-110,-110,-110,-107,-107,-109,-109,-109,-107,-109,-107,-110,-109,-109,-109,-107,-109,-109,-109,-107,-107,-110,-111,-109,-109,-110,-110,302,-108.82758620689656,-109.0,-109.0,0.8480725623582767
HDOK,PLOK,17472,28,28,-114,-7,10,2,29,-107,-109,-109,-111,-109,-108,-109,-109,-109,-109,-109,-108,-107,-109,-108,-110,-107,-109,-109,-108,-109,-107,-111,-110,-111,-109,-108,-109,-107,302,-108.75862068965517,-109.0,-109.0,0.39455782312925164
HDOK,PLOK,17472,29,29,-118,-10,10,2,29,-112,-107,-110,-108,-109,-110,-109,-110,-107,-110,-109,-110,-108,-109,-109,-111,-111,-111,-108,-110,-107,-110,-111,-109,-109,-110,-111,-110,-107,302,-109.37931034482759,-110.0,-110.0,0.72562358276644
HDOK,PLOK,17472,30,30,-117,-10,10,2,29,-110,-111,-110,-109,-109,-109,-109,-108,-109,-108,-110,-106,-109,-109,-107,-108,-111,-110,-107,-110,-107,-110,-110,-112,-108,-110,-109,-109,-110,302,-109.10344827586206,-109.0,-110.0,0.5351473922902494
HDOK,PLOK,17472,31,31,-113,-7,10,2,29,-111,-107,-109,-109,-109,-107,-108,-109,-108,-109,-110,-108,-109,-110,-109,-110,-110,-108,-107,-109,-109,-107,-110,-107,-108,-109,-107,-108,-108,302,-108.58620689655173,-109.0,-109.0,0.6258503401360545
HDOK,PLOK,17472,32,32,-114,-7,10,2,29,-108,-110,-107,-107,-110,-107,-107,-107,-110,-110,-110,-111,-107,-107,-108,-107,-110,-109,-107,-110,-111,-107,-111,-108,-110,-107,-110,-106,-108,302,-108.51724137931035,-108.0,-107.0,1.768707482993197
HDOK,PLOK,17472,33,33,-114,-7,10,2,29,-110,-108,-109,-108,-110,-107,-109,-109,-110,-109,-109,-110,-107,-107,-111,-107,-111,-111,-107,-111,-108,-109,-110,-108,-111,-111,-109,-111,-108,302,-109.13793103448276,-109.0,-111.0,1.201814058956916
HDOK,PLOK,17472,34,34,-114,-7,10,2,29,-107,-109,-110,-109,-109,-109,-111,-107,-111,-108,-109,-110,-109,-110,-109,-109,-110,-109,-108,-107,-107,-109,-111,-108,-109,-110,-110,-108,-109,302,-109.0,-109.0,-109.0,0.42630385487528344
HDOK,PLOK,17472,35,35,-115,-8,10,2,29,-110,-110,-109,-108,-108,-109,-109,-111,-108,-109,-109,-108,-110,-109,-108,-109,-110,-110,-108,-107,-107,-111,-110,-112,-111,-112,-111,-109,-108,302,-109.3103448275862,-109.0,-109.0,0.8480725623582767
HDOK,PLOK,17472,36,36,-111,-5,10,2,29,-112,-109,-108,-110,-111,-107,-110,-107,-109,-107,-109,-108,-108,-109,-109,-108,-109,-108,-109,-107,-110,-111,-110,-111,-108,-109,-109,-108,-108,302,-108.89655172413794,-109.0,-109.0,0.5351473922902492
HDOK,PLOK,17472,37,37,-113,-6,10,2,29,-111,-108,-107,-106,-110,-107,-107,-110,-108,-108,-108,-108,-107,-108,-108,-110,-111,-110,-108,-109,-108,-107,-110,-107,-109,-110,-108,-108,-108,302,-108.41379310344827,-108.0,-108.0,0.8888888888888887
HDOK,PLOK,17472,38,38,-113,-6,10,2,29,-111,-108,-109,-109,-111,-109,-108,-108,-109,-109,-109,-107,-109,-109,-109,-111,-109,-111,-109,-110,-109,-109,-110,-109,-108,-110,-107,-109,-110,302,-109.13793103448276,-109.0,-109.0,0.27664399092970526
HDOK,PLOK,17472,39,39,-113,-6,10,2,29,-111,-109,-108,-106,-111,-108,-107,-106,-109,-107,-108,-107,-107,-107,-109,-110,-111,-109,-109,-109,-109,-108,-109,-108,-109,-109,-107,-108,-109,302,-108.41379310344827,-109.0,-109.0,0.603174603174603
HDOK,PLOK,17472,40,40,-112,-6,10,2,29,-109,-109,-108,-110,-110,-108,-109,-107,-108,-108,-110,-110,-107,-108,-109,-109,-110,-110,-109,-107,-108,-107,-109,-109,-109,-107,-109,-109,-108,302,-108.62068965517241,-109.0,-109.0,0.507936507936508
HDOK,PLOK,17472,41,41,-113,-6,10,2,29,-109,-107,-107,-109,-109,-110,-109,-108,-109,-107,-108,-109,-109,-109,-108,-110,-112,-111,-109,-108,-110,-109,-110,-110,-110,-110,-107,-109,-109,302,-109.0,-109.0,-109.0,0.42630385487528344
HDOK,PLOK,17472,42,42,-113,-6,10,2,29,-106,-112,-107,-109,-110,-105,-106,-108,-107,-110,-109,-110,-109,-109,-111,-110,-109,-108,-107,-109,-107,-110,-107,-108,-110,-110,-111,-109,-110,302,-108.72413793103448,-109.0,-110.0,1.201814058956916
HDOK,PLOK,17472,43,43,-114,-7,10,2,29,-108,-108,-109,-109,-110,-109,-107,-107,-107,-109,-110,-108,-109,-107,-109,-109,-109,-107,-109,-109,-110,-107,-108,-110,-108,-109,-109,-106,-110,302,-108.48275862068965,-109.0,-109.0,0.6303854875283447
HDOK,PLOK,17472,44,44,-114,-7,10,2,29,-109,-110,-108,-109,-111,-108,-110,-110,-106,-111,-110,-109,-107,-111,-108,-109,-108,-111,-107,-108,-110,-108,-110,-109,-108,-110,-108,-107,-108,302,-108.89655172413794,-109.0,-108.0,0.7528344671201814
HDOK,PLOK,17472,45,45,-114,-7,10,2,29,-107,-105,-108,-111,-111,-110,-109,-109,-109,-106,-108,-108,-109,-109,-109,-109,-110,-110,-108,-108,-108,-107,-111,-107,-111,-111,-108,-109,-109,302,-108.75862068965517,-109.0,-109.0,0.8208616780045349
HDOK,PLOK,17472,46,46,-115,-8,10,2,29,-109,-108,-107,-108,-111,-110,-109,-111,-110,-109,-109,-107,-110,-110,-110,-109,-109,-107,-108,-109,-107,-108,-110,-108,-107,-107,-108,-108,-109,302,-108.6896551724138,-109.0,-109.0,0.7936507936507935
HDOK,PLOK,17472,47,47,-115,-8,10,2,29,-110,-109,-107,-108,-109,-108,-107,-108,-108,-108,-107,-108,-109,-109,-109,-108,-108,-105,-108,-109,-108,-109,-110,-107,-110,-108,-110,-108,-109,302,-108.3103448275862,-108.0,-108.0,0.3174603174603175
HDOK,PLOK,17472,48,48,-115,-8,10,2,29,-109,-108,-111,-109,-109,-109,-107,-108,-110,-107,-107,-109,-109,-109,-107,-108,-109,-109,-110,-110,-109,-109,-109,-110,-110,-110,-108,-111,-109,302,-108.93103448275862,-109.0,-109.0,0.38095238095238093
HDOK,PLOK,17472,49,49,-118,-11,10,2,29,-109,-109,-107,-112,-111,-109,-110,-108,-112,-111,-109,-108,-105,-110,-108,-107,-110,-109,-109,-108,-110,-110,-109,-107,-109,-109,-111,-110,-109,302,-109.13793103448276,-109.0,-109.0,0.6303854875283447
HDOK,PLOK,17472,50,50,-116,-9,10,2,29,-109,-108,-108,-107,-110,-109,-107,-109,-106,-108,-107,-108,-109,-109,-108,-108,-108,-108,-109,-109,-107,-108,-110,-109,-111,-109,-108,-108,-109,302,-108.37931034482759,-108.0,-108.0,0.3310657596371882
