hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,11,11,-86,9,10,2,29,-91,-84,-85,-84,-94,-86,-85,-85,-86,-85,-85,-86,-85,-84,-84,-85,-93,-89,-84,-84,-83,-84,-88,-84,-88,-89,-87,-85,-87,344,-86.17241379310344,-85.0,-85.0,2.0544217687074826
HDOK,PLOK,17472,12,12,-86,8,10,2,29,-90,-85,-85,-84,-91,-85,-85,-85,-86,-84,-84,-93,-88,-84,-84,-85,-93,-88,-85,-86,-85,-85,-91,-85,-91,-93,-88,-87,-85,344,-86.89655172413794,-85.0,-85.0,4.3310657596371875
HDOK,PLOK,17472,13,13,-86,8,10,2,29,-91,-84,-86,-89,-89,-88,-87,-84,-84,-84,-93,-84,-84,-85,-84,-87,-89,-93,-84,-84,-85,-84,-86,-84,-84,-88,-86,-85,-89,344,-86.34482758620689,-85.0,-84.0,3.3922902494331066
HDOK,PLOK,17472,14,14,-86,8,10,2,29,-90,-86,-85,-84,-91,-85,-84,-85,-87,-84,-84,-95,-93,-84,-84,-85,-91,-87,-85,-89,-85,-88,-93,-84,-86,-93,-91,-87,-84,344,-87.20689655172414,-86.0,-84.0,5.759637188208616
HDOK,PLOK,17472,15,15,-86,8,10,2,29,-89,-83,-85,-84,-91,-86,-85,-83,-84,-83,-85,-84,-84,-84,-84,-85,-91,-91,-84,-84,-84,-84,-87,-84,-84,-89,-87,-85,-83,344,-85.37931034482759,-84.0,-84.0,1.741496598639455
HDOK,PLOK,17472,16,16,-85,8,10,2,29,-89,-84,-85,-84,-91,-86,-86,-84,-84,-83,-85,-84,-84,-84,-84,-85,-91,-91,-83,-84,-84,-83,-87,-85,-84,-89,-86,-84,-88,344,-85.55172413793103,-84.0,-84.0,2.0453514739229024
HDOK,PLOK,17472,17,17,-87,8,10,2,29,-91,-85,-85,-85,-93,-87,-85,-85,-86,-85,-85,-86,-85,-85,-85,-86,-93,-91,-85,-85,-85,-85,-89,-85,-87,-91,-88,-86,-88,344,-86.79310344827586,-85.0,-85.0,2.5986394557823123
HDOK,PLOK,17472,18,18,-86,8,10,2,29,-90,-85,-84,-84,-91,-85,-84,-85,-88,-84,-84,-93,-91,-84,-84,-85,-93,-87,-85,-88,-85,-87,-93,-84,-86,-93,-91,-87,-84,344,-87.03448275862068,-85.0,-84.0,5.8684807256235825
HDOK,PLOK,17472,19,19,-86,8,10,2,29,-91,-84,-85,-85,-89,-88,-87,-84,-84,-84,-91,-84,-84,-85,-84,-93,-89,-94,-84,-84,-85,-84,-86,-84,-84,-88,-86,-85,-85,344,-86.20689655172414,-85.0,-84.0,2.8208616780045355
HDOK,PLOK,17472,20,20,-86,8,10,2,29,-90,-84,-85,-84,-93,-86,-84,-84,-86,-84,-84,-87,-85,-84,-84,-85,-93,-88,-85,-85,-85,-85,-89,-84,-93,-93,-88,-86,-87,344,-86.55172413793103,-85.0,-84.0,2.91609977324263
HDOK,PLOK,17472,21,21,-86,8,10,2,29,-91,-85,-86,-84,-93,-85,-84,-85,-86,-84,-84,-93,-88,-85,-84,-85,-93,-88,-85,-86,-85,-86,-91,-84,-88,-93,-89,-87,-84,344,-86.93103448275862,-86.0,-85.0,4.222222222222223
HDOK,PLOK,17472,22,22,-86,8,10,2,29,-89,-85,-85,-85,-93,-87,-86,-84,-85,-85,-86,-85,-85,-85,-85,-86,-91,-91,-85,-84,-85,-84,-88,-84,-85,-89,-86,-85,-89,344,-86.27586206896552,-85.0,-85.0,1.678004535147392
HDOK,PLOK,17472,23,23,-87,8,10,2,29,-91,-84,-86,-86,-91,-88,-87,-84,-85,-85,-88,-85,-84,-85,-85,-88,-89,-93,-84,-84,-85,-85,-87,-84,-85,-89,-86,-85,-89,344,-86.44827586206897,-85.0,-85.0,2.331065759637188
HDOK,PLOK,17472,24,24,-93,8,10,2,29,-89,-86,-86,-86,-94,-88,-87,-87,-89,-89,-91,-93,-94,-95,-96,-98,-105,-101,-96,-95,-95,-93,-97,-93,-94,-99,-93,-92,-90,344,-92.79310344827586,-93.0,-93.0,7.963718820861678
HDOK,PLOK,17472,25,25,-87,8,10,2,29,-93,-89,-88,-87,-93,-87,-87,-87,-89,-87,-86,-90,-94,-85,-85,-86,-91,-87,-86,-89,-85,-89,-92,-84,-86,-93,-92,-87,-85,344,-88.24137931034483,-87.0,-87.0,3.8548752834467117
HDOK,PLOK,17472,26,26,-88,7,10,2,29,-90,-88,-85,-86,-91,-86,-86,-87,-88,-86,-85,-89,-93,-85,-86,-86,-93,-88,-87,-89,-88,-95,-95,-87,-88,-95,-94,-90,-88,344,-88.75862068965517,-88.0,-88.0,4.299319727891158
HDOK,PLOK,17472,27,27,-86,8,10,2,29,-91,-84,-86,-88,-89,-84,-87,-84,-84,-84,-91,-84,-84,-85,-84,-91,-89,-93,-84,-83,-85,-84,-86,-84,-84,-87,-86,-84,-89,344,-86.13793103448276,-85.0,-84.0,3.387755102040816
HDOK,PLOK,17472,28,28,-86,9,10,2,29,-89,-84,-85,-84,-91,-84,-84,-84,-86,-84,-84,-87,-86,-84,-84,-85,-93,-88,-85,-85,-84,-85,-91,-84,-93,-91,-88,-87,-84,344,-86.3103448275862,-85.0,-84.0,3.746031746031747
HDOK,PLOK,17472,29,29,-86,8,10,2,29,-91,-85,-86,-85,-93,-85,-85,-84,-85,-84,-85,-85,-85,-84,-84,-85,-93,-89,-84,-84,-85,-83,-88,-84,-88,-91,-88,-86,-88,344,-86.27586206896552,-85.0,-85.0,2.317460317460317
HDOK,PLOK,17472,30,30,-85,9,10,2,29,-89,-84,-85,-84,-93,-84,-85,-83,-84,-83,-84,-83,-83,-83,-83,-84,-89,-89,-82,-82,-83,-83,-86,-83,-83,-86,-84,-83,-83,344,-84.48275862068965,-84.0,-83.0,0.9160997732426301
HDOK,PLOK,17472,31,31,-85,9,10,2,29,-89,-84,-84,-83,-93,-84,-84,-84,-86,-84,-84,-87,-85,-84,-84,-85,-93,-88,-84,-84,-84,-84,-89,-83,-93,-89,-87,-85,-83,344,-85.86206896551724,-84.0,-84.0,2.91609977324263
HDOK,PLOK,17472,32,32,-87,7,10,2,29,-92,-86,-87,-86,-94,-86,-86,-86,-87,-86,-86,-89,-87,-86,-85,-86,-94,-89,-86,-86,-86,-87,-92,-86,-89,-92,-90,-88,-87,344,-87.82758620689656,-87.0,-86.0,2.6575963718820863
HDOK,PLOK,17472,33,33,-88,7,10,2,29,-93,-87,-87,-87,-94,-87,-88,-87,-87,-86,-88,-87,-87,-87,-86,-88,-93,-93,-86,-87,-88,-87,-90,-88,-88,-90,-89,-88,-91,344,-88.41379310344827,-88.0,-87.0,1.324263038548753
HDOK,PLOK,17472,34,34,-89,7,10,2,29,-92,-87,-88,-87,-95,-88,-89,-87,-89,-88,-89,-88,-88,-88,-87,-89,-95,-93,-87,-87,-88,-88,-92,-87,-90,-92,-89,-88,-88,344,-89.06896551724138,-88.0,-88.0,1.768707482993197
HDOK,PLOK,17472,35,35,-85,9,10,2,29,-89,-83,-83,-84,-91,-83,-83,-84,-86,-83,-83,-91,-91,-83,-83,-83,-91,-86,-84,-88,-83,-86,-91,-83,-84,-93,-91,-87,-83,344,-85.96551724137932,-84.0,-83.0,8.154195011337869
HDOK,PLOK,17472,36,36,-88,6,10,2,29,-90,-86,-86,-86,-94,-86,-86,-86,-87,-86,-86,-89,-87,-86,-86,-87,-93,-89,-86,-86,-86,-86,-91,-86,-93,-93,-89,-87,-88,344,-87.82758620689656,-86.0,-86.0,2.3129251700680262
HDOK,PLOK,17472,37,37,-87,7,10,2,29,-91,-86,-85,-85,-93,-85,-85,-86,-87,-86,-85,-93,-87,-85,-85,-86,-93,-88,-86,-86,-85,-86,-91,-85,-88,-93,-90,-87,-85,344,-87.34482758620689,-86.0,-85.0,3.4421768707482996
HDOK,PLOK,17472,38,38,-86,8,10,2,29,-90,-86,-84,-85,-91,-85,-85,-85,-87,-83,-84,-97,-93,-84,-83,-83,-91,-86,-84,-88,-83,-86,-91,-83,-85,-93,-89,-87,-85,344,-86.75862068965517,-85.0,-85.0,5.297052154195011
HDOK,PLOK,17472,39,39,-86,8,10,2,29,-89,-83,-84,-84,-93,-83,-84,-84,-85,-86,-85,-86,-86,-85,-85,-87,-94,-91,-86,-86,-87,-86,-89,-85,-90,-89,-88,-85,-86,344,-86.58620689655173,-86.0,-86.0,2.2176870748299313
HDOK,PLOK,17472,40,40,-87,7,10,2,29,-90,-85,-86,-85,-93,-85,-85,-86,-87,-86,-86,-95,-93,-85,-86,-86,-93,-88,-86,-89,-86,-87,-92,-85,-87,-92,-90,-88,-85,344,-87.82758620689656,-86.0,-86.0,4.394557823129253
HDOK,PLOK,17472,41,41,-88,8,10,2,29,-93,-87,-87,-86,-93,-87,-87,-87,-89,-87,-87,-94,-94,-86,-87,-87,-94,-89,-87,-89,-87,-88,-94,-86,-87,-94,-93,-89,-87,344,-89.03448275862068,-87.0,-87.0,5.664399092970521
HDOK,PLOK,17472,42,42,-87,7,10,2,29,-90,-86,-86,-86,-93,-86,-86,-86,-87,-86,-86,-87,-86,-85,-86,-86,-94,-89,-86,-86,-85,-86,-91,-85,-93,-93,-89,-87,-86,344,-87.51724137931035,-86.0,-86.0,2.2176870748299313
HDOK,PLOK,17472,43,43,-88,6,10,2,29,-93,-87,-87,-86,-93,-86,-86,-86,-88,-86,-86,-94,-87,-86,-86,-86,-93,-88,-87,-89,-87,-89,-94,-86,-88,-93,-93,-89,-87,344,-88.48275862068965,-87.0,-86.0,5.142857142857143
HDOK,PLOK,17472,44,44,-93,7,10,2,29,-100,-94,-95,-95,-99,-94,-96,-94,-93,-94,-99,-93,-93,-94,-94,-103,-98,-101,-93,-93,-93,-92,-94,-92,-93,-95,-93,-93,-97,344,-95.06896551724138,-94.0,-93.0,2.8208616780045355
HDOK,PLOK,17472,45,45,-89,7,10,2,29,-97,-91,-92,-92,-99,-91,-93,-91,-91,-91,-93,-89,-89,-89,-89,-90,-94,-94,-88,-87,-88,-88,-90,-88,-88,-90,-90,-89,-88,344,-90.65517241379311,-90.0,-88.0,2.2494331065759634
HDOK,PLOK,17472,46,46,-89,8,10,2,29,-99,-93,-93,-91,-99,-90,-89,-89,-90,-87,-88,-91,-91,-86,-86,-86,-93,-88,-86,-87,-86,-88,-93,-87,-89,-95,-93,-90,-89,344,-90.06896551724138,-89.0,-93.0,4.521541950113378
HDOK,PLOK,17472,47,47,-89,7,10,2,29,-94,-88,-88,-88,-95,-87,-87,-87,-89,-88,-88,-89,-88,-88,-87,-88,-95,-91,-87,-87,-88,-87,-93,-87,-93,-93,-92,-89,-89,344,-89.3103448275862,-88.0,-88.0,3.2970521541950113
HDOK,PLOK,17472,48,48,-88,7,10,2,29,-92,-87,-88,-88,-93,-87,-88,-87,-87,-86,-87,-86,-86,-86,-86,-87,-92,-93,-87,-86,-86,-86,-89,-86,-87,-91,-88,-87,-87,344,-87.79310344827586,-87.0,-87.0,1.3242630385487528
HDOK,PLOK,17472,49,49,-88,7,10,2,29,-93,-87,-87,-87,-95,-87,-87,-86,-87,-86,-86,-89,-87,-85,-85,-86,-93,-89,-86,-86,-86,-86,-91,-86,-91,-93,-90,-87,-86,344,-87.93103448275862,-87.0,-86.0,2.603174603174603
HDOK,PLOK,17472,50,50,-86,8,10,2,29,-91,-85,-85,-84,-93,-84,-84,-84,-86,-83,-84,-87,-85,-83,-84,-84,-91,-88,-84,-85,-84,-85,-91,-85,-91,-92,-89,-87,-87,344,-86.37931034482759,-85.0,-84.0,4.752834467120181
