hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,56,55,-90,8,8,2,19,-90,-89,-92,-94,-91,-91,-89,-89,-89,-89,-91,-89,-94,-89,-88,-94,-89,-95,-90,318,-90.63157894736842,-90.0,-89.0,1.0909090909090908
HDOK,PLOK,17472,57,56,-91,8,8,2,19,-89,-94,-93,-91,-95,-89,-89,-90,-94,-93,-90,-93,-92,-91,-92,-93,-95,-93,-91,318,-91.94736842105263,-92.0,-93.0,1.0909090909090908
HDOK,PLOK,17472,58,57,-89,7,8,2,19,-88,-88,-88,-88,-88,-88,-93,-88,-93,-91,-89,-92,-88,-88,-93,-91,-87,-88,-88,318,-89.3157894736842,-88.0,-88.0,1.322314049586777
HDOK,PLOK,17472,59,58,-89,7,8,2,19,-88,-89,-92,-93,-92,-89,-87,-87,-88,-88,-89,-88,-93,-88,-88,-93,-87,-93,-88,318,-89.47368421052632,-88.0,-88.0,2.1818181818181817
HDOK,PLOK,17472,60,59,-91,7,8,2,19,-90,-94,-94,-91,-94,-89,-90,-89,-93,-93,-89,-93,-91,-90,-92,-91,-91,-90,-93,318,-91.42105263157895,-91.0,-93.0,1.3223140495867771
HDOK,PLOK,17472,61,60,-90,8,8,2,19,-89,-88,-92,-94,-90,-91,-88,-89,-88,-89,-91,-88,-94,-89,-89,-94,-88,-94,-88,318,-90.15789473684211,-89.0,-88.0,1.5206611570247934
HDOK,PLOK,17472,62,61,-90,8,8,2,19,-89,-91,-94,-93,-93,-90,-89,-89,-89,-89,-89,-89,-92,-90,-89,-93,-89,-92,-90,318,-90.47368421052632,-90.0,-89.0,1.2727272727272727
HDOK,PLOK,17472,63,62,-90,7,8,2,19,-89,-89,-93,-95,-91,-92,-89,-89,-89,-89,-92,-89,-95,-89,-89,-94,-89,-95,-90,318,-90.89473684210526,-89.0,-89.0,2.1487603305785123
HDOK,PLOK,17472,64,63,-90,7,8,2,19,-89,-94,-93,-89,-93,-89,-89,-89,-89,-94,-89,-94,-89,-89,-92,-89,-89,-89,-94,318,-90.63157894736842,-89.0,-89.0,2.727272727272727
HDOK,PLOK,17472,65,64,-89,8,8,2,19,-88,-89,-88,-88,-88,-89,-93,-88,-90,-89,-88,-89,-89,-88,-90,-88,-88,-88,-92,318,-88.94736842105263,-88.0,-88.0,0.2479338842975206
HDOK,PLOK,17472,66,65,-90,8,8,2,19,-88,-93,-90,-88,-90,-87,-89,-90,-91,-94,-88,-94,-88,-88,-93,-88,-88,-88,-89,318,-89.6842105263158,-89.0,-88.0,1.0909090909090908
HDOK,PLOK,17472,67,66,-89,8,8,2,19,-89,-89,-89,-89,-89,-91,-94,-89,-91,-90,-89,-90,-89,-89,-91,-89,-89,-88,-88,318,-89.57894736842105,-89.0,-89.0,0.1487603305785124
HDOK,PLOK,17472,68,67,-90,8,8,2,19,-89,-89,-89,-88,-89,-89,-93,-89,-93,-94,-89,-93,-88,-88,-94,-86,-88,-89,-94,318,-90.05263157894737,-89.0,-89.0,2.5950413223140494
HDOK,PLOK,17472,69,68,-89,8,8,2,19,-88,-89,-88,-87,-88,-89,-93,-88,-93,-92,-89,-92,-87,-88,-93,-92,-87,-87,-88,318,-89.36842105263158,-88.0,-88.0,2.1818181818181817
HDOK,PLOK,17472,70,69,-89,8,8,2,19,-90,-93,-94,-90,-94,-89,-89,-89,-91,-93,-89,-93,-90,-89,-92,-89,-89,-89,-89,318,-90.57894736842105,-90.0,-89.0,1.71900826446281
HDOK,PLOK,17472,71,70,-102,6,8,2,19,-95,-98,-96,-96,-98,-97,-101,-100,-103,-105,-100,-105,-101,-101,-107,-104,-103,-101,-103,318,-100.73684210526316,-101.0,-101.0,2.87603305785124
HDOK,PLOK,17472,72,71,-93,7,8,2,19,-91,-95,-92,-91,-93,-91,-93,-95,-95,-97,-92,-97,-92,-92,-97,-93,-93,-93,-94,318,-93.47368421052632,-93.0,-93.0,1.0578512396694215
HDOK,PLOK,17472,73,72,-92,8,8,2,19,-91,-93,-95,-94,-95,-91,-90,-91,-91,-92,-92,-92,-93,-92,-91,-94,-92,-93,-91,318,-92.26315789473684,-92.0,-91.0,0.5454545454545454
HDOK,PLOK,17472,74,73,-98,7,8,2,19,-101,-105,-101,-101,-105,-100,-100,-98,-101,-103,-99,-101,-99,-99,-99,-100,-103,-99,-96,318,-100.52631578947368,-100.0,-101.0,0.6942148760330578
HDOK,PLOK,17472,75,74,-94,7,8,2,19,-95,-99,-95,-95,-98,-93,-94,-94,-94,-99,-93,-99,-93,-94,-97,-94,-93,-94,-93,318,-95.05263157894737,-94.0,-94.0,0.975206611570248
HDOK,PLOK,17472,76,75,-93,8,8,2,19,-92,-97,-92,-92,-95,-90,-91,-91,-91,-95,-91,-95,-91,-92,-94,-92,-91,-92,-91,318,-92.36842105263158,-92.0,-91.0,0.6942148760330578
HDOK,PLOK,17472,77,76,-96,7,8,2,19,-89,-92,-94,-92,-95,-91,-90,-90,-98,-93,-92,-93,-95,-95,-94,-99,-96,-99,-101,318,-94.10526315789474,-94.0,-95.0,1.834710743801653
HDOK,PLOK,17472,78,77,-89,8,8,2,19,-87,-93,-88,-88,-89,-88,-89,-88,-89,-93,-87,-93,-87,-88,-92,-88,-87,-88,-88,318,-88.94736842105263,-88.0,-88.0,0.1983471074380165
HDOK,PLOK,17472,79,78,-87,8,8,2,19,-86,-91,-88,-87,-91,-86,-86,-86,-88,-89,-86,-89,-86,-86,-88,-87,-87,-87,-86,318,-87.36842105263158,-87.0,-86.0,0.628099173553719
HDOK,PLOK,17472,80,79,-90,8,8,2,19,-89,-94,-89,-89,-92,-89,-89,-89,-89,-93,-89,-94,-90,-89,-93,-89,-89,-89,-89,318,-90.15789473684211,-89.0,-89.0,0.7768595041322315
HDOK,PLOK,17472,81,80,-94,7,8,2,19,-93,-95,-93,-93,-94,-97,-99,-93,-97,-95,-94,-95,-93,-93,-97,-94,-93,-97,-93,318,-94.63157894736842,-94.0,-93.0,1.421487603305785
