hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,40,39,-86,8,8,2,19,-84,-86,-89,-87,-89,-85,-83,-83,-84,-85,-84,-85,-86,-85,-84,-87,-85,-86,-83,354,-85.26315789473684,-85.0,-85.0,0.5454545454545454
HDOK,PLOK,17472,41,40,-86,8,8,2,19,-84,-88,-86,-85,-89,-84,-83,-83,-88,-86,-84,-86,-85,-85,-85,-86,-88,-85,-84,354,-85.47368421052632,-85.0,-85.0,0.512396694214876
HDOK,PLOK,17472,42,41,-86,7,8,2,19,-84,-86,-83,-83,-84,-84,-88,-84,-89,-88,-84,-89,-83,-84,-89,-87,-83,-84,-86,354,-85.36842105263158,-84.0,-84.0,2.0
HDOK,PLOK,17472,43,42,-86,8,8,2,19,-84,-84,-89,-89,-86,-86,-83,-84,-84,-84,-86,-84,-89,-83,-84,-89,-84,-89,-85,354,-85.57894736842105,-84.0,-84.0,2.2644628099173554
HDOK,PLOK,17472,44,43,-86,8,8,2,19,-84,-84,-83,-83,-83,-84,-88,-83,-88,-87,-84,-87,-83,-83,-88,-88,-83,-84,-83,354,-84.73684210526316,-84.0,-83.0,1.9669421487603307
HDOK,PLOK,17472,45,44,-87,8,8,2,19,-85,-91,-86,-85,-88,-85,-86,-86,-86,-89,-85,-91,-85,-85,-89,-86,-85,-85,-85,354,-86.47368421052632,-86.0,-85.0,0.743801652892562
HDOK,PLOK,17472,46,45,-86,8,8,2,19,-84,-86,-83,-83,-85,-83,-88,-84,-89,-88,-84,-88,-84,-83,-89,-88,-83,-84,-83,354,-85.21052631578948,-84.0,-83.0,2.87603305785124
HDOK,PLOK,17472,47,46,-86,8,8,2,19,-83,-84,-83,-83,-83,-86,-89,-83,-87,-86,-83,-86,-83,-83,-87,-84,-83,-84,-89,354,-84.6842105263158,-84.0,-83.0,1.537190082644628
HDOK,PLOK,17472,48,47,-86,8,8,2,19,-86,-86,-85,-85,-86,-85,-89,-84,-89,-89,-86,-89,-85,-85,-91,-89,-85,-86,-85,354,-86.57894736842105,-86.0,-85.0,1.9669421487603307
HDOK,PLOK,17472,49,48,-87,8,8,2,19,-85,-91,-86,-85,-87,-85,-87,-88,-88,-91,-84,-91,-85,-84,-89,-85,-84,-84,-84,354,-86.47368421052632,-85.0,-85.0,1.71900826446281
HDOK,PLOK,17472,50,49,-87,8,8,2,19,-86,-87,-91,-89,-89,-87,-85,-85,-86,-86,-87,-86,-89,-86,-85,-91,-85,-89,-86,354,-87.10526315789474,-86.0,-86.0,1.2396694214876034
HDOK,PLOK,17472,51,50,-86,8,8,2,19,-85,-85,-85,-85,-85,-89,-91,-85,-88,-87,-85,-87,-85,-85,-88,-85,-84,-87,-84,354,-86.05263157894737,-85.0,-85.0,0.793388429752066
HDOK,PLOK,17472,52,51,-88,8,8,2,19,-86,-93,-89,-87,-91,-86,-87,-86,-87,-91,-86,-91,-86,-87,-89,-87,-87,-87,-86,354,-87.84210526315789,-87.0,-87.0,0.8760330578512397
HDOK,PLOK,17472,53,52,-88,8,8,2,19,-86,-91,-87,-86,-87,-85,-88,-89,-88,-91,-85,-91,-86,-86,-91,-86,-86,-86,-87,354,-87.47368421052632,-87.0,-86.0,0.9917355371900826
HDOK,PLOK,17472,54,53,-88,7,8,2,19,-86,-86,-88,-91,-87,-89,-86,-86,-86,-86,-89,-86,-91,-88,-86,-91,-86,-93,-86,354,-87.73684210526316,-86.0,-86.0,1.4545454545454546
HDOK,PLOK,17472,55,54,-87,8,8,2,19,-87,-91,-91,-87,-91,-86,-86,-86,-83,-88,-86,-88,-87,-86,-87,-88,-89,-87,-88,354,-87.47368421052632,-87.0,-87.0,0.512396694214876
HDOK,PLOK,17472,56,55,-87,8,8,2,19,-86,-85,-84,-84,-84,-87,-89,-84,-87,-86,-84,-86,-85,-85,-87,-84,-84,-84,-91,354,-85.57894736842105,-85.0,-84.0,0.9917355371900826
HDOK,PLOK,17472,57,56,-87,8,8,2,19,-85,-91,-88,-85,-88,-85,-86,-85,-85,-89,-85,-89,-86,-84,-88,-85,-85,-86,-85,354,-86.3157894736842,-85.0,-85.0,1.2396694214876034
HDOK,PLOK,17472,58,57,-86,8,8,2,19,-84,-88,-89,-86,-89,-84,-84,-84,-88,-87,-84,-87,-86,-85,-86,-87,-89,-86,-89,354,-86.42105263157895,-86.0,-84.0,1.322314049586777
HDOK,PLOK,17472,59,58,-84,8,8,2,19,-84,-83,-85,-89,-84,-86,-83,-83,-82,-82,-84,-81,-87,-83,-81,-87,-82,-88,-83,354,-84.05263157894737,-83.0,-83.0,1.1404958677685952
HDOK,PLOK,17472,60,59,-89,8,8,2,19,-86,-87,-86,-86,-86,-87,-91,-86,-88,-87,-86,-88,-88,-91,-88,-87,-88,-87,-87,354,-87.36842105263158,-87.0,-87.0,0.4462809917355372
HDOK,PLOK,17472,61,60,-88,8,8,2,19,-85,-89,-87,-85,-87,-85,-87,-89,-89,-91,-85,-91,-85,-85,-91,-92,-85,-85,-87,354,-87.36842105263158,-87.0,-85.0,2.512396694214876
HDOK,PLOK,17472,62,61,-87,8,8,2,19,-86,-85,-87,-89,-86,-89,-85,-86,-85,-85,-88,-85,-91,-88,-84,-89,-84,-91,-85,354,-86.73684210526316,-86.0,-85.0,1.8677685950413219
HDOK,PLOK,17472,63,62,-88,8,8,2,19,-86,-85,-87,-91,-86,-89,-85,-87,-86,-86,-89,-86,-91,-82,-86,-91,-86,-95,-86,354,-87.36842105263158,-86.0,-86.0,1.2892561983471074
HDOK,PLOK,17472,64,63,-85,8,8,2,19,-85,-89,-86,-84,-87,-84,-85,-85,-86,-89,-84,-89,-84,-84,-88,-84,-84,-84,-85,354,-85.57894736842105,-85.0,-84.0,0.9090909090909091
HDOK,PLOK,17472,65,64,-85,7,8,2,19,-84,-87,-89,-87,-89,-85,-83,-83,-85,-85,-84,-85,-86,-85,-84,-87,-85,-87,-85,354,-85.52631578947368,-85.0,-85.0,0.7768595041322314
HDOK,PLOK,17472,66,65,-92,8,8,2,19,-91,-93,-91,-90,-92,-91,-94,-92,-95,-95,-91,-97,-91,-91,-97,-94,-91,-92,-94,354,-92.73684210526316,-92.0,-91.0,1.471074380165289
HDOK,PLOK,17472,67,66,-90,7,8,2,19,-91,-95,-89,-90,-92,-89,-91,-91,-92,-95,-89,-94,-89,-90,-94,-90,-89,-89,-91,354,-91.05263157894737,-91.0,-89.0,0.9752066115702479
HDOK,PLOK,17472,68,67,-91,8,8,2,19,-93,-93,-97,-97,-95,-93,-91,-92,-91,-92,-93,-92,-95,-93,-92,-97,-91,-95,-91,354,-93.3157894736842,-93.0,-93.0,1.0909090909090908
HDOK,PLOK,17472,69,68,-91,8,8,2,19,-90,-92,-95,-94,-94,-91,-90,-90,-90,-91,-91,-91,-94,-92,-91,-95,-91,-94,-91,354,-91.94736842105263,-91.0,-91.0,1.2892561983471074
HDOK,PLOK,17472,70,69,-88,7,8,2,19,-88,-87,-93,-93,-89,-88,-87,-87,-87,-87,-88,-87,-91,-87,-87,-93,-87,-91,-94,354,-89.0,-88.0,-87.0,2.1487603305785123
HDOK,PLOK,17472,71,70,-85,8,8,2,19,-83,-83,-87,-88,-83,-86,-83,-83,-82,-83,-86,-83,-88,-84,-82,-87,-82,-88,-87,354,-84.63157894736842,-83.0,-83.0,2.776859504132231
HDOK,PLOK,17472,72,71,-85,7,8,2,19,-84,-91,-86,-84,-87,-84,-84,-83,-84,-88,-83,-88,-84,-83,-87,-83,-83,-83,-88,354,-85.10526315789474,-84.0,-84.0,1.884297520661157
HDOK,PLOK,17472,73,72,-87,8,8,2,19,-87,-91,-88,-87,-91,-86,-86,-86,-89,-89,-86,-88,-87,-87,-88,-88,-88,-87,-83,354,-87.47368421052632,-87.0,-88.0,0.4132231404958678
HDOK,PLOK,17472,74,73,-88,8,8,2,19,-86,-87,-86,-86,-86,-87,-91,-86,-88,-88,-86,-88,-87,-87,-88,-86,-86,-91,-93,354,-87.52631578947368,-87.0,-86.0,0.628099173553719
HDOK,PLOK,17472,75,74,-89,8,8,2,19,-87,-93,-88,-88,-91,-87,-88,-87,-88,-93,-87,-93,-88,-87,-91,-88,-87,-87,-88,354,-88.73684210526316,-88.0,-88.0,1.0909090909090908
HDOK,PLOK,17472,76,75,-86,8,8,2,19,-86,-86,-85,-85,-85,-88,-91,-85,-88,-87,-84,-87,-85,-84,-88,-85,-84,-88,-85,354,-86.10526315789474,-85.0,-85.0,1.0578512396694215
HDOK,PLOK,17472,77,76,-87,8,8,2,19,-88,-88,-87,-87,-88,-86,-91,-87,-91,-91,-86,-91,-85,-85,-91,-88,-85,-85,-87,354,-87.73684210526316,-87.0,-91.0,1.702479338842975
HDOK,PLOK,17472,78,77,-86,8,8,2,19,-84,-86,-89,-87,-89,-84,-83,-84,-84,-85,-84,-85,-86,-85,-84,-88,-85,-87,-85,354,-85.47368421052632,-85.0,-84.0,0.8099173553719009
HDOK,PLOK,17472,79,78,-87,7,8,2,19,-85,-89,-85,-85,-87,-85,-87,-89,-88,-91,-85,-91,-86,-85,-91,-86,-85,-86,-85,354,-86.89473684210526,-86.0,-85.0,1.6528925619834711
HDOK,PLOK,17472,80,79,-87,8,8,2,19,-85,-86,-85,-85,-85,-89,-91,-84,-88,-87,-85,-87,-85,-85,-88,-85,-85,-88,-85,354,-86.21052631578948,-85.0,-85.0,1.1074380165289257
