hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,11,10,-123,-11,8,2,19,-113,-113,-113,-115,-111,-113,-115,-112,-115,-113,-113,-115,-113,-112,-111,-115,-115,-113,-113,302,-113.3157894736842,-113.0,-113.0,0.5950413223140495
HDOK,PLOK,17472,12,11,-121,-10,8,2,19,-112,-112,-112,-117,-112,-115,-112,-113,-113,-113,-114,-112,-112,-113,-115,-112,-115,-112,-117,302,-113.3157894736842,-113.0,-112.0,0.8760330578512397
HDOK,PLOK,17472,13,12,-120,-9,8,2,19,-113,-112,-110,-112,-115,-113,-113,-113,-112,-113,-111,-112,-113,-113,-115,-115,-112,-115,-113,302,-112.89473684210526,-113.0,-113.0,0.1983471074380165
HDOK,PLOK,17472,14,13,-121,-9,8,2,19,-111,-113,-113,-115,-112,-115,-111,-112,-112,-113,-113,-112,-113,-115,-112,-115,-113,-111,-115,302,-112.94736842105263,-113.0,-113.0,0.6942148760330578
HDOK,PLOK,17472,15,14,-121,-9,8,2,19,-113,-113,-113,-113,-112,-112,-111,-115,-113,-115,-115,-112,-112,-112,-113,-115,-113,-115,-112,302,-113.10526315789474,-113.0,-113.0,0.6280991735537191
HDOK,PLOK,17472,16,15,-117,-7,8,2,19,-110,-112,-115,-112,-113,-112,-112,-115,-112,-113,-113,-111,-111,-113,-112,-113,-112,-113,-111,302,-112.36842105263158,-112.0,-112.0,0.23140495867768598
HDOK,PLOK,17472,17,16,-120,-9,8,2,19,-115,-113,-117,-113,-113,-115,-112,-113,-111,-111,-115,-113,-115,-113,-113,-115,-112,-113,-113,302,-113.42105263157895,-113.0,-113.0,0.5950413223140495
HDOK,PLOK,17472,18,17,-123,-11,8,2,19,-112,-115,-115,-113,-112,-115,-113,-115,-115,-113,-117,-113,-111,-115,-111,-113,-113,-113,-115,302,-113.63157894736842,-113.0,-115.0,0.9256198347107436
HDOK,PLOK,17472,19,18,-120,-8,8,2,19,-113,-113,-113,-112,-112,-112,-112,-113,-113,-113,-113,-113,-112,-113,-107,-113,-112,-112,-115,302,-112.42105263157895,-113.0,-113.0,0.23140495867768596
HDOK,PLFL,17424,20,18,-121,-10,8,2,19,-113,-115,-115,-115,-113,-115,-112,-113,-112,-112,-112,-113,-115,-117,-112,-115,-115,-115,-114,302,-113.84210526315789,-114.0,-115.0,1.1735537190082643
HDOK,PLOK,17472,21,19,-114,-4,8,2,19,-113,-113,-112,-112,-112,-112,-111,-112,-113,-113,-113,-113,-113,-113,-113,-113,-110,-110,-115,302,-112.42105263157895,-113.0,-113.0,0.23140495867768596
HDOK,PLOK,17472,22,20,-117,-6,8,2,19,-116,-111,-113,-113,-112,-112,-112,-112,-115,-110,-115,-113,-112,-112,-111,-111,-115,-112,-112,302,-112.57894736842105,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,23,21,-117,-6,8,2,19,-112,-113,-112,-110,-113,-112,-113,-113,-112,-115,-110,-111,-113,-112,-112,-113,-112,-112,-112,302,-112.21052631578948,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,24,22,-118,-7,8,2,19,-112,-115,-113,-115,-113,-112,-113,-112,-112,-110,-112,-113,-112,-112,-115,-113,-113,-113,-109,302,-112.57894736842105,-113.0,-113.0,0.2479338842975206
HDOK,PLOK,17472,25,23,-121,-10,8,2,19,-111,-115,-112,-113,-115,-115,-113,-115,-113,-117,-113,-113,-117,-113,-113,-115,-112,-113,-112,302,-113.6842105263158,-113.0,-113.0,0.793388429752066
HDOK,PLOK,17472,26,24,-116,-6,8,2,19,-111,-113,-112,-112,-111,-112,-112,-111,-113,-112,-115,-113,-112,-112,-111,-112,-113,-113,-113,302,-112.26315789473684,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,27,25,-118,-7,8,2,19,-113,-115,-112,-111,-113,-112,-113,-111,-112,-115,-112,-115,-112,-112,-117,-112,-113,-113,-113,302,-112.94736842105263,-113.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,28,26,-118,-8,8,2,19,-113,-112,-112,-112,-113,-112,-115,-115,-113,-113,-113,-112,-113,-113,-113,-117,-113,-115,-113,302,-113.26315789473684,-113.0,-113.0,0.08264462809917356
HDOK,PLOK,17472,29,27,-119,-8,8,2,19,-112,-113,-112,-115,-111,-113,-112,-112,-113,-112,-115,-115,-113,-115,-113,-113,-113,-112,-112,302,-112.94736842105263,-113.0,-113.0,0.23140495867768596
HDOK,PLOK,17472,30,28,-118,-7,8,2,19,-112,-115,-112,-113,-113,-112,-112,-113,-113,-117,-113,-113,-113,-110,-113,-112,-111,-113,-113,302,-112.78947368421052,-113.0,-113.0,0.1983471074380165
HDOK,PLOK,17472,31,29,-118,-7,8,2,19,-112,-115,-111,-111,-112,-115,-113,-112,-115,-113,-113,-113,-112,-112,-115,-113,-111,-113,-112,302,-112.78947368421052,-113.0,-113.0,0.2479338842975206
HDOK,PLFL,17472,32,29,-123,-12,8,2,19,-111,-113,-112,-111,-117,-111,-113,-113,-115,-115,-113,-111,-115,-112,-115,-112,-115,-115,-113,302,-113.26315789473684,-113.0,-115.0,1.2892561983471074
HDOK,PLOK,17472,33,30,-121,-10,8,2,19,-113,-113,-113,-115,-113,-113,-113,-113,-113,-113,-113,-115,-112,-113,-113,-113,-115,-112,-113,302,-113.21052631578948,-113.0,-113.0,0.0
HDOK,PLOK,17472,34,31,-121,-10,8,2,19,-111,-112,-113,-111,-112,-113,-109,-115,-113,-113,-115,-112,-113,-113,-112,-115,-112,-113,-115,302,-112.73684210526316,-113.0,-113.0,0.23140495867768596
HDOK,PLOK,17472,35,32,-121,-10,8,2,19,-115,-113,-113,-112,-115,-112,-111,-115,-111,-113,-115,-113,-112,-115,-112,-112,-112,-112,-113,302,-112.94736842105263,-113.0,-112.0,0.743801652892562
HDOK,PLOK,17472,36,33,-121,-10,8,2,19,-113,-114,-113,-117,-113,-115,-115,-112,-113,-113,-116,-115,-115,-113,-115,-113,-113,-113,-115,302,-114.0,-113.0,-113.0,0.8760330578512399
HDOK,PLOK,17472,37,34,-122,-11,8,2,19,-113,-115,-112,-112,-115,-112,-113,-113,-113,-113,-112,-112,-115,-115,-115,-113,-112,-115,-115,302,-113.42105263157895,-113.0,-115.0,1.1404958677685952
HDOK,PLOK,17472,38,35,-121,-10,8,2,19,-112,-113,-115,-112,-115,-112,-113,-115,-112,-112,-113,-117,-112,-113,-111,-115,-112,-113,-113,302,-113.15789473684211,-113.0,-112.0,0.6942148760330578
HDOK,PLOK,17472,39,36,-119,-8,8,2,19,-112,-115,-112,-111,-113,-111,-113,-115,-112,-115,-111,-113,-112,-112,-115,-115,-112,-112,-113,302,-112.84210526315789,-112.0,-112.0,0.7768595041322314
HDOK,PLOK,17472,40,37,-121,-10,8,2,19,-113,-111,-113,-112,-113,-115,-112,-113,-117,-112,-115,-115,-113,-113,-112,-113,-115,-115,-117,302,-113.63157894736842,-113.0,-113.0,0.9752066115702479
HDOK,PLOK,17472,41,38,-120,-9,8,2,19,-112,-112,-115,-112,-113,-113,-112,-112,-113,-113,-115,-113,-115,-113,-113,-115,-112,-112,-113,302,-113.05263157894737,-113.0,-113.0,0.1983471074380165
HDOK,PLOK,17472,42,39,-119,-8,8,2,19,-113,-113,-112,-113,-112,-113,-113,-113,-113,-115,-113,-115,-113,-112,-115,-113,-113,-115,-113,302,-113.26315789473684,-113.0,-113.0,0.0
HDOK,PLOK,17472,43,40,-119,-8,8,2,19,-111,-113,-115,-113,-113,-112,-113,-114,-115,-112,-112,-115,-113,-112,-113,-113,-113,-112,-113,302,-113.0,-113.0,-113.0,0.1487603305785124
HDOK,PLOK,17472,44,41,-119,-7,8,2,19,-113,-115,-113,-112,-115,-112,-111,-112,-115,-115,-111,-113,-115,-113,-113,-115,-113,-115,-111,302,-113.26315789473684,-113.0,-115.0,1.1404958677685952
HDOK,PLOK,17472,45,42,-118,-7,8,2,19,-112,-115,-113,-112,-113,-113,-115,-113,-113,-115,-112,-112,-115,-112,-113,-113,-113,-113,-113,302,-113.15789473684211,-113.0,-113.0,0.08264462809917356
HDOK,PLOK,17472,46,43,-120,-8,8,2,19,-115,-113,-115,-112,-113,-115,-113,-117,-111,-113,-113,-113,-113,-113,-115,-111,-115,-112,-113,302,-113.42105263157895,-113.0,-113.0,0.5950413223140495
HDOK,PLOK,17472,47,44,-119,-8,8,2,19,-115,-113,-117,-112,-112,-115,-113,-114,-112,-112,-113,-113,-113,-117,-111,-113,-112,-112,-112,302,-113.21052631578948,-113.0,-112.0,0.38016528925619836
HDOK,PLOK,17472,48,45,-118,-7,8,2,19,-112,-112,-114,-113,-113,-115,-113,-113,-115,-112,-112,-113,-113,-115,-112,-113,-115,-112,-111,302,-113.05263157894737,-113.0,-113.0,0.33057851239669417
HDOK,PLOK,17472,49,46,-118,-7,8,2,19,-113,-112,-113,-113,-113,-115,-113,-112,-117,-112,-112,-115,-111,-112,-113,-112,-111,-112,-113,302,-112.84210526315789,-113.0,-113.0,0.2479338842975206
HDOK,PLOK,17472,50,47,-118,-7,8,2,19,-112,-113,-113,-115,-112,-113,-113,-113,-112,-110,-112,-112,-113,-113,-113,-113,-115,-115,-113,302,-112.89473684210526,-113.0,-113.0,0.1487603305785124
HDOK,PLOK,17472,51,48,-117,-6,8,2,19,-110,-113,-115,-110,-115,-111,-113,-117,-113,-112,-115,-111,-111,-113,-113,-113,-112,-112,-117,302,-112.94736842105263,-113.0,-113.0,0.9256198347107438
HDOK,PLOK,17472,52,49,-118,-7,8,2,19,-111,-111,-111,-115,-112,-113,-109,-113,-113,-113,-113,-115,-112,-113,-112,-113,-113,-113,-111,302,-112.42105263157895,-113.0,-113.0,0.42975206611570244
HDOK,PLOK,17472,53,50,-118,-6,8,2,19,-112,-113,-112,-113,-112,-112,-113,-112,-113,-112,-112,-115,-112,-113,-113,-112,-115,-112,-113,302,-112.6842105263158,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,54,51,-117,-6,8,2,19,-112,-112,-111,-112,-112,-112,-113,-113,-113,-112,-113,-112,-112,-113,-112,-112,-112,-113,-112,302,-112.26315789473684,-112.0,-112.0,0.1487603305785124
HDOK,PLOK,17472,55,52,-118,-7,8,2,19,-112,-115,-112,-113,-112,-112,-115,-112,-113,-113,-113,-113,-113,-112,-117,-111,-112,-112,-112,302,-112.84210526315789,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,56,53,-118,-7,8,2,19,-112,-113,-113,-115,-113,-112,-115,-112,-113,-113,-112,-115,-112,-113,-113,-113,-113,-113,-111,302,-112.94736842105263,-113.0,-113.0,0.1487603305785124
HDOK,PLOK,17472,57,54,-118,-7,8,2,19,-112,-112,-112,-112,-113,-112,-113,-113,-113,-115,-112,-112,-115,-111,-112,-115,-113,-115,-113,302,-112.89473684210526,-113.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,58,55,-116,-6,8,2,19,-112,-113,-111,-113,-113,-113,-115,-115,-111,-113,-113,-113,-117,-112,-113,-115,-113,-113,-112,302,-113.15789473684211,-113.0,-113.0,0.08264462809917356
HDOK,PLOK,17472,59,56,-118,-7,8,2,19,-111,-113,-113,-115,-110,-111,-113,-111,-111,-115,-112,-111,-113,-111,-115,-115,-112,-115,-112,302,-112.57894736842105,-112.0,-111.0,1.322314049586777
HDOK,PLFL,21568,60,56,-121,-9,8,2,19,-113,-113,-117,-112,-111,-115,-111,-115,-113,-113,-113,-115,-113,-112,-112,-117,-112,-113,-115,302,-113.42105263157895,-113.0,-113.0,0.8760330578512397
HDOK,PLOK,17472,61,57,-121,-9,8,2,19,-113,-115,-115,-112,-115,-115,-113,-115,-113,-111,-111,-113,-115,-112,-112,-117,-113,-113,-115,302,-113.57894736842105,-113.0,-115.0,1.1404958677685952
HDOK,PLOK,17472,62,58,-119,-8,8,2,19,-112,-115,-111,-113,-113,-112,-113,-112,-112,-113,-113,-111,-115,-113,-115,-117,-113,-115,-112,302,-113.15789473684211,-113.0,-113.0,0.6280991735537191
HDOK,PLOK,17472,63,59,-118,-7,8,2,19,-112,-112,-113,-115,-112,-112,-113,-112,-112,-101,-112,-115,-113,-112,-113,-113,-115,-115,-113,302,-112.36842105263158,-113.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,64,60,-120,-8,8,2,19,-112,-112,-112,-113,-112,-115,-117,-113,-113,-115,-112,-112,-112,-111,-113,-112,-113,-113,-115,302,-113.0,-113.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,65,61,-120,-8,8,2,19,-112,-115,-112,-112,-113,-113,-113,-112,-115,-113,-113,-112,-115,-113,-113,-117,-112,-112,-115,302,-113.26315789473684,-113.0,-113.0,0.6280991735537191
HDOK,PLOK,17472,66,62,-119,-8,8,2,19,-113,-112,-115,-113,-113,-113,-113,-115,-114,-115,-113,-113,-113,-113,-113,-113,-113,-112,-115,302,-113.36842105263158,-113.0,-113.0,0.08264462809917353
HDOK,PLOK,17472,67,63,-120,-9,8,2,19,-113,-115,-113,-115,-113,-111,-113,-113,-113,-113,-112,-115,-113,-112,-115,-112,-113,-111,-111,302,-112.94736842105263,-113.0,-113.0,0.1487603305785124
HDOK,PLOK,17472,68,64,-118,-7,8,2,19,-115,-115,-112,-111,-113,-112,-113,-112,-115,-113,-115,-112,-112,-112,-112,-112,-115,-115,-115,302,-113.21052631578948,-113.0,-112.0,1.537190082644628
HDOK,PLOK,17472,69,65,-119,-8,8,2,19,-112,-112,-115,-113,-115,-111,-112,-113,-113,-115,-115,-115,-113,-115,-115,-115,-115,-115,-115,302,-113.89473684210526,-115.0,-115.0,0.9256198347107436
HDOK,PLOK,17472,70,66,-118,-7,8,2,19,-112,-112,-112,-115,-112,-112,-115,-113,-113,-113,-112,-113,-113,-113,-113,-112,-113,-113,-113,302,-112.84210526315789,-113.0,-113.0,0.1983471074380165
HDOK,PLOK,17472,71,67,-119,-7,8,2,19,-112,-113,-113,-113,-113,-112,-112,-112,-113,-115,-115,-113,-115,-112,-111,-113,-113,-112,-113,302,-112.89473684210526,-113.0,-113.0,0.1983471074380165
HDOK,PLOK,17472,72,68,-118,-7,8,2,19,-112,-113,-113,-113,-112,-112,-113,-112,-116,-112,-112,-113,-112,-113,-112,-113,-112,-115,-111,302,-112.6842105263158,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,73,69,-118,-7,8,2,19,-115,-112,-113,-115,-113,-113,-113,-113,-115,-113,-113,-117,-112,-113,-117,-112,-113,-113,-113,302,-113.57894736842105,-113.0,-113.0,0.3305785123966941
HDOK,PLOK,17472,74,70,-118,-7,8,2,19,-113,-115,-113,-113,-113,-112,-112,-112,-115,-113,-112,-115,-111,-112,-111,-113,-113,-113,-115,302,-112.94736842105263,-113.0,-113.0,0.1983471074380165
HDOK,PLOK,17472,75,71,-118,-7,8,2,19,-112,-113,-115,-113,-113,-115,-112,-112,-112,-115,-113,-115,-113,-113,-113,-111,-112,-113,-112,302,-113.0,-113.0,-113.0,0.1983471074380165
HDOK,PLOK,17472,76,72,-119,-7,8,2,19,-113,-115,-113,-115,-115,-115,-113,-115,-112,-112,-113,-113,-115,-113,-113,-115,-112,-112,-112,302,-113.47368421052632,-113.0,-115.0,0.9752066115702479
HDOK,PLOK,17472,77,73,-118,-7,8,2,19,-115,-112,-112,-113,-113,-113,-112,-112,-115,-112,-111,-113,-113,-113,-113,-113,-112,-112,-111,302,-112.63157894736842,-113.0,-113.0,0.2479338842975206
HDOK,PLOK,17472,78,74,-119,-7,8,2,19,-111,-115,-112,-115,-113,-113,-113,-112,-113,-115,-113,-112,-115,-113,-112,-113,-112,-113,-111,302,-112.94736842105263,-113.0,-113.0,0.1983471074380165
HDOK,PLOK,17472,79,75,-119,-8,8,2,19,-115,-113,-115,-115,-112,-113,-115,-113,-115,-115,-112,-113,-111,-113,-113,-112,-113,-117,-112,302,-113.52631578947368,-113.0,-113.0,0.9752066115702479
HDOK,PLOK,17472,80,76,-115,-5,8,2,19,-112,-112,-115,-115,-112,-113,-112,-113,-115,-112,-112,-113,-113,-113,-115,-113,-112,-115,-111,302,-113.05263157894737,-113.0,-112.0,0.6942148760330578
