hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,location_id,rssi_variance
HDOK,PLOK,17472,14,14,-74,8,8,2,19,-73,-73,-77,-79,-74,-76,-73,-74,-73,-73,-76,-74,-79,-76,-73,-79,-73,-79,-77,328,2.3305785123966944
HDOK,PLOK,17472,15,15,-74,8,8,2,19,-74,-79,-76,-74,-77,-73,-74,-73,-71,-77,-73,-76,-74,-74,-75,-75,-77,-74,-74,328,0.6115702479338844
HDOK,PLOK,17472,16,16,-74,8,8,2,19,-73,-79,-74,-73,-75,-73,-75,-81,-76,-79,-73,-79,-73,-73,-77,-74,-73,-73,-73,328,1.7851239669421488
HDOK,PLOK,17472,17,17,-75,8,8,2,19,-73,-74,-73,-73,-73,-70,-79,-73,-76,-75,-72,-76,-73,-73,-76,-73,-73,-75,-77,328,1.1074380165289257
HDOK,PLOK,17472,18,18,-75,8,8,2,19,-73,-74,-73,-73,-74,-73,-79,-73,-77,-77,-80,-77,-73,-73,-79,-76,-73,-73,-73,328,2.512396694214876
HDOK,PLOK,17472,19,19,-73,7,8,2,19,-74,-76,-77,-76,-79,-73,-73,-73,-73,-74,-74,-74,-76,-74,-73,-77,-73,-75,-76,328,1.1570247933884297
HDOK,PLOK,17472,20,20,-74,8,8,2,19,-74,-74,-76,-79,-76,-75,-73,-74,-73,-74,-75,-74,-79,-73,-73,-79,-73,-79,-77,328,1.2892561983471074
HDOK,PLOK,17472,21,21,-75,8,8,2,19,-77,-77,-76,-76,-76,-77,-81,-75,-79,-79,-76,-79,-75,-74,-79,-76,-74,-74,-79,328,1.4710743801652895
HDOK,PLOK,17472,22,22,-74,8,8,2,19,-73,-75,-74,-72,-74,-73,-77,-73,-77,-77,-73,-79,-73,-73,-79,-75,-73,-74,-75,328,1.421487603305785
HDOK,PLOK,17472,23,23,-76,8,8,2,19,-74,-75,-74,-75,-74,-76,-83,-74,-77,-76,-74,-76,-75,-75,-77,-75,-75,-74,-75,328,0.36363636363636365
HDOK,PLOK,17472,24,24,-74,8,8,2,19,-73,-76,-79,-75,-79,-73,-72,-73,-73,-74,-73,-74,-76,-74,-73,-77,-73,-75,-74,328,0.9090909090909091
HDOK,PLOK,17472,25,25,-74,8,8,2,19,-73,-74,-72,-72,-74,-73,-76,-73,-77,-77,-73,-77,-72,-73,-79,-75,-72,-73,-75,328,1.0578512396694215
HDOK,PLOK,17472,26,26,-74,8,8,2,19,-74,-76,-74,-73,-75,-73,-76,-77,-77,-79,-73,-79,-73,-73,-79,-74,-73,-73,-73,328,1.8677685950413219
HDOK,PLOK,17472,27,27,-74,8,8,2,19,-73,-75,-73,-73,-74,-73,-77,-72,-77,-77,-73,-77,-73,-73,-79,-76,-73,-73,-76,328,2.1487603305785123
HDOK,PLOK,17472,28,28,-74,8,8,2,19,-73,-75,-74,-72,-74,-72,-76,-76,-77,-77,-73,-79,-72,-72,-79,-74,-72,-73,-75,328,1.537190082644628
HDOK,PLOK,17472,29,29,-73,8,8,2,19,-73,-77,-74,-73,-75,-73,-75,-77,-76,-79,-73,-79,-73,-72,-79,-73,-72,-73,-72,328,1.9008264462809918
HDOK,PLOK,17472,30,30,-74,7,8,2,19,-73,-76,-74,-73,-75,-73,-77,-74,-79,-79,-73,-79,-73,-73,-79,-76,-73,-74,-75,328,1.702479338842975
HDOK,PLOK,17472,31,31,-75,8,8,2,19,-75,-75,-73,-74,-74,-74,-77,-74,-75,-74,-74,-74,-76,-77,-75,-74,-74,-74,-72,328,0.1983471074380165
HDOK,PLOK,17472,32,32,-74,8,8,2,19,-74,-75,-74,-74,-74,-77,-81,-74,-77,-76,-74,-76,-74,-74,-76,-73,-74,-77,-74,328,0.7768595041322314
HDOK,PLOK,17472,33,33,-72,8,8,2,19,-72,-76,-74,-71,-75,-71,-71,-71,-71,-75,-71,-75,-71,-71,-74,-71,-71,-71,-71,328,1.322314049586777
HDOK,PLOK,17472,34,34,-76,8,8,2,19,-75,-79,-81,-76,-81,-75,-75,-75,-79,-77,-75,-77,-76,-76,-77,-77,-79,-76,-75,328,1.15702479338843
HDOK,PLOK,17472,35,35,-76,7,8,2,19,-75,-76,-75,-76,-75,-75,-79,-75,-76,-76,-75,-76,-76,-76,-76,-75,-75,-75,-75,328,0.2479338842975206
HDOK,PLOK,17472,36,36,-75,7,8,2,19,-75,-76,-75,-75,-75,-79,-81,-75,-77,-77,-75,-77,-74,-75,-77,-75,-75,-74,-75,328,0.6115702479338844
HDOK,PLOK,17472,37,37,-75,7,8,2,19,-75,-74,-79,-81,-75,-79,-74,-75,-75,-74,-79,-74,-81,-73,-74,-79,-74,-81,-74,328,4.198347107438017
HDOK,PLOK,17472,38,38,-75,8,8,2,19,-75,-79,-76,-75,-79,-74,-75,-75,-75,-79,-74,-79,-75,-75,-77,-75,-75,-75,-77,328,0.6115702479338844
HDOK,PLOK,17472,39,39,-75,8,8,2,19,-74,-79,-77,-76,-79,-75,-75,-75,-71,-77,-75,-76,-76,-75,-76,-76,-77,-76,-75,328,0.38016528925619836
HDOK,PLOK,17472,40,40,-75,7,8,2,19,-75,-77,-74,-74,-75,-74,-77,-75,-79,-79,-74,-79,-74,-74,-81,-77,-74,-74,-74,328,1.537190082644628
HDOK,PLOK,17472,41,41,-76,8,8,2,19,-75,-75,-74,-75,-74,-77,-81,-74,-76,-76,-74,-76,-74,-75,-76,-74,-74,-79,-81,328,0.628099173553719
HDOK,PLOK,17472,42,42,-76,8,8,2,19,-76,-75,-81,-81,-77,-77,-74,-75,-75,-75,-76,-75,-79,-76,-75,-81,-74,-79,-76,328,1.355371900826446
HDOK,PLOK,17472,43,43,-76,7,8,2,19,-76,-75,-75,-75,-75,-77,-81,-75,-77,-76,-75,-76,-75,-75,-77,-75,-75,-79,-75,328,0.4297520661157025
HDOK,PLOK,17472,44,44,-75,7,8,2,19,-76,-77,-79,-77,-81,-75,-75,-75,-76,-77,-75,-77,-76,-76,-76,-77,-79,-76,-81,328,0.2479338842975206
HDOK,PLOK,17472,45,45,-76,8,8,2,19,-76,-75,-81,-81,-76,-77,-74,-75,-75,-75,-77,-75,-81,-75,-74,-81,-75,-81,-79,328,3.5206611570247928
HDOK,PLOK,17472,46,46,-76,7,8,2,19,-76,-81,-76,-75,-79,-74,-76,-75,-75,-79,-75,-79,-75,-75,-79,-75,-75,-75,-75,328,1.3223140495867771
HDOK,PLOK,17472,47,47,-76,7,8,2,19,-75,-75,-79,-81,-76,-79,-75,-75,-75,-75,-77,-75,-81,-76,-75,-81,-75,-81,-75,328,2.2644628099173554
HDOK,PLOK,17472,48,48,-76,8,8,2,19,-75,-79,-75,-75,-76,-75,-79,-77,-81,-81,-75,-81,-75,-75,-81,-77,-75,-76,-81,328,3.7851239669421486
HDOK,PLOK,17472,49,49,-76,7,8,2,19,-75,-76,-75,-75,-75,-79,-81,-75,-77,-77,-75,-77,-75,-75,-77,-75,-75,-79,-75,328,0.7768595041322314
HDOK,PLOK,17472,50,50,-76,8,8,2,19,-75,-81,-76,-75,-79,-75,-75,-75,-75,-79,-75,-79,-75,-75,-77,-75,-75,-76,-75,328,0.4132231404958677
HDOK,PLOK,17472,51,51,-75,7,8,2,19,-75,-75,-79,-81,-76,-77,-75,-75,-75,-74,-77,-74,-81,-75,-75,-81,-75,-81,-76,328,1.5371900826446279
HDOK,PLOK,17472,52,52,-76,7,8,2,19,-75,-81,-79,-76,-79,-75,-75,-75,-75,-79,-74,-79,-75,-75,-77,-76,-75,-76,-75,328,1.4214876033057855
HDOK,PLOK,17472,53,53,-77,8,8,2,19,-77,-78,-77,-77,-77,-77,-82,-77,-81,-80,-78,-81,-77,-76,-82,-79,-76,-77,-77,328,0.9586776859504134
HDOK,PLOK,17472,54,54,-74,8,8,2,19,-76,-76,-79,-81,-79,-76,-74,-75,-74,-75,-75,-74,-77,-74,-74,-79,-73,-76,-79,328,1.8347107438016528
HDOK,PLOK,17472,55,55,-76,8,8,2,19,-75,-77,-76,-75,-75,-75,-81,-75,-79,-79,-75,-79,-74,-75,-81,-79,-74,-75,-81,328,2.9586776859504127
HDOK,PLOK,17472,56,56,-76,7,8,2,19,-77,-77,-80,-82,-79,-78,-76,-77,-76,-76,-77,-76,-81,-77,-76,-81,-75,-80,-76,328,1.4710743801652895
HDOK,PLOK,17472,57,57,-82,8,8,2,19,-81,-87,-82,-81,-83,-80,-81,-81,-81,-85,-80,-85,-79,-80,-85,-80,-79,-80,-80,328,0.8099173553719008
HDOK,PLOK,17472,58,58,-77,8,8,2,19,-77,-81,-82,-79,-82,-77,-77,-76,-79,-79,-77,-79,-77,-77,-78,-78,-75,-77,-76,328,0.7438016528925618
HDOK,PLOK,17472,59,59,-76,8,8,2,19,-76,-80,-76,-76,-77,-76,-79,-77,-80,-82,-75,-81,-76,-76,-82,-77,-76,-76,-78,328,1.71900826446281
HDOK,PLOK,17472,60,60,-78,7,8,2,19,-80,-80,-78,-78,-79,-85,-83,-79,-83,-82,-80,-82,-79,-79,-83,-81,-78,-80,-79,328,1.1735537190082643
HDOK,PLOK,17472,61,61,-78,7,8,2,19,-78,-83,-82,-79,-83,-78,-78,-77,-81,-82,-77,-81,-78,-78,-80,-78,-77,-78,-77,328,1.421487603305785
HDOK,PLOK,17472,62,62,-78,8,8,2,19,-77,-81,-78,-77,-79,-77,-80,-80,-81,-82,-77,-82,-77,-77,-82,-78,-77,-77,-80,328,2.0661157024793386
HDOK,PLOK,17472,63,63,-77,8,8,2,19,-78,-81,-78,-77,-79,-77,-80,-74,-82,-83,-77,-83,-77,-77,-83,-78,-77,-77,-77,328,1.71900826446281
HDOK,PLOK,17472,64,64,-75,8,8,2,19,-74,-74,-76,-79,-75,-77,-74,-75,-74,-74,-77,-74,-81,-75,-74,-81,-74,-79,-74,328,1.2727272727272727
HDOK,PLOK,17472,65,65,-75,7,8,2,19,-75,-76,-75,-75,-76,-75,-77,-75,-79,-79,-75,-79,-74,-74,-79,-77,-74,-74,-74,328,0.793388429752066
HDOK,PLOK,17472,66,66,-75,8,8,2,19,-74,-76,-79,-77,-79,-75,-74,-74,-75,-76,-75,-75,-77,-75,-75,-77,-81,-77,-75,328,0.7438016528925618
HDOK,PLOK,17472,67,67,-74,8,8,2,19,-74,-76,-79,-77,-79,-75,-74,-74,-74,-75,-74,-75,-76,-75,-74,-77,-81,-76,-74,328,0.8760330578512397
HDOK,PLOK,17472,68,68,-75,8,8,2,19,-74,-76,-79,-79,-79,-76,-74,-74,-74,-75,-75,-75,-77,-76,-75,-79,-75,-77,-81,328,1.4545454545454546
HDOK,PLOK,17472,69,69,-76,7,8,2,19,-74,-75,-79,-81,-76,-76,-74,-75,-74,-75,-76,-74,-79,-75,-74,-81,-74,-79,-74,328,1.867768595041322
HDOK,PLOK,17472,70,70,-75,8,8,2,19,-76,-76,-74,-74,-75,-75,-79,-75,-79,-79,-75,-79,-74,-74,-81,-79,-74,-74,-79,328,3.537190082644628
HDOK,PLOK,17472,71,71,-75,7,8,2,19,-75,-75,-79,-81,-75,-77,-74,-74,-74,-74,-76,-74,-81,-75,-75,-81,-74,-79,-74,328,2.049586776859504
HDOK,PLOK,17472,72,72,-75,8,8,2,19,-75,-75,-79,-81,-75,-77,-75,-75,-74,-74,-77,-74,-81,-75,-74,-79,-74,-81,-77,328,1.966942148760331
HDOK,PLOK,17472,73,73,-75,8,8,2,19,-74,-79,-77,-75,-79,-75,-74,-74,-71,-77,-74,-75,-75,-74,-76,-75,-76,-75,-81,328,0.6942148760330578
HDOK,PLOK,17472,74,74,-74,8,8,2,19,-74,-75,-74,-74,-73,-74,-79,-73,-75,-74,-73,-74,-75,-76,-75,-73,-74,-73,-74,328,0.2644628099173553
HDOK,PLOK,17472,75,75,-75,7,8,2,19,-72,-77,-75,-74,-77,-73,-73,-73,-76,-73,-72,-76,-73,-73,-75,-74,-72,-73,-72,328,0.6115702479338844
HDOK,PLOK,17472,76,76,-76,8,8,2,19,-75,-79,-76,-76,-79,-74,-74,-74,-77,-76,-74,-76,-76,-75,-76,-76,-77,-76,-75,328,0.1983471074380165
HDOK,PLOK,17472,77,77,-74,7,8,2,19,-73,-75,-74,-73,-74,-73,-77,-73,-77,-77,-73,-77,-73,-73,-79,-77,-73,-74,-73,328,2.1487603305785123
HDOK,PLOK,17472,78,78,-74,8,8,2,19,-73,-74,-73,-73,-73,-73,-77,-73,-75,-74,-73,-74,-74,-73,-75,-73,-73,-73,-73,328,0.1983471074380165
HDOK,PLOK,17472,79,79,-74,8,8,2,19,-74,-75,-79,-77,-77,-74,-73,-73,-74,-74,-74,-74,-84,-74,-73,-77,-74,-77,-74,328,1.322314049586777
HDOK,PLOK,17472,80,80,-74,8,8,2,19,-73,-79,-74,-75,-77,-73,-74,-74,-73,-77,-73,-77,-73,-73,-79,-74,-73,-73,-73,328,1.355371900826446
