hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,17,17,-112,-3,8,2,19,-112,-115,-112,-110,-110,-111,-110,-110,-110,-113,-110,-112,-111,-109,-110,-112,-109,-111,-112,360,-111.0,-111.0,-110.0,0.6942148760330578
HDOK,PLOK,17472,18,18,-117,-7,8,2,19,-111,-112,-115,-111,-111,-112,-111,-111,-113,-111,-111,-110,-113,-112,-113,-112,-112,-111,-113,360,-111.84210526315789,-112.0,-111.0,0.4132231404958677
HDOK,PLOK,17472,19,19,-117,-7,8,2,19,-113,-111,-112,-113,-110,-113,-115,-113,-108,-113,-112,-112,-111,-113,-111,-112,-112,-112,-111,360,-111.94736842105263,-112.0,-113.0,0.4462809917355372
HDOK,PLOK,17472,20,20,-114,-4,8,2,19,-112,-110,-113,-113,-112,-112,-113,-111,-111,-112,-112,-111,-115,-111,-112,-115,-110,-112,-113,360,-112.10526315789474,-112.0,-112.0,0.36363636363636365
HDOK,PLOK,17472,21,21,-114,-4,8,2,19,-110,-113,-112,-109,-113,-111,-111,-111,-112,-112,-111,-112,-112,-112,-113,-112,-112,-111,-112,360,-111.63157894736842,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,22,22,-113,-3,8,2,19,-112,-109,-110,-112,-111,-110,-115,-110,-110,-110,-112,-110,-112,-112,-110,-108,-111,-111,-110,360,-110.78947368421052,-110.0,-110.0,0.5950413223140495
HDOK,PLOK,17472,23,23,-114,-4,8,2,19,-111,-111,-110,-111,-112,-111,-111,-110,-113,-111,-110,-112,-110,-110,-115,-110,-111,-112,-111,360,-111.15789473684211,-111.0,-111.0,0.2644628099173554
HDOK,PLOK,17472,24,24,-112,-3,8,2,19,-110,-110,-111,-111,-111,-111,-112,-109,-112,-110,-110,-110,-112,-110,-111,-111,-112,-111,-115,360,-111.0,-111.0,-111.0,0.33057851239669417
HDOK,PLOK,17472,25,25,-114,-4,8,2,19,-109,-111,-112,-111,-110,-111,-114,-111,-111,-111,-110,-111,-111,-111,-111,-112,-112,-110,-113,360,-111.15789473684211,-111.0,-111.0,0.08264462809917353
HDOK,PLOK,17472,26,26,-114,-4,8,2,19,-113,-105,-112,-112,-110,-112,-113,-111,-113,-111,-112,-113,-111,-112,-112,-112,-112,-110,-111,360,-111.42105263157895,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,27,27,-113,-3,8,2,19,-110,-115,-111,-109,-112,-111,-112,-112,-113,-110,-111,-113,-111,-110,-113,-112,-110,-111,-111,360,-111.42105263157895,-111.0,-111.0,0.38016528925619836
HDOK,PLOK,17472,28,28,-116,-6,8,2,19,-111,-112,-111,-112,-113,-112,-113,-113,-111,-115,-115,-111,-111,-113,-112,-112,-109,-115,-112,360,-112.26315789473684,-112.0,-112.0,0.4462809917355372
HDOK,PLOK,17472,29,29,-115,-5,8,2,19,-113,-112,-113,-112,-113,-110,-113,-112,-113,-113,-112,-111,-113,-115,-113,-112,-111,-115,-112,360,-112.52631578947368,-113.0,-113.0,0.2479338842975206
HDOK,PLOK,17472,30,30,-115,-5,8,2,19,-111,-111,-113,-111,-112,-115,-111,-111,-113,-112,-110,-113,-112,-112,-113,-111,-113,-113,-113,360,-112.10526315789474,-112.0,-113.0,0.628099173553719
HDOK,PLOK,17472,31,31,-118,-7,8,2,19,-111,-111,-115,-110,-112,-113,-112,-112,-115,-113,-112,-113,-113,-112,-112,-113,-111,-112,-115,360,-112.47368421052632,-112.0,-112.0,0.23140495867768598
HDOK,PLOK,17472,32,32,-116,-6,8,2,19,-110,-113,-111,-112,-112,-112,-111,-112,-112,-113,-113,-111,-112,-112,-112,-113,-111,-111,-111,360,-111.78947368421052,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,33,33,-114,-4,8,2,19,-111,-110,-112,-112,-111,-111,-111,-112,-111,-113,-113,-111,-112,-112,-111,-113,-112,-112,-110,360,-111.57894736842105,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,34,34,-113,-4,8,2,19,-110,-112,-111,-112,-112,-111,-111,-115,-110,-113,-113,-111,-110,-112,-112,-111,-112,-112,-111,360,-111.63157894736842,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,35,35,-113,-3,8,2,19,-112,-113,-109,-111,-110,-110,-113,-110,-112,-113,-112,-111,-111,-110,-112,-112,-113,-112,-111,360,-111.42105263157895,-112.0,-112.0,0.42975206611570244
HDOK,PLOK,17472,36,36,-115,-5,8,2,19,-112,-113,-113,-112,-113,-113,-110,-111,-112,-111,-111,-113,-111,-112,-113,-113,-113,-112,-111,360,-112.05263157894737,-112.0,-113.0,0.512396694214876
HDOK,PLOK,17472,37,37,-116,-5,8,2,19,-112,-113,-115,-111,-111,-113,-109,-112,-110,-113,-111,-111,-113,-112,-112,-113,-111,-110,-111,360,-111.73684210526316,-112.0,-111.0,0.56198347107438
HDOK,PLOK,17472,38,38,-113,-3,8,2,19,-111,-112,-111,-113,-111,-111,-111,-112,-111,-110,-112,-111,-110,-112,-111,-111,-111,-112,-112,360,-111.3157894736842,-111.0,-111.0,0.1983471074380165
HDOK,PLOK,17472,39,39,-115,-5,8,2,19,-111,-112,-111,-115,-115,-112,-109,-112,-112,-112,-112,-112,-113,-112,-112,-112,-110,-113,-111,360,-112.0,-112.0,-112.0,0.08264462809917356
HDOK,PLOK,17472,40,40,-113,-4,8,2,19,-111,-112,-112,-111,-110,-113,-112,-111,-113,-110,-111,-113,-112,-111,-112,-112,-111,-111,-112,360,-111.57894736842105,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,41,41,-113,-3,8,2,19,-110,-113,-111,-112,-112,-113,-111,-112,-113,-110,-110,-111,-111,-111,-111,-111,-112,-112,-111,360,-111.42105263157895,-111.0,-111.0,0.23140495867768598
HDOK,PLOK,17472,42,42,-114,-4,8,2,19,-111,-112,-112,-111,-113,-111,-112,-113,-111,-112,-111,-112,-112,-110,-112,-111,-111,-113,-110,360,-111.57894736842105,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,43,43,-112,-3,8,2,19,-111,-111,-112,-109,-111,-113,-111,-110,-113,-111,-112,-111,-111,-110,-112,-111,-109,-110,-111,360,-111.0,-111.0,-111.0,0.18181818181818182
HDOK,PLOK,17472,44,44,-112,-3,8,2,19,-112,-110,-111,-112,-112,-110,-113,-111,-111,-115,-112,-112,-111,-112,-113,-111,-111,-110,-112,360,-111.63157894736842,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,45,45,-112,-3,8,2,19,-110,-115,-112,-111,-111,-112,-111,-111,-115,-111,-110,-113,-111,-110,-112,-112,-110,-111,-112,360,-111.57894736842105,-111.0,-111.0,0.23140495867768598
HDOK,PLOK,17472,46,46,-114,-4,8,2,19,-112,-109,-111,-112,-113,-112,-111,-112,-112,-111,-112,-112,-111,-111,-112,-111,-110,-113,-110,360,-111.42105263157895,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,47,47,-112,-3,8,2,19,-111,-112,-113,-111,-112,-109,-111,-110,-111,-111,-111,-109,-113,-112,-110,-111,-112,-111,-111,360,-111.10526315789474,-111.0,-111.0,0.1487603305785124
HDOK,PLOK,17472,48,48,-111,-2,8,2,19,-110,-112,-112,-110,-111,-110,-110,-111,-112,-111,-111,-112,-112,-110,-111,-111,-110,-112,-110,360,-110.94736842105263,-111.0,-110.0,0.4462809917355372
HDOK,PLOK,17472,49,49,-112,-3,8,2,19,-109,-112,-112,-111,-110,-109,-111,-110,-112,-113,-110,-111,-110,-110,-112,-112,-109,-110,-110,360,-110.6842105263158,-110.0,-110.0,0.5950413223140495
HDOK,PLOK,17472,50,50,-114,-4,8,2,19,-110,-115,-113,-113,-115,-111,-112,-112,-112,-113,-110,-112,-112,-111,-111,-111,-111,-113,-112,360,-112.05263157894737,-112.0,-112.0,0.4462809917355372
HDOK,PLOK,17472,51,51,-115,-5,8,2,19,-112,-113,-112,-115,-112,-111,-110,-111,-112,-110,-112,-111,-111,-113,-111,-112,-111,-113,-111,360,-111.73684210526316,-112.0,-111.0,0.2479338842975206
HDOK,PLOK,17472,52,52,-114,-4,8,2,19,-111,-112,-111,-111,-111,-112,-112,-111,-113,-112,-110,-111,-111,-111,-111,-112,-112,-113,-112,360,-111.52631578947368,-111.0,-111.0,0.2479338842975206
HDOK,PLOK,17472,53,53,-114,-4,8,2,19,-110,-111,-111,-112,-111,-111,-110,-110,-112,-109,-110,-112,-111,-111,-112,-113,-105,-112,-113,360,-110.84210526315789,-111.0,-111.0,0.4462809917355372
HDOK,PLOK,17472,54,54,-115,-5,8,2,19,-112,-112,-109,-113,-112,-113,-112,-112,-111,-115,-112,-111,-113,-113,-111,-111,-113,-112,-111,360,-112.0,-112.0,-112.0,0.36363636363636365
HDOK,PLOK,17472,55,55,-118,-7,8,2,19,-111,-115,-113,-111,-113,-113,-112,-111,-115,-112,-111,-113,-112,-112,-111,-115,-112,-112,-115,360,-112.57894736842105,-112.0,-112.0,0.38016528925619836
HDOK,PLOK,17472,56,56,-114,-4,8,2,19,-112,-110,-111,-112,-111,-113,-111,-112,-112,-111,-112,-110,-110,-113,-112,-111,-111,-113,-112,360,-111.52631578947368,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,57,57,-112,-3,8,2,19,-110,-113,-110,-111,-112,-110,-113,-111,-111,-113,-111,-112,-110,-112,-113,-110,-110,-111,-111,360,-111.26315789473684,-111.0,-111.0,0.4462809917355372
HDOK,PLOK,17472,58,58,-114,-4,8,2,19,-112,-111,-111,-111,-112,-112,-113,-111,-112,-113,-111,-111,-111,-112,-112,-112,-113,-112,-112,360,-111.78947368421052,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,59,59,-114,-4,8,2,19,-111,-112,-112,-111,-111,-111,-111,-110,-112,-111,-111,-110,-112,-112,-113,-112,-112,-113,-112,360,-111.52631578947368,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,60,60,-114,-4,8,2,19,-112,-111,-115,-105,-112,-112,-112,-111,-112,-111,-112,-113,-111,-113,-110,-112,-113,-111,-111,360,-111.52631578947368,-112.0,-112.0,0.23140495867768596
HDOK,PLOK,17472,61,61,-112,-3,8,2,19,-110,-112,-112,-111,-115,-111,-112,-112,-112,-113,-111,-112,-112,-110,-115,-112,-111,-113,-112,360,-112.0,-112.0,-112.0,0.1487603305785124
HDOK,PLOK,17472,62,62,-112,-3,8,2,19,-110,-112,-112,-111,-112,-112,-112,-111,-111,-113,-110,-111,-112,-111,-111,-109,-111,-111,-110,360,-111.15789473684211,-111.0,-111.0,0.1983471074380165
HDOK,PLOK,17472,63,63,-114,-4,8,2,19,-112,-110,-112,-113,-112,-112,-112,-110,-111,-113,-113,-111,-112,-111,-112,-111,-112,-112,-110,360,-111.63157894736842,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,64,64,-113,-3,8,2,19,-112,-111,-113,-112,-112,-112,-110,-112,-110,-111,-112,-110,-112,-112,-112,-112,-111,-112,-110,360,-111.47368421052632,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,65,65,-113,-3,8,2,19,-110,-109,-110,-112,-111,-111,-115,-111,-113,-111,-112,-111,-111,-111,-112,-112,-111,-111,-112,360,-111.36842105263158,-111.0,-111.0,0.1983471074380165
HDOK,PLOK,17472,66,66,-112,-3,8,2,19,-110,-111,-110,-111,-112,-111,-110,-111,-113,-112,-110,-115,-110,-110,-115,-111,-111,-111,-113,360,-111.42105263157895,-111.0,-111.0,0.36363636363636365
HDOK,PLOK,17472,67,67,-114,-4,8,2,19,-110,-112,-111,-111,-112,-112,-112,-111,-112,-111,-111,-113,-112,-113,-111,-113,-112,-110,-113,360,-111.6842105263158,-112.0,-112.0,0.23140495867768596
HDOK,PLOK,17472,68,68,-113,-3,8,2,19,-111,-112,-112,-111,-113,-111,-110,-110,-112,-112,-110,-113,-113,-111,-112,-112,-111,-112,-113,360,-111.63157894736842,-112.0,-112.0,0.23140495867768596
HDOK,PLOK,17472,69,69,-112,-3,8,2,19,-111,-111,-113,-111,-110,-111,-112,-110,-111,-113,-112,-111,-115,-112,-112,-112,-112,-112,-111,360,-111.6842105263158,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,70,70,-116,-6,8,2,19,-113,-111,-111,-113,-113,-113,-112,-111,-112,-113,-112,-112,-112,-111,-107,-112,-113,-110,-111,360,-111.6842105263158,-112.0,-113.0,0.4462809917355372
HDOK,PLOK,17472,71,71,-112,-3,8,2,19,-110,-103,-110,-111,-112,-112,-111,-113,-111,-110,-112,-110,-112,-111,-112,-112,-110,-113,-111,360,-110.84210526315789,-111.0,-112.0,0.512396694214876
HDOK,PLOK,17472,72,72,-111,-2,8,2,19,-112,-112,-111,-112,-110,-111,-111,-112,-111,-108,-113,-113,-111,-113,-111,-112,-110,-111,-111,360,-111.3157894736842,-111.0,-111.0,0.23140495867768598
HDOK,PLOK,17472,73,73,-116,-6,8,2,19,-110,-113,-112,-111,-115,-111,-112,-109,-113,-112,-111,-112,-113,-111,-112,-113,-112,-113,-112,360,-111.94736842105263,-112.0,-112.0,0.36363636363636365
HDOK,PLOK,17472,74,74,-117,-7,8,2,19,-112,-113,-113,-111,-113,-113,-112,-112,-115,-112,-112,-112,-111,-110,-112,-113,-110,-112,-113,360,-112.15789473684211,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,75,75,-116,-7,8,2,19,-112,-112,-110,-115,-111,-110,-112,-113,-110,-112,-112,-110,-113,-113,-108,-111,-109,-113,-111,360,-111.42105263157895,-112.0,-112.0,0.793388429752066
HDOK,PLOK,17472,76,76,-116,-7,8,2,19,-111,-112,-110,-112,-111,-113,-112,-109,-115,-112,-109,-111,-112,-109,-112,-111,-109,-111,-112,360,-111.21052631578948,-111.0,-112.0,0.4132231404958678
HDOK,PLOK,17472,77,77,-117,-8,8,2,19,-112,-115,-115,-112,-110,-113,-111,-111,-115,-113,-112,-111,-113,-111,-112,-112,-113,-112,-109,360,-112.21052631578948,-112.0,-112.0,0.4462809917355372
HDOK,PLOK,17472,78,78,-117,-7,8,2,19,-112,-111,-109,-113,-111,-110,-112,-111,-112,-113,-112,-112,-111,-111,-115,-110,-111,-112,-112,360,-111.57894736842105,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,79,79,-116,-6,8,2,19,-110,-115,-110,-110,-112,-111,-109,-112,-112,-111,-110,-111,-112,-110,-115,-113,-111,-111,-113,360,-111.47368421052632,-111.0,-111.0,0.512396694214876
HDOK,PLOK,17472,80,80,-114,-6,8,2,19,-109,-112,-111,-110,-112,-110,-110,-113,-112,-110,-111,-112,-111,-112,-112,-111,-111,-109,-111,360,-111.0,-111.0,-112.0,0.4462809917355372
