hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,11,11,-86,10,11,2,33,-84,-84,-87,-84,-85,-93,-86,-84,-89,-84,-84,-85,-85,-84,-84,-84,-85,-86,-86,-85,-83,-85,-84,-92,-84,-83,-84,-87,-85,-84,-85,-84,-84,312,-85.21212121212122,-84.0,-84.0,0.6976000000000002
HDOK,PLOK,17472,12,12,-85,10,11,2,33,-93,-83,-88,-84,-84,-90,-87,-84,-94,-84,-84,-85,-88,-84,-84,-84,-85,-86,-84,-85,-84,-85,-84,-93,-83,-83,-84,-85,-88,-85,-85,-86,-83,312,-85.6969696969697,-85.0,-84.0,1.7983999999999998
HDOK,PLOK,17472,13,13,-86,9,11,2,33,-83,-83,-86,-83,-84,-91,-86,-83,-93,-83,-83,-84,-85,-84,-84,-84,-85,-86,-85,-85,-83,-85,-84,-93,-83,-83,-84,-85,-85,-84,-86,-84,-83,312,-84.9090909090909,-84.0,-83.0,0.9216000000000001
HDOK,PLOK,17472,14,14,-86,10,11,2,33,-93,-84,-87,-84,-86,-93,-86,-83,-87,-83,-83,-85,-84,-83,-84,-84,-84,-86,-92,-84,-83,-85,-83,-93,-83,-83,-83,-86,-84,-83,-83,-83,-83,312,-85.15151515151516,-84.0,-83.0,1.7216000000000002
HDOK,PLOK,17472,15,15,-85,10,11,2,33,-82,-83,-84,-82,-92,-91,-83,-82,-83,-83,-83,-85,-83,-83,-83,-84,-83,-86,-88,-83,-82,-84,-83,-88,-82,-81,-82,-83,-83,-82,-81,-81,-81,312,-83.60606060606061,-83.0,-83.0,0.9183999999999999
HDOK,PLOK,17472,16,16,-87,10,11,2,33,-93,-85,-87,-84,-85,-92,-87,-85,-89,-85,-85,-86,-86,-85,-85,-85,-85,-87,-89,-85,-84,-86,-85,-93,-85,-84,-84,-85,-87,-85,-85,-94,-84,312,-86.39393939393939,-85.0,-85.0,1.5615999999999999
HDOK,PLOK,17472,17,17,-86,9,11,2,33,-84,-84,-85,-84,-89,-93,-86,-84,-86,-84,-84,-86,-85,-85,-85,-85,-85,-87,-95,-85,-84,-86,-84,-93,-84,-83,-84,-85,-85,-84,-86,-84,-84,312,-85.66666666666667,-85.0,-84.0,0.7456
HDOK,PLOK,17472,18,18,-87,9,11,2,33,-93,-85,-87,-84,-85,-91,-88,-84,-95,-83,-84,-85,-87,-85,-85,-85,-86,-86,-86,-85,-84,-85,-85,-94,-85,-84,-84,-88,-86,-85,-84,-92,-85,312,-86.36363636363636,-85.0,-85.0,2.3904
HDOK,PLOK,17472,19,19,-87,10,11,2,33,-84,-84,-86,-84,-85,-92,-87,-84,-99,-84,-84,-85,-86,-84,-85,-85,-85,-86,-87,-85,-84,-86,-85,-94,-84,-84,-85,-87,-87,-84,-84,-85,-84,312,-85.87878787878788,-85.0,-84.0,0.9984000000000001
HDOK,PLOK,17472,20,20,-86,10,11,2,33,-93,-84,-85,-84,-87,-93,-86,-83,-86,-84,-84,-86,-84,-84,-84,-85,-85,-87,-92,-84,-83,-85,-84,-93,-84,-83,-84,-85,-85,-84,-84,-83,-84,312,-85.48484848484848,-84.0,-84.0,0.9216
HDOK,PLOK,17472,21,21,-86,10,11,2,33,-84,-84,-85,-84,-91,-93,-86,-84,-85,-84,-84,-86,-84,-85,-85,-85,-85,-87,-94,-84,-84,-86,-84,-91,-84,-84,-84,-85,-86,-84,-84,-97,-84,312,-85.93939393939394,-85.0,-84.0,2.24
HDOK,PLOK,17472,22,22,-87,9,11,2,33,-92,-84,-85,-83,-91,-91,-85,-83,-84,-83,-84,-86,-84,-84,-85,-85,-84,-88,-87,-84,-83,-86,-83,-89,-83,-83,-84,-85,-85,-83,-84,-84,-88,312,-85.21212121212122,-84.0,-84.0,1.8976000000000002
HDOK,PLOK,17472,23,23,-86,9,11,2,33,-84,-84,-87,-84,-84,-90,-88,-84,-92,-85,-84,-85,-88,-84,-85,-85,-86,-86,-86,-85,-84,-85,-84,-93,-84,-84,-84,-87,-85,-84,-85,-93,-84,312,-85.81818181818181,-85.0,-84.0,1.5456000000000003
HDOK,PLOK,17472,24,24,-87,9,11,2,33,-93,-84,-86,-84,-88,-83,-86,-84,-85,-84,-84,-86,-84,-85,-85,-85,-85,-87,-91,-85,-84,-87,-85,-91,-84,-85,-85,-86,-85,-85,-84,-84,-93,312,-85.81818181818181,-85.0,-85.0,1.0944
HDOK,PLOK,17472,25,25,-86,10,11,2,33,-85,-85,-89,-86,-86,-85,-88,-86,-97,-86,-86,-86,-88,-86,-86,-86,-87,-87,-87,-86,-85,-87,-85,-94,-85,-84,-84,-87,-87,-84,-85,-93,-83,312,-86.6969696969697,-86.0,-86.0,0.8256
HDOK,PLOK,17472,26,26,-86,10,11,2,33,-93,-83,-85,-83,-95,-84,-86,-84,-85,-84,-85,-87,-85,-85,-86,-86,-86,-89,-88,-86,-86,-88,-86,-91,-84,-84,-83,-83,-83,-82,-82,-82,-82,312,-85.48484848484848,-85.0,-86.0,2.16
HDOK,PLOK,17472,27,27,-86,10,11,2,33,-85,-85,-88,-85,-85,-85,-87,-84,-91,-84,-85,-86,-85,-84,-85,-85,-85,-87,-90,-85,-84,-86,-84,-93,-84,-84,-84,-85,-86,-85,-84,-92,-84,312,-85.78787878787878,-85.0,-85.0,1.0144
HDOK,PLOK,17472,28,28,-88,9,11,2,33,-94,-85,-88,-85,-86,-85,-87,-84,-87,-85,-84,-86,-85,-84,-86,-86,-86,-87,-94,-86,-85,-87,-86,-91,-85,-86,-86,-87,-87,-85,-85,-86,-89,312,-86.51515151515152,-86.0,-86.0,0.72
HDOK,PLOK,17472,29,29,-87,9,11,2,33,-85,-85,-88,-85,-86,-85,-87,-85,-89,-85,-85,-87,-86,-85,-86,-86,-86,-87,-94,-86,-85,-87,-85,-93,-85,-85,-85,-87,-86,-85,-85,-85,-85,312,-86.24242424242425,-85.0,-85.0,0.6176
HDOK,PLOK,17472,30,30,-87,9,11,2,33,-94,-85,-87,-85,-87,-85,-87,-85,-87,-85,-85,-87,-85,-86,-86,-86,-86,-88,-94,-85,-85,-87,-85,-99,-85,-86,-85,-85,-86,-84,-86,-95,-84,312,-86.87878787878788,-86.0,-85.0,0.8256
HDOK,PLOK,17472,31,31,-87,10,11,2,33,-85,-85,-88,-85,-85,-85,-87,-83,-91,-85,-85,-86,-86,-85,-85,-86,-86,-87,-95,-85,-85,-86,-85,-93,-83,-84,-85,-85,-87,-85,-85,-85,-85,312,-86.0,-85.0,-85.0,0.48640000000000005
HDOK,PLOK,17472,32,32,-86,10,11,2,33,-93,-83,-85,-83,-83,-83,-86,-83,-89,-83,-83,-84,-84,-83,-83,-84,-84,-86,-89,-83,-83,-84,-83,-91,-83,-83,-83,-85,-85,-83,-83,-88,-83,312,-84.57575757575758,-83.0,-83.0,1.6256000000000004
HDOK,PLOK,17472,33,33,-88,8,11,2,33,-86,-86,-88,-86,-87,-86,-87,-86,-88,-86,-86,-87,-86,-85,-86,-86,-86,-87,-97,-86,-86,-87,-86,-93,-86,-86,-87,-88,-87,-88,-86,-87,-86,312,-87.0,-86.0,-86.0,0.4096
HDOK,PLOK,17472,34,34,-92,9,11,2,33,-97,-88,-90,-87,-87,-88,-91,-87,-100,-87,-86,-87,-87,-86,-86,-87,-88,-90,-91,-92,-93,-96,-97,-106,-97,-95,-94,-93,-92,-90,-91,-89,-89,312,-91.03030303030303,-90.0,-87.0,8.7904
HDOK,PLOK,17472,35,35,-86,10,11,2,33,-82,-82,-84,-81,-82,-81,-85,-81,-93,-81,-81,-83,-84,-82,-82,-83,-83,-84,-84,-83,-82,-83,-82,-91,-82,-82,-82,-83,-84,-82,-83,-82,-84,312,-83.12121212121212,-82.0,-82.0,0.7103999999999999
HDOK,PLOK,17472,36,36,-86,9,11,2,33,-93,-84,-87,-84,-84,-84,-87,-84,-95,-83,-84,-85,-87,-84,-85,-85,-85,-86,-86,-85,-84,-85,-84,-94,-84,-84,-85,-87,-85,-84,-85,-84,-84,312,-85.63636363636364,-85.0,-84.0,0.9856
HDOK,PLOK,17472,37,37,-86,10,11,2,33,-84,-84,-85,-84,-95,-84,-86,-84,-85,-84,-84,-87,-84,-84,-85,-86,-85,-88,-87,-84,-84,-87,-84,-89,-84,-84,-84,-86,-85,-84,-85,-91,-85,312,-85.48484848484848,-85.0,-84.0,1.0656
HDOK,PLOK,17472,38,38,-88,10,11,2,33,-93,-85,-86,-84,-91,-84,-86,-84,-85,-85,-69,-87,-85,-85,-86,-86,-85,-89,-87,-85,-85,-87,-84,-89,-85,-84,-85,-85,-86,-84,-84,-84,-85,312,-85.27272727272727,-85.0,-85.0,0.8223999999999999
HDOK,PLOK,17472,39,39,-87,10,11,2,33,-85,-85,-87,-84,-85,-84,-87,-84,-97,-86,-84,-85,-86,-84,-85,-85,-86,-87,-86,-85,-84,-86,-85,-94,-84,-84,-84,-85,-86,-84,-84,-84,-87,312,-85.6969696969697,-85.0,-84.0,0.8736000000000002
HDOK,PLOK,17472,40,40,-86,10,11,2,33,-93,-84,-86,-84,-93,-84,-86,-84,-85,-84,-84,-87,-84,-84,-86,-86,-85,-88,-88,-85,-84,-87,-84,-91,-84,-84,-84,-86,-86,-84,-84,-91,-84,312,-85.84848484848484,-85.0,-84.0,1.7344
HDOK,PLOK,17472,41,41,-87,9,11,2,33,-84,-84,-87,-84,-86,-84,-87,-84,-87,-84,-84,-86,-85,-85,-85,-85,-85,-87,-95,-85,-84,-86,-85,-93,-85,-85,-85,-87,-85,-77,-84,-84,-84,312,-85.36363636363636,-85.0,-85.0,0.9184
HDOK,PLOK,17472,42,42,-87,9,11,2,33,-93,-84,-87,-84,-85,-84,-87,-86,-89,-84,-84,-86,-85,-84,-85,-85,-85,-87,-91,-84,-84,-86,-85,-93,-84,-84,-84,-85,-85,-84,-84,-84,-93,312,-85.87878787878788,-85.0,-84.0,1.6256000000000004
HDOK,PLOK,17472,43,43,-87,10,11,2,33,-84,-84,-86,-84,-87,-84,-86,-84,-86,-84,-84,-86,-85,-85,-85,-85,-85,-87,-97,-69,-84,-86,-84,-91,-84,-84,-84,-85,-86,-84,-85,-84,-84,312,-84.9090909090909,-85.0,-84.0,0.6624000000000001
HDOK,PLOK,17472,44,44,-87,9,11,2,33,-94,-84,-88,-84,-85,-84,-87,-84,-97,-83,-84,-85,-86,-85,-85,-85,-85,-87,-86,-85,-84,-85,-85,-94,-84,-84,-84,-87,-86,-85,-86,-84,-85,312,-85.93939393939394,-85.0,-85.0,0.9056000000000001
HDOK,PLOK,17472,45,45,-87,10,11,2,33,-84,-84,-87,-84,-86,-84,-87,-85,-87,-84,-84,-86,-85,-85,-85,-86,-85,-87,-94,-85,-84,-86,-84,-91,-85,-85,-85,-86,-86,-85,-85,-89,-84,312,-85.72727272727273,-85.0,-85.0,0.8416000000000001
HDOK,PLOK,17472,46,46,-87,9,11,2,33,-93,-85,-88,-84,-85,-84,-87,-85,-97,-84,-85,-86,-85,-84,-85,-85,-85,-87,-90,-85,-84,-86,-85,-93,-84,-84,-85,-85,-86,-84,-85,-85,-93,312,-86.3030303030303,-85.0,-85.0,1.7664
HDOK,PLOK,17472,47,47,-87,10,11,2,33,-85,-85,-89,-85,-85,-85,-88,-86,-88,-86,-85,-87,-89,-86,-86,-86,-87,-87,-86,-86,-85,-86,-85,-93,-85,-85,-84,-86,-86,-85,-85,-85,-85,312,-86.12121212121212,-86.0,-85.0,0.6624
HDOK,PLOK,17472,48,48,-87,9,11,2,33,-94,-85,-87,-85,-86,-85,-87,-86,-91,-85,-85,-87,-86,-85,-86,-86,-86,-87,-90,-86,-85,-87,-85,-93,-85,-85,-85,-87,-86,-85,-86,-85,-85,312,-86.48484848484848,-86.0,-85.0,0.6144000000000001
HDOK,PLOK,17472,49,49,-87,9,11,2,33,-85,-85,-88,-85,-85,-85,-88,-85,-91,-85,-86,-86,-89,-85,-85,-85,-86,-87,-86,-86,-85,-86,-85,-93,-85,-85,-85,-88,-88,-88,-85,-87,-86,312,-86.33333333333333,-86.0,-85.0,1.1935999999999998
HDOK,PLOK,17472,50,50,-85,10,11,2,33,-91,-83,-86,-83,-83,-83,-86,-83,-97,-84,-83,-84,-85,-83,-83,-84,-84,-86,-86,-84,-83,-84,-83,-93,-83,-83,-83,-83,-85,-83,-83,-83,-82,312,-84.60606060606061,-83.0,-83.0,1.0623999999999998
