hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-86,9,11,2,33,-93,-86,-88,-85,-91,-94,-87,-86,-87,-86,-86,-87,-86,-86,-86,-86,-86,-87,-97,-85,-84,-86,-85,-93,-85,-85,-85,-87,-87,-85,-85,-85,-84,318,-87.0,-86.0,-86,1.6223999999999998
HDOK,PLOK,17472,2,2,-83,8,11,2,33,-82,-81,-83,-81,-84,-91,-83,-81,-83,-82,-82,-83,-82,-82,-81,-82,-82,-83,-87,-82,-81,-83,-83,-93,-82,-82,-82,-85,-83,-82,-83,-89,-83,318,-83.27272727272727,-82.0,-82,0.6464000000000002
HDOK,PLOK,17472,3,3,-84,8,11,2,33,-94,-87,-89,-86,-85,-91,-88,-84,-91,-85,-84,-86,-91,-88,-88,-89,-90,-89,-88,-88,-85,-86,-85,-93,-83,-82,-82,-83,-83,-82,-81,-81,-81,318,-86.3030303030303,-86.0,-88,6.3744000000000005
HDOK,PLOK,17472,4,4,-82,8,11,2,33,-81,-82,-83,-83,-83,-91,-86,-83,-89,-82,-82,-83,-83,-82,-83,-83,-83,-84,-83,-83,-82,-81,-81,-91,-82,-81,-82,-83,-85,-82,-81,-83,-81,318,-83.24242424242425,-83.0,-83,0.7104
HDOK,PLOK,17472,5,5,-84,10,11,2,33,-91,-83,-85,-82,-82,-88,-86,-83,-87,-82,-82,-83,-91,-83,-83,-83,-84,-83,-83,-83,-82,-83,-83,-91,-85,-83,-83,-88,-88,-83,-84,-83,-82,318,-84.39393939393939,-83.0,-83,2.7743999999999995
HDOK,PLOK,17472,6,6,-85,10,11,2,33,-84,-84,-86,-83,-83,-89,-87,-83,-89,-83,-83,-85,-91,-84,-84,-84,-85,-85,-83,-85,-83,-83,-84,-91,-85,-83,-84,-88,-86,-85,-86,-83,-83,318,-84.96969696969697,-84.0,-83,1.7695999999999998
HDOK,PLOK,17472,7,7,-86,8,11,2,33,-94,-85,-88,-85,-85,-91,-88,-85,-95,-84,-85,-85,-88,-85,-85,-86,-86,-87,-86,-86,-85,-86,-86,-94,-85,-86,-86,-87,-89,-87,-89,-89,-87,318,-87.12121212121212,-86.0,-85,1.7696000000000003
HDOK,PLOK,17472,8,8,-84,9,11,2,33,-84,-84,-88,-84,-84,-89,-88,-84,-87,-84,-83,-84,-95,-84,-83,-84,-86,-85,-84,-86,-84,-85,-85,-91,-84,-83,-85,-86,-86,-86,-85,-84,-84,318,-85.39393939393939,-84.0,-84,1.2256000000000002
HDOK,PLOK,17472,9,9,-85,9,11,2,33,-91,-83,-84,-83,-83,-91,-85,-83,-85,-83,-83,-85,-83,-83,-84,-84,-84,-87,-95,-84,-84,-85,-84,-91,-83,-83,-84,-86,-84,-84,-84,-84,-83,318,-84.9090909090909,-84.0,-84,0.9535999999999999
HDOK,PLOK,17472,10,10,-84,10,11,2,33,-83,-83,-84,-83,-80,-91,-84,-83,-84,-82,-83,-84,-83,-83,-83,-83,-83,-86,-95,-83,-83,-85,-83,-91,-83,-83,-83,-85,-85,-82,-82,-81,-81,318,-83.93939393939394,-83.0,-83,0.6176
