hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,30,30,-115,-2,11,2,33,-117,-115,-118,-114,-116,-114,-115,-117,-115,-115,-115,-115,-115,-114,-115,-116,-116,-115,-117,-114,-116,-115,-115,-117,-117,-115,-116,-114,-114,-116,-115,-118,-115,360,-115.48484848484848,-115.0,-115.0,0.64
HDOK,PLOK,17472,31,31,-114,-1,11,2,33,-113,-114,-117,-115,-114,-113,-117,-115,-115,-116,-115,-115,-117,-113,-114,-115,-116,-115,-115,-113,-115,-115,-113,-117,-115,-114,-115,-115,-115,-115,-113,-113,-115,360,-114.75757575757575,-115.0,-115.0,0.6176
HDOK,PLOK,17472,32,32,-118,-3,11,2,33,-109,-114,-117,-116,-116,-117,-115,-116,-117,-116,-116,-117,-115,-117,-116,-115,-117,-116,-116,-114,-116,-116,-117,-117,-116,-115,-116,-113,-117,-112,-116,-117,-116,360,-115.63636363636364,-116.0,-116.0,0.56
HDOK,PLOK,17472,33,33,-118,-3,11,2,33,-114,-114,-114,-117,-117,-116,-117,-115,-115,-114,-116,-116,-116,-117,-115,-117,-117,-117,-118,-114,-114,-114,-115,-116,-117,-115,-116,-114,-117,-117,-116,-116,-118,360,-115.78787878787878,-116.0,-117.0,1.12
HDOK,PLOK,17472,34,34,-119,-4,11,2,33,-117,-114,-116,-115,-115,-115,-115,-117,-117,-116,-117,-115,-117,-116,-117,-116,-119,-118,-115,-117,-117,-116,-116,-118,-116,-115,-114,-117,-118,-116,-117,-115,-118,360,-116.27272727272727,-116.0,-117.0,0.7424
HDOK,PLOK,17472,35,35,-118,-3,11,2,33,-114,-114,-118,-117,-115,-115,-118,-116,-116,-115,-115,-115,-116,-115,-115,-117,-116,-116,-115,-116,-113,-116,-115,-117,-116,-115,-116,-116,-116,-117,-118,-115,-114,360,-115.6969696969697,-116.0,-116.0,0.45760000000000006
HDOK,PLOK,17472,36,36,-117,-2,11,2,33,-116,-116,-116,-114,-117,-114,-115,-114,-117,-115,-114,-116,-116,-115,-114,-115,-115,-115,-117,-117,-116,-117,-115,-117,-114,-115,-116,-116,-118,-116,-115,-113,-115,360,-115.48484848484848,-115.0,-115.0,0.7296
HDOK,PLOK,17472,37,37,-118,-3,11,2,33,-113,-115,-117,-115,-117,-116,-116,-116,-115,-116,-118,-116,-118,-115,-115,-116,-116,-116,-117,-115,-117,-117,-115,-116,-114,-114,-116,-115,-117,-114,-114,-115,-115,360,-115.66666666666667,-116.0,-116.0,0.6176
HDOK,PLOK,17472,38,38,-118,-3,11,2,33,-116,-115,-117,-114,-117,-116,-117,-114,-117,-115,-116,-118,-116,-114,-116,-114,-115,-117,-117,-109,-114,-116,-117,-117,-116,-115,-116,-116,-117,-116,-114,-116,-115,360,-115.60606060606061,-116.0,-116.0,0.88
HDOK,PLOK,17472,39,39,-118,-3,11,2,33,-113,-114,-115,-114,-116,-116,-117,-115,-115,-115,-115,-116,-117,-117,-114,-114,-114,-116,-115,-116,-115,-115,-115,-118,-116,-115,-115,-118,-118,-116,-115,-115,-115,360,-115.45454545454545,-115.0,-115.0,0.5504000000000001
HDOK,PLOK,17472,40,40,-118,-3,11,2,33,-116,-117,-115,-116,-115,-114,-116,-116,-117,-115,-115,-115,-115,-115,-116,-115,-114,-117,-116,-115,-114,-116,-114,-117,-120,-117,-116,-115,-117,-119,-117,-113,-115,360,-115.75757575757575,-116.0,-115.0,0.6976
HDOK,PLOK,17472,41,41,-118,-3,11,2,33,-114,-114,-115,-115,-117,-115,-114,-114,-114,-114,-114,-116,-117,-113,-115,-116,-115,-116,-117,-116,-115,-116,-116,-118,-115,-116,-113,-117,-114,-115,-116,-114,-115,360,-115.18181818181819,-115.0,-115.0,0.7456
HDOK,PLOK,17472,42,42,-116,-3,11,2,33,-117,-116,-117,-115,-116,-115,-115,-116,-115,-116,-116,-114,-114,-116,-114,-114,-114,-115,-118,-116,-115,-117,-115,-117,-116,-116,-115,-118,-116,-116,-116,-116,-115,360,-115.66666666666667,-116.0,-116.0,0.4704
HDOK,PLOK,17472,43,43,-115,-2,11,2,33,-114,-114,-116,-116,-116,-115,-116,-115,-117,-115,-115,-115,-115,-117,-115,-116,-116,-117,-118,-114,-118,-114,-115,-118,-116,-116,-115,-116,-116,-117,-116,-116,-113,360,-115.6969696969697,-116.0,-116.0,0.5376000000000001
HDOK,PLOK,17472,44,44,-117,-2,11,2,33,-116,-115,-116,-116,-116,-114,-115,-117,-117,-115,-114,-114,-115,-116,-117,-117,-116,-115,-117,-116,-115,-116,-116,-117,-116,-114,-113,-117,-115,-116,-116,-115,-115,360,-115.60606060606061,-116.0,-116.0,0.5376000000000001
HDOK,PLOK,17472,45,45,-118,-3,11,2,33,-113,-115,-117,-115,-118,-116,-116,-114,-116,-114,-115,-116,-113,-116,-117,-117,-117,-116,-118,-116,-115,-117,-116,-118,-115,-118,-115,-117,-116,-116,-114,-116,-116,360,-115.87878787878788,-116.0,-116.0,0.6335999999999999
HDOK,PLOK,17472,46,46,-118,-3,11,2,33,-115,-115,-118,-115,-116,-115,-116,-115,-116,-115,-117,-116,-117,-114,-117,-115,-118,-117,-115,-117,-115,-116,-116,-117,-116,-114,-115,-117,-115,-117,-116,-115,-116,360,-115.87878787878788,-116.0,-115.0,0.6144000000000001
HDOK,PLOK,17472,47,47,-117,-2,11,2,33,-115,-115,-116,-114,-115,-114,-115,-116,-117,-115,-116,-115,-115,-114,-115,-116,-116,-115,-115,-110,-115,-116,-116,-116,-115,-115,-114,-115,-116,-115,-116,-117,-116,360,-115.18181818181819,-115.0,-115.0,0.29760000000000003
HDOK,PLOK,17472,48,48,-118,-3,11,2,33,-118,-116,-114,-115,-116,-115,-115,-117,-115,-114,-117,-116,-116,-114,-115,-116,-113,-115,-117,-113,-114,-116,-114,-116,-115,-114,-116,-117,-116,-113,-115,-113,-114,360,-115.15151515151516,-115.0,-116.0,0.7744
HDOK,PLOK,17472,49,49,-119,-4,11,2,33,-114,-117,-115,-115,-117,-116,-116,-117,-117,-115,-116,-115,-115,-117,-116,-116,-115,-116,-116,-118,-116,-118,-115,-116,-116,-116,-115,-117,-115,-114,-117,-116,-116,360,-115.93939393939394,-116.0,-116.0,0.4736
HDOK,PLOK,17472,50,50,-120,-5,11,2,33,-117,-115,-119,-116,-118,-120,-115,-116,-116,-116,-115,-116,-118,-116,-114,-116,-117,-118,-111,-115,-117,-116,-115,-117,-116,-117,-117,-116,-117,-116,-115,-116,-116,360,-116.21212121212122,-116.0,-116.0,0.56
