hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,41,41,-130,-14,11,2,33,-117,-117,-118,-118,-115,-117,-117,-117,-116,-117,-116,-117,-117,-117,-117,-116,-118,-116,-117,-117,-118,-117,-118,-118,-119,-118,-116,-118,-116,-116,-118,-116,-115,point1,-116.96969696969697,-117.0,-117.0,0.48
HDOK,PLOK,17472,42,42,-130,-14,11,2,33,-116,-118,-117,-117,-117,-118,-118,-118,-117,-116,-117,-116,-118,-116,-119,-116,-116,-116,-117,-118,-121,-118,-118,-119,-116,-115,-118,-117,-116,-116,-117,-118,-117,point1,-117.18181818181819,-117.0,-118.0,0.6335999999999999
HDOK,PLOK,17472,43,43,-129,-13,11,2,33,-115,-118,-116,-117,-118,-118,-116,-116,-119,-116,-118,-117,-117,-117,-116,-119,-117,-115,-117,-117,-117,-116,-118,-118,-116,-117,-117,-117,-117,-115,-117,-116,-118,point1,-116.9090909090909,-117.0,-117.0,0.4736
HDOK,PLOK,17472,44,44,-129,-13,11,2,33,-115,-116,-117,-118,-117,-116,-118,-118,-118,-116,-118,-117,-117,-117,-119,-132,-116,-117,-117,-117,-115,-119,-118,-117,-118,-116,-117,-117,-116,-117,-118,-118,-118,point1,-117.57575757575758,-117.0,-117.0,0.4800000000000001
HDOK,PLOK,17472,45,45,-129,-13,11,2,33,-117,-117,-118,-117,-116,-117,-117,-118,-116,-117,-118,-116,-117,-117,-116,-117,-117,-118,-117,-117,-117,-117,-118,-117,-118,-117,-115,-117,-118,-117,-116,-116,-118,point1,-117.0,-117.0,-117.0,0.2784
HDOK,PLOK,17472,46,46,-129,-13,11,2,33,-117,-118,-118,-114,-118,-117,-117,-118,-117,-118,-116,-117,-116,-117,-117,-116,-118,-116,-117,-116,-119,-117,-116,-117,-117,-116,-118,-117,-118,-116,-118,-118,-117,point1,-117.03030303030303,-117.0,-117.0,0.4736
HDOK,PLOK,17472,47,47,-129,-13,11,2,33,-118,-117,-118,-117,-117,-116,-118,-118,-117,-116,-117,-118,-117,-116,-118,-117,-118,-118,-118,-115,-117,-118,-118,-118,-117,-119,-118,-117,-118,-118,-117,-118,-117,point1,-117.39393939393939,-118.0,-118.0,0.24960000000000002
HDOK,PLOK,17472,48,48,-129,-13,11,2,33,-115,-116,-118,-117,-117,-116,-117,-117,-117,-118,-118,-118,-109,-116,-118,-118,-117,-116,-117,-117,-116,-117,-118,-117,-117,-117,-119,-117,-116,-118,-118,-116,-116,point1,-116.78787878787878,-117.0,-117.0,0.48
HDOK,PLOK,17472,49,49,-129,-13,11,2,33,-117,-117,-116,-116,-117,-118,-116,-116,-117,-117,-116,-116,-117,-119,-116,-117,-116,-116,-117,-116,-116,-117,-117,-118,-117,-117,-117,-117,-117,-116,-118,-118,-117,point1,-116.81818181818181,-117.0,-117.0,0.2816
HDOK,PLOK,17472,50,50,-130,-14,11,2,33,-116,-115,-118,-117,-117,-119,-116,-117,-119,-116,-118,-116,-118,-118,-118,-116,-119,-118,-117,-118,-118,-116,-117,-117,-118,-117,-117,-118,-116,-117,-117,-118,-117,point1,-117.24242424242425,-117.0,-118.0,0.5024
