hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-69,9,11,2,33,-65,-65,-69,-65,-65,-71,-70,-67,-71,-68,-68,-69,-85,-69,-69,-69,-70,-69,-68,-69,-66,-66,-66,-73,-66,-64,-65,-69,-69,-64,-63,-65,-63,330,-67.87878787878788,-68.0,-69.0,3.2064000000000004
HDOK,PLOK,17472,2,2,-68,10,11,2,33,-75,-65,-68,-65,-65,-73,-68,-65,-75,-65,-65,-65,-66,-65,-65,-65,-66,-67,-65,-65,-65,-65,-65,-73,-65,-65,-65,-66,-66,-65,-65,-65,-65,330,-66.45454545454545,-65.0,-65.0,0.8096000000000001
HDOK,PLOK,17472,3,3,-69,10,11,2,33,-66,-66,-68,-65,-68,-74,-68,-66,-68,-65,-65,-67,-66,-66,-66,-66,-66,-68,-77,-66,-65,-67,-66,-75,-65,-65,-66,-66,-68,-66,-66,-83,-66,330,-67.60606060606061,-66.0,-66.0,0.8896000000000001
HDOK,PLOK,17472,4,4,-69,10,11,2,33,-75,-66,-70,-65,-65,-73,-69,-65,-79,-65,-65,-66,-68,-65,-65,-65,-67,-67,-65,-66,-65,-66,-65,-75,-65,-65,-65,-69,-68,-65,-65,-66,-65,330,-67.12121212121212,-65.0,-65.0,2.2656000000000005
HDOK,PLOK,17472,5,5,-68,9,11,2,33,-64,-64,-69,-64,-64,-70,-68,-64,-70,-65,-64,-65,-70,-64,-64,-64,-65,-65,-64,-65,-63,-64,-65,-73,-64,-64,-64,-68,-65,-65,-66,-70,-64,330,-65.66666666666667,-65.0,-64.0,2.8543999999999996
HDOK,PLOK,17472,6,6,-68,10,11,2,33,-73,-64,-67,-64,-64,-70,-67,-64,-71,-64,-63,-64,-69,-64,-63,-64,-65,-65,-64,-65,-63,-64,-64,-73,-65,-63,-64,-66,-66,-65,-64,-64,-65,330,-65.45454545454545,-64.0,-64.0,1.5744
HDOK,PLOK,17472,7,7,-68,10,11,2,33,-65,-65,-68,-65,-65,-71,-68,-65,-77,-65,-65,-66,-68,-65,-65,-65,-66,-67,-66,-66,-65,-66,-65,-75,-65,-65,-65,-67,-69,-65,-65,-68,-65,330,-66.60606060606061,-65.0,-65.0,1.2544
HDOK,PLOK,17472,8,8,-69,9,11,2,33,-73,-63,-65,-64,-69,-73,-65,-64,-65,-63,-63,-65,-64,-64,-64,-65,-64,-66,-70,-64,-63,-65,-64,-70,-64,-63,-64,-65,-65,-64,-63,-63,-64,330,-65.15151515151516,-64.0,-64.0,1.3695999999999997
HDOK,PLOK,17472,9,9,-69,11,11,2,33,-64,-64,-66,-64,-65,-71,-67,-65,-77,-64,-64,-65,-65,-65,-65,-65,-65,-66,-69,-65,-64,-65,-65,-73,-65,-64,-64,-67,-65,-65,-66,-65,-65,330,-65.87878787878788,-65.0,-65.0,0.5856
HDOK,PLOK,17472,10,10,-68,10,11,2,33,-73,-64,-68,-64,-65,-70,-68,-65,-71,-64,-65,-65,-74,-65,-65,-65,-65,-66,-65,-65,-64,-65,-65,-73,-64,-64,-65,-66,-68,-65,-66,-68,-66,330,-66.39393939393939,-65.0,-65.0,2.1024
HDOK,PLOK,17472,11,11,-65,9,11,2,33,-63,-63,-65,-62,-63,-69,-65,-63,-71,-63,-63,-63,-65,-63,-63,-63,-64,-63,-63,-63,-61,-62,-61,-69,-60,-60,-60,-62,-62,-61,-62,-61,-61,330,-63.09090909090909,-63.0,-63.0,1.0976000000000001
HDOK,PLOK,17472,12,12,-66,9,11,2,33,-69,-61,-63,-61,-61,-68,-64,-61,-73,-60,-61,-62,-64,-61,-61,-61,-62,-63,-62,-62,-61,-62,-62,-69,-61,-61,-61,-65,-63,-61,-61,-61,-61,330,-62.696969696969695,-61.0,-61.0,1.3056
HDOK,PLOK,17472,13,13,-66,9,11,2,33,-61,-61,-64,-60,-61,-67,-64,-61,-68,-61,-61,-62,-64,-61,-61,-61,-63,-62,-62,-62,-61,-62,-62,-70,-61,-61,-61,-65,-61,-61,-61,-61,-61,330,-62.27272727272727,-61.0,-61.0,1.0176
HDOK,PLOK,17472,14,14,-65,9,11,2,33,-70,-61,-63,-60,-65,-70,-63,-61,-62,-61,-61,-63,-61,-61,-62,-62,-62,-63,-71,-61,-61,-63,-61,-69,-61,-61,-61,-62,-62,-61,-61,-61,-61,330,-62.666666666666664,-61.0,-61.0,1.04
