hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-78,8,11,2,33,-80,-81,-83,-81,-82,-89,-83,-81,-89,-82,-81,-82,-82,-81,-81,-80,-80,-80,-80,-78,-77,-77,-76,-83,-76,-75,-75,-79,-77,-75,-75,-76,-75,328,-79.75757575757575,-80.0,-81.0,5.2096
HDOK,PLOK,17472,2,2,-81,10,11,2,33,-91,-82,-85,-81,-82,-88,-81,-77,-79,-77,-76,-77,-76,-76,-76,-77,-77,-79,-87,-77,-77,-79,-77,-85,-77,-77,-78,-79,-79,-78,-77,-78,-78,328,-79.39393939393939,-78.0,-77.0,4.24
HDOK,PLOK,17472,3,3,-79,9,11,2,33,-76,-76,-79,-76,-77,-85,-79,-78,-86,-77,-76,-77,-76,-75,-75,-74,-74,-75,-78,-74,-74,-75,-75,-83,-75,-76,-76,-77,-80,-79,-79,-91,-80,328,-77.66666666666667,-76.0,-76.0,2.6656
HDOK,PLOK,17472,4,4,-74,9,11,2,33,-82,-76,-82,-83,-91,-91,-80,-75,-75,-74,-73,-75,-74,-74,-75,-77,-77,-79,-81,-76,-75,-76,-74,-79,-71,-71,-69,-71,-70,-69,-68,-69,-68,328,-75.75757575757575,-75.0,-75.0,10.774399999999998
HDOK,PLOK,17472,5,5,-77,8,11,2,33,-74,-74,-76,-74,-78,-82,-76,-74,-75,-74,-74,-75,-74,-74,-75,-75,-75,-77,-83,-75,-75,-76,-75,-81,-75,-74,-74,-76,-75,-74,-75,-83,-87,328,-76.18181818181819,-75.0,-75.0,2.2976
HDOK,PLOK,17472,6,6,-77,9,11,2,33,-81,-72,-74,-71,-68,-79,-71,-69,-71,-69,-69,-70,-69,-69,-69,-71,-71,-74,-81,-73,-72,-75,-74,-81,-75,-75,-75,-76,-76,-76,-75,-75,-81,328,-73.54545454545455,-74.0,-75.0,6.7456000000000005
HDOK,PLOK,17472,7,7,-78,10,11,2,33,-68,-67,-69,-66,-68,-75,-70,-69,-83,-70,-70,-71,-72,-73,-74,-76,-77,-80,-84,-80,-79,-80,-78,-85,-77,-77,-77,-78,-79,-77,-76,-81,-77,328,-75.24242424242425,-77.0,-77.0,13.0624
HDOK,PLOK,17472,8,8,-78,9,11,2,33,-81,-73,-75,-72,-72,-79,-74,-71,-85,-71,-71,-72,-72,-71,-71,-71,-72,-73,-75,-72,-72,-74,-73,-82,-74,-74,-75,-77,-77,-76,-77,-77,-77,328,-74.48484848484848,-74.0,-72.0,4.025600000000001
HDOK,PLOK,17472,9,9,-75,10,11,2,33,-71,-72,-74,-72,-73,-81,-76,-75,-81,-74,-74,-75,-75,-74,-73,-73,-73,-75,-77,-73,-72,-74,-73,-81,-72,-72,-72,-75,-73,-71,-73,-71,-71,328,-73.96969696969697,-73.0,-73.0,1.3696000000000002
HDOK,PLOK,17472,10,10,-77,9,11,2,33,-82,-74,-76,-74,-74,-81,-77,-74,-85,-74,-74,-75,-75,-74,-74,-74,-74,-75,-77,-74,-74,-75,-74,-82,-74,-74,-74,-75,-76,-74,-75,-78,-79,328,-75.78787878787878,-74.0,-74.0,1.92
HDOK,PLOK,17472,11,11,-76,9,11,2,33,-73,-73,-76,-73,-73,-79,-76,-73,-85,-73,-73,-74,-74,-73,-73,-73,-73,-75,-77,-74,-73,-75,-74,-81,-73,-73,-73,-74,-74,-73,-74,-74,-74,328,-74.48484848484848,-74.0,-73.0,0.8223999999999999
HDOK,PLOK,17472,12,12,-81,10,11,2,33,-88,-79,-80,-78,-79,-87,-79,-77,-80,-77,-78,-80,-80,-81,-81,-82,-83,-85,-93,-81,-79,-80,-78,-87,-79,-78,-78,-80,-78,-78,-77,-77,-77,328,-80.42424242424242,-79.0,-78.0,3.1904000000000003
HDOK,PLOK,17472,13,13,-79,10,11,2,33,-71,-71,-73,-71,-73,-80,-76,-75,-81,-75,-75,-75,-76,-75,-75,-76,-77,-78,-81,-77,-76,-77,-76,-85,-76,-76,-77,-80,-80,-78,-77,-77,-76,328,-76.42424242424242,-76.0,-76.0,2.3104
