hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-77,10,11,2,33,-77,-77,-80,-77,-78,-85,-80,-77,-89,-78,-77,-78,-79,-77,-77,-77,-78,-79,-78,-78,-77,-78,-77,-87,-77,-77,-77,-79,-81,-77,-77,-77,-77,322,-78.60606060606061,-77.0,-77.0,0.9024
HDOK,PLOK,17472,2,2,-78,9,11,2,33,-87,-78,-81,-78,-80,-87,-80,-78,-81,-78,-77,-79,-79,-78,-78,-80,-78,-80,-81,-78,-77,-79,-78,-87,-77,-77,-78,-80,-80,-78,-78,-79,-77,322,-79.42424242424242,-78.0,-78.0,1.1743999999999999
HDOK,PLOK,17472,3,3,-79,10,11,2,33,-77,-78,-81,-77,-77,-85,-80,-77,-89,-77,-77,-78,-79,-77,-77,-78,-78,-79,-78,-78,-77,-78,-78,-87,-77,-77,-77,-81,-79,-78,-79,-85,-77,322,-79.0,-78.0,-77.0,1.3856000000000004
HDOK,PLOK,17472,4,4,-78,10,11,2,33,-87,-77,-80,-77,-77,-83,-81,-77,-82,-77,-77,-78,-85,-78,-77,-77,-79,-78,-77,-79,-77,-77,-78,-85,-79,-77,-77,-80,-80,-81,-77,-77,-77,322,-78.93939393939394,-78.0,-77.0,2.3616
HDOK,PLOK,17472,5,5,-81,9,11,2,33,-79,-78,-81,-79,-79,-85,-82,-79,-87,-80,-79,-80,-83,-80,-79,-80,-81,-81,-80,-81,-79,-80,-81,-88,-81,-80,-80,-82,-85,-81,-80,-82,-80,322,-80.96969696969697,-80.0,-80.0,1.0496
HDOK,PLOK,17472,6,6,-79,10,11,2,33,-87,-78,-79,-78,-84,-87,-80,-78,-79,-78,-78,-80,-78,-77,-79,-79,-79,-81,-89,-78,-78,-80,-78,-87,-78,-78,-78,-80,-80,-78,-79,-78,-78,322,-79.87878787878788,-79.0,-78.0,1.84
HDOK,PLOK,17472,7,7,-79,9,11,2,33,-78,-78,-79,-78,-81,-87,-80,-78,-79,-78,-78,-80,-78,-77,-79,-79,-78,-81,-85,-78,-78,-80,-78,-85,-78,-78,-78,-80,-79,-78,-79,-77,-78,322,-79.24242424242425,-78.0,-78.0,0.7776000000000002
HDOK,PLOK,17472,8,8,-78,9,11,2,33,-87,-77,-79,-78,-80,-87,-80,-78,-79,-77,-77,-79,-78,-77,-78,-78,-78,-80,-88,-78,-77,-79,-78,-85,-77,-77,-78,-78,-80,-77,-79,-82,-81,322,-79.42424242424242,-78.0,-78.0,1.5903999999999998
HDOK,PLOK,17472,9,9,-79,10,11,2,33,-78,-78,-80,-78,-77,-85,-81,-78,-85,-78,-78,-80,-81,-80,-78,-78,-79,-79,-77,-79,-78,-79,-79,-88,-79,-79,-79,-80,-80,-79,-79,-77,-78,322,-79.42424242424242,-79.0,-79.0,0.7135999999999999
HDOK,PLOK,17472,10,10,-79,9,11,2,33,-87,-78,-80,-78,-79,-86,-81,-80,-85,-79,-79,-80,-80,-79,-79,-79,-80,-81,-80,-79,-78,-80,-79,-86,-78,-78,-78,-81,-79,-78,-78,-78,-78,322,-79.93939393939394,-79.0,-78.0,0.9216000000000001
HDOK,PLOK,17472,11,11,-79,9,11,2,33,-78,-79,-81,-78,-79,-85,-81,-79,-89,-80,-78,-79,-87,-79,-79,-78,-80,-80,-79,-80,-78,-79,-79,-87,-78,-78,-78,-82,-82,-79,-78,-79,-78,322,-80.0909090909091,-79.0,-79.0,1.3376000000000001
HDOK,PLOK,17472,12,12,-79,10,11,2,33,-87,-78,-82,-78,-78,-84,-82,-78,-84,-79,-78,-79,-83,-79,-79,-79,-80,-81,-80,-80,-79,-80,-79,-87,-79,-79,-79,-80,-80,-79,-78,-78,-79,322,-80.12121212121212,-79.0,-79.0,1.5199999999999998
HDOK,PLOK,17472,13,13,-81,9,11,2,33,-78,-78,-83,-78,-78,-84,-82,-79,-82,-79,-79,-80,-87,-80,-80,-80,-81,-81,-80,-81,-80,-80,-81,-88,-81,-79,-79,-81,-83,-81,-79,-81,-79,322,-80.66666666666667,-80.0,-81.0,1.1776000000000002
HDOK,PLOK,17472,14,14,-79,10,11,2,33,-87,-78,-81,-77,-77,-85,-80,-77,-85,-77,-77,-78,-79,-78,-78,-77,-78,-79,-78,-78,-77,-78,-78,-85,-77,-77,-77,-81,-81,-77,-79,-77,-77,322,-78.93939393939394,-78.0,-77.0,1.6799999999999997
HDOK,PLOK,17472,15,15,-78,10,11,2,33,-77,-77,-79,-77,-81,-87,-79,-77,-79,-77,-77,-79,-77,-77,-78,-78,-78,-80,-91,-78,-77,-79,-77,-85,-77,-77,-77,-80,-78,-77,-78,-77,-77,322,-78.75757575757575,-78.0,-77.0,0.9856
HDOK,PLOK,17472,16,16,-78,10,11,2,33,-87,-77,-80,-77,-80,-87,-79,-77,-80,-77,-77,-79,-77,-77,-78,-78,-78,-80,-85,-78,-77,-79,-77,-87,-77,-77,-77,-78,-80,-77,-78,-81,-77,322,-79.0909090909091,-78.0,-77.0,1.6224000000000003
HDOK,PLOK,17472,17,17,-78,10,11,2,33,-77,-77,-80,-77,-78,-87,-79,-77,-80,-77,-77,-79,-78,-77,-78,-78,-78,-80,-83,-78,-77,-79,-77,-85,-77,-77,-77,-78,-78,-77,-79,-77,-80,322,-78.57575757575758,-78.0,-77.0,1.04
HDOK,PLOK,17472,18,18,-78,10,11,2,33,-87,-77,-81,-77,-78,-85,-80,-77,-83,-77,-77,-79,-78,-77,-77,-78,-78,-80,-80,-78,-77,-78,-77,-87,-77,-77,-77,-81,-79,-78,-77,-77,-77,322,-78.87878787878788,-78.0,-77.0,1.7056000000000002
HDOK,PLOK,17472,19,19,-81,10,11,2,33,-79,-79,-81,-78,-80,-87,-81,-78,-83,-79,-79,-80,-79,-79,-79,-79,-80,-81,-84,-79,-78,-80,-78,-87,-78,-78,-79,-81,-80,-78,-78,-78,-78,322,-79.84848484848484,-79.0,-79.0,1.0016000000000003
HDOK,PLOK,17472,20,20,-79,10,11,2,33,-87,-78,-81,-78,-78,-84,-81,-78,-89,-77,-78,-79,-81,-78,-78,-78,-79,-80,-79,-79,-78,-79,-78,-87,-78,-78,-78,-79,-82,-79,-79,-80,-78,322,-79.78787878787878,-79.0,-78.0,1.36
HDOK,PLOK,17472,21,21,-79,9,11,2,33,-77,-78,-80,-78,-78,-85,-81,-78,-83,-77,-78,-79,-81,-78,-78,-78,-79,-80,-79,-79,-78,-79,-78,-87,-78,-78,-78,-79,-80,-78,-80,-77,-78,322,-79.15151515151516,-78.0,-78.0,0.7776000000000002
HDOK,PLOK,17472,22,22,-79,10,11,2,33,-87,-78,-80,-77,-78,-84,-81,-77,-89,-78,-78,-79,-81,-78,-78,-78,-79,-80,-79,-79,-78,-79,-78,-87,-78,-78,-78,-81,-79,-78,-77,-85,-79,322,-79.78787878787878,-79.0,-78.0,2.0384
HDOK,PLOK,17472,23,23,-79,10,11,2,33,-79,-79,-82,-79,-79,-85,-82,-79,-88,-78,-78,-80,-82,-79,-78,-79,-80,-80,-79,-79,-77,-78,-78,-87,-77,-77,-77,-81,-80,-77,-77,-78,-77,322,-79.54545454545455,-79.0,-79.0,1.76
HDOK,PLOK,17472,24,24,-78,10,11,2,33,-86,-77,-79,-77,-75,-87,-80,-77,-80,-78,-77,-79,-78,-78,-78,-78,-78,-81,-88,-77,-77,-79,-78,-85,-77,-77,-77,-78,-78,-78,-77,-77,-77,322,-78.87878787878788,-78.0,-77.0,1.1583999999999999
HDOK,PLOK,17472,25,25,-78,10,11,2,33,-77,-77,-79,-77,-77,-85,-80,-77,-85,-77,-77,-79,-78,-77,-78,-78,-78,-80,-81,-78,-77,-79,-77,-87,-77,-77,-78,-78,-80,-77,-77,-89,-77,322,-78.93939393939394,-78.0,-77.0,1.3984
HDOK,PLOK,17472,26,26,-79,9,11,2,33,-87,-78,-79,-77,-77,-86,-80,-77,-82,-77,-77,-79,-78,-77,-78,-78,-78,-80,-85,-78,-77,-79,-78,-85,-77,-77,-77,-80,-80,-77,-78,-78,-88,322,-79.36363636363636,-78.0,-77.0,3.28
