realtime_average_rssi,average_rssi,rssi_variance,snr,median_rssi,mode_rssi,rssi_skewness,rssi_kurtosis,sf,tp,location_id
-87.84155299616617,-88.0,0.1323329786892943,8.0,-87.87647040395585,-87.0,0.6490283527087563,-0.3785406648470566,11.0,2.0,12
-85.30951667433065,-87.0,1.95984929351266,9.0,-85.17093985059164,-93.0,-5.21270276062253,29.025027498176136,11.0,2.0,12
-85.16846788252262,-85.0,0.2004301848364661,10.0,-85.22788921066751,-84.0,0.9089402632660272,1.5247970444632517,11.0,2.0,12
-85.25789664504022,-85.0,2.1275419047652053,9.0,-85.16053826091944,-93.0,-4.597097703314046,25.05153717301552,11.0,2.0,12
-84.82933154496592,-87.0,0.3622380687278748,9.0,-84.76094966692351,-85.70731613904745,0.917916052352693,0.9888049526329924,11.0,2.0,12
-86.19888941375606,-87.0,1.4372062725455264,9.0,-86.38644140891085,-88.18537187927043,0.7028809355490124,0.4468657810998957,11.0,2.0,12
-86.58497787192216,-87.0,1.000346452793454,9.0,-86.71936039914301,-88.55661748826063,-0.0228107853032601,-0.1914794816197287,11.0,2.0,12
-86.68001974811986,-87.0,1.851716971701705,9.0,-86.68882050034121,-88.93792754085219,0.4566086988139493,-0.0475805148373584,11.0,2.0,12
-86.4579100079022,-87.0,1.5623148989089426,9.0,-86.70577772152281,-88.72915467939181,0.3485572801533946,-0.0599058538624222,11.0,2.0,12
-86.78238502396339,-87.0,1.080658865319296,9.0,-86.85202192679247,-88.57629938284595,0.1703124990275102,-0.8211211710112543,11.0,2.0,12
-86.75552595873619,-87.0,1.711741178077428,9.0,-86.95533669247602,-89.11963985789679,0.4873747213699904,-0.2586210650335103,11.0,2.0,12
-86.50927961904968,-87.0,1.3556706028521837,9.0,-86.46467008509228,-88.98579748786398,0.1553268771005726,0.3946597741792033,11.0,2.0,12
-86.6238603307905,-87.0,1.555716639856932,9.0,-86.85997225669877,-88.48541804714354,0.5705178848452661,-0.5300445035383419,11.0,2.0,12
-86.52503901961926,-87.0,0.7902396606184501,9.0,-86.61252253623765,-88.2162712710848,0.3724889994181232,-0.0709206927924381,11.0,2.0,12
-86.67852308442396,-87.0,1.6954901191690923,9.0,-86.54333259234765,-89.73400682073172,-0.1340241623739158,0.546122096701402,11.0,2.0,12
-86.77479430576075,-87.0,1.22074297544533,9.0,-86.83256499876043,-89.22469123732009,-0.1066330316096947,-0.5866998070249454,11.0,2.0,12
-86.68203240352454,-87.0,1.5106500097684517,9.0,-86.59974507258414,-89.47402624334161,0.2049542964317671,0.0344183866615415,11.0,2.0,12
-86.75270906795892,-87.0,1.037616068992144,9.0,-86.95547272013513,-88.72788961640225,0.7946368230797131,1.0518804014984435,11.0,2.0,12
-86.86074716038824,-87.0,1.145257639266967,9.0,-87.0839344754743,-89.19092163735229,0.6105767531551217,1.3793799725605391,11.0,2.0,12
-86.46006423355685,-87.0,1.2474070034024884,9.0,-86.47619964028772,-88.44310086371397,0.2040476333095104,-0.7385242452700203,11.0,2.0,12
-86.7099968768087,-87.0,1.4803129536739703,9.0,-86.8043881498002,-88.96444210725784,0.4168343213095785,-0.0535092291072625,11.0,2.0,12
-86.70335165660862,-87.0,0.9468114946162316,9.0,-86.95285969306487,-88.90084102079678,0.2220412059275808,-0.0021688940361812,11.0,2.0,12
-86.51228690030173,-87.0,2.061373959410433,9.0,-86.37348924883169,-89.02263402678726,0.0301944465637442,-0.7593676393986728,11.0,2.0,12
-86.701007857949,-87.0,1.5840399259908762,9.0,-86.87486581835175,-88.90102684785087,0.0448156017771437,-0.9060216983795288,11.0,2.0,12
-86.3650065301216,-87.0,1.6213652421340643,9.0,-86.58650524759632,-89.1563025778978,0.0613021328988852,0.28840501187823,11.0,2.0,12
-87.34799627916968,-88.0,3.0997334205595224,9.0,-87.18383869284416,-95.1210513163132,-2.4760990307810355,11.058996260010092,11.0,2.0,12
-87.70507399799249,-88.0,1.4899343080235483,9.0,-87.56574013406615,-91.45084853034588,-0.8916738348797859,1.6835671070527165,11.0,2.0,12
-86.9474633388293,-88.0,3.288152477843898,9.0,-86.69793623837953,-94.1016286084127,-1.920190960785587,6.2796250054610265,11.0,2.0,12
-87.23304033748279,-88.0,1.8225329663799736,9.0,-87.06502539859218,-92.69542421961457,-2.0591122279541776,6.930508743924827,11.0,2.0,12
-87.083635510884,-88.0,2.2457503554109417,9.0,-87.01260275178844,-93.80528902719486,-2.715271387986677,11.462930120411349,11.0,2.0,12
-87.43008438029388,-88.0,2.549849104681241,9.0,-87.4737090528843,-94.67764577509212,-2.774797233673252,12.098968409358392,11.0,2.0,12
-87.25345477848033,-88.0,2.6912325761351954,9.0,-86.95669957697689,-94.67866838649334,-2.83448327472493,11.920925363987845,11.0,2.0,12
-87.19464242605314,-88.0,2.838735440209916,9.0,-86.81584099349152,-94.96881655980154,-3.008478392566662,13.14765369032117,11.0,2.0,12
-87.48746824614847,-88.0,1.9296257643710213,9.0,-87.12779647537691,-92.94052818831018,-1.6545972957703168,6.092495732756941,11.0,2.0,12
-87.19299783952884,-88.0,2.5023208543076447,9.0,-86.9712683341115,-94.43089070469232,-2.919620238316276,12.706849918220096,11.0,2.0,12
-87.19532808682295,-88.0,2.1155654555395835,9.0,-86.94695932708046,-93.39874798285848,-2.409149590041248,9.33708452364166,11.0,2.0,12
-87.49495067903604,-88.0,3.20213125226608,9.0,-87.06205047755891,-94.64266642801364,-1.950334149073667,6.556067430453769,11.0,2.0,12
-87.32168658061974,-88.0,2.342140937943058,9.0,-87.00917000009792,-93.97894359601804,-2.509636288047203,9.783060288412594,11.0,2.0,12
-87.19512568881518,-88.0,2.6331600243449054,9.0,-87.2144422618783,-92.19838832255316,-0.3644042553040595,2.280280941123594,11.0,2.0,12
-87.40745312377118,-88.0,3.249553529179261,9.0,-87.29151428316761,-95.54329640777078,-2.686167457624496,11.895263087772737,11.0,2.0,12
-87.3408275145723,-88.0,1.8501411599485544,9.0,-87.30721625416786,-92.70708491191392,-1.81123636412935,6.205419958820837,11.0,2.0,12
-87.76885945577482,-88.0,2.623153773593192,9.0,-87.76892808985644,-94.75638704018893,-2.326594653509505,9.594423680853078,11.0,2.0,12
-87.2972190772469,-88.0,1.9364649882155232,9.0,-87.20641000784292,-92.65157204932127,-1.5069713588898688,5.32626690875597,11.0,2.0,12
-87.45783588808563,-88.0,1.4755491575013986,9.0,-87.51881174305679,-91.86451296877183,-0.9593085364979034,4.469057772722749,11.0,2.0,12
-87.44593088431688,-88.0,3.2887620257490333,9.0,-87.32329964724615,-95.63587884508097,-2.7651694818189503,11.848421011325293,11.0,2.0,12
-86.56044809927766,-86.0,1.4803943105603088,9.0,-86.35449466487127,-89.11985142811852,-0.1532780070745768,-0.5521352296930715,11.0,2.0,12
-86.54258301598222,-86.0,1.286096166951566,9.0,-86.20858398372187,-88.9273990052445,-0.6740451184792241,-0.5851029734168054,11.0,2.0,12
-86.5370027803533,-86.0,1.2747013937949767,9.0,-86.57720675839903,-89.1893259258808,-0.1667619037642125,-0.3108351709986361,11.0,2.0,12
-86.66676932690505,-86.0,1.4614872318152277,9.0,-86.45583065854684,-89.70196055397577,-0.8305385782747524,0.2870681345028067,11.0,2.0,12
-86.82756066643596,-86.0,1.1964750873787102,9.0,-86.66886542190923,-88.56300728688015,0.1402565895035024,-0.9649932693761548,11.0,2.0,12
-86.37612156503057,-86.0,1.8891904295160191,9.0,-86.36141159347034,-89.51561393606852,0.0575615305983556,-0.2011953766117442,11.0,2.0,12
-86.8071729426782,-86.0,1.4557431414988815,9.0,-86.93339470215334,-89.3145462952685,0.2535791894879001,0.1235589066903153,11.0,2.0,12
-86.65323791433251,-86.0,1.2227980712417654,9.0,-86.5339684802757,-89.64317936185118,-0.308545082655113,0.1077435949681584,11.0,2.0,12
-86.45794076210764,-86.0,1.409452247984735,9.0,-86.62426151417398,-88.25817015217389,0.6590450678521779,-0.0532910561981561,11.0,2.0,12
-86.60367266779676,-86.0,1.4197414343952603,9.0,-86.59345599471357,-90.09192353874316,-0.6642598334179378,1.1850869339885182,11.0,2.0,12
-86.3338339543234,-86.0,1.4886619210362004,9.0,-86.63045536520454,-88.2286046920807,0.4023220054177043,-1.000007584196453,11.0,2.0,12
-86.6225543049477,-86.0,1.6262645464784702,9.0,-86.68196261474813,-88.91922505364143,0.0957799782772664,-0.7467014684680042,11.0,2.0,12
-86.83071166554937,-86.0,1.0837022588921903,9.0,-86.85838018063649,-88.47470023618249,0.0556765134218536,-1.260584475205838,11.0,2.0,12
-86.41553234951476,-86.0,1.1030014723057262,9.0,-86.5463492531568,-88.15946022443781,0.1754037397826739,-0.8311471739978913,11.0,2.0,12
-86.50220204447054,-86.0,1.2717795447647935,9.0,-86.84783401269661,-88.11637495623013,1.040395862645776,1.5109610576867405,11.0,2.0,12
-86.71772511041715,-86.0,1.3786631860889855,9.0,-86.70875367996136,-90.38600318974213,-0.4166248170140768,1.7591355169540317,11.0,2.0,12
-86.9650678419783,-86.0,1.050021022895007,9.0,-87.01397846220478,-89.30159587214145,-0.00413029895751,-0.4353957914489532,11.0,2.0,12
-86.59720532626217,-86.0,1.7600225104240166,9.0,-86.50284461077847,-90.12577435193931,-0.0842204005035129,1.3921102561401768,11.0,2.0,12
-86.79728108433484,-86.0,1.3695392673160387,9.0,-86.87969270403622,-88.7689164793521,0.73422996169453,0.1309606684536941,11.0,2.0,12
-86.72316961560368,-86.0,1.3529226678357318,9.0,-86.496296932194,-89.81491540287429,-0.3100707680905486,0.4561710272914814,11.0,2.0,12
-84.98732955818963,-86.0,2.8782278562712675,10.0,-85.00301762067423,-91.51859221905816,-1.5309217199429783,5.421363893856974,11.0,2.0,12
-85.36703237869989,-86.0,4.4949023820745095,10.0,-85.34413694190107,-94.03565653651616,-1.6985614230237849,7.810324447831178,11.0,2.0,12
-85.12159040677541,-86.0,3.1132763282125,10.0,-84.83339921313025,-92.82053720158088,-2.5136186740790443,10.016997094245168,11.0,2.0,12
-85.37382847461393,-86.0,2.9574032562445645,10.0,-85.10220465892193,-93.4241184359061,-3.0625917448639344,14.194742935122257,11.0,2.0,12
-85.0157111799049,-86.0,2.51798008242729,10.0,-84.88039707684393,-91.61052027263354,-1.993720221136431,8.106268958379939,11.0,2.0,12
-84.88693282485228,-86.0,3.1053030950799414,10.0,-84.93092316076778,-92.7523280940019,-2.6080408219989484,11.309336323263052,11.0,2.0,12
-85.30538644721732,-86.0,3.1468613078237286,10.0,-85.08205087607939,-92.86475567657814,-2.2481881006986715,9.032158901497596,11.0,2.0,12
-84.7301779759356,-86.0,2.8656573476385865,10.0,-84.59654741945961,-92.3208142894433,-2.613263177189684,11.609487046038474,11.0,2.0,12
-85.09869950209082,-86.0,2.4939184921621167,10.0,-84.99278016060835,-92.17835997270734,-2.610747286998333,11.537398650845944,11.0,2.0,12
-85.17937766205803,-86.0,4.198921553967374,10.0,-85.28055268485004,-94.14918039186068,-2.493744849080991,10.212402363294796,11.0,2.0,12
-85.32316125467783,-86.0,2.6443223405488583,10.0,-85.27211965850582,-93.36297925205278,-3.6282445041763856,18.18654542653577,11.0,2.0,12
-84.80352974777249,-86.0,3.4462461675123413,10.0,-84.64584251734732,-93.51636917226784,-3.1417242045252163,14.222607431882606,11.0,2.0,12
-84.76300824766655,-86.0,2.7048608147681907,10.0,-84.54049957242451,-92.88666415883884,-3.6819772678449247,18.04082260109889,11.0,2.0,12
-84.93936167363567,-86.0,2.8700335678846924,10.0,-84.68980033886541,-92.43910866728812,-2.6377647227947016,10.828182459210463,11.0,2.0,12
-85.06056087270386,-86.0,3.943365729251509,10.0,-84.95964114277773,-94.06411963504648,-2.868834580789541,12.122685740665176,11.0,2.0,12
-85.1196079504557,-86.0,3.155316233091941,10.0,-85.05079425983718,-92.98218357721166,-2.530922483749325,10.75687735989144,11.0,2.0,12
-85.12361709707976,-86.0,2.578688559680452,10.0,-84.93154489646065,-92.52306557847952,-3.047918609214179,13.07697129033114,11.0,2.0,12
-84.83830946043409,-86.0,2.85154571555544,10.0,-84.5451915624414,-92.9217552368123,-3.431843267085679,15.61596154533341,11.0,2.0,12
-85.07715551806078,-86.0,1.933823909794517,10.0,-85.07455706254223,-91.08181727928304,-2.2158732076373155,10.035731077474775,11.0,2.0,12
-85.05102590545559,-86.0,3.810065809943151,10.0,-84.94276726630862,-93.85542682902192,-2.7119663689324955,11.960892069274395,11.0,2.0,12
-84.92148802150948,-85.0,1.2521479792771422,10.0,-85.05727763847962,-87.26515276210183,0.0687014263606752,-0.6769638049387927,11.0,2.0,12
-84.83947930287576,-85.0,1.2172545244111166,10.0,-85.05699255802308,-86.4697465197309,0.7473109264423584,0.5876842940361153,11.0,2.0,12
-84.81055485685337,-85.0,1.5537347439393936,10.0,-84.69604293517992,-87.44758731402247,0.1496232866785603,0.1038998564456523,11.0,2.0,12
-84.74533069745532,-85.0,2.1373175118824044,10.0,-84.65592634845332,-87.87477905944357,-0.2574467244722059,0.0224593928965366,11.0,2.0,12
-84.67250398413375,-85.0,1.094210953535972,10.0,-84.82276030596717,-86.65699995609125,0.0135544215588189,-1.000418490515938,11.0,2.0,12
-84.56834533319856,-85.0,0.9490145026809332,10.0,-84.5191934888749,-86.62625232359495,-0.2202917532900541,-0.9207957598834504,11.0,2.0,12
-84.67249481966999,-85.0,1.6135345121942395,10.0,-84.70054480583107,-87.26130556304177,0.0755021816951736,-0.4703151246966364,11.0,2.0,12
-84.88844343538938,-85.0,1.7420503067908464,10.0,-85.08930463098076,-87.3293869152455,0.1089695962153265,-0.9750928452162456,11.0,2.0,12
-85.06851898509281,-85.0,0.8395996747407994,10.0,-85.2861465698226,-87.12894177280886,1.1203820746097397,4.061830533244125,11.0,2.0,12
-84.60584090028476,-85.0,1.7334483860215504,10.0,-84.49695381561884,-87.89260805776132,-0.5385252990841268,0.505631999190109,11.0,2.0,12
-84.54260601995504,-85.0,1.1642308455990893,10.0,-84.3748860635379,-87.74643240736795,-0.6034560864101679,1.3803314174335817,11.0,2.0,12
-84.81106011506486,-85.0,1.3950034560244349,10.0,-84.84961777892298,-87.25380485084904,0.7118511426050779,1.5319918120627665,11.0,2.0,12
-84.95595895864834,-85.0,1.7337606601127098,10.0,-84.94473337431016,-88.35692948886215,-0.1827482210668026,0.2118613063796286,11.0,2.0,12
-84.69477274563651,-85.0,1.736282182872001,10.0,-84.43471266898972,-87.39423246192214,-0.3697437857935995,-0.436799265889642,11.0,2.0,12
-84.71907012023789,-85.0,1.22777884452752,10.0,-84.63446791065861,-87.40664998628415,0.0922612463247411,1.0796888732789536,11.0,2.0,12
-84.85730091529295,-85.0,1.3724913693910663,10.0,-85.166542291063,-87.56506393190568,0.3741458933656797,0.0893057201812186,11.0,2.0,12
-84.93611324641068,-85.0,1.7056325745721337,10.0,-84.83282566742122,-87.78956663104287,-0.1541798530131279,-0.6407218869883056,11.0,2.0,12
-85.31470482792705,-85.0,1.0134770222931315,10.0,-85.27894454283506,-88.06479387078231,0.2846130254120303,3.1051815887294283,11.0,2.0,12
-84.85387730785858,-85.0,1.8184456326965712,10.0,-84.67690560598409,-89.05306819980277,-0.7670758139853643,2.0180326842174945,11.0,2.0,12
-84.72838281906031,-85.0,0.7617158378684588,10.0,-84.719810269901,-86.37894717730305,0.1119372459620084,-0.2657108808422124,11.0,2.0,12
-84.79894676256136,-85.0,3.603966927108616,10.0,-84.65419315063566,-93.55211488551622,-2.8408048060016684,13.3232415278054,11.0,2.0,12
-85.01337708046833,-85.0,3.1436305418911656,10.0,-84.93890661110896,-92.54582323286118,-2.1673621153212927,8.968355073578952,11.0,2.0,12
-85.09050140206018,-85.0,3.235741999641157,10.0,-84.93014069235555,-93.48808873490658,-3.0628793259112266,13.837633526056544,11.0,2.0,12
-84.95080916677901,-85.0,2.288112991150849,10.0,-84.7697992637119,-91.81109284264794,-2.838384329696458,12.122083908685736,11.0,2.0,12
-84.87869343264656,-85.0,2.8078992042275104,10.0,-84.37461415075954,-92.3569762271085,-2.7623196357352424,11.19806271154849,11.0,2.0,12
-84.83758178636387,-85.0,3.381422605675953,10.0,-84.84856728081645,-92.76157674590466,-2.2991440831261936,9.547829175962576,11.0,2.0,12
-85.04128064396923,-85.0,3.0087580641942315,10.0,-84.66783382636402,-93.62724776897612,-3.744919758816106,18.136658556733284,11.0,2.0,12
-84.79025028372038,-85.0,3.093476226893233,10.0,-84.61063674161335,-93.30404837762192,-3.33845918086304,16.699516082614707,11.0,2.0,12
-84.94815594941645,-85.0,3.977321171123074,10.0,-84.68333518924779,-93.64725189007422,-2.3772168547098764,10.257796048900582,11.0,2.0,12
-84.81360236771046,-85.0,3.878082720230383,10.0,-84.50013099278554,-93.2491447652844,-2.266352559883503,9.20108806942582,11.0,2.0,12
-84.78345981310513,-85.0,2.835026366795673,10.0,-84.49379445248523,-92.77672696662192,-3.2333603814236582,15.072642552404451,11.0,2.0,12
-84.63657050607961,-85.0,4.464405345954977,10.0,-84.37644155701757,-94.38795555668212,-2.9112830348315533,13.198896925374308,11.0,2.0,12
-85.01178745485527,-85.0,2.69163782810565,10.0,-84.84444988626117,-92.29806348671428,-2.5238763098562167,11.06963016097557,11.0,2.0,12
-84.91203967315836,-85.0,3.7151044101349022,10.0,-85.07345123360444,-92.75903625909191,-1.8866555886580585,7.229432803906143,11.0,2.0,12
-84.86712477873338,-85.0,2.720646162992396,10.0,-84.92440869198428,-92.29659277023636,-2.6840623741896383,11.73365533554592,11.0,2.0,12
-85.128081038034,-85.0,3.681691272080838,10.0,-85.05391786145323,-94.12304189320264,-3.099239671948708,14.1235291119704,11.0,2.0,12
-84.96192567466949,-85.0,2.7651290485871747,10.0,-84.9210669365526,-92.01085034306224,-2.1436225152492705,8.846464250484136,11.0,2.0,12
-84.80285102308503,-85.0,3.1384715494002697,10.0,-84.60610182834142,-92.17844304131792,-2.0645318702538744,8.090203915864016,11.0,2.0,12
-85.31616656102221,-85.0,1.840042815056396,10.0,-85.06770757313855,-91.83424356685656,-3.424846948948153,15.849292734275773,11.0,2.0,12
-85.05864054806084,-85.0,3.533306592654085,10.0,-84.86917794187667,-93.62531572939456,-2.8356145510615027,12.274641790472485,11.0,2.0,12
-84.58364304485099,-85.0,1.5436332110391795,10.0,-84.48360543452202,-88.38395248697873,-0.6954698495542914,1.923879216907852,11.0,2.0,12
-84.679432436815,-85.0,1.5708437274440052,10.0,-84.52712317211565,-86.69213024182386,0.1681943865877582,-0.8884640383223279,11.0,2.0,12
-84.75542205941795,-85.0,1.1735932847883976,10.0,-84.72301920829037,-86.84063782939329,0.6931010465975683,1.4009911529607693,11.0,2.0,12
-84.8824107081919,-85.0,1.649780781631619,10.0,-85.02421970153415,-87.83376318227623,-0.1448374257918303,-0.5095886884636882,11.0,2.0,12
-84.60277162799007,-85.0,1.4455656721283252,10.0,-84.38919545141437,-86.58921327115657,0.0626069876980449,-0.6656523127865999,11.0,2.0,12
-84.85720027287056,-85.0,0.5953226230256669,10.0,-84.87023059773317,-86.086377001964,0.0934115370207715,-0.7634573565227356,11.0,2.0,12
-84.71283802506825,-85.0,1.195856877708331,10.0,-84.49768782574982,-87.26260747107936,-0.4707798231488534,-0.4466010289822342,11.0,2.0,12
-84.76209082951,-85.0,1.891613637576924,10.0,-84.90135660557335,-87.88355694309622,0.144062448935346,-0.0074345860098583,11.0,2.0,12
-84.53175056846533,-85.0,1.1350861095388851,10.0,-84.5101585139959,-86.86007777787258,0.1145707048148725,0.8973111600527468,11.0,2.0,12
-84.65963538768086,-85.0,2.3288093977978246,10.0,-84.64046736267082,-87.45832092301671,0.2640339101192431,0.1409007486752225,11.0,2.0,12
-84.80742293144536,-85.0,1.228596909830061,10.0,-84.69125156434136,-87.08031047084886,-0.1873977669083606,-0.5970225148978008,11.0,2.0,12
-84.71132755303034,-85.0,0.91377531635762,10.0,-84.75224512452756,-86.51495074791795,0.595961356068142,0.0518775924939318,11.0,2.0,12
-84.88585577717862,-85.0,0.9333641839127677,10.0,-84.98984904294952,-86.39578525037697,0.5421076900518322,-0.1970360238508934,11.0,2.0,12
-84.63389815721898,-85.0,1.3132911872059168,10.0,-84.72851201001588,-87.0225450200896,0.7191765472046822,0.9066291771743232,11.0,2.0,12
-84.91247367576439,-85.0,1.2770898518311111,10.0,-85.09324935806131,-86.6777662968523,0.3187912336108071,-0.7922755305906515,11.0,2.0,12
-85.01126905909989,-85.0,1.781038678115921,10.0,-85.38266470417256,-87.99871170577916,0.5880131623514787,0.6427989687214581,11.0,2.0,12
-84.88242538173444,-85.0,1.302241732353032,10.0,-84.74084551449214,-87.46663624352921,0.3816638513514931,1.3460311446020623,11.0,2.0,12
-84.61613412341141,-85.0,1.2480390800528771,10.0,-84.42240580675343,-86.94991673738916,-0.5967481446127763,-0.394525782537412,11.0,2.0,12
-84.76050423738104,-85.0,0.912102198571001,10.0,-84.51303984390982,-86.644668836101,0.3122722578669042,-0.2473193541266063,11.0,2.0,12
-84.71434986421177,-85.0,1.3077337686769963,10.0,-84.5653746473118,-87.05798879181818,-0.2475177392093268,-0.7634235857753957,11.0,2.0,12
-85.04956025469639,-85.0,3.392049906988017,10.0,-85.07138605772538,-92.8608143422758,-2.1498298608851103,8.928750157717637,11.0,2.0,12
