x,y,rssi
0.0,0.0,-92.24397256012404
2.0408163265306123,0.0,-92.27773498619784
4.081632653061225,0.0,-92.30688324812161
6.122448979591837,0.0,-92.33112884653166
8.16326530612245,0.0,-92.35014892072087
10.204081632653061,0.0,-92.36358558754007
12.244897959183675,0.0,-92.37104601351513
14.285714285714286,0.0,-92.37210327573902
16.3265306122449,0.0,-92.36629805484087
18.367346938775512,0.0,-92.35314118956589
20.408163265306122,0.0,-92.33211710746868
22.448979591836736,0.0,-92.30268813016232
24.48979591836735,0.0,-92.26429963474614
26.53061224489796,0.0,-92.21638603583864
28.571428571428573,0.0,-92.15837753531925
30.612244897959183,0.0,-92.0897075698531
32.6530612244898,0.0,-92.00982086987723
34.69387755102041,0.0,-91.91818202827928
36.734693877551024,0.0,-91.81428446293224
38.775510204081634,0.0,-91.697659644809
40.816326530612244,0.0,-91.56788645293587
42.85714285714286,0.0,-91.42460050923354
44.89795918367347,0.0,-91.26750334053206
46.93877551020408,0.0,-91.09637121195736
48.9795918367347,0.0,-90.91106347559642
51.02040816326531,0.0,-90.71153028089724
53.06122448979592,0.0,-90.49781949874946
55.10204081632653,0.0,-90.27008271948984
57.142857142857146,0.0,-90.02858019615725
59.183673469387756,0.0,-89.77368461799543
61.224489795918366,0.0,-89.50588361524963
63.26530612244898,0.0,-89.22578091446697
65.3061224489796,0.0,-88.93409608349727
67.34693877551021,0.0,-88.63166282679171
69.38775510204081,0.0,-88.31942581407966
71.42857142857143,0.0,-87.99843604863304
73.46938775510205,0.0,-87.66984480464811
75.51020408163265,0.0,-87.33489618639551
77.55102040816327,0.0,-86.994918384242
79.59183673469389,0.0,-86.65131372400555
81.63265306122449,0.0,-86.30554762599567
83.6734693877551,0.0,-85.9591366080946
85.71428571428572,0.0,-85.61363548306107
87.75510204081633,0.0,-85.27062391355224
89.79591836734694,0.0,-84.9316924989483
91.83673469387756,0.0,-84.59842857572306
93.87755102040816,0.0,-84.2724019177164
95.91836734693878,0.0,-83.95515052415061
97.9591836734694,0.0,-83.64816668159149
100.0,0.0,-83.35288348136524
0.0,2.0408163265306123,-92.34803987058781
2.0408163265306123,2.0408163265306123,-92.38147100702128
4.081632653061225,2.0408163265306123,-92.41009808468428
6.122448979591837,2.0408163265306123,-92.43362690701686
8.16326530612245,2.0408163265306123,-92.45172877237127
10.204081632653061,2.0408163265306123,-92.46403981401718
12.244897959183675,2.0408163265306123,-92.47016108420448
14.285714285714286,2.0408163265306123,-92.46965943876351
16.3265306122449,2.0408163265306123,-92.46206926627603
18.367346938775512,2.0408163265306123,-92.44689509183499
20.408163265306122,2.0408163265306123,-92.42361507011097
22.448979591836736,2.0408163265306123,-92.39168536609394
24.48979591836735,2.0408163265306123,-92.35054540477513
26.53061224489796,2.0408163265306123,-92.29962395351254
28.571428571428573,2.0408163265306123,-92.23834598319496
30.612244897959183,2.0408163265306123,-92.16614023700096
32.6530612244898,2.0408163265306123,-92.08244741882969
34.69387755102041,2.0408163265306123,-91.98672889779918
36.734693877551024,2.0408163265306123,-91.87847581085839
38.775510204081634,2.0408163265306123,-91.75721843292182
40.816326530612244,2.0408163265306123,-91.6225356732922
42.85714285714286,2.0408163265306123,-91.47406454878964
44.89795918367347,2.0408163265306123,-91.31150947815334
