hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,rssi_33,rssi_34,rssi_35,rssi_36,rssi_37,rssi_38,rssi_39,rssi_40,rssi_41,rssi_42,rssi_43,rssi_44,rssi_45,rssi_46,rssi_47,rssi_48,rssi_49,rssi_50,rssi_51,rssi_52,rssi_53,rssi_54,rssi_55,rssi_56,rssi_57,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-73,7,12,2,58,-70.0,-75.94059464757774,-72.48581073635991,-74.65362815064528,-74.99056223953443,-73.78764924536281,-74.32705346809111,-74.56880484312079,-73.98845881183468,-73.42230004689263,-73.07072168718094,-72.782127182919,-72.45405221478647,-72.49809143174542,-72.23398596094032,-72.07523104263437,-71.86851568911922,-71.68532432798719,-71.94813924506087,-71.77625607011493,-71.62083465705325,-71.69518605666248,-71.65900007762983,-71.57542051836498,-71.44956323597641,-71.38070915655882,-71.27058600817121,-71.1681279817771,-71.3370768173948,-71.27938864953413,-71.1830192819856,-71.09246051432063,-71.0886925645841,-71.0450592631487,-71.20111234590131,-71.50436875846606,-71.40831417702061,-71.31712420034253,-71.23043896749137,-71.22191505539696,-71.21379307978069,-71.16980887448207,-71.09191235901696,-71.01746745935552,-71.22862480377718,-71.15056853191466,-71.07578943928691,-71.03863559678288,-71.00299288866982,-70.934666548936,-70.8690405667146,-71.07591598893035,-71.00621458033062,-70.93916556815535,-70.87463925086958,-70.81251476245818,-70.75267927949402,-71.84630401462199,34,-71.8342489469529,-71.32710050886867,-75.94059464757774,1.4507173508650615,-1.6649642087004664,2.2913952578841115
HDOK,PLOK,17472,2,2,-72,7,12,2,58,-69.0,-72.9603964317185,-70.98905037722434,-73.65496556549624,-74.24181832907851,-73.18925412408237,-74.1649697610334,-74.57464959565361,-73.86653754452945,-73.3142160781843,-72.87100975745649,-72.50720207452322,-72.20297507390039,-72.26726758427016,-72.09608916184509,-72.01819720174007,-71.8153156319047,-71.63552177385428,-71.8404583978829,-71.674853259473,-71.52510861675252,-71.71244151280867,-71.67535734894,-71.59095371887172,-71.46433735019467,-71.3947815021281,-71.28400741702482,-71.18094376236664,-71.30523712775671,-71.20577769157876,-71.11252049249006,-71.0248862448013,-70.9423681055859,-70.90459928732467,-71.06619460539486,-71.2969280915837,-71.20882985696808,-71.12519328452056,-71.0456883211288,-71.04399831514898,-70.96918903983571,-70.93406854820381,-70.86463515139751,-70.79827836730344,-71.0171721320938,-70.94652186558444,-70.87883783844076,-70.84848598570493,-70.81936861439571,-70.79141821146062,-70.73065136780943,-71.0096819189571,-70.94220439995553,-70.87729465015298,-71.01447891015044,-71.04713852372524,-70.97955754463544,-71.93414495215457,34,-71.61031083446866,-71.20730377427341,-74.57464959565361,1.065356359210885,-1.121944558314296,1.560534494503909
HDOK,PLOK,17472,3,3,-71,6,12,2,58,-69.0,-70.98019821585925,-69.99452518861217,-72.99140236395016,-73.74431405311117,-72.79164937912525,-73.3303819164718,-73.860664983268,-73.24324582676839,-72.76166405828123,-72.37522229067591,-72.0580100184541,-71.79274751118459,-71.89013128252523,-71.67192672785497,-71.55311372019291,-71.38149480833972,-71.22940595028555,-71.45907984418264,-71.31570993661406,-71.18607099067395,-71.39168155165842,-71.37129365653314,-71.30220859681485,-71.18970280779105,-71.13319206746739,-71.08077462796052,-70.98688165892762,-71.11973130340468,-71.02827551443318,-70.94252285940435,-70.86194066860085,-70.78606288549236,-70.71447994022347,-70.88357694091803,-71.12141143692475,-71.04004510979799,-70.96279951295695,-70.88936981385162,-70.89346201228481,-70.82416228736703,-70.79429712842786,-70.72988154986822,-70.66832024312846,-70.89180096372732,-70.82554174858971,-70.76206441527633,-70.7357454905601,-70.71049701857748,-70.68626045690729,-70.62906067804798,-70.84403368129185,-70.78211800369374,-70.98992371389151,-70.92370840404607,-70.85995779154895,-70.99663056805021,-72.04933724214416,34,-71.31058126581071,-71.01245304124168,-73.860664983268,0.7622605416221601,-1.1142410237527327,2.0385491374916156
HDOK,PLOK,17472,4,4,-72,7,12,2,58,-70.0,-76.93069375550738,-72.983073330666,-74.3198419189375,-74.74030713625754,-73.58764570505323,-74.16063366830173,-74.42643375897406,-73.86417221509582,-73.31211919879534,-72.86912829384231,-72.50549743581026,-72.20141830152411,-72.26583638990388,-72.0192661460559,-71.94683350029254,-71.81596841416771,-71.63613286763298,-71.90194412801414,-71.73275423270154,-71.57976815588796,-71.7641543325696,-71.67232617940553,-71.58807525807859,-71.46159955584817,-71.39217375268387,-71.28152029280616,-71.17856886725444,-71.34705735987639,-71.245793590141,-71.15084457476766,-71.06162051901279,-70.97760538510886,-70.93842430512268,-71.09868496392671,-71.40592422145394,-71.31364546126738,-71.22604008250599,-71.14276237004692,-71.13748160566095,-71.13244985039375,-71.09141327872447,-71.0163311787635,-70.9445759870891,-71.15830608303533,-71.08271268297337,-71.04506483738845,-71.00897211054354,-70.97434736001341,-70.90699818007575,-70.84231073885715,-71.05008809893171,-70.98125389320708,-70.94845974203416,-70.8836241583183,-70.82120191513707,-70.72806723693853,-71.78960793120274,34,-71.78602683611356,-71.29758287703677,-76.93069375550738,1.5178737445505464,-2.016842933440371,4.659373182174345
HDOK,PLOK,17472,5,5,-71,6,12,2,58,-69.0,-70.98019821585925,-69.99452518861217,-72.32583453146934,-73.24530681185061,-72.39284346633711,-73.16645751998321,-74.0094413744815,-73.37312410542192,-72.87680196749224,-72.4785318982458,-72.15161031726228,-71.87822859200682,-71.96871697890563,-71.74457921387021,-71.69166678991724,-71.51073441628131,-71.35039195871545,-71.51178451068984,-71.36534180205567,-71.23292434632936,-71.43600902266397,-71.41331378417212,-71.34211177232363,-71.22765596962542,-71.169342458678,-71.11525283049383,-71.0198040654803,-71.10711173020422,-71.01620041261062,-70.93095827601663,-70.85085582189195,-70.7754297683195,-70.70427298377027,-70.87377272805216,-71.0731038841646,-70.993590383921,-70.91810377907932,-70.84634617855984,-70.85202981653646,-70.78424648843544,-70.71959076979776,-70.6578571624886,-70.59885898812317,-70.82479138851608,-70.76087914430475,-70.6996502447444,-70.675486877777,-70.68662314783175,-70.6632009745763,-70.60678339830292,-70.82250809819448,-70.76131516827537,-70.7358715140983,-70.77793576952384,-70.71901597999165,-70.92636640830908,-71.88270346485602,34,-71.27962059759479,-71.0048953982658,-74.0094413744815,0.7267994650013365,-1.0285214185521456,2.0611565806934267
HDOK,PLOK,17472,6,6,-70,6,12,2,58,-69.0,-70.98019821585925,-69.99452518861217,-72.32583453146934,-73.24530681185061,-72.39284346633711,-73.16645751998321,-73.72042870083217,-73.12082286154538,-72.65313533121987,-72.27784289339832,-71.96978259317058,-71.71217324200566,-71.81605658678133,-71.67894453890634,-71.55963282084966,-71.38757569860572,-71.2350984980478,-71.46442564827706,-71.32074406825883,-71.19082329966476,-71.39617766161794,-71.3235035118634,-71.25682609472605,-71.14653808658122,-71.09207766532502,-70.99530558439179,-70.90526932437159,-71.04171729072102,-70.95362741566011,-70.87103077795591,-70.79341431212204,-70.7203291142456,-70.65138068816846,-70.82296744369317,-71.06315871409015,-70.98402665892954,-70.90890218120035,-70.83748881887692,-70.84350008961525,-70.812628425014,-70.78318121850681,-70.71916470304406,-70.65798477680673,-70.88183029435521,-70.81592029604307,-70.78754929624037,-70.76035021671039,-70.73425738788588,-70.6750981866022,-70.61827704402675,-70.83361391672132,-70.77204809541398,-70.94676969017208,-70.88199034344004,-70.88590111695979,-71.31882914411815,-72.22936306051355,34,-71.2574939855587,-70.98211243739439,-73.72042870083217,0.6466916938964643,-0.9534935543784921,2.0949802503849866
HDOK,PLOK,17472,7,7,-72,7,12,2,58,-69.0,-74.94059464757774,-71.98357556583652,-73.6529609345615,-74.24031536378531,-73.18805295625135,-73.82813882771057,-74.2864928666345,-73.61498352011621,-73.0912118566561,-72.67091511642661,-72.32591285437357,-72.03741151612189,-72.11505931364361,-71.95537259684106,-71.81641692643993,-71.62709891666323,-71.4593250996339,-71.61408233146528,-71.46167542888932,-71.3238649877792,-71.5220470148356,-71.44282108554988,-71.37013251123675,-71.25430737330765,-71.19472792388983,-71.09320760664859,-70.99875361131939,-71.13107981646353,-71.03913439599307,-70.95292264262294,-70.87190903485487,-70.79562502100802,-70.7236588384921,-70.89239366046733,-71.20765446714427,-71.12298030520192,-71.04259439610144,-70.96617951474964,-70.96743053078396,-70.93202307648838,-70.8982493674253,-70.83010188543032,-70.76497403691228,-70.98504329952324,-70.91551832646189,-70.8489123475131,-70.81959401205879,-70.791468122446,-70.73035734154959,-70.67166174866014,-70.88519727469256,-70.82189947929278,-70.76101039914808,-70.83551345126318,-70.84096444279987,-70.78018976728475,-71.77422872276026,34,-71.52948152551362,-71.10809395592526,-74.94059464757774,1.1802388325312279,-1.3440559269903465,1.9332009466861355
HDOK,PLOK,17472,8,8,-72,6,12,2,58,-69.0,-73.95049553964812,-71.48631297153044,-73.32117933378848,-74.24181659306467,-73.18925273666245,-73.82913714611783,-74.28734692170573,-73.61572909003911,-73.09187280907234,-72.7742397682062,-72.41952678349703,-72.1229050449181,-72.19365645387444,-71.95253578627673,-71.81378170963548,-71.62464083769517,-71.45702400040057,-71.61192139646448,-71.45964048127851,-71.32194396137206,-71.52022955179217,-71.44109822549648,-71.31811696916003,-71.20483375971254,-71.14760430099192,-71.0482637551447,-70.9558378082167,-71.09005618902049,-70.9998807326055,-70.91532856928175,-70.83587448642551,-70.76105895205077,-70.73055675542962,-70.89901940108811,-71.13625342363244,-71.05431783496374,-70.97653180636034,-70.9025883725786,-70.90619161797652,-70.9096249559717,-70.87666288733358,-70.80929036372324,-70.74490313497284,-70.96568081301237,-70.89683399964325,-70.8308777079679,-70.80218222316894,-70.77465385140655,-70.71411664099155,-70.65597195023388,-70.87003689318858,-70.80724812606904,-70.78026936220004,-70.72103036393919,-70.73027526047838,-70.67315470178497,-71.73650166811596,34,-71.48117097898925,-71.05129079505423,-74.28734692170573,1.0888473730819308,-1.1927056732383883,1.3235462716120732
HDOK,PLOK,17472,9,9,-71,7,12,2,58,-69.0,-74.94059464757774,-71.98357556583652,-73.6529609345615,-74.49056873104833,-73.38805510914099,-74.33038893351494,-74.71616464947928,-73.9900768469989,-73.42373444522136,-73.07200872747421,-72.68931063244284,-72.36928689721893,-72.4201637611325,-72.16194181982843,-72.00830661218164,-71.80608988238225,-71.62688520626271,-71.77143604046978,-71.60985506135096,-71.4637491722409,-71.65438998246559,-71.56827530763344,-71.43888693618173,-71.31970186343264,-71.25701618359672,-71.1526146327333,-71.05547995205474,-71.1853050691744,-71.09102010063913,-71.00261469216653,-70.91953969593224,-70.84131463797401,-70.8075959037832,-70.97301875759824,-71.28514449183882,-71.19749821492216,-71.11429071115005,-71.03519362063413,-71.0338918124728,-70.99605190983189,-70.95995798870159,-70.88959515648472,-70.82235012051612,-71.0403942572519,-70.9689306494787,-70.90046742906512,-70.86936856917886,-70.83953457326163,-70.77678414368408,-70.71651370344269,-70.92853580124518,-70.86378286201325,-70.83491467004629,-70.90695853532812,-70.91004187703832,-70.97903643435309,-71.93364098307585,34,-71.65491044666803,-71.16895985095385,-74.94059464757774,1.3525499466091795,-1.2655662898604096,1.4544556391723877
HDOK,PLOK,17472,10,10,-71,6,12,2,58,-69.0,-72.9603964317185,-70.98905037722434,-72.98939773301542,-73.99306445508098,-72.99045036418387,-73.66371681918598,-74.14583088025515,-73.4921889253964,-72.98235367771329,-72.5732401123865,-72.23741760422891,-71.956592654149,-72.04075975533529,-71.81118276958242,-71.61141021114598,-71.43587264096469,-71.28031106382734,-71.50688423261526,-71.36072722125778,-71.22856810073189,-71.4318876241491,-71.40940691360817,-71.33840172786249,-71.2241272299687,-71.1659813337307,-71.11204717924657,-71.01674306618585,-71.14827610876124,-71.05558875440656,-70.96868133375122,-70.88701400402093,-70.81011443265736,-70.77764615980679,-70.94425076328287,-71.25749512868467,-71.17090933776714,-71.08870861255856,-71.01056856619803,-71.01017763609529,-70.97320565997678,-70.93793961812892,-70.86836724923995,-70.80187765095403,-71.091235666595,-71.01799136838756,-70.94782221952333,-70.91508789793589,-70.88368495840162,-70.81942846545684,-70.75771148368918,-70.96834345515408,-70.902253925441,-71.0726239556315,-71.00365677037853,-70.93725671407219,-71.20342731224994,-72.15065083269472,34,-71.47120701976986,-71.1301616440039,-74.14583088025515,0.8462043126897517,-1.1488597886199636,1.942407906933354
