hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,rssi_33,rssi_34,rssi_35,rssi_36,rssi_37,rssi_38,rssi_39,rssi_40,rssi_41,rssi_42,rssi_43,rssi_44,rssi_45,rssi_46,rssi_47,rssi_48,rssi_49,rssi_50,rssi_51,rssi_52,rssi_53,rssi_54,rssi_55,rssi_56,rssi_57,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-83,8,12,2,58,-79.0,-93.85148661894436,-86.45893891459131,-86.97177925775931,-86.9788415935317,-85.37667941784213,-85.64926047879685,-85.84445089901021,-84.97504411715695,-84.29691411239108,-83.85548525029344,-83.3991539700575,-83.01755593574106,-82.93547415459703,-82.63834634226808,-82.45085614969173,-82.21889148133876,-82.0133241511549,-82.1952481299679,-82.06726020707545,-81.89554769080465,-81.95508919205413,-81.90537467728969,-81.75900341528587,-81.62417468752179,-81.54702658515056,-81.42921018333978,-81.31959439244449,-81.48186501083684,-81.37478496615275,-81.2743823756166,-81.18003356851517,-81.17269684275671,-81.16577539069387,-81.23814977599775,-81.53996600392595,-81.44254609698613,-81.35005994059318,-81.26214255872198,-81.2524459342705,-81.35300498415712,-81.34021314677294,-81.2561990883353,-81.17590771569562,-81.41676845402883,-81.33212256156783,-81.21625873394237,-81.13971724269697,-81.1006057303064,-81.02894960931484,-80.92620436191305,-81.13115092056415,-81.05959493183724,-80.99076191316875,-80.89124341134278,-80.82856867040978,-80.76820320923213,-81.4665938656339,36,-82.34115394865668,-81.43587814016296,-93.85148661894436,5.086382801927738,-2.845101779667989,10.933260204237445
HDOK,PLOK,17472,2,2,-81,8,12,2,58,-79.0,-82.9603964317185,-80.49128554774774,-82.65728103285878,-83.74406107746282,-82.59064584979089,-83.3310457717776,-84.00573924410004,-83.24286863462311,-82.64783595160495,-82.27308792753058,-81.87149188017096,-81.53566510497718,-81.57312096749254,-81.22785089958992,-81.14059548587451,-80.92948637013325,-80.80626402354781,-80.93988856049101,-80.7684864190857,-80.61349996955458,-80.74215721746074,-80.75557850724823,-80.71751285584934,-80.58471171504367,-80.55693797888314,-80.48491955882267,-80.417913981054,-80.53175923065812,-80.42252650028621,-80.32010546438701,-80.22385991427143,-80.17398519017506,-80.16701210291869,-80.3577109554244,-80.61599352548008,-80.51565759759225,-80.45826775107838,-80.36630223952693,-80.38974265007684,-80.3754782717773,-80.3618720701387,-80.31298062627899,-80.23066856865381,-80.46959648736416,-80.38310032413304,-80.30023568753347,-80.28986664221537,-80.27991933042267,-80.23625856482683,-80.16040225517052,-80.42493183020869,-80.34351178950129,-80.33203139932647,-80.42080885663214,-80.50628179774473,-80.45655580338872,-81.26387853126472,36,-80.93623501591296,-80.49878367274624,-84.00573924410004,1.029542801379926,-1.5219948723521068,1.7415664627618157
HDOK,PLOK,17472,3,3,-81,7,12,2,58,-80.0,-81.98019821585925,-80.99452518861217,-83.32583453146934,-84.24530681185061,-83.39284346633711,-84.16645751998321,-84.57592236400751,-83.74062504292725,-83.08910013174858,-82.5662887323351,-82.1371369018301,-81.7782671463767,-81.79615336464174,-81.58504413115796,-81.47240530712195,-81.3062115707786,-81.15893050889984,-81.33198533374969,-81.19602532312136,-81.07308660629593,-81.28478820426552,-81.26996434540136,-81.20598420356656,-81.0493121353104,-80.9994699350494,-80.90698155874044,-80.77580679055251,-80.87387239690311,-80.79302418835167,-80.7172176307179,-80.64598183645184,-80.61965679263874,-80.6349004255573,-80.80713745524696,-81.08682884049814,-81.00678892219749,-80.93080255930549,-80.89598058619765,-80.93681814304065,-80.9391305661464,-80.94133629109213,-80.90754215474247,-80.87524544577323,-81.16201389777792,-81.12131504503283,-81.11709670515897,-81.11305261215867,-81.14348985786292,-81.10448299121227,-81.06701773334393,-81.30095561031666,-81.25727444063142,-81.44920010986162,-81.36770223985994,-81.28923792183524,-81.34571430332684,-82.05800214927058,36,-81.48126681421553,-81.15121018338138,-84.57592236400751,0.9228061150265101,-1.8333228781708826,2.8098200730410956
HDOK,PLOK,17472,4,4,-86,6,12,2,58,-81.0,-83.97029732378887,-82.49178778291827,-84.65761613224238,-85.7443123170973,-84.7916479917053,-85.49829649225413,-86.29332751245389,-85.62095000463023,-85.09650118262658,-84.67566106147689,-84.33021276301984,-84.0413384356211,-84.118669465744,-83.95871018290401,-83.89058085737238,-83.76349704322556,-83.65087523504573,-83.85487665120786,-83.74673315409291,-83.64894688071087,-83.8296036024435,-83.7864208914617,-83.69642193800584,-83.61352011541831,-83.58437798370382,-83.51109028649779,-83.44290377962217,-83.55564721858379,-83.48852883263157,-83.42559591322453,-83.32497427485082,-83.3117309272196,-83.29923718017237,-83.48471872797099,-83.77694722760488,-83.70879275889047,-83.68195456818863,-83.65644217203455,-83.7061402285048,-83.71689534331401,-83.72715420336857,-83.7010492411692,-83.67610099695064,-83.96989838071357,-83.93592826086402,-83.90338437069104,-83.94125747381966,-83.97759018853155,-83.97835463477618,-83.94516778720116,-84.25070271325949,-84.20870884582047,-84.20173365877831,-84.16174560998417,-84.12324601511493,-84.086164955587,-84.77409669911692,36,-83.94843218062466,-83.84224012682569,-86.29332751245389,0.5630617025169149,-0.009339624260957738,5.057124040978957
HDOK,PLOK,17472,5,5,-79,7,12,2,58,-79.0,-86.920792863437,-82.4803359249721,-83.98440743595096,-84.2385628948715,-83.18665238546397,-83.99488916502234,-84.42914672353707,-83.99356416747781,-83.76730714713031,-83.68848045616612,-83.62377525127218,-83.48292329467448,-83.60529922874493,-83.48409933535643,-83.44969752989293,-83.28503019795055,-83.20296460843633,-83.49516095283623,-83.34968743516126,-83.21814634809903,-83.20638598420665,-83.03948646877026,-82.83597924579384,-82.59965154659947,-82.42866853094768,-82.27007050465568,-82.12251169434377,-82.24938135398591,-82.06604183178074,-81.93641386672684,-81.85608509688628,-81.94345389051372,-81.94572018085177,-82.06623520574861,-82.33585168573052,-82.28461535157955,-82.23597383916037,-82.18973519557375,-82.14572702137866,-82.43318932762837,-82.30878088707054,-82.08229455746098,-81.86584389876593,-81.97646595971476,-81.76714375754867,-81.56660991226855,-81.37435951418054,-81.1899283931484,-81.01288891757642,-80.84284630265468,-80.91563459733818,-80.81773861335799,-80.7235679336879,-80.89914279704087,-80.90248514791372,-81.1698036393377,-81.92077144386367,36,-82.47255874900421,-82.2773429281176,-86.920792863437,1.4920025080511687,-0.45195997370259405,2.3097564335606653
HDOK,PLOK,17472,6,6,-88,5,12,2,58,-78.0,-80.97029732378887,-79.98955261239487,-82.65530066487985,-83.242069568713,-81.98865356292059,-82.49430599888625,-82.5673819865414,-81.60614589659814,-80.9698835244657,-80.56205103793506,-80.22728010843663,-79.94733452027349,-80.03224843457527,-79.87881392890866,-80.02955288936572,-80.02756636026012,-80.02580589610207,-80.51152888467789,-80.65661236972,-80.84378315540675,-81.39130919424767,-81.63120179172809,-81.80092008969335,-81.90838612069406,-82.10273728799729,-82.28301081647808,-82.49586045112163,-82.91490192815819,-83.13429844101374,-83.42457071079615,-83.863274047895,-84.52087770440423,-85.1813382732602,-85.72659164251552,-86.28160702490632,-86.38587046396422,-86.44698891609599,-86.50508814418603,-86.59737465967328,-86.68530949759707,-86.69671293356468,-86.67170081823858,-86.68338400350197,-87.04751561873994,-87.1859490575463,-87.45765750605757,-87.99443331373453,-88.37210975986476,-88.52997692084523,-88.54592061215122,-88.72995624122971,-88.57114219750791,-88.58547490762909,-88.39961655081832,-88.28695517401394,-88.17844485763344,-88.69887308092818,36,-84.0197156807807,-83.18818400486337,-88.72995624122971,10.138996197313917,-0.09285667587003783,-1.466881133916439
HDOK,PLOK,17472,7,7,-83,6,12,2,58,-77.0,-77.99009910792962,-77.4972625943061,-80.65962076317712,-81.24530854786448,-80.59364620529514,-81.66937378086169,-82.15067037512155,-81.49641369021073,-80.98609895823805,-80.6793322343129,-80.33353890937263,-80.04437606038117,-80.04079643792672,-79.81121668264272,-79.75356876522825,-79.56847537457205,-79.40444541939812,-79.68436919300704,-79.58616666571454,-79.49736928596619,-79.63228718920749,-79.59937523599439,-79.51879954517555,-79.44457788627142,-79.42346049012828,-79.35761626453422,-79.2963551264121,-79.50374079085304,-79.43886190728172,-79.37802883608838,-79.32086370052006,-79.38929184223808,-79.41376818570136,-79.55527284211054,-79.92252702021749,-79.88714367401516,-79.8535522880924,-79.85903099916251,-79.93822520732384,-80.1966824921221,-80.22579229903651,-80.25358648997221,-80.24456210579086,-80.55359093303579,-80.56922614782556,-80.58420492079435,-80.5985649659134,-80.64665781003897,-80.65871106227473,-80.67028795224155,-80.91761258244014,-80.92037884036456,-80.9230398319425,-81.05870190726274,-81.12303543213126,-81.11897373583186,-81.9045071399304,36,-80.07919042641043,-79.98951082262528,-82.15067037512155,0.8750005389109299,0.635654622538679,1.8653468235209263
HDOK,PLOK,17472,8,8,-83,6,12,2,58,-79.0,-82.9603964317185,-80.49128554774774,-82.65728103285878,-83.74406107746282,-82.79144720132899,-83.49812941774047,-84.14867824444151,-83.62169820547795,-83.21065819084625,-82.98355373770904,-82.89111676937874,-82.81381817745496,-83.07083351180388,-82.98998571399554,-83.0617608899662,-83.05760935662585,-82.9900674922668,-83.23431993662246,-83.10405403917711,-82.9302817167383,-83.04186112376468,-82.98762993713748,-82.88749417682763,-82.69751764720539,-82.56938588330485,-82.40427877217498,-82.25066394189011,-82.28370248125206,-82.1420271657589,-82.05146524983546,-81.9663637729655,-81.88623054079886,-81.85071163896572,-81.97497548763405,-82.20925599022273,-82.0861655947488,-81.96930901046461,-81.85822508887718,-81.82647943711332,-81.75963123961122,-81.69586750345046,-81.59908539183496,-81.50659172192921,-81.73578075498968,-81.67498605582112,-81.58197203321376,-81.52733649058679,-81.50923996022564,-81.45775658110554,-81.37438681912519,-81.63169596683913,-81.57690978671351,-81.55762908180158,-81.50579850580725,-81.5221760648414,-81.50493777377793,-82.24488180342318,36,-82.2614041925414,-82.17564157799082,-84.14867824444151,0.7266774262305815,0.7018504657582753,2.4188592828732527
HDOK,PLOK,17472,9,9,-82,7,12,2,58,-80.0,-90.89109018722587,-85.46988853736697,-86.64465285466714,-86.983833041597,-85.78227127946599,-86.32257854726501,-86.56497657671085,-85.8580932272596,-85.3067301379236,-84.86429285981674,-84.40713381726202,-84.02484358302985,-83.86150831860323,-83.56996491775116,-83.38733415027983,-83.15963939608366,-82.95785606826345,-83.14315871113222,-83.01820771897687,-82.79325890089724,-82.80440440288774,-82.65842892200831,-82.47411917963623,-82.3043437214052,-82.19488767170607,-82.00084706986775,-81.82031266456087,-81.91641598836235,-81.74744225401169,-81.58900563109633,-81.48160522407085,-81.46197885393337,-81.44346337651928,-81.58379632736359,-81.94994138193968,-81.91350656317289,-81.87891695564333,-81.84603605916591,-81.88872105857754,-82.07579120961331,-82.07304476445805,-82.03452227103828,-81.99770671978777,-82.31544846708962,-82.30440007021994,-82.2590437599108,-82.25009733349509,-82.24151477933921,-82.19916407451268,-82.1584871318748,-82.3555958314384,-82.27650383136786,-82.23384223286773,-82.3591622648552,-82.38039926628474,-82.36784136921885,-83.07940137586453,36,-83.05054229121971,-82.30992426865478,-90.89109018722587,3.3349578409531078,-1.9576419359612027,4.939356351857191
HDOK,PLOK,17472,10,10,-79,6,12,2,58,-79.0,-79.99009910792962,-79.4972625943061,-81.9940529306963,-83.24680804112995,-82.59484459828629,-83.50245521458596,-84.00787259940634,-83.3717546018018,-82.87558789393726,-82.47744254840973,-82.15062334739025,-81.87732723536081,-81.88722271006228,-81.74473762867423,-81.620750421705,-81.4445850076639,-81.28846703464545,-81.57545526729793,-81.48360266780415,-81.34456468774567,-81.43380992078326,-81.35917692831595,-81.24032282423529,-81.13084130837382,-81.07712648219514,-80.98104598988114,-80.84652913493086,-81.02965739784996,-80.9420878467639,-80.8599790859106,-80.78282108034801,-80.79167155299679,-80.80002107077745,-80.88682730043774,-81.20230455264492,-81.11783558564292,-81.03764447955488,-80.96141477803435,-80.96284204115638,-81.07400044291683,-81.0713188897529,-80.99695818184617,-80.92589241714774,-81.1755776066891,-81.09937928167813,-81.02638013032087,-80.99093270509194,-80.95692701023931,-80.89017207541539,-80.826055393869,-81.03438125396127,-80.96607442469356,-81.10089087337488,-81.03098309793562,-80.93053802603418,-81.16391801292892,-81.98086665709364,36,-81.33897796518383,-81.08825288193663,-84.00787259940634,0.7305423562240116,-0.8429311761578064,2.4534621125602816
