hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,rssi_33,rssi_34,rssi_35,rssi_36,rssi_37,rssi_38,rssi_39,rssi_40,rssi_41,rssi_42,rssi_43,rssi_44,rssi_45,rssi_46,rssi_47,rssi_48,rssi_49,rssi_50,rssi_51,rssi_52,rssi_53,rssi_54,rssi_55,rssi_56,rssi_57,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-130,-15,12,2,58,-115.0,-117.97029732378887,-116.98955261239487,-116.66024541871619,-116.49501677946249,-116.59641809265048,-116.66418584333177,-116.5682067801411,-116.3690075119865,-116.32712747546199,-116.39625274654597,-116.35901187075144,-116.32786992275247,-116.38208771261851,-116.50423989037536,-116.53947035156844,-116.36876853951337,-116.40908072984739,-116.32325100281435,-116.36270699746339,-116.39838417438334,-116.37690711139082,-116.25318381448196,-116.24042854586399,-116.22867913128285,-116.26531677980552,-116.29930061569428,-116.33091900660885,-116.3604190666917,-116.30172379768457,-116.33124593995069,-116.35898804193246,-116.30360657804817,-116.33151706911437,-116.35789390484295,-116.34397735334545,-116.33078416820025,-116.3561237923559,-116.30539025519893,-116.29409390320542,-116.28333021929737,-116.27306318553316,-116.22735999605588,-116.21926893429584,-116.28212098573202,-116.27223986427852,-116.26277360002061,-116.2882347103033,-116.17539283356658,-116.16940981165924,-116.12974216580487,-116.15910705703352,-116.1873410621276,-116.14765934208064,-116.10947063243192,-116.07270340086173,-116.07030328628402,-116.03509713665744,70,-116.3335568771774,-116.32518923913817,-117.97029732378887,0.10149994684614638,-1.2615188964089012,16.177908717672047
HDOK,PLOK,17472,2,2,-127,-12,12,2,58,-115.0,-116.98019821585925,-116.4922900180888,-115.66289598546233,-115.49700403295525,-115.79880765449414,-116.00050674433962,-116.00043351657139,-116.00037844973656,-115.88684177459477,-116.00119830021353,-116.00108568080633,-116.00099150504789,-116.00091152467779,-116.00084270467727,-116.00078281911195,-116.00073019843818,-116.0006835659424,-116.0615537878807,-116.05796506305754,-115.99873766438913,-115.9988057174474,-115.94681566039309,-115.99987453851848,-115.99988066964968,-115.95238645806408,-116.00084533898772,-116.00080719387276,-115.95668118724244,-116.04484015995794,-116.00066577775023,-115.91767162884939,-115.92102667361273,-115.96427044134158,-116.00513800454439,-116.04382278795454,-116.00378716593951,-115.96577911486163,-115.96705934204849,-116.00526770352037,-116.0416743882416,-116.04016423393388,-116.07462250464825,-116.07196691305661,-116.06942679444563,-116.13704398452978,-116.13227872145579,-116.09317394523163,-116.08997650837897,-116.12101934163414,-116.08299315287081,-116.08019273578634,-116.07750016697644,-116.07491006036963,-116.0724174055893,-116.1031569700737,-116.03372668698837,-116.03261729416137,70,-116.00981252722886,-116.0010385929271,-116.98019821585925,0.04796213317170303,0.3100412357601824,13.75711461551827
HDOK,PLOK,17472,3,3,-129,-14,12,2,58,-114.0,-116.97029732378887,-115.98955261239487,-115.66024541871619,-115.74527014672549,-115.7964202455401,-115.83060448867082,-115.9995895503122,-115.99964168710848,-115.9996823533727,-116.1024465857816,-116.09281838607846,-116.25825400390646,-116.15675616369482,-116.22042096912838,-116.2047570779676,-116.25821287347671,-116.24172268381749,-116.2879107649435,-116.38772943327992,-116.3660234180983,-116.2923805053366,-116.32921367244573,-116.31262805920919,-116.29735035304435,-116.33072612679018,-116.3616843586466,-116.34536369718248,-116.28604605060129,-116.18741461328321,-116.13721238238091,-116.13152036474308,-116.08540866082754,-116.12206422447379,-116.11724784420659,-116.11268871190566,-116.10836655806185,-116.10426329612176,-116.13777343111475,-116.13267720703186,-116.20102025011685,-116.1937358817203,-116.18678072991682,-116.18013376278293,-116.1031845355609,-116.13459496928851,-116.02559952734823,-115.99017906129815,-116.02483294094188,-116.02398583660667,-116.0231722110816,-116.05613306549004,-116.02067211103623,-116.05340189387925,-116.08490023045283,-116.14836555765363,-116.14346765283028,-116.10585486233006,70,-116.10690347214737,-116.13209878588748,-116.97029732378887,0.1114958321367592,4.168193478125953,27.675853901427356
HDOK,PLFL,17472,4,3,-137,-22,12,2,58,-115.0,-116.98019821585925,-115.99452518861217,-115.99634711778648,-115.49675452933461,-115.99940960307585,-116.16742447023914,-115.9987242365254,-115.99888628859257,-116.11250641131912,-116.100948447667,-116.27942630959805,-116.34193139710104,-116.4756805301016,-116.43976670886319,-116.40851533613305,-116.31383570341484,-116.22993051449592,-116.21592501936868,-116.20333610317637,-116.13597048818248,-116.18255069253277,-116.1209963012228,-116.11490057062866,-116.06041690283453,-116.10504698697714,-116.14644433414219,-116.13983617334193,-116.08958032101565,-116.08571537883093,-116.03981284947638,-115.99667801735289,-115.9560614071112,-115.95782240551473,-115.92002888367574,-115.96202309886846,-116.00183450302018,-116.0017650402029,-116.00169900881755,-115.96464627251532,-116.00253968048537,-115.96621066208758,-115.96742370518746,-115.9685829980174,-115.96969188136458,-116.00577781672439,-116.07512046874892,-116.10706243358368,-116.13770524338294,-116.09889570221279,-116.06161997123152,-116.05954074403974,-116.02396537262675,-115.9897437756902,-115.99008505463762,-115.99041363033984,-116.05675492227157,-116.02199442738298,70,-116.07294879754382,-116.05814783315566,-116.98019821585925,0.055245302597357486,0.671520541738472,10.308736102091759
HDOK,PLOK,17472,5,4,-132,-17,12,2,58,-116.0,-116.99009910792962,-116.4972625943061,-116.33178160077304,-116.24875213798367,-115.79719966940236,-115.83125303500609,-116.14465071441695,-116.2533002585092,-116.22455226901455,-116.201483655121,-115.99458242836943,-115.7348218525764,-115.75621261243192,-115.77461853006623,-115.7906349319025,-115.93914724683562,-115.87917070108975,-115.8865306383335,-115.8931461583348,-115.84314571367364,-115.85160179603005,-115.85932625230457,-115.91679280121129,-115.96972765722067,-116.01866546962573,-115.92528917607719,-115.79328829413116,-115.80240229946563,-115.81092765056664,-115.9034785711286,-115.86599933002053,-115.87146012366695,-115.9166904505818,-115.88051990334445,-115.8851658358276,-115.88957027807994,-115.89375166100022,-115.8977264854852,-115.86451968139993,-115.83287871067101,-115.8389346828314,-115.77291660831564,-115.85217184045621,-115.85738953068822,-115.75731114439075,-115.76574986752094,-115.80837636426652,-115.84926914086749,-115.8885230134439,-115.89230443342134,-115.92968112633801,-115.89846594980877,-115.90185928461663,-115.83857434513166,-115.94334220986524,-115.94521262014085,-115.94701477539692,70,-115.93705560726582,-115.8875268258887,-116.99009910792962,0.041646102939104104,-3.040484394119306,11.972702727697513
HDOK,PLOK,17472,6,5,-132,-17,12,2,58,-115.0,-115.0,-115.0,-115.3327839162404,-116.25051708968232,-116.20021291949072,-116.16659402091243,-115.99801379238882,-115.49017169426692,-115.54803400701601,-115.49173359658653,-115.44551917926299,-115.49361678909878,-115.61513012580413,-115.79518750658538,-115.88080572993603,-115.95603735838311,-115.95884493450595,-115.96135176606113,-115.96360504536827,-115.85367776807877,-115.69983476645791,-115.61135458963543,-115.68131382166827,-115.64801894596255,-115.66473800370814,-115.680246032677,-115.64955057973239,-115.75318287508152,-115.76383179782698,-115.73153805657093,-115.6597082042824,-115.5920717960597,-115.60842099772191,-115.62387182606867,-115.67738198184536,-115.65140112638034,-115.66460070119442,-115.63973752531132,-115.6900534848289,-115.70139736609043,-115.6035068620807,-115.65364120828704,-115.70155408796641,-115.7120879289126,-115.72217187972173,-115.76660423607336,-115.74012852250912,-115.74904649455611,-115.7576070513945,-115.79975036420569,-115.84025008580248,-115.84561388380907,-115.88419422786512,-115.95459830104475,-115.9561028877642,-115.92453962591512,-115.95991541082833,70,-115.71319663409498,-115.70147572702842,-115.0,0.059148707966241824,0.849032093343733,2.3758892325261898
HDOK,PLOK,17472,7,6,-133,-18,12,2,58,-115.0,-116.98019821585925,-116.4922900180888,-116.32846381794315,-116.2462646414788,-115.99601301709572,-115.99668249424151,-115.8526555580214,-115.74434818089698,-115.88685678123143,-116.0012117651944,-116.09508051164892,-116.17357639979463,-116.15957475176793,-116.298526630571,-116.27731227574645,-116.25867149581146,-116.24215201725902,-116.22740208767614,-116.21414403248605,-116.25813811727122,-116.24422177982134,-116.17945727137776,-116.2207957863911,-116.30774306569649,-116.34062518684094,-116.32486907572938,-116.35533371428942,-116.38375731972687,-116.3672001134466,-116.43623261145112,-116.41813625837065,-116.44184836237622,-116.4642183127583,-116.40644354526313,-116.31287001671095,-116.3392247548941,-116.36424477917731,-116.38802882551596,-116.37367568188404,-116.4331983061254,-116.41750050429326,-116.40251216367403,-116.35260095355635,-116.34015567549264,-116.36326633453825,-116.28109136103153,-116.27138349090787,-116.2963873186607,-116.28627691799869,-116.31048717703077,-116.33375323480314,-116.32254706330365,-116.31176732808161,-116.30139317650762,-116.05942912098568,-116.09047963377242,-116.02171619099778,70,-116.2516281935098,-116.30456812110205,-116.98019821585925,0.06021102044845717,2.177482344349992,11.773442238654106
HDOK,PLFL,17472,8,6,-135,-20,12,2,58,-114.0,-115.98019821585925,-115.4922900180888,-115.66124773418355,-115.49576826210908,-115.79782002810408,-115.49593776525812,-115.42427161550766,-115.62442630491225,-115.66705156200591,-115.90671908790466,-116.00946850481286,-116.18213418348162,-116.16744221652209,-116.07930047344635,-116.14472862773108,-116.20221950292675,-116.12544243388159,-116.17871336122069,-116.28489848476411,-116.26894919047609,-116.3083604555224,-116.24025738648506,-116.17777386575763,-116.2668235675511,-116.30164935993741,-116.28769613212128,-116.36496220980277,-116.3047804566253,-116.29163070642866,-116.27930096760066,-116.18474812124389,-116.21797125572837,-116.20923526742934,-116.27989482356337,-116.26901123299841,-116.25869335896232,-116.24889802511608,-116.2395865763555,-116.23072429521406,-115.67328770704441,-115.68512677649234,-115.69643077990618,-115.45812485119404,-115.47725068405038,-115.53058408246845,-115.51213473028045,-115.52898381685111,-115.57946446724279,-115.59380982705103,-115.64150931890434,-115.6198630312967,-115.69977902995153,-115.67639195403292,-115.65388480840689,-115.66535487081978,-115.6764023134894,-115.19364231223547,70,-115.89160432757511,-115.99483336033606,-116.36496220980277,0.16963888417400547,1.687820754107625,5.866224211127115
HDOK,PLOK,17472,9,7,-136,-20,12,2,58,-115.0,-115.99009910792962,-116.49279225325931,-116.66158283356715,-115.74525939995453,-115.79641165673529,-115.99851307229409,-115.85422160594533,-115.87273890211837,-116.11416968491419,-116.10244085050431,-115.99883055848156,-115.99893199993774,-115.83768690944432,-115.84994152772273,-115.93166873729596,-115.8690424728888,-115.94126855467732,-115.82302227778456,-115.77503822058853,-115.7316497389865,-115.74611661751844,-115.70727958961967,-115.67164721251822,-115.68769336467182,-115.65502801253616,-115.67098519120303,-115.73095571593446,-115.7869084077573,-115.79610224268366,-115.84700135788694,-115.89483150625566,-115.81761335613766,-115.82492316210889,-115.8318313010898,-115.83837046905825,-115.80621493116895,-115.77568788387906,-115.70925816135392,-115.72001267002823,-115.80345902055332,-115.77434408564578,-115.78244517216497,-115.79018729733538,-115.79759277199341,-115.80468196600644,-115.7767017429264,-115.7498772983135,-115.82709443483682,-115.90121685668599,-115.93848876954765,-115.90682157902754,-115.90995015803917,-115.8461183662378,-115.9177894251605,-115.8873744007866,-116.15519173441095,-116.1171932964259,70,-115.85500517059553,-115.82600879847286,-116.66158283356715,0.04337890449636742,-0.40173592152782733,8.371384560662657
HDOK,PLOK,17472,10,8,-130,-14,12,2,58,-115.0,-116.98019821585925,-115.49676035913556,-115.66423041762985,-115.74825788624247,-115.59800669138595,-115.83342342158316,-115.85749479273096,-115.87559631694045,-116.00320907761656,-116.10561100400092,-116.18966803528292,-116.25995907010109,-116.23898931035721,-116.37194539980078,-116.41657717389856,-116.38857508346213,-116.29989683061578,-116.34254141630231,-116.38087273628686,-116.30356819862469,-116.34111313798199,-116.37540966327242,-116.45725567772445,-116.48377885129798,-116.50829929379239,-116.48478717413619,-116.82390397979722,-116.87575854389617,-116.88111894045808,-116.84386646267447,-116.80886012646654,-116.77589746859235,-116.78487918999235,-116.83282512924542,-116.76155650758994,-116.77070196182244,-116.77938425209555,-116.75022694349576,-116.72247613126625,-116.6960338805997,-116.59833773314949,-116.64865765198228,-116.55439985371008,-116.57012759826061,-116.62020803743087,-116.59864230093316,-116.57796737984465,-116.55813335655247,-116.50498211988426,-116.52177366187769,-116.50416758443147,-116.48723954351239,-116.50437633557198,-116.45431776071874,-116.47240136263565,-116.45680625451753,-116.37599300306957,70,-116.41589734986445,-116.4860133588243,-116.98019821585925,0.14757609613242456,1.4084933106134168,2.425236935816533
