hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,rssi_33,rssi_34,rssi_35,rssi_36,rssi_37,rssi_38,rssi_39,rssi_40,rssi_41,rssi_42,rssi_43,rssi_44,rssi_45,rssi_46,rssi_47,rssi_48,rssi_49,rssi_50,rssi_51,rssi_52,rssi_53,rssi_54,rssi_55,rssi_56,rssi_57,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-103,7,12,2,58,-105.0,-112.920792863437,-109.97363041340193,-111.64632536890171,-111.98508700351258,-111.58647885028654,-111.82383128633997,-111.8492887818141,-111.2333146713586,-110.75286002667728,-110.36732271132563,-110.05085286235762,-109.78621119189361,-109.8841222194869,-109.66637134833343,-109.40582607452208,-108.97522993940468,-108.59363519692917,-108.61838763260202,-108.05761391510474,-107.6065295378127,-107.35818953983551,-107.02723164565866,-106.62282389902403,-106.25030690880183,-105.95341808215255,-105.67803411050352,-105.42181824082625,-105.40322009864119,-105.12695322220321,-104.82563559709698,-104.54248594592167,-104.31661862717269,-104.10353586099701,-104.05999281332704,-104.13542916346745,-103.90010595944936,-103.67670050430813,-103.501741875793,-103.37221282846428,-103.28539107265803,-103.13010140766944,-102.94592987609364,-102.7699190352134,-102.8839268260875,-102.67784575260313,-102.51518873626486,-102.39378694153663,-102.27732284409018,-102.16552640420792,-102.05814832417747,-102.22489998239477,-102.11662003630603,-102.01246054269616,-101.91222001244903,-101.78257124577912,-101.69071185912918,-102.16139614627771,8,-106.00110575628933,-105.0634766111016,-112.920792863437,11.798875393362005,-0.4648965365692902,-1.2028723811567361
HDOK,PLOK,17472,2,2,-98,9,12,2,58,-95.0,-96.98019821585925,-95.99452518861217,-98.99140236395016,-99.49406068584815,-98.59164722623561,-99.66771046183065,-100.14924741623065,-99.49517148067844,-98.9849977316909,-98.57561253846833,-98.23956706346492,-97.95855566175707,-97.96189879502555,-97.73827580203049,-97.61474779524373,-97.43898587447964,-97.28322547762265,-97.5096211240478,-97.36330454573984,-97.23100114046399,-97.3263686334091,-97.25732819869651,-97.14360518053203,-97.03885012379004,-96.98950486781834,-96.89747744011973,-96.81185558173499,-96.8201509476143,-96.74162055053334,-96.66798726689005,-96.59879370885926,-96.53363968740098,-96.51225214228887,-96.64987084286464,-96.97456204563052,-96.89882809862694,-96.82692963467997,-96.75858292250912,-96.76751291368649,-96.73942234020562,-96.74886488974356,-96.68608033644375,-96.6260777837906,-96.92164076912421,-96.8543364323679,-96.78985785668839,-96.7625790479027,-96.73640973259933,-96.67717711026809,-96.62028544835296,-96.83555455196546,-96.77392357146535,-96.71463787774779,-96.79068398945428,-96.89703891358872,-96.8344130845762,-97.46483861841553,8,-97.25781551261493,-96.89725817685422,-100.14924741623065,0.8826745168003675,-1.2671249132622096,1.9189827349791702
HDOK,PLOK,17472,3,3,-96,9,12,2,58,-95.0,-95.99009910792962,-95.4972625943061,-97.9940529306963,-98.74630130660393,-97.9940389409689,-98.8346185477123,-99.43654256285978,-98.87299696233707,-98.43343611608552,-98.08071373016722,-97.79118014741302,-97.5490633983914,-97.58543847925229,-97.39023819357541,-97.29144296625269,-97.07019396514966,-96.93798564161787,-97.18541048832768,-97.05799612215645,-96.9427846080515,-97.05368997880437,-96.94679085187228,-96.84871254339338,-96.75836848696842,-96.67484619525855,-96.5973737599639,-96.5252937937038,-96.72258545680992,-96.648264521996,-96.53629959791947,-96.43108560924237,-96.37276602618638,-96.35782607627345,-96.46208032770235,-96.79407368437371,-96.7252623337081,-96.62207122557788,-96.5239777117697,-96.50459583376887,-96.52272736860833,-96.50378530321098,-96.44979914963524,-96.39820513721946,-96.63121974469055,-96.57408723335743,-96.51935342074901,-96.46688049654938,-96.41654176991881,-96.3682205228659,-96.32180900261817,-96.547149521872,-96.49520209164655,-96.64575540372273,-96.5909923978715,-96.50512836983468,-96.58749009842113,-97.1931442031062,8,-96.92284917346629,-96.63848757420664,-99.43654256285978,0.6391858253985278,-1.108676695639498,1.8626210668195191
HDOK,PLOK,17472,4,4,-98,8,12,2,58,-95.0,-102.920792863437,-98.4803359249721,-99.98440743595096,-99.9883095276085,-98.98665023257433,-99.66055478945063,-99.85411311020445,-99.11050259785732,-98.53049262921294,-98.16779947240457,-97.776098711107,-97.44854667374914,-97.41236437790242,-97.15473128906838,-97.00160848715815,-96.79984200166982,-96.62103633252669,-96.8877671509288,-96.71940380539218,-96.567165117229,-96.64440986492207,-96.55881467738503,-96.48028240636938,-96.40794302741952,-96.34106590290409,-96.27903295821775,-96.17619377126523,-96.38887739997581,-96.2858093049677,-96.18916848107779,-96.09835462455653,-96.09434647811253,-96.09056520096159,-96.20536496653763,-96.46957144524639,-96.3748515080483,-96.28492858366442,-96.23685850893317,-96.22809713870599,-96.21974890205571,-96.2117858637231,-96.1323823670533,-96.05649726093455,-96.30157266828162,-96.25598585175152,-96.17754121142897,-96.13687323392918,-96.09785931897768,-96.06040900688085,-95.99051770446042,-96.22703690266795,-96.15226142526556,-96.11375208977913,-96.04341635349732,-95.97569868701103,-95.94348852057597,-96.60321978850781,8,-96.92426044718029,-96.32131928559286,-102.920792863437,1.905215036320386,-2.20116917102862,5.549581413669866
HDOK,PLOK,17472,5,5,-96,8,12,2,58,-93.0,-97.95049553964812,-95.48631297153044,-97.98674716626928,-98.7408238343252,-97.78886000098866,-98.6638923792672,-99.57950008126612,-98.87077190400575,-98.31796986443712,-97.87437791124127,-97.51025368035255,-97.11901846776267,-97.19008338987761,-96.94923248817011,-96.8107131555381,-96.62177855013068,-96.45434450645192,-96.60940511547399,-96.45727090515157,-96.31970703974841,-96.51811322357989,-96.5431965011004,-96.465451065666,-96.29609920632298,-96.23453464986186,-96.17742946250125,-96.07917503631462,-96.20795542728567,-96.11269320924323,-95.98109288912727,-95.89891068755459,-95.82152630269073,-95.78860065777636,-95.95477302135507,-96.15095451568838,-96.06845506946499,-95.95226908804607,-95.87923333948308,-95.92069037514241,-95.88699358623518,-95.85485161027123,-95.7882621152958,-95.72462321896836,-95.98141233466687,-95.91201453401223,-95.84553038815838,-95.816328853242,-95.82263186951928,-95.82868227299787,-95.76665139206784,-96.07820995195013,-96.0420077391352,-96.04060381283522,-96.1058033100508,-96.03601817497949,-96.26591600780519,-96.88214784844169,8,-96.48330002931851,-96.13182386246581,-99.57950008126612,1.0579801502343689,-0.5868741545180657,2.7858706666601214
HDOK,PLOK,17472,6,6,-106,5,12,2,58,-96.0,-98.97029732378887,-96.99402295344164,-99.65828334832614,-100.4945591928464,-99.39124428081675,-100.33304259309993,-101.0074475120878,-100.37138351060406,-99.87525891926131,-99.68261056995388,-99.52447440107576,-99.47897965325333,-99.76300494498813,-99.85639791877455,-100.07979336544122,-100.074429698934,-100.13353918329862,-100.49087621863092,-100.52055928469667,-100.54739951541382,-100.84135156373945,-100.9016617894969,-100.95699549610451,-100.95909706746039,-101.05603971136377,-101.14596040862128,-101.22962217554206,-101.52813095785379,-101.67792471800877,-101.818377419631,-102.03332804295135,-102.19497780950685,-102.38755649375794,-102.72738417983645,-103.08794588215,-103.19963715704351,-103.34353657113331,-103.48032741889894,-103.68449950135276,-103.84244457524306,-104.02933884941577,-104.13598610069191,-104.20232077628354,-104.51284053849673,-104.56492742321294,-104.61482744897569,-104.69720260722639,-104.74191051762817,-104.78482662076281,-104.79212553455656,-105.03533902985735,-105.06772869726136,-105.2994097684372,-105.3227221190232,-105.37830616284981,-105.69594147794007,-106.00198564379453,8,-102.03831280422146,-101.60302783793128,-106.00198564379453,5.287187243200492,0.13781087911494683,-0.6108723344530764
HDOK,PLOK,17472,7,7,-120,-7,12,2,58,-111.0,-111.99009910792962,-112.99055708273593,-112.9936995337238,-114.2465430829398,-114.39783825021121,-114.6668664103778,-114.71500632508736,-114.49716005049902,-114.66772295215043,-114.59912670487746,-114.54281920064939,-114.49573316061375,-114.37507891682523,-114.42226038137763,-114.3211895444954,-114.16516044924569,-114.09075007406658,-114.26795789596392,-114.13573082953377,-114.07214991843412,-114.12217071727798,-114.16786368208129,-114.1090273184512,-114.20143657009521,-114.09686859771004,-114.0461313528792,-114.04404971961189,-114.08619796621615,-114.1687689386096,-114.20391222656502,-114.19545328160658,-114.30974413480321,-114.37748726639818,-114.48096573140354,-114.57891730210231,-114.63342265531136,-114.72303228138432,-114.6585724416831,-114.70819169971305,-114.68227225181246,-114.6213117723663,-114.70670709288953,-114.64597049571137,-114.6937618403387,-114.7044876516124,-114.64521958454489,-114.76108146107904,-114.80359725005776,-114.77618484184244,-114.81769797590458,-114.85759209575365,-114.86237361464681,-114.86697317905914,-114.87139968652014,-114.87566142844236,-114.91277855589303,-114.91564758493482,8,-114.3376962434319,-114.49644660555639,-114.91564758493482,0.4440202691171834,3.17426910056042,12.310279774269928
HDOK,PLOK,17472,8,8,-104,6,12,2,58,-106.0,-116.89109018722587,-111.96765336684358,-112.97676955482379,-112.73232968468915,-111.3804687850035,-111.48449782137156,-111.55899115283029,-110.72584449511801,-110.07599708334517,-109.45180018099724,-108.75146039179668,-108.1658150536679,-107.91044261737191,-107.46420493016866,-107.21802631477017,-106.9344928863202,-106.61936249614308,-106.7034596933991,-106.42923737276546,-106.18127813778311,-106.17150535504052,-106.00642145386101,-105.8549595079176,-105.71544153699453,-105.68145815000992,-105.74244921202256,-105.79919499102536,-106.11668148744039,-106.15479225711648,-106.06369065096466,-105.93659875940534,-105.81692652306589,-105.70402798026262,-105.71570637171314,-105.84341472548076,-105.69600129384084,-105.59391814478361,-105.57169925264677,-105.6245319403964,-105.6016743961779,-105.57987152828777,-105.4872536923278,-105.36315277093865,-105.49151763945187,-105.29918046673602,-105.11491853734732,-104.97280426324286,-104.83647011180066,-104.70559997156184,-104.61382309366545,-104.7618247578886,-104.70266934505614,-104.57892369769036,-104.45983393565503,-104.34517698864975,-104.20173221839697,-104.35956461565515,8,-106.84325230743025,-105.83017062427332,-116.89109018722587,6.815417733152021,-1.8214650568432005,3.1727738842086413
HDOK,PLOK,17472,9,9,-107,5,12,2,58,-109.0,-114.94059464757774,-109.99251624793007,-110.32779063649248,-109.99550655868994,-108.59079938701136,-108.99534206721829,-108.99601516802176,-108.10735614733889,-107.52770328107957,-107.06256507840544,-106.77473715369901,-106.62079023256611,-106.65137942382813,-106.4512006049847,-106.27700964828236,-105.98951139232204,-105.67086736788447,-105.7518273076443,-105.4747850458851,-105.22427594390953,-105.26609556298264,-105.14814025340443,-105.03991806701664,-104.94023005786269,-104.94306912292765,-104.89944609544534,-104.81373540336807,-104.95421913847478,-104.82675937899019,-104.70724794173667,-104.59494245758896,-104.44844140699992,-104.4304684918499,-104.49239868161025,-104.74544397700944,-104.64014300198248,-104.5023102563121,-104.48351847919221,-104.5396129640655,-104.55646289014744,-104.60877232711292,-104.65871764221004,-104.74203687375122,-105.03350700821753,-105.13740667901558,-105.20217236139712,-105.19519006560604,-105.2228086121559,-105.21520813737843,-105.173986962772,-105.40431540393901,-105.39074002163866,-105.44452254965944,-105.5961074314127,-105.77518938603299,-106.0797226288911,-106.37314284338767,8,-106.02842627421236,-105.22354227803271,-114.94059464757774,3.773885498468345,-2.322681907225203,6.7839569654923295
HDOK,PLOK,17472,10,10,-109,3,12,2,58,-107.0,-110.9603964317185,-109.98458003617758,-111.65363113332873,-111.9905644757913,-111.39005508719058,-111.6603901628593,-111.85397227319879,-111.61847404383462,-111.32129367478494,-111.28828666148428,-110.79127956577867,-110.63589769784113,-110.74593385673035,-110.68961594272919,-110.56954587709481,-110.46404185923605,-110.3705440889554,-110.6525328556313,-110.61448871671543,-110.52410580123974,-110.60367189526477,-110.57224943168785,-110.5937992823822,-110.51591248877972,-110.4914067075945,-110.42241953135157,-110.35823420766762,-110.43062034625797,-110.32575125218922,-110.18514313568275,-109.92856320309994,-109.84997041928915,-109.896062024015,-109.9790786932696,-110.1743150719407,-110.12927444350328,-110.01078555769047,-109.97297136481377,-109.93698126090759,-109.86608875412324,-109.90717828236313,-109.80281007708238,-109.73865346233772,-109.9243560816594,-109.82193223133432,-109.75858040735541,-109.69784545579382,-109.67389759384308,-109.68502163922393,-109.72962712773733,-109.97494949106103,-109.9757905924199,-110.07686166197418,-110.04102876641616,-110.03966909621691,-110.20342158057592,-110.42698564867645,8,-110.33623342258454,-110.26458641638257,-111.9905644757913,0.5369007809331716,0.9662765244044503,6.643842432789162
