rssi,average_rssi,rssi_variance,snr,average_snr,sf,tp,location_id,true_x,true_y
-0.5666666666666667,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.1482265749073584,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.58,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.6333333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5666666666666667,0.10322922181048173,0.6666666666666666,9.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6333333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.54,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.54,-0.56,0.04764425622022234,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.62,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5866666666666667,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.56,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5933333333333334,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.6,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.54,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.58,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.54,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.54,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.54,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5866666666666667,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.54,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5333333333333333,-0.54,0.7114875595553202,0.3333333333333333,8.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5866666666666667,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.58,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.10058231868713607,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.54,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5933333333333334,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5866666666666667,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.54,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.56,0.08152461619904709,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.58,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5866666666666667,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.54,-0.5533333333333333,0.05558496559025939,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5666666666666667,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5933333333333334,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.6066666666666667,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.58,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.16675489677077818,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5866666666666667,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5733333333333334,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.54,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5866666666666667,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.56,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5533333333333333,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
-0.5466666666666666,-0.5533333333333333,0.07781895182636317,1.0,10.0,11.0,2.0,318,43.419,61.869
