rssi,average_rssi,rssi_variance,snr,average_snr,sf,tp,location_id
-52.0,-55.0,8.212620027434843,7.0,7.0,12.0,2.0,11.0
-52.0,-55.0,8.212620027434843,7.0,7.0,12.0,2.0,11.0
-52.0,-55.0,8.212620027434843,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-53.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-59.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-58.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-59.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-59.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-55.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-52.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-56.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-57.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-52.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-52.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-52.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-55.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-57.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-58.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-53.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-50.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-58.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-52.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-52.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-52.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-52.0,-56.0,7.871056241426613,7.0,7.0,12.0,2.0,11.0
-51.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-54.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-50.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-59.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-59.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-50.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-61.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-61.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-50.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-50.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-51.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-50.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-50.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-55.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-51.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
-52.0,-57.0,8.126543209876544,7.0,7.0,12.0,2.0,11.0
