hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-71,7,10,2,29,-75.0,-69.05940535242226,-69.52760028678041,-69.68480731337647,-71.26520554811874,-71.2119519156211,-71.00844612470273,-70.71821293251224,-70.49995934311033,-70.21622964873202,-70.19401603093681,-70.08179926249194,-69.9012166977953,-69.82851949349084,-69.69046649769943,-69.71246303963383,-70.00066893577103,-70.31994007166884,-70.17862820864597,-70.05160926469473,-69.93675530204997,-69.83234398679728,-69.89312307695045,-69.74736904418637,-69.66197750611987,-69.86803305298791,-69.87413737515932,-69.78956871492834,-69.7106658838298,36,-70.2229351693522,-69.9012166977953,-75.0,1.049889250810572,-3.6729680229160158,16.340051636071507
HDOK,PLOK,17472,2,2,-72,8,10,2,29,-69.0,-69.0,-69.49776482947661,-69.33211670015665,-71.00077694845925,-71.00062093615855,-70.83260094097741,-70.56777849213533,-70.36863362666435,-70.21330230030516,-70.19138941369776,-70.07941950165254,-69.98578687073372,-69.90626776093727,-69.83784465698244,-69.84936798733622,-70.26281011679335,-70.56534019042596,-70.4699924091298,-70.38428853240453,-70.30679277035745,-70.23634300741047,-70.32814527292344,-70.2612340062831,-70.34620512502599,-70.56725982202843,-70.5872768454018,-70.51565249277404,-70.53700757639662,36,-70.2080006597596,-70.30679277035745,-69.0,0.24718268607885727,0.9364355743757687,0.8286068575083037
HDOK,PLOK,17472,3,3,-72,7,10,2,29,-75.0,-69.05940535242226,-69.52760028678041,-69.35202339713607,-71.26595529475149,-71.01174976057858,-70.67394533048568,-70.43204962273245,-70.25014552665164,-70.10826185595002,-69.99440834219989,-69.90095122957743,-69.82279956210641,-69.75642792472509,-69.69931770988717,-69.72068525347854,-70.20999682074412,-70.51589969781853,-70.42356342884739,-70.34056646651015,-70.26551836962496,-70.19729372745714,-70.39523303899368,-70.32494192566388,-70.60227426092332,-70.85866558452256,-70.95771610773892,-70.91450008249625,-70.91826980952236,36,-70.43104019897677,-70.32494192566388,-75.0,1.0146128652947222,-3.221634987130332,14.413176296736529
HDOK,PLOK,17472,4,4,-72,7,10,2,29,-73.0,-69.0396035682815,-69.51765513434582,-69.34538783147626,-71.01072693447873,-70.80777159999944,-70.5042183116917,-70.28684923368455,-70.25041261184089,-70.10849862864666,-69.99462079085855,-70.08910897442422,-70.08137934965735,-69.99414921321517,-69.91909107047368,-69.9248407442504,-70.3332096361491,-70.50351825898869,-70.41193616647638,-70.32961709978998,-70.25518197447686,-70.18751457183808,-70.43801513227001,-70.36556867937833,-70.592047006809,-70.84892412374896,-70.94842525233528,-70.95075251359668,-70.86474302158257,36,-70.37599198050916,-70.32961709978998,-73.0,0.4581647116085718,-1.7046784714483887,7.055896958164356
HDOK,PLOK,17472,5,5,-72,6,10,2,29,-75.0,-69.05940535242226,-69.52760028678041,-69.68480731337647,-71.26520554811874,-71.2119519156211,-71.00844612470273,-70.71821293251224,-70.49995934311033,-70.32972337220406,-70.29585036259948,-70.17406293570461,-70.07222060159262,-69.98572926124783,-69.91130682383934,-69.91760967362526,-70.32646463414771,-70.6249295539028,-70.52595207368809,-70.43698562216099,-70.35653975178552,-70.28340810757287,-70.3727605300383,-70.30360156999733,-70.28876497602897,-70.46504819343944,-70.53604961127161,-70.46673683868869,-70.40206779967184,36,-70.48453107275348,-70.35653975178552,-75.0,0.9264688689057342,-3.5982974509592536,16.942770791973643
HDOK,PLOK,17472,6,6,-72,7,10,2,29,-69.0,-69.0,-69.49776482947661,-69.66490061639705,-70.74977383456348,-71.20162228984954,-71.16776673581828,-70.85451070573482,-70.61894408273245,-70.43520409069012,-71.52054247878867,-71.28365526423782,-71.08556300244818,-70.99799538905687,-70.84714698409394,-71.28439041129859,-71.46693220681085,-71.82028924931019,-71.64850018762262,-71.49408664631646,-71.41044412489823,-71.2804960405133,-71.26589559831012,-71.15174095901833,-71.0465883178962,-71.09187525816067,-71.04136898747912,-70.94925416036112,-71.12785323406078,36,-70.89672778227396,-71.09187525816067,-69.0,0.5081850260688497,1.613951633110813,2.030831610015459
HDOK,PLOK,17472,7,7,-71,6,10,2,29,-75.0,-69.05940535242226,-69.02983545730379,-69.0199066969794,-71.01695191713331,-70.81274659772369,-70.50835792904017,-70.29039065009414,-70.12648058645497,-69.99863211027923,-69.89604103571632,-69.81182874139462,-69.74140787092126,-69.68160174482846,-69.63014089732577,-69.65642438910074,-70.15005553662319,-70.45978643021073,-70.37086812469597,-70.29094341757785,-70.27465571358408,-70.20593847325496,-70.35137558444809,-70.28329398682044,-70.51379296607897,-70.77438714054456,-70.8773360851899,-70.83774713174378,-70.84490092838342,36,-70.32811149985771,-70.28329398682044,-75.0,1.0694483200483218,-3.1292677939422378,14.188733940880985
HDOK,PLOK,17472,8,8,-72,7,10,2,29,-73.0,-69.0396035682815,-69.0198903048692,-69.01327113131961,-70.76172355686056,-70.60876843714455,-70.3386309102462,-70.14519026104625,-70.12674767164424,-69.99886888297588,-69.896253484375,-69.99998648624143,-69.91324415349062,-69.83957674700717,-69.77618880636243,-69.79209361882909,-70.27660515472054,-70.45052869660638,-70.36217429685755,-70.28275645953325,-70.26692708090854,-70.19862649450668,-70.39649643255673,-70.32614167011768,-70.65228400938061,-70.95379975570404,-71.04844971011472,-71.04626346318999,-70.95604285356917,36,-70.2926597964986,-70.27660515472054,-73.0,0.5489923145755022,-1.3255385523412513,5.252559833147185
HDOK,PLOK,17472,9,9,-72,7,10,2,29,-75.0,-69.05940535242226,-69.52760028678041,-69.35202339713607,-71.01570192748848,-70.81174760768894,-70.5075266851466,-70.28967952621063,-70.25288339042595,-70.11068898937023,-69.99658613232027,-70.0908896079239,-69.9962620197846,-69.91589792558813,-69.84674774539225,-69.85763839089577,-70.33774404295573,-70.50776308601091,-70.4768342924034,-70.39073151843415,-70.31287506271626,-70.2420974007599,-70.43770458154212,-70.36527377403426,-70.3474233437065,-70.61592005523099,-70.72619912430687,-70.69343008196368,-70.70694687752506,36,-70.40662835262638,-70.33774404295573,-75.0,0.9359169663986889,-3.7115109522782754,17.885275638365975
HDOK,PLOK,17472,10,10,-72,6,10,2,29,-73.0,-70.02970267621113,-69.51715289917529,-69.34505273209265,-70.76022232758123,-70.60756865673348,-70.33763259183897,-70.14433620597504,-70.25302570006129,-70.11081514775516,-69.99669933025247,-70.3729400612247,-70.94779446803712,-70.79067441829505,-70.65547872100406,-70.5378345666963,-70.90499834816501,-70.91106541691957,-70.79465886930163,-70.86493297890634,-70.76052959840875,-70.77343955123953,-71.04549363661594,-70.94244273328407,-70.89638684440217,-71.1863077354123,-71.31645914425476,-71.3021792274236,-71.20067518501122,36,-70.70022413007857,-70.77343955123953,-73.0,0.4224584707304371,-1.008680169873795,4.616362829176273
