hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-119,-3,10,2,29,-115.0,-116.98019821585925,-116.9900548475654,-116.66058051809979,-116.74552138635998,-116.79662103591644,-116.8307715631845,-116.99973248149993,-116.8727428643225,-116.88718575048892,-116.79604373878843,-116.06335103420618,-116.23134275341809,-116.21268134662134,-116.19662393123444,-116.25371466698469,-116.3038795600606,-116.47606128283864,-116.50797536421344,-116.53666151148151,-116.50661792459911,-116.47930593336201,-116.61051366080264,-116.63013577957692,-116.59934190487265,-116.61837311621723,-116.58976937256021,-116.60828063806728,-116.669642125243,56,-116.53978359684297,-116.60828063806728,-116.99973248149993,0.1456938562825002,2.2738005187406367,8.090410419492084
HDOK,PLOK,17472,2,2,-124,-7,10,2,29,-117.0,-116.00990089207038,-116.5027374056939,-117.00100231546736,-117.2510048499096,-117.20060273680514,-117.33483411200048,-117.57546113468068,-117.50236399064876,-117.5588425542838,-117.50143176449913,-117.45430588783603,-117.58838481275453,-117.70225362801006,-117.6492335658793,-117.7452237908174,-117.8295691632683,-117.84045334879958,-117.72834791353355,-117.6275813275295,-117.64843020993231,-117.72129392136112,-117.73580119207124,-117.79949086913308,-117.8092894764382,-117.770848323614,-117.7814480661287,-117.74618596801972,-117.75737673455956,56,-117.4956448260602,-117.64843020993231,-117.84045334879958,0.1696205394220121,2.2179908961170542,5.338432293028543
HDOK,PLOK,17472,3,3,-111,2,10,2,29,-117.0,-113.0396035682815,-113.0198903048692,-114.01162288004083,-115.00972768422537,-115.00777435208558,-114.8385531858454,-114.57287059990156,-114.62712611325884,-114.66944495905058,-114.60067180725345,-114.73218435291048,-114.58192861086476,-114.5349869782717,-114.4190956511048,-114.53144028761841,-114.83181443441983,-114.90641800191125,-114.79029453698199,-114.68591632295414,-114.53555234364669,-114.3988596211267,-114.3260458694201,-114.2088608908192,-114.1497855105388,-114.28517035608668,-114.22572294083362,-114.1252893175323,-114.07567484214638,56,-114.50835608013794,-114.53555234364669,-117.0,0.4364503465169936,-1.1432929706722281,7.142380491465753
HDOK,PLOK,17472,4,4,-126,-9,10,2,29,-118.0,-118.0,-117.50223517052339,-117.66788329984335,-118.50175672417086,-118.40100329581402,-118.16575280433906,-118.28630681059028,-117.9958918926,-117.99635813700525,-117.79126907129265,-118.09283404722193,-118.08478129658427,-118.07794236067234,-118.07205772207364,-117.99587352080165,-117.99615090048286,-117.93253394344666,-117.87573156717418,-117.94127895542911,-118.00054867573937,-118.10833996064191,-118.15475284706166,-118.14695647928157,-118.18864355077581,-118.1796830047959,-118.2176279549125,-118.20780770116819,-118.15455495582805,56,-118.05988126380244,-118.07794236067234,-118.0,0.0382699186495128,0.546204925109953,1.8181157898733011
HDOK,PLFL,17472,5,4,-124,-7,10,2,29,-119.0,-118.00990089207038,-118.5027374056939,-117.66986665050572,-117.50223026559948,-118.20458715563616,-118.33814948423394,-118.4337910777928,-118.50571297250373,-118.78879889466229,-118.707764322086,-118.73522940006664,-118.75819652992094,-118.77770175692002,-118.7944852468011,-118.66696279870246,-118.68934937774172,-118.64532561615553,-118.54510577386843,-118.51332487639188,-118.42860535313102,-118.45940948545729,-118.43549620087852,-118.36317665043751,-118.34542870367498,-118.32902088178376,-118.2675450969859,-118.25547237985035,-118.24420849606119,56,-118.44543392226252,-118.45940948545729,-119.0,0.10234088867397505,1.1437020069465789,2.0135315355646317
HDOK,PLOK,17472,6,5,-125,-8,10,2,29,-118.0,-118.0,-118.0,-118.0,-118.25025336726301,-117.99920080135153,-117.99933499937619,-117.85492475935565,-117.7463291401124,-117.88861291400944,-117.90005588757957,-117.81546626691534,-117.74472986472885,-117.84598700932496,-117.85761497108811,-117.93879687872307,-117.94291091915632,-118.01041955726213,-118.19252046028939,-118.23959834075988,-118.22618505619691,-118.21399132207726,-118.20285259824982,-118.14225351125886,-118.18417041037553,-118.12792245826391,-118.12200521977441,-118.1164998506834,-118.11136332367285,56,-118.02324137544305,-118.0,-118.0,0.02238028429285394,0.16269976849105972,-1.0514576732543266
HDOK,PLOK,17472,7,6,-126,-9,10,2,29,-118.0,-120.97029732378887,-118.99402295344164,-118.99601201840288,-118.74675665696313,-118.59680691097486,-118.66450937294327,-118.27947088402426,-118.37099508504419,-118.21539574798065,-118.50146259833181,-118.45433382382397,-118.67515383045856,-118.62069212766293,-118.57382994872908,-118.53305156953388,-118.56443958836529,-118.59225568327642,-118.55618028847992,-118.46545146377453,-118.43939438460586,-118.36179601133435,-118.34296372499205,-118.32568539127453,-118.26090095725365,-118.15350843362829,-118.14640767880965,-118.09467712652439,-118.0905027725246,56,-118.53748118472234,-118.46545146377453,-120.97029732378887,0.2699396463797602,-3.6475788363961,16.66852174584884
HDOK,PLOK,17472,8,7,-127,-10,10,2,29,-117.0,-117.99009910792962,-118.49279225325931,-118.32879891732674,-118.4967692483763,-118.59781866343786,-118.49743550602,-118.57005926006319,-118.6246718799229,-118.66726926579422,-118.70145122650919,-118.72950962582401,-118.75297290894382,-118.77289950257128,-118.71454568564153,-118.66376755008774,-118.68636891199625,-118.70639826241,-118.66337023090337,-118.6246942485381,-118.58972237981014,-118.61184062360554,-118.57999295956664,-118.55077321654737,-118.52385768187924,-118.4989745049771,-118.47589371692625,-118.45441946718009,-118.43438392332659,56,-118.51729485273704,-118.58972237981014,-118.77289950257128,0.10516966957689321,3.807294263302795,16.77405934565792
HDOK,PLOK,17472,9,8,-129,-12,10,2,29,-118.0,-118.99009910792962,-117.99949776482947,-118.3324488168568,-118.49950574825878,-118.39920431890737,-118.50008736441866,-118.28331523446955,-118.24732751392271,-118.1057636699785,-118.09489839893311,-118.17996222902785,-118.07760816953609,-118.15201347906047,-118.36703610943924,-118.34095322951602,-118.38525399399676,-118.36065060632504,-118.39959456657904,-118.43459955907527,-118.35428726618223,-118.33518748656618,-118.47389689941029,-118.45002222060602,-118.42803024947118,-118.31269910456062,-118.25197830719587,-118.28573207211333,-118.22904360875474,56,-118.31967921020416,-118.33518748656618,-118.99009910792962,0.03554611124374264,-1.1589924421924143,4.347242001332102
HDOK,PLOK,17472,10,9,-131,-13,10,2,29,-118.0,-120.97029732378887,-119.98955261239487,-119.66024541871619,-119.49501677946249,-119.19481538957429,-118.82627136070808,-118.56236357632436,-118.61795372962426,-118.54781985991576,-118.49154144916054,-118.53932772169374,-118.4058010397987,-117.00175129530503,-117.15261882556733,-117.28390024476816,-117.33203607976807,-117.56628242036828,-117.65361282372679,-117.67380797825287,-117.74805135955685,-117.76163401963629,-117.77404149859085,-117.78542517012563,-117.79591114892575,-117.85310522457563,-117.81364360744472,-117.86717680730757,-117.9171234543918,56,-118.25107338687845,-117.86717680730757,-120.97029732378887,0.7992402206861589,-1.2618225509583194,1.648890373629254
