hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-73,8,8,2,19,-71.0,-71.0,-70.50223517052339,-70.66788329984335,-70.50074325511882,-70.60099468425547,-71.339656874146,-71.14606796666118,-71.2545374862736,-71.2256490791932,-71.0997361881724,-71.09036271876853,-71.08252433982288,-71.07586746272898,-71.14563935508929,-71.13528970906484,-71.12619560860585,-71.0542736361293,-70.92914400962503,36,-70.99877899179064,-71.08252433982288,-71.0,0.058578923540914485,1.063946114119824,0.11311495863472798
HDOK,PLOK,17472,2,2,-75,8,8,2,19,-74.0,-78.95049553964812,-77.48184263048367,-75.99035748793811,-75.99277055905047,-75.3918181859497,-75.15811001890488,-75.13526211925766,-75.11808063815047,-75.55865412074499,-75.29579948891401,-75.6439299999422,-75.41458624482125,-75.21981214667159,-75.35421610960353,-75.18691721306197,-75.03991383070174,-74.90963928046804,-74.85423146068361,36,-75.56297037236821,-75.29579948891401,-78.95049553964812,1.0603785080331232,-2.1570372180280337,5.8387144457826015
HDOK,PLOK,17472,3,3,-77,8,8,2,19,-75.0,-78.9603964317185,-77.98458003617758,-76.99135980340547,-77.49402877622309,-76.79242307564448,-76.4914470460118,-76.27592349682467,-76.11385110305153,-76.44141088786094,-76.19060084094066,-76.26667030371024,-76.15679488191033,-76.06348130474925,-76.13418835050636,-76.12465245323811,-76.04905392869485,-75.98205843767226,-75.98315129159079,36,-76.49979328683845,-76.19060084094066,-78.9603964317185,0.7103871022738844,-1.4553827847954168,3.0424311951961873
HDOK,PLOK,17472,4,4,-76,8,8,2,19,-76.0,-75.00990089207038,-74.50720774674069,-74.67120108267326,-74.75348411888672,-75.00378619252797,-76.0106448126407,-75.72009389611048,-75.88267217496377,-75.89598814669401,-75.80394185074698,-75.9163505428447,-75.83686308496657,-75.76935700478462,-75.86227039884139,-75.80099442436388,-75.6799325613852,-75.76423572618336,-75.71768470722625,36,-75.55824259813953,-75.76935700478462,-76.0106448126407,0.22828559534819712,1.2130977648317718,-0.10981288533923017
HDOK,PLOK,17472,5,5,-76,8,8,2,19,-74.0,-74.99009910792962,-74.4972625943061,-74.33178160077304,-74.24875213798367,-75.80521318478336,-76.34166814579808,-76.0032822599898,-76.383936130535,-76.45385551297719,-76.4072302099318,-76.46294027457893,-76.24929620260164,-76.06785532830162,-76.28923188866247,-76.26867805096657,-76.11617874967314,-75.98103371036873,-75.860365263911,36,-75.72414001863535,-76.06785532830162,-76.46294027457893,0.675065688966666,1.137119488241083,-0.31185550887530233
HDOK,PLOK,17472,6,6,-76,8,8,2,19,-74.0,-74.99009910792962,-74.9950274237827,-74.66389830092969,-74.74800888286485,-76.00341714898978,-76.50659054661979,-76.14437232880843,-76.50710443112226,-76.56304498451706,-76.40247087228775,-76.45862823201008,-76.15861469673727,-75.90382308170228,-76.1375840564104,-76.19887037381083,-76.05106350650408,-75.98393967827366,-75.86309422390804,36,-75.80419220406361,-76.05106350650408,-76.56304498451706,0.5259225423344855,1.1657176501151467,0.3557045876973457
HDOK,PLOK,17472,7,7,-76,7,8,2,19,-75.0,-75.0,-76.99105931790645,-77.65960246558822,-77.24428136025678,-76.99442798142356,-76.49161642029375,-76.13156205862492,-75.86080337585351,-75.64961387207855,-75.68560959963966,-75.52719157406023,-76.00192215901899,-75.92110148617799,-75.77605856137991,-76.00516320601959,-75.87037722888766,-76.07024361185519,-76.00505308364866,36,-76.09924670330072,-76.00192215901899,-75.0,0.4677974307070038,-0.6646744119378184,0.2656636639853267
HDOK,PLOK,17472,8,8,-76,8,8,2,19,-75.0,-75.0,-75.0,-74.6672160837596,-74.75049637936974,-75.20219974668214,-76.17574160996102,-75.86133316002856,-76.00597071935209,-76.11878680365307,-76.00385204518483,-76.09747265117838,-76.00227402679373,-75.84075934962961,-75.92828187547443,-75.8623148927438,-75.7371311013236,-75.75391863765483,-75.6470841925309,36,-75.61341227764844,-75.84075934962961,-75.0,0.237471086702958,0.7788376820652346,-0.9546973729260766
HDOK,PLOK,17472,9,9,-77,8,8,2,19,-74.0,-74.99009910792962,-76.98608674168915,-77.65628468275831,-77.49204723101491,-77.19244213046844,-76.65638087890537,-76.27251700888367,-75.98385372112656,-75.75869877549204,-75.7834880363828,-75.61587113776719,-75.9094223365866,-75.83606321933588,-75.69744067317542,-76.07425923312202,-75.93482865873189,-76.1305789947819,-76.00080146701437,36,-76.10374547553506,-75.98385372112656,-77.65628468275831,0.6889802844231161,0.24169683255281074,1.2502160070516726
HDOK,PLOK,17472,10,10,-74,8,8,2,19,-72.0,-76.95049553964812,-75.48184263048367,-74.65592532041892,-75.24253790210004,-74.59143190894484,-74.1562897276062,-73.84469219793718,-74.11846715048533,-74.21851559593966,-73.99060393900488,-73.9914870055414,-73.90548194753704,-73.83244068421477,-73.76959151542898,-73.78596515464812,-73.93479136946146,-73.8750930021157,-74.06543689721751,36,-74.2321626046702,-73.9914870055414,-76.95049553964812,0.8669293482189774,-0.82416201460179,4.131867145290297
