hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-90,10,11,2,33,-93.0,-93.0,-94.99105931790645,-93.99568288438618,-93.24600315531637,-93.79900944386051,-93.83275891986455,-93.27890096842287,-93.49752116051317,-93.10057446108426,-92.6793158855211,-92.5214893597554,-92.73648405982438,-92.51574387462851,-92.40130539940861,-92.30172369742193,-92.34866144965503,-92.39025773446814,-92.30557455107956,-92.2294566067375,-92.0486639505256,-91.93821959167512,-91.78527873286657,-92.14875263009941,-91.99487739065317,-91.80512119492964,-91.62910980570653,-91.51047373515176,-91.39978590101073,-91.29624715881869,-91.19916503705076,-91.06645322561471,-90.94148916167362,54,-92.45258061956454,-92.34866144965503,-93.0,0.8363466031122093,-0.6162360515883093,0.3810340909063421
HDOK,PLOK,17472,2,2,-87,9,11,2,33,-93.0,-85.079207136563,-87.03083992764485,-86.35500906326581,-86.01591348251165,-87.01672479140613,-87.34974789630948,-87.15470077217701,-87.51612091844892,-87.3440507101803,-87.20597423015816,-87.09263359868443,-87.43157225558183,-87.31609359102177,-87.21672868754155,-87.13026365742567,-87.12150740541676,-87.11374760578578,-87.04590716842584,-86.98492841882677,-86.87380740841235,-86.82670007343135,-86.7836684975866,-87.09684403881873,-87.0432427690667,-86.94618898320962,-86.85616519445833,-86.95290369381502,-86.95498018959933,-86.91377757747972,-86.83286573525922,-87.00573207080808,-86.92399450225446,54,-87.13734975913864,-87.03083992764485,-93.0,1.2602347027947083,-4.284233414251805,23.512605650875216
HDOK,PLOK,17472,3,3,-86,10,11,2,33,-83.0,-83.0,-84.49329448842984,-83.99635010046994,-84.24751686738053,-86.00502730972494,-85.83626741510872,-85.42640880069621,-85.37224482046796,-85.10300992280578,-84.88696434848835,-84.8975877364522,-84.81972783016384,-84.6729383552556,-84.62213159259504,-84.57792072829919,-84.53907321212955,-84.63237204532032,-85.08114796201295,-84.9598123365528,-84.85009738411682,-84.85817869891567,-84.76145636855033,-85.07575094526668,-84.97431183230479,-84.88053225765586,-84.79354551579073,-84.84798562285629,-84.89877841726792,-84.81685563868066,-84.7400415206221,-84.70934218201273,-84.76193905345554,54,-84.7617761002985,-84.81972783016384,-83.0,0.3416918559974944,1.2322600142115157,3.9189867437381998
HDOK,PLOK,17472,4,4,-86,10,11,2,33,-93.0,-83.09900892070375,-84.54302025060282,-84.02952792876896,-83.77188509790321,-85.22330033931692,-85.35372043001196,-85.01359291276157,-85.39293708709047,-85.12135374704224,-84.90342368230972,-84.81851754743495,-84.74751646648151,-84.60655196604561,-84.48525749114573,-84.37970985754696,-84.35418596800896,-84.39542944177045,-84.37134309928554,-84.34969295809685,-84.27413393852193,-84.25935525943625,-84.19380301975036,-84.53669567632677,-84.46159945794162,-84.39217365942788,-84.32777665147917,-84.31298604293681,-84.29918635775232,-84.24313297344912,-84.19057504812362,-84.14118610774163,-84.09468050558691,54,-84.71779575426676,-84.37970985754696,-93.0,2.3424139743838266,-4.979576346918712,27.156526677511795
HDOK,PLOK,17472,5,5,-87,9,11,2,33,-86.0,-86.0,-87.49329448842984,-86.66356618422954,-86.24725314496122,-87.20161113697147,-87.33567318591652,-87.1426599466248,-88.01370395524506,-87.67166747192188,-87.39720279769605,-87.26589000225849,-87.58979979144937,-87.38089198380753,-87.20113493325901,-87.04471452479646,-87.04170883882607,-87.03904519679519,-86.9757550220544,-86.97716855901429,-86.86648196399483,-86.81976954688788,-86.77709872035015,-87.14098472235027,-87.03635772381975,-86.93963097678406,-86.89616698572874,-86.90085235139139,-86.99340464680614,-86.9505442118087,-86.86807792765576,-86.79058395569379,-86.71761410046753,54,-87.01152451509078,-86.99340464680614,-86.0,0.170556292696629,0.38254860603804164,1.4358064935420338
HDOK,PLOK,17472,6,6,-86,10,11,2,33,-93.0,-84.08910802863338,-85.04028284490892,-84.36130952954201,-84.52114397041292,-86.22370972065097,-86.18614533954772,-85.72572714793871,-85.88758987087442,-85.67336026804077,-85.39872169016107,-85.36124877654898,-85.24316928651922,-85.0622226437079,-84.98202496537668,-84.91223880920623,-84.91813806858815,-84.9872287695817,-85.23165412581389,-85.15984590917866,-85.0949149786068,-85.08979807109503,-85.03307165983789,-85.43444135737079,-85.31547353398499,-85.20548881952654,-85.10347074147998,-85.14392576855316,-85.18167043849971,-85.13068727752845,-85.08288339912761,-85.07944512510647,-84.99470360307537,54,-85.41984377390986,-85.13068727752845,-93.0,1.9761810905926769,-4.933499158616507,26.7237690527686
HDOK,PLOK,17472,7,7,-88,9,11,2,33,-84.0,-84.0,-85.49329448842984,-85.32913401671036,-85.99752722253682,-87.60443457189827,-87.50294049938012,-87.1412497365246,-87.12330768672668,-86.88232559128325,-86.58621967138924,-86.53112520413113,-86.39831003735915,-86.20484886958691,-86.11388292882748,-86.03472648090873,-85.96517273118158,-86.03125966827956,-86.51665045745233,-86.48652856917553,-86.40330916687874,-86.43547702753696,-86.36075725845862,-86.69523884750298,-86.61239484093208,-86.5358062798575,-86.46476533712602,-86.53404133594034,-86.55458564779744,-86.53065805476236,-86.55050117648528,-86.90101397642174,-86.98655182890579,54,-86.34872846092082,-86.51665045745233,-84.0,0.5764321547589447,1.6398688890456563,3.9441618125620654
HDOK,PLOK,17472,8,8,-89,8,11,2,33,-94.0,-86.079207136563,-87.03531026869162,-86.69077566295252,-86.51790672727532,-87.81951981723445,-87.84982527891604,-87.58251380409422,-88.01661519797521,-87.67424830687465,-87.39951849934462,-87.26798806817274,-87.2447418438462,-87.1443339704127,-87.05793689706253,-86.98275617139883,-86.98391529215296,-86.98494250616999,-86.98585968611422,-86.98668409834288,-86.93144717749084,-86.93514288977565,-86.93851884648278,-87.34465206547299,-87.3278093898708,-87.31223848326678,-87.29779544022207,-87.32948175074318,-87.35904518003666,-87.38669917026678,-87.37035006960869,-87.39647000461206,-87.38031306388548,54,-87.41256250804028,-87.29779544022207,-94.0,1.4954338120798016,-4.897387354532644,26.62168393528428
HDOK,PLOK,17472,9,9,-87,9,11,2,33,-86.0,-86.0,-86.49776482947661,-86.33211670015665,-87.50027021393322,-88.80542473960787,-88.50226552607653,-88.14067230114057,-87.995780000923,-87.76927149738721,-87.48477980545277,-87.43921892371775,-87.31437602983864,-87.20835107157077,-87.11712071499436,-87.03773417857577,-86.9679782530518,-87.03388602174849,-87.64094055327001,-87.54527001373694,-87.40277974908994,-87.38106571876556,-87.30917817921694,-87.59587881657636,-87.51789039897872,-87.39829090777108,-87.33361093764482,-87.27343301698603,-87.30546765832966,-87.24914326736673,-87.19633123521142,-87.27115330479317,-87.17859929339348,54,-87.32563769269039,-87.31437602983864,-86.0,0.32776005024948973,0.0742792070770212,1.669267228929797
HDOK,PLOK,17472,10,10,-88,9,11,2,33,-94.0,-85.08910802863338,-85.5425180154323,-85.36197674562577,-86.02215094795105,-87.62411381996942,-87.51931529214097,-87.15525826796733,-87.1355368040981,-86.89316678058941,-86.69867872803404,-86.72699769405092,-86.66393536595541,-86.52971298687146,-86.48971972182422,-86.45491851188363,-86.42433913761846,-86.46110243556036,-87.10304628024201,-87.03873619140278,-86.924602893996,-86.9286675845616,-86.88032837317898,-87.28939319788623,-87.17751367990066,-87.07408204192332,-86.97814237460126,-87.02425272460665,-87.06727382897833,-87.02122630874732,-86.97805028717767,-86.89599430266836,-86.81872876628532,54,-86.96947236728373,-86.924602893996,-94.0,1.8480091961924128,-4.2075798294834375,22.315266275791984
