hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-83.06321482263682,-83.56162140715773,-80.93989836753296,-80.75621148795383,-82.05094681610495,-82.87932551174734,-81.71731490518177,-81.96649472712237,-82.81372905983508,-83.19160532920192,-82.7243578404272,36,-82.33315638862744,-82.7243578404272,-83.56162140715773,0.7711456785749,0.5822717095658566,-0.7548461372998663
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-84.75496296560758,-80.90842107866136,-81.45143492780575,-82.08977607929012,-81.49647312068514,-80.24062433505637,-81.48574284943918,-82.92480011878867,-82.51489545012527,-80.66689783072175,-80.63198825757705,36,-81.74236518306893,-81.48574284943918,-84.75496296560758,1.5220553408438329,-1.2898047303813234,1.9247715724348167
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.05329924151158,-79.76248367194421,-80.49290548713213,-80.80532754215182,-81.41632756962524,-80.12815540111237,-81.85795499124401,-80.64062309878389,-80.81771706467447,-81.50864907504577,-82.58036984436495,36,-81.00580118069006,-80.81771706467447,-82.58036984436495,0.58337813277328,-0.45713933961676056,0.21374949547949829
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.28823932998428,-81.4869832314716,-83.50724067744183,-82.71067462383925,-82.10277480831702,-81.30090480250466,-82.21334216822473,-81.72192899173166,-82.90538430285922,-81.22892786063437,-80.34235340803043,36,-81.98261401863992,-82.10277480831702,-83.50724067744183,0.718543302511365,0.09379183219305627,0.019022845770843233
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.240416625199,-81.68026934294937,-81.45241460606104,-82.02146893532122,-81.41393111763549,-79.92712683533377,-81.59275456489938,-83.3145163774335,-80.98029614086258,-82.94446676100362,-80.25730949686013,36,-81.62045189123263,-81.59275456489938,-83.3145163774335,0.9435072495769558,0.020630438675406013,-0.19623248039146457
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-83.01190054656915,-82.18400791442753,-81.36894308581483,-82.79718606342885,-82.14542110029743,-81.01884369710926,-83.31411125805779,-81.3784095549787,-80.81506232160628,-83.16221656878857,-80.0748663750691,36,-81.9337244078316,-82.14542110029743,-83.31411125805779,1.0546604797625712,0.24780482767035228,-1.139316586475009
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.14290201620653,-82.87359894755038,-81.80953084127282,-80.58820636334974,-82.20897358385093,-81.55764033929368,-80.65241568862734,-79.89422171290522,-82.16839416596885,-81.38349268560054,-82.07857162179998,36,-81.5779952696751,-81.80953084127282,-82.87359894755038,0.7053015478313415,0.6427531217619503,-0.2076700093706676
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.8334301002471,-82.24853440456666,-79.88365696745633,-81.96577303224781,-81.5847918861714,-82.14910639673414,-81.14963525225251,-80.6723038445094,-80.54097190046787,-83.25155052015097,-82.88526366890616,36,-81.65136527033731,-81.8334301002471,-83.25155052015097,0.944722501866352,0.18557421950195438,-0.5437407716540603
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-84.03324424018075,-81.00298722921106,-82.30474414026337,-83.28704708499662,-81.94358772868266,-82.14738735981044,-80.60039789959228,-82.75430144315122,-82.91800146968772,-80.85290208924384,-81.59444488323811,36,-82.13082232436892,-82.14738735981044,-84.03324424018075,1.0513648965469036,-0.18665523883879576,-0.7019344923889688
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.75942961795808,-82.72295843462057,-80.42468700401744,-82.13103432042132,-82.9097905231535,-82.4696121887174,-81.7120287228554,-80.72842575763029,-80.81282891157855,-79.29107371065581,-82.816370813278,36,-81.70711272771695,-82.13103432042132,-82.9097905231535,1.3469792570479624,0.8150455016318205,-0.4419148684320633
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.19218580202384,-82.9848675959747,-81.76283268907574,-81.92882392115322,-83.96797252795807,-82.86732349540783,-82.56922075088428,-82.22613639170702,-81.64162240298853,-80.66047989988229,-82.83059717790071,36,-82.33018751408692,-82.22613639170702,-83.96797252795807,0.68017348296318,0.05002549434425479,0.9604793885815921
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-83.89435665574676,-81.92416008234683,-83.91487771145889,-83.05977790781843,-81.21915479053052,-80.8112337725546,-83.43706904168567,-81.60328325955247,-81.60637083512096,-79.32352813119083,-81.26742253679306,36,-82.00556679316355,-81.60637083512096,-83.91487771145889,1.8622213750849257,0.17553005909389968,-0.41094418414264977
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.27744118748915,-83.12794088299033,-80.95792474758436,-80.73076061912161,-81.72768563165714,-81.3216412207146,-80.89990370176211,-82.47765204303215,-82.4574853578178,-82.67467492292755,-82.72955087130781,36,-81.94387828967315,-82.27744118748915,-83.12794088299033,0.6528072947232686,0.2556004093336561,-1.5905414196832925
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.30803175361935,-81.37733287641639,-79.90341537471411,-82.32306900149771,-81.44304564902461,-83.21136249193556,-82.32420860598491,-82.02045704782468,-82.60524512391481,-83.3140531913954,-83.13973303094151,36,-82.17908674066084,-82.32306900149771,-83.3140531913954,0.9004565172595683,1.1368128805799371,1.6647990052143156
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-80.12171688147971,-82.95474587387973,-81.49957695637104,-82.04777663432762,-83.06137682568509,-81.88798432273072,-81.49597114198463,-81.70934122222644,-82.23643467415756,-81.1067088895434,-82.07456929658262,36,-81.83601842899712,-81.88798432273072,-83.06137682568509,0.6121300282271952,0.48177541108967387,1.0083088076013276
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-80.94958925784529,-80.87083687428265,-81.50734851558688,-81.84295611672333,-80.27021425889833,-81.76683181650799,-80.77186517192476,-82.62556325874088,-79.93959766643435,-81.00265243259456,-82.02889976112188,36,-81.23421410278735,-81.00265243259456,-82.62556325874088,0.5801816104645504,-0.08256431541617326,-0.5139659023859275
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-83.88093501281077,-81.15921560855658,-82.43425589458428,-80.4952379696274,-80.78102214079018,-82.34551987104858,-81.65805610144984,-81.47702293908404,-81.86479171319826,-81.05955572873847,-80.43593025143741,36,-81.5992312028478,-81.47702293908404,-83.88093501281077,0.9341547703578045,-1.077615856646525,1.3534915564433643
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.51407050042803,-85.15174833635895,-81.24637965362504,-82.3515213068634,-82.34435873789116,-82.02515609447168,-83.1432346988884,-80.76289413671626,-81.465456192419,-81.80769213678323,-78.60530700326,36,-81.85616534524591,-81.80769213678323,-85.15174833635895,2.3124432386102582,-0.06565015056596618,2.466658263637785
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.11070788160475,-81.71181399386685,-81.8055948732017,-81.4949223339684,-82.68934033372219,-81.17169867766104,-81.02304860647351,-81.9370669210431,-80.1365968777037,-80.75402818884506,-80.75758099713711,36,-81.32658178956613,-81.17169867766104,-82.68934033372219,0.4423968366829921,-0.29933876180701763,0.39469396491098063
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.76952836055963,-81.16866549717862,-82.44178572515683,-82.43256229567194,-81.50226310611886,-82.2920862895144,-81.03022934522676,-81.13203037406628,-82.63276720588216,-82.09196794734513,-81.34114761130358,36,-81.8031848870931,-81.76952836055963,-82.63276720588216,0.32456751310256426,-0.04358952081912964,-1.8126640177955076
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.28688488266253,-80.91814279074167,-82.17017155073829,-81.39914759238266,-82.65195597220925,-81.79374641954765,-80.18026348795466,-81.79997156943178,-82.70642320942304,-81.82199276081874,-79.88395824839411,36,-81.60115077130041,-81.79997156943178,-82.70642320942304,0.792745877088623,0.7829007178690217,-0.3011100341368298
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.27042887961989,-81.83453973137614,-82.39661503982919,-82.77872432242117,-82.0725062211585,-82.61214412060788,-81.67963888662993,-81.07387387772847,-81.78723829626574,-81.98611195495104,-82.255523856181,36,-82.06794047152445,-82.0725062211585,-82.77872432242117,0.20586547549614825,0.5733969063902004,0.7168257264487607
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.64604840416028,-83.97256632884617,-82.45318888902591,-81.3319174339985,-81.25962964903492,-82.36843903405273,-82.23378377928094,-82.5138420088929,-81.71870738431221,-79.75372388600235,-80.97035731098254,36,-81.83838219168994,-81.71870738431221,-83.97256632884617,1.051665517218023,-0.04182961234418207,1.4272471727030114
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-83.7053973555934,-81.8066375953497,-80.73564657811981,-80.47151405742409,-80.5681506716005,-81.84950532147151,-81.25961816874816,-81.56040739088228,-82.27600415232689,-82.35915289742059,-81.86960666153158,36,-81.67833098640622,-81.8066375953497,-83.7053973555934,0.7980788271623279,-0.7182479136976571,0.9929330188032504
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.8352567706963,-81.39282592904108,-81.04891154263811,-82.61023834380762,-82.22676796669997,-80.61592814086275,-83.08917138583342,-82.34611696872466,-81.76373015503569,-81.51857641145618,-82.15113465511355,36,-81.96351438817358,-82.15113465511355,-83.08917138583342,0.537475890709236,0.283388956289255,-0.7418144249693954
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-80.88337627611294,-80.42022188310986,-81.67070100327379,-81.37302418353504,-82.05097862255383,-81.72128946398966,-81.19800122880709,-81.80556611918206,-82.04127402653965,-81.59483222248109,-83.74153702225483,36,-81.68189109562182,-81.67070100327379,-83.74153702225483,0.6446416851339685,-1.2639305175878486,3.502976273129737
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.75209805463139,-81.62758268931698,-80.74491509626701,-82.1825441807622,-80.57817214247645,-81.40416871797495,-81.25901139624345,-82.13724408388255,-81.24075934178461,-82.05799720894274,-82.4773868118441,36,-81.58744361128423,-81.62758268931698,-82.4773868118441,0.33533615024844426,0.2830888743184858,-0.8486681268448826
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.62473938849908,-83.51071033811634,-81.16423024686347,-80.7209938622229,-82.78588890106224,-81.44430062868443,-82.75642208390184,-82.02071738640888,-81.82220530631243,-83.35424458204785,-79.91456447897885,36,-82.01081974573621,-82.02071738640888,-83.51071033811634,1.1562984057037249,0.4466615177695006,-0.5600975553119736
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.55177001373274,-82.75404533887665,-83.1472632734804,-81.45853025011316,-81.13549898690508,-82.43739398831272,-81.44468484904135,-81.72975695732956,-80.62365159638898,-81.82980010521518,-80.98185213501311,36,-81.73584068130991,-81.55177001373274,-83.1472632734804,0.5355750117423864,-0.5785440132151611,-0.3195925964477082
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-80.31655118173774,-81.27810356918751,-82.32716582755265,-82.02249654884471,-81.77888892816945,-80.46234899281265,-81.95745543968368,-80.79236419989026,-81.702851868499,-81.0962357694118,-82.29337042540631,36,-81.45707570465417,-81.702851868499,-82.32716582755265,0.4622592048245302,0.41003692271588865,-1.241143026562117
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.59246233178511,-80.9436032706071,-80.83480988786367,-82.3259909291392,-82.62128640118186,-81.41814504129394,-82.97140401335966,-82.03934612061924,-82.91189737856816,-80.42331755299354,-81.41375826580799,36,-81.77236556301996,-81.59246233178511,-82.97140401335966,0.6824451705986809,-0.011117474336252332,-1.251269627966248
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.83580242936249,-81.40289392842303,-81.66156686157225,-79.09208395992653,-82.37479869922525,-80.86977167300418,-82.90595555853747,-80.65537356836317,-82.87878590681412,-80.26401407223877,-79.59156560744117,36,-81.23023747862803,-81.40289392842303,-82.90595555853747,1.4608423037516618,0.25929252184656343,-0.881863039302385
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.20551750137643,-82.43463485130944,-81.53878185955233,-82.59839947336717,-82.23881754826043,-82.32582191087663,-81.87750803819608,-82.05656727061594,-82.0422264515872,-81.11722163078389,-82.47359771552291,36,-82.08264493194987,-82.20551750137643,-82.59839947336717,0.17396276017235363,1.1809087989107714,1.1991915788336076
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-80.86109361053828,-82.34458384998877,-80.58642227663326,-82.11563370891511,-80.97846722343256,-82.0089433209231,-83.70702233080087,-81.21652748159576,-82.88812540687037,-80.89835528545144,-81.87173672842829,36,-81.77062829305254,-81.87173672842829,-83.70702233080087,0.8580815138756321,-0.6873311764385995,-0.1615978791025805
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-82.27884515615996,-81.13738622791242,-81.26579128641981,-81.20314120862028,-80.73886786366869,-82.72436067689891,-81.40395960988891,-81.86878272522934,-81.0501060986424,-81.21662711682792,-83.24431317582507,36,-81.64838010419034,-81.26579128641981,-83.24431317582507,0.5625293636189723,-1.0627910264432583,0.1271067588669208
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.16916135594138,-82.90991465097672,-81.83221450192178,-82.39534722935898,-81.6164853035932,-81.3155314185834,-81.50078101285044,-83.25627700506973,-82.35063746036636,-81.07529430692195,-82.26692698502946,36,-81.97168829369213,-81.83221450192178,-83.25627700506973,0.47147103495089354,-0.4680566841676023,-0.8473883887786338
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.00319288313534,-82.70368489868814,-81.4067351758807,-80.67281364547031,-81.79987063980327,-82.49468934388052,-82.13305205668667,-83.3643316198033,-81.24617847782508,-81.5775827046857,-80.76607847795361,36,-81.74256453852841,-81.5775827046857,-83.3643316198033,0.6642089962360278,-0.5703525888228834,-0.48984498496686646
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.60418819673099,-81.68902671109954,-81.74840575182728,-81.96421996668023,-80.77161984945316,-81.57645654151418,-82.59043431584651,-81.80612507037353,-82.00054953065586,-81.4533547455057,-83.01577585452756,36,-81.83819604856497,-81.74840575182728,-83.01577585452756,0.3122813171683049,-0.4612243832934776,1.3774465058879528
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-80.54667411028278,-82.66161633588712,-82.01794966833812,-82.25339363338554,-83.56953456569615,-81.33014364398473,-82.41998892960343,-82.99732597582916,-80.85971853964946,-81.5468219646205,-80.38442841089034,36,-81.87159961619703,-82.01794966833812,-83.56953456569615,0.9665408537518662,-0.021679947400596346,-0.9979053730111218
HDOK,PLOK,17472,1,1,-82,7,7,2,11,-81.67457888367696,-82.10440815312528,-83.32752709052835,-82.57029083046474,-84.09539488320546,-81.7301289360767,-82.9646477500285,-81.07160892428695,-82.17927168429796,-79.89229779032354,-81.56553240518785,36,-82.10688066647293,-82.10440815312528,-84.09539488320546,1.1816341762252205,0.15266195492155615,0.5847449276695151
