hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,11,11,-107,1,7,2,11,-106.0,-105.00990089207038,-105.5027374056939,-105.66821839922696,-106.00150122927934,-106.20200113194917,-106.33599769460275,-106.28744389857418,-106.63200253527623,-106.673767937776,-106.91274547964527,8,-106.11148332764493,-106.20200113194917,-106.91274547964527,0.2839774010770277,0.5610347033227077,0.03797491244652029
HDOK,PLOK,17472,12,12,-107,0,7,2,11,-107.0,-107.0,-107.0,-106.6672160837596,-107.00074974663274,-107.00059919649557,-107.67216150290905,-107.5750299063691,-107.50198753850901,-107.5585088270991,-107.60386392170474,8,-107.23455606577082,-107.00074974663274,-107.0,0.11059997655367781,0.0580372112361816,-1.6459285278427398
HDOK,PLOK,17472,13,13,-107,1,7,2,11,-107.0,-108.98019821585925,-106.99899552965894,-106.99932980123279,-106.99949752073103,-106.99959841924736,-106.99966585097269,-107.43323314809857,-107.75927310972675,-107.67310037737167,-107.70668329866415,8,-107.41359775196028,-107.0,-108.98019821585925,0.3414677155753518,-1.859721860244895,3.9234918817667834
HDOK,PLOK,17472,14,14,-106,1,7,2,11,-109.0,-107.01980178414075,-107.0099451524346,-107.33941948190021,-107.50473198090303,-107.2025797654351,-107.1685634361917,-107.28871128832972,-107.1250145432648,-107.11082617726152,-107.09944082674261,8,-107.35173040332765,-107.1685634361917,-109.0,0.29092726255340046,-2.9392828407571443,9.114376638668421
HDOK,PLOK,17472,15,15,-107,1,7,2,11,-107.0,-107.0,-107.0,-107.0,-107.50050673452603,-107.40000430577928,-107.1649215604455,-107.43010202353145,-107.3754689168492,-107.55984299837206,-107.50232943136544,8,-107.26665236098808,-107.3754689168492,-107.0,0.04975408707543813,0.16976152514794896,-2.0265636913405056
HDOK,PLOK,17472,16,16,-106,2,7,2,11,-107.0,-105.01980178414075,-106.00547481138783,-106.33643679845392,-106.00198898950663,-105.80078824618741,-106.33798622399772,-106.43365140969527,-106.50559104555053,-106.44820963523688,-106.50489594230814,8,-106.21771135331501,-106.33798622399772,-107.0,0.23691266136373565,1.1566949286768617,2.5474378888643985
HDOK,PLOK,17472,17,17,-107,1,7,2,11,-107.0,-107.0,-107.99552965895323,-108.66258514903451,-107.99626424986414,-107.79621304200234,-108.33417926856434,-108.1413819097967,-107.99639947253422,-107.88331438633074,-107.79257008606464,8,-107.87258520210408,-107.99552965895323,-107.0,0.2263929635622123,0.7014968873993911,0.564298722778962
HDOK,PLOK,17472,18,18,-106,2,7,2,11,-109.0,-107.01980178414075,-107.0099451524346,-107.0066355656598,-106.75472162574674,-106.80397385479986,-107.50855264904642,-107.43506356865025,-107.37980022865368,-107.33669528652824,-107.30210604100965,8,-107.32339052333364,-107.30210604100965,-109.0,0.3405011942553737,-2.296084381824117,6.430085120490834
HDOK,PLOK,17472,19,19,-107,2,7,2,11,-106.0,-108.97029732378887,-108.9850822713481,-108.32447881902948,-107.99302353469882,-108.19522576989836,-107.994528561953,-108.42883822989633,-108.50138925316911,-108.33099099644603,-108.19425616171218,8,-108.17437372017639,-108.32447881902948,-108.9850822713481,0.573041632758695,2.245915595388876,6.540366057175786
HDOK,PLOK,17472,20,20,-106,1,7,2,11,-109.0,-109.0,-108.00447034104677,-107.00463093472507,-107.50397876224257,-107.80438184871396,-107.66931348320126,-107.5725934435565,-107.75390776064997,-107.89533140868342,-108.0088157806083,8,-107.92885670576617,-107.80438184871396,-109.0,0.32573023610573626,-0.8677386963458847,0.7128662682339071
HDOK,PLOK,17472,21,21,-107,2,7,2,11,-111.0,-106.04950446035188,-106.52262771056311,-107.34705736302739,-107.00995172203335,-106.80715205126083,-107.51119717632781,-107.43732594498157,-107.63582242648246,-107.79064801877803,-107.91488668284788,8,-107.54783395969585,-107.43732594498157,-111.0,1.4824282144454832,-2.124330187322058,6.077214875855826
HDOK,PLOK,17472,22,22,-106,1,7,2,11,-106.0,-108.97029732378887,-107.49178778291827,-108.32648046728076,-108.49503099826116,-108.19482675321896,-108.330028006916,-108.13783053176236,-107.99329920331687,-107.88056597821063,-107.89283562637097,8,-107.97390751564043,-108.13783053176236,-108.97029732378887,0.5214163215976947,1.8484740083131752,4.933668826144582
HDOK,PLOK,17472,23,23,-107,1,7,2,11,-107.0,-107.0,-107.0,-107.66556783248082,-108.24976734304958,-108.19961372299515,-108.16609543893397,-107.85308092184101,-107.87174311181356,-107.77280574014273,-108.1043405701708,8,-107.7166376983116,-107.85308092184101,-107.0,0.22354227550533495,0.6861619050375523,-1.1624954529620632
HDOK,PLOK,17472,24,24,-106,1,7,2,11,-108.0,-107.00990089207038,-108.00050223517053,-108.33311901562402,-108.24975486026477,-107.9988023952323,-107.83108776167876,-107.85549665048342,-107.61980478923132,-107.6629545593477,-107.69757977675972,8,-107.8417275396239,-107.85549665048342,-108.33311901562402,0.11610094463862564,1.0625680732392502,2.2465697822582102
HDOK,PLOK,17472,25,25,-110,-2,7,2,11,-110.0,-110.99009910792962,-110.4972625943061,-109.66621376829224,-109.99999826398614,-109.79919726104197,-109.83291519958682,-110.00156634885828,-110.00136738559004,-109.88771847243596,-109.89925333342009,8,-110.05232652140431,-109.99999826398614,-110.99009910792962,0.12726011748982366,-1.9131513376197147,3.715673492604762
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.30872004741225,-111.19533894880425,-110.73422368216423,-111.5201638056484,-111.84262184341405,-109.53563135809252,-109.5975372556874,-111.2349408476745,-110.60549092609084,-109.95259864451752,-112.04845393015084,8,-110.87052011724153,-111.19533894880425,-112.04845393015084,0.6835169147268864,0.42032762207963875,-1.0603031088196335
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.44479717038988,-110.44986647915798,-108.94158213939565,-109.66120082874278,-111.08440196896473,-110.3802144274799,-111.41015025821712,-111.34594503522456,-110.63832444679787,-114.20775947104693,-109.25213028700298,8,-110.71057931931095,-110.44986647915798,-114.20775947104693,1.8066994874116664,-1.4638703225280127,3.5179309810611628
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.54217337305849,-110.49752260467022,-109.39444531662888,-111.70492910003418,-110.39035795092462,-113.37304801648081,-111.25760579926809,-112.9626451755778,-111.84845187824243,-110.77802713309352,-111.0630364684956,8,-111.3465675287704,-111.25760579926809,-113.37304801648081,1.1813127358107682,-0.29620769076029607,0.14975233967058177
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.70831082113841,-111.1225833469844,-111.60208224286268,-110.15275358698526,-111.90531776475173,-112.06491097452852,-112.49435203175136,-109.61253583269628,-109.64361083663846,-113.23934316798311,-112.1436565390295,8,-111.51722337684997,-111.90531776475173,-113.23934316798311,1.3950129025356504,0.5072864914204634,-0.9775455298563447
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.39998627280123,-111.50693541173796,-110.8702388749176,-108.7695034645908,-111.95340202599779,-109.91742026328068,-111.84785728787617,-112.97610579308756,-111.0280677205123,-110.73445055356576,-111.25218812544746,8,-111.11419598125593,-111.25218812544746,-112.97610579308756,1.1004718983942974,0.6558680590255143,1.480105144024396
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.23371255405465,-111.53222308246693,-110.04728029491883,-110.40180628216919,-109.95045350868547,-111.64205623670348,-110.89172678124442,-108.14716046711496,-111.29027684508733,-110.55202427445275,-111.30785977351492,8,-110.63605273640118,-110.89172678124442,-111.64205623670348,0.9263891715343415,1.5928563102797286,3.0551408119687142
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.31438371263074,-112.28214822113118,-109.61197830800845,-110.93711935461381,-110.63048409890219,-111.29473688163874,-112.25818712744766,-109.10064549725453,-112.27204893062617,-110.70390868386654,-111.07005362663828,8,-111.04324494934167,-111.07005362663828,-112.28214822113118,0.9797643869072862,0.5229413901650202,-0.1727720743226966
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.64069195623912,-112.454323886501,-109.99818767564086,-110.13622871621953,-110.68584824472919,-112.8190618283586,-110.71707499428615,-112.89197553107657,-111.11956815436864,-110.81565580002541,-109.22883153018209,8,-111.13704075614793,-110.81565580002541,-112.89197553107657,1.3019366692835608,-0.21039368644020365,-0.8957749865503688
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.92752515710791,-110.83610140353501,-110.77998271492466,-109.95982912067589,-111.45742300904635,-112.85823832719764,-111.67333061056577,-110.63896172474189,-110.86139371992992,-110.75191050508563,-112.25676694447165,8,-111.27286029429838,-110.86139371992992,-112.85823832719764,0.6458890979038417,-0.48079175789965817,-0.24540590027472797
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-113.3776103259153,-111.04256594623675,-111.35925673522615,-110.52570891275747,-111.46622260214657,-111.83674305804614,-111.15353655238538,-110.1402229259306,-110.09741734636141,-110.35292234649896,-111.49100197411954,8,-111.16756442960222,-111.15353655238538,-113.3776103259153,0.8049767604570487,-1.180061088815085,2.173014900767628
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.70466260127111,-111.55093047432099,-112.61639682092137,-111.93686003759008,-111.53362170776985,-110.07772789705301,-111.80511086308671,-109.32103942930436,-111.60804294441301,-112.88197887785265,-111.10072689843159,8,-111.37609986836497,-111.55093047432099,-112.88197887785265,0.9863080403823399,0.6047499528796312,0.27735659378396615
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.33125132742863,-110.68210375513706,-110.86798997970114,-111.07492884055078,-112.19904676378671,-110.74332895894379,-112.22713587411428,-110.43834651146366,-110.0580022311757,-111.07802330543163,-109.9461809723299,8,-111.05875804727847,-110.86798997970114,-112.33125132742863,0.6533857947356149,-0.4870496340281147,-1.0112176211766055
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.44651233756134,-111.54098569785853,-110.32335440930429,-111.34850584552207,-111.83756885145601,-109.8797227603674,-110.03904706449633,-111.08391741222286,-111.39501029708563,-111.52471304278376,-111.13529782470275,8,-111.1413305039419,-111.34850584552207,-112.44651233756134,0.5528481261202102,0.30631736580147806,-0.37566104193662486
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.44376114968985,-110.4893789741913,-111.70338139089627,-110.8544172871943,-111.15288445476598,-111.41197511656657,-108.87153300856868,-110.96263056772892,-111.99301949349181,-111.9088608587367,-112.6569889428601,8,-111.31353011315369,-111.41197511656657,-112.6569889428601,1.0056728035729139,1.1358430482641466,2.025685433411013
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.31197518670903,-111.56975130450707,-111.256005815817,-110.16100429768845,-112.45623457984347,-111.48878499663364,-111.82831692277753,-112.25580841157962,-110.81995091031787,-111.54575864783511,-111.58666817357634,8,-111.480023567935,-111.54575864783511,-112.45623457984347,0.3594447533386125,0.5686527645385161,1.1168989581450681
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.82300739292144,-109.34951306391974,-110.84124634494749,-110.06065894391276,-109.26754726878373,-108.65983123072523,-109.68430478791726,-110.48367051748787,-110.6956743864149,-110.93028440295951,-109.54157220017747,8,-110.12157368546977,-110.06065894391276,-111.82300739292144,0.7746336634558088,-0.24527032721790412,-0.42849365728061173
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.894733594531,-109.64793095507615,-110.24612785406843,-109.83094368115373,-111.24997514823912,-109.69912540775307,-112.58979491240048,-110.58570360526612,-112.21091589789187,-110.36253922030639,-110.50702765751474,8,-110.80225617583646,-110.50702765751474,-112.58979491240048,0.9730066281883167,-0.6413904433446502,-0.9816896283026382
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-108.97638130197954,-110.01445410738769,-110.93550348913965,-111.737933430259,-110.21467755723444,-111.03436427284113,-110.88803980531517,-111.67411873365337,-111.57889995180327,-111.11230410255642,-109.06132682503157,8,-110.65709123429102,-110.93550348913965,-111.737933430259,0.8647875173487133,0.7750368879893307,-0.5398489445448167
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-113.26346262083848,-110.8790680826434,-111.06854867604491,-112.05409755675498,-112.22069802353253,-110.23585149671761,-112.22308741433841,-109.56201714009465,-111.12796696005489,-111.56345541240803,-112.05210649475892,8,-111.47730544347154,-111.56345541240803,-113.26346262083848,0.9842029585309823,0.25581665279131455,0.05910411268568705
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.51424742729371,-113.28385647843601,-110.14471699471565,-109.23270546373706,-112.11312789141654,-110.6056798005262,-111.19922865640709,-110.95203009892862,-109.050085793573,-111.35624744818277,-109.93032097317055,8,-110.7620224569443,-110.6056798005262,-113.28385647843601,1.3812413382306563,-0.612222490901486,0.4893738720585148
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-114.44438416078896,-111.11258599432871,-111.25185588796268,-110.846248703093,-111.91672204920786,-110.12943634555776,-109.92575844082326,-109.02223143797973,-112.81071776774075,-111.25936028999087,-110.5696574471477,8,-111.20808713860193,-111.11258599432871,-114.44438416078896,1.9711100895088614,-0.9284163959997066,1.4339517496279912
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.70878690002125,-111.07329693584188,-109.50292008944822,-110.33045464295755,-111.41924013283159,-111.23153133317726,-110.50063604130786,-111.814699758634,-111.74558524892547,-111.00235641528835,-111.14491210611607,8,-110.95221996404995,-111.07329693584188,-111.814699758634,0.4067250950649392,0.8648140560134162,0.9728027207695717
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-113.26420983843057,-113.22498733221222,-109.40961735282005,-109.98886596515896,-109.78724189436078,-110.36900581551383,-111.28977365326065,-111.00989949729633,-111.53436138312439,-109.09115233219114,-112.47852594217314,8,-111.04069463695838,-111.00989949729633,-113.26420983843057,1.9708173050672193,-0.35755059617086643,-1.1644059615830744
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.55462340299769,-112.23099840158989,-110.44222254913335,-112.71373108305144,-110.33346243955873,-110.697653393009,-111.83059305325524,-113.27137875073007,-109.75137870222615,-111.35605478366259,-111.97755073181371,8,-111.4690588446389,-111.55462340299769,-113.27137875073007,1.061540320329338,-0.03187200864441027,-0.7774198696653842
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.2474195831337,-112.81397074103424,-110.4026195890511,-111.10137916975125,-112.05743052697466,-110.776504514529,-111.44399944806705,-112.40131819385307,-111.00787344702323,-110.85268775291574,-112.23118204877132,8,-111.39421681955497,-111.10137916975125,-112.81397074103424,0.6710038348946195,-0.34710859955132284,-1.2276712199700799
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.53612264279663,-109.90313760697822,-111.80924621699418,-111.23278362119387,-111.1950648872541,-109.55894016759639,-111.33348782507751,-111.09422032561143,-111.14559457297472,-111.07608963379037,-113.94029707441504,8,-111.34772587042568,-111.1950648872541,-113.94029707441504,1.2589937358418872,-0.7810215178865285,1.7429222832238924
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.24434134142514,-112.45184491220604,-110.82755924995915,-111.21159365205601,-111.53400658892745,-112.51889979495175,-111.21593413690212,-111.189874723965,-111.03829613752643,-109.70962210699248,-112.78904221701099,8,-111.52100135108388,-111.21593413690212,-112.78904221701099,0.7533630513056672,0.3671100627709218,0.019953875452340064
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-114.16017444734983,-111.02809687392265,-109.10784028179647,-110.46251623951322,-114.84519845124197,-110.92251978613363,-110.87901989953122,-109.65311708285384,-111.66112874917324,-109.96948683287816,-110.70766199272308,8,-111.21788733064705,-110.87901989953122,-114.84519845124197,2.867201781622024,-1.2542173732871835,0.9342329643666103
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.95147314536338,-111.7694794766782,-110.16612911596809,-111.543030291085,-109.29596470727624,-110.6355041722778,-110.33707721889976,-112.43719471670576,-110.46249114872542,-110.05123230504223,-111.65150028084392,8,-110.93646150716962,-110.6355041722778,-112.43719471670576,0.8725755539730272,0.04190000070839613,-1.1003392646269812
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-114.02596552186084,-111.5273211486747,-110.77070084655882,-109.98228220355024,-109.66531272260885,-111.9021001909303,-112.26312530227587,-110.20122942830712,-112.66549191088194,-111.20766822178435,-110.4478886468737,8,-111.33264419493698,-111.20766822178435,-114.02596552186084,1.568745451253926,-0.7270762943340133,0.14534005692515972
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.35087682067466,-111.16322712016321,-111.73950380964214,-108.94449364306496,-111.96203341598306,-112.18534125373424,-112.51337893698341,-110.20208405699026,-111.23514454260066,-111.39988559899801,-110.64526521743481,8,-111.21283949238813,-111.35087682067466,-112.51337893698341,0.9110898921497852,1.1197507699455307,1.63256691855194
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-115.80671464619421,-109.33811887799389,-110.89100013752136,-110.33718353158919,-112.17290472575519,-110.84488413405036,-109.63322739479173,-110.19260122563396,-110.50620476809121,-107.85934033461363,-110.74228392560906,8,-110.75676942744035,-110.50620476809121,-115.80671464619421,3.614591815575849,-1.584145777207428,4.306282779806858
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.25769982350579,-111.63071556175113,-110.70319426748442,-110.99470411153342,-111.69972193768545,-110.86789381065768,-112.14364140457272,-109.66984112906569,-112.17664274984598,-109.39378112815007,-109.50239453471629,8,-110.91274822354261,-110.99470411153342,-112.17664274984598,0.9327401713575274,0.4064786407261685,-1.1748407758818376
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.88712962217896,-112.50924306008075,-110.46165985054742,-110.7536211404131,-110.62746112384751,-109.82338088920903,-108.95718981733714,-111.95916871036744,-110.59182672236257,-109.97520869338378,-108.99982935018313,8,-110.59506536181007,-110.59182672236257,-112.50924306008075,1.22231042229018,-0.2006599960856845,-0.7337833606831725
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.68579524319571,-110.8102111251471,-110.33910932412552,-112.43271798685794,-110.3685713617124,-111.88181023782654,-111.28537782825556,-111.10790948959506,-111.1848389651344,-111.3586713571858,-113.36728995204226,8,-111.52930026100712,-111.28537782825556,-113.36728995204226,0.8474440901024306,-0.6491455403157589,-0.36447142655363685
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.92662452950317,-110.7287787186037,-110.21783756895314,-112.50082676217731,-111.34954265470795,-111.21807435461997,-112.42610311363568,-110.63216134027982,-110.4368313560541,-111.54939608259063,-110.3563081988781,8,-111.12204406181853,-110.92662452950317,-112.50082676217731,0.5592279702105041,-0.8191631482037967,-0.3597508268405045
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.08256429793194,-109.12849929928957,-110.22934048090694,-109.08389432730856,-110.62856682713125,-110.71180318602805,-110.71029734161064,-111.70152005452216,-111.15889688221849,-112.66838665177421,-111.15184363093316,8,-110.84141936178683,-110.71180318602805,-112.66838665177421,1.1174643743769197,0.1784598112059977,-0.23856728825184392
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.45578613046497,-110.15599572287267,-110.28835184350694,-110.25050622036848,-113.41981800908934,-111.4421444188296,-111.39576447677214,-110.95523858816728,-109.51662174310366,-109.86907488359108,-110.56413165988371,8,-110.93758488151362,-110.56413165988371,-113.41981800908934,1.2487287505263356,-1.0478263094760059,0.6488471438135113
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-111.3087022172385,-112.16844112525223,-111.47313696270132,-109.84836097054634,-110.697690034906,-108.51142541086442,-110.68914343624289,-110.59468636605007,-110.82282261129126,-110.61419769972473,-110.77764732307827,8,-110.68238674162693,-110.697690034906,-112.16844112525223,0.7887276783264027,1.0265552325731715,2.6819744463839426
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.43583157320238,-110.95969693913906,-112.06815897462873,-109.85786697846737,-110.64726049138811,-111.11065926337164,-112.67594277673734,-112.09846667923219,-110.41249502880676,-111.78513259054756,-110.03146461226018,8,-111.09845235525285,-110.95969693913906,-112.67594277673734,0.7918600180609324,-0.3501456522265222,-1.1655860119699009
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.43086838868328,-112.42331285200162,-109.97743186332923,-109.88484872138484,-111.30380576891241,-109.96872982401926,-110.24745496810124,-110.10021694612502,-111.18414235821406,-111.19782214404577,-111.2784380853824,8,-110.72700653819994,-110.43086838868328,-112.42331285200162,0.5910434516623286,-0.840168443613238,0.14455561989235655
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.61383877907657,-110.40176184767367,-111.01832099589873,-111.42442845415675,-111.45001574592852,-110.87246429352608,-111.13454688181064,-109.37802191404519,-110.82477455102033,-110.55747093066071,-108.78802402289065,8,-110.76942440151707,-110.87246429352608,-112.61383877907657,0.9586447683442486,0.40585147218823936,0.973060319037983
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.97304258952926,-109.35132148701075,-111.3486609121454,-111.21057628540008,-110.89422253234027,-112.02531337151392,-111.45577518527328,-109.54464059098531,-112.7460221441621,-112.13196382831894,-110.5669950714571,8,-111.29532127255787,-111.3486609121454,-112.97304258952926,1.2475700567909251,0.33523251215270866,-0.5541712105902654
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.48779803115832,-111.50214896286738,-112.50157221047901,-110.47858448433468,-112.76210357841808,-111.19447200514955,-109.72273892740608,-112.04385992674716,-112.67752056347247,-111.73445744020555,-109.91529377178158,8,-111.36550453654726,-111.50214896286738,-112.76210357841808,1.0877751638568804,0.19127460766088092,-1.402970353299696
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.8563216125147,-110.80509198803188,-111.8891857277003,-109.11738880762832,-111.94792931472362,-112.0742002128485,-110.69540427573916,-110.63976639456943,-112.19133590042583,-111.8998008591724,-111.17932552648398,8,-111.39052278362168,-111.8891857277003,-112.8563216125147,0.9706645526708364,0.9197894277948953,1.114655322332414
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.40265170285622,-110.20335593499864,-111.70956979594851,-109.68167706014269,-110.26753107318223,-111.23672344262575,-111.90040149635925,-111.99857275574506,-111.42115997934037,-109.42361431594297,-112.92173965798568,8,-111.01518156501156,-111.23672344262575,-112.92173965798568,1.0896605573434526,-0.13056914295846184,-0.9139051472650679
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.36422526492707,-111.84631090200921,-110.70982718944204,-110.3715860846948,-111.58698515213683,-111.70557316923346,-110.30699040511173,-110.98198501260215,-110.8023510357543,-110.76709610808506,-110.0719953536788,8,-110.86499324342505,-110.76709610808506,-111.84631090200921,0.3342304329002612,-0.5448938889374423,-1.0284876676510724
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-112.21369650425908,-111.30850524021092,-111.04459718795111,-108.57246851637248,-111.02735021904529,-110.69501660757344,-111.40906296264907,-110.02162095100235,-111.2578506284586,-110.31737454146918,-112.2512224668487,8,-110.91988780234911,-111.04459718795111,-112.2512224668487,0.9735343813065227,1.0088230721210723,1.778204744732924
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.25084264336425,-110.00007379961036,-111.17847285102984,-111.6252095893805,-110.1290418477103,-110.22255382930136,-110.16220734213913,-109.38529008114548,-111.57994936215331,-110.30929103096098,-111.77427683202765,8,-110.60156447352938,-110.25084264336425,-111.77427683202765,0.5747881136651294,-0.3608244460793674,-1.201381488900064
HDOK,PLOK,17472,1,1,-111,-2,7,2,11,-110.21792750266928,-110.20833325016812,-108.73449588393626,-108.58834752846617,-111.30285304090702,-110.21378168779457,-111.66153583094894,-110.66846905663316,-110.85211751670568,-109.30341683116602,-110.1933985851067,8,-110.17678879222744,-110.21378168779457,-111.66153583094894,0.867343427238032,0.3339590780019301,-0.5394546401654741
