hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.32971761137453,-100.93653101557285,-99.69617326173334,-99.76102693704989,-101.51946854948417,-98.76054724068545,-99.20683878592484,-99.55031474450313,-99.96481331654884,-98.20198709389757,-98.08403411562638,44,-99.72831387930918,-99.69617326173334,-101.51946854948417,1.2330976718318156,-0.19922159238226253,-0.9089536787325518
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.31616800140334,-102.21344699141028,-102.48575949086629,-101.38684409513411,-100.47263017993258,-101.56010174500969,-99.26381872248272,-98.94068604309295,-99.93437650204926,-98.94329914314497,-99.06481286388549,44,-100.50744943440105,-100.47263017993258,-102.48575949086629,1.656212015224893,-0.11413104147397703,-1.687437271449658
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-100.24722245580072,-100.86170821011945,-101.32589729347035,-100.37552171318202,-100.83711623905326,-101.20719624761044,-99.87940768216842,-101.17884180557185,-99.74070395701392,-98.25479669410261,-98.31030583286564,44,-100.20170164826897,-100.37552171318202,-101.32589729347035,1.0714084864336855,0.9894343056808977,-0.06097371985490252
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.83752662839684,-102.02241853788779,-101.76283589198883,-100.94006588394473,-102.49250263678236,-100.29335775940966,-100.55551646072163,-99.30845846341121,-100.1972690657497,-98.6199282088106,-99.66197222885945,44,-100.69925925145117,-100.55551646072163,-102.49250263678236,1.3838753640085335,0.14433380480788782,-0.9979496356161013
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-102.29960170656078,-102.09421258974696,-99.8453119372414,-101.79913473946792,-101.06684569364499,-100.65060043883415,-99.39082715389878,-100.17407281760327,-98.60620902091111,-98.21565065618162,-100.17159144952832,44,-100.39218710941992,-100.17407281760327,-102.29960170656078,1.669238512516973,0.10889850197321564,-0.9325810282101719
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.66633317715738,-101.80105931939161,-99.48668007175691,-100.82061807410975,-102.29591604564577,-100.31487227926145,-99.31485559215106,-98.41233226919535,-99.77367652112238,-99.96907353930739,-100.3627386956667,44,-100.38346868952414,-100.31487227926145,-102.29591604564577,1.2621915050539123,-0.15986741849643513,-0.6120942602256392
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.70211282650307,-102.24294915279621,-101.14430589745903,-100.99193085180195,-101.76690979432563,-100.32974617604216,-99.28521770554633,-100.58905438239434,-100.46815867621507,-100.28931712922858,-99.81249987519338,44,-100.78383658795507,-100.58905438239434,-102.24294915279621,0.7172371650061639,-0.06124436791251007,-0.5603663510018864
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.08399160576816,-102.6711803446764,-99.53761192364216,-102.23556847378683,-100.69854493650516,-101.2711440748479,-101.54947920949022,-100.8325575108561,-99.70821680689802,-100.0353208848965,-99.44030238751766,44,-100.82399255989863,-100.8325575108561,-102.6711803446764,1.0591515248932362,-0.2862018260453866,-0.887948753773605
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-102.1308349462185,-102.18515738686584,-101.50538105227697,-101.04642215370681,-99.8936959386735,-99.91973061022121,-99.62302936673785,-99.28175384599366,-98.03958566085511,-99.4143477746243,-99.631094081052,44,-100.24282116520234,-99.8936959386735,-102.18515738686584,1.5478173745886379,-0.2142659439274699,-0.6820247804280708
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-100.50983161724032,-103.10040203626967,-101.76108759401075,-99.84758465256967,-99.50208919114559,-102.22697181559397,-100.42682100125585,-100.09972206285815,-99.86453073330127,-99.66628593865721,-100.37327868733023,44,-100.67078230274842,-100.37327868733023,-103.10040203626967,1.246921492290825,-1.178106564555316,0.3167466040271929
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-100.53374465400991,-103.26071198093861,-100.46723954165095,-99.1571434436962,-99.37793024415163,-101.53014522537337,-100.05558294003728,-101.08691344929521,-98.41309978486714,-99.15948256508709,-97.79282781733035,44,-100.0758928769489,-100.05558294003728,-103.26071198093861,2.162873211100733,-0.6056895350240112,0.527605979743571
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-100.69267315545463,-101.68472464720885,-100.0940704065293,-100.1348674660614,-100.54569201265952,-103.50847768349529,-102.6906259415062,-99.68577141392801,-100.59661642615762,-98.88475398898362,-98.27383972142219,44,-100.61746480576426,-100.54569201265952,-103.50847768349529,2.1523634712835773,-0.5082743528359893,0.07496955504602187
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-99.42086066464837,-101.59044224034619,-102.37180027369641,-100.73966162599477,-101.47085132828215,-101.71699032004912,-99.16115431086821,-99.4052520868842,-98.73001338875359,-99.35950423332409,-98.41986119749288,44,-100.21694469730363,-99.42086066464837,-102.37180027369641,1.746228704070961,-0.28229102034049175,-1.6491228131232853
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-102.6356228092055,-101.62518228757928,-100.2686354991527,-101.13835981991939,-101.38098399052934,-100.16795368293745,-98.77050841122363,-98.50160824648692,-98.58675947688656,-98.1955940214751,-100.32461671317488,44,-100.1450749962337,-100.2686354991527,-102.6356228092055,1.979536111725507,-0.12694045274869842,-1.158918893087936
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-100.44453136676091,-100.89297675340781,-102.03193563005709,-100.47644765361721,-99.27336976761086,-100.39226816507679,-101.30247779653898,-99.50844587994148,-100.46364678374741,-101.20162685107243,-98.69767460747939,44,-100.42594556866457,-100.46364678374741,-102.03193563005709,0.8481746378235211,0.28227569465430935,-0.1550635375283349
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.70492120965517,-101.93557720050174,-100.35078425087133,-101.623993524139,-100.58560751268409,-101.44967163224034,-98.585011398617,-100.1753142946099,-100.49568227715355,-99.35370989681023,-100.61162508183688,44,-100.62471802537446,-100.58560751268409,-101.93557720050174,0.966864560554844,0.621862167091989,0.005206441312315846
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.29464100075162,-100.4388982503817,-99.62828761880805,-100.73780279628608,-101.25295093698989,-101.7191680145535,-99.9626644629035,-100.15612330020099,-99.68461490551452,-99.2288428898993,-96.89442110218236,44,-100.09076502531558,-100.15612330020099,-101.7191680145535,1.5773266676676896,1.3646753119275146,2.9068358134239993
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-100.00995933775275,-102.21800699821979,-101.61344198584295,-100.14020572937585,-100.81947945738723,-100.52250224038437,-101.69022977818146,-98.10771092943283,-99.68520537136294,-99.9692763556166,-99.66565552042515,44,-100.4037885185438,-100.14020572937585,-102.21800699821979,1.2130023372269145,0.2454856809395722,0.38122737825232544
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.81846005947956,-102.44308410066418,-100.66973433826874,-99.21719760641864,-100.78896402664687,-100.1375269277563,-99.87908401623979,-100.90115893680547,-98.33881735807235,-98.9550959215195,-101.36943487809425,44,-100.4107780154514,-100.66973433826874,-102.44308410066418,1.4250405825868304,0.0994490224988862,-0.663808111863097
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.47696428485722,-100.77153062961598,-100.26427942235762,-102.85124932063691,-100.86146707236063,-101.2699114977448,-98.61597482445812,-101.84292306892661,-100.17158106718199,-99.01626116764699,-98.52489386953978,44,-100.51518511139334,-100.77153062961598,-102.85124932063691,1.7178535205523746,0.07959705438541169,-0.6827416556171326
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-100.24906339289915,-101.24117097172697,-101.42288741630298,-101.89845025891013,-101.86182169997582,-100.42289449851471,-101.15594516877525,-99.50537616622127,-98.79915584335858,-97.80162960070601,-99.16288425080919,44,-100.3201162971091,-100.42289449851471,-101.89845025891013,1.6641586097684602,0.5566389596572415,-0.7550447724890361
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.56693378778682,-101.33568459482498,-100.47467321823606,-101.64897175451642,-99.40812674310943,-100.37180302776802,-100.03453761141553,-101.45900125355112,-98.8416857646996,-99.40808893403661,-99.64546237881132,44,-100.38136082443238,-100.37180302776802,-101.64897175451642,0.9109215392389657,0.013316173256555531,-1.5267346638741919
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-100.92750883650164,-101.68253130326693,-98.41379690932519,-99.74489819834551,-101.8111403326913,-100.32840445945715,-102.02379392455067,-99.30745585327185,-99.1723657588083,-100.34325473542071,-99.32324705893164,44,-100.27985430641552,-100.32840445945715,-102.02379392455067,1.3304575884597654,-0.14649361319806928,-1.2360082278759688
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-102.48739600312983,-103.71952972785871,-101.045721621508,-102.28508051637795,-101.57373325823295,-101.0651129046399,-101.11014665163235,-100.34527734724308,-99.53465512937386,-97.05535202182011,-101.93238284747983,44,-101.10494436629969,-101.11014665163235,-103.71952972785871,2.7719626641489685,1.099369743211504,2.304817918715215
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-99.88028384774441,-99.94780810869139,-101.37639699337159,-101.94872424223786,-97.40972017232401,-102.01780165122453,-99.65433681088186,-98.64511093905634,-99.14632483365124,-99.41815944022547,-99.7419642037417,44,-99.92605738574095,-99.7419642037417,-102.01780165122453,1.7744609899958819,-0.08118794372628486,-0.14697527615285733
HDOK,PLOK,17472,1,1,-98,6,7,2,11,-101.0834303908087,-102.18209930149034,-98.99872754764067,-100.73269039920527,-101.63124244874574,-99.37508530230122,-100.63853585495377,-99.7030272851643,-101.47010027135008,-98.65771215141037,-98.84273354221376,44,-100.30139859048039,-100.63853585495377,-102.18209930149034,1.393190597497731,-0.02789593451297031,-1.551951966576539
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-95.73284813047921,-94.64015327114438,-93.88544935574978,-93.48925216900301,-94.60183115251495,-92.09202820429778,-94.3118863340608,-93.4324344063403,-93.85503544777897,-94.36198679878397,-93.47774776382983,44,-93.98915027581664,-93.88544935574978,-95.73284813047921,0.7756369662779171,0.21240819993128282,1.569402879767078
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-96.05296870148919,-93.18518219632372,-93.68599087984131,-94.67406081655744,-93.34194589902076,-94.66334067664577,-93.4370477717205,-92.1764844220661,-94.3049531206384,-93.11689611362345,-94.72148275023015,44,-93.94185030437788,-93.68599087984131,-96.05296870148919,1.0275417784121508,-0.39067041237933087,0.3551970908007025
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-94.49019176421483,-92.67754541909268,-92.52510381985343,-94.39203550322212,-91.90047268535712,-93.9632367902349,-91.98953632401239,-93.74278598495407,-94.51996289089779,-92.52318476373452,-92.81933338227077,44,-93.23121721162224,-92.81933338227077,-94.51996289089779,0.9254269056565345,-0.12003224586875123,-1.7644970888373361
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-95.26878993962946,-94.33346370314858,-92.90901491931659,-93.55439475707914,-94.51039162916213,-91.61468352509884,-92.05870471965214,-92.2353711286983,-94.90215065138189,-94.82777118369846,-93.62895310885361,44,-93.62215356961083,-93.62895310885361,-95.26878993962946,1.4553567910676704,0.33589678113996907,-1.3625172400071794
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-93.80548231130271,-94.20350261144041,-92.60398063754128,-93.73800699753059,-92.62816025725144,-94.03920974927307,-95.48678213839392,-94.46325475885705,-92.56721571627753,-94.73113407482934,-94.58112672714253,44,-93.89525963453089,-94.03920974927307,-95.48678213839392,0.8372571588153296,0.19096178122096671,-0.7714928680105269
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-95.1671811324941,-93.0012590478197,-94.6187958451183,-94.26124632495495,-93.76251328624767,-92.37343872768464,-92.5933828171378,-93.6279736857261,-93.55163499588507,-93.94533178954502,-93.02059563158632,44,-93.62939575310907,-93.6279736857261,-95.1671811324941,0.6620418487598488,-0.26040961695261255,-0.48386436681333267
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-96.08656526780089,-95.04456632611357,-93.30918201921573,-91.19337100769293,-93.09066625717007,-93.86891036153322,-93.41132956310608,-94.53020955878785,-94.21893757623586,-93.02067607404366,-93.47689161742056,44,-93.7501186935564,-93.47689161742056,-96.08656526780089,1.442254606536006,0.12417867606846289,1.390147437571347
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-95.05768452094829,-94.86241816673203,-94.03308912866383,-92.99109004001818,-94.07965418561554,-93.50955504143342,-94.1143957151058,-94.07397607274018,-94.18736958193999,-92.5781919809293,-92.19715312064686,44,-93.78950705043394,-94.07397607274018,-95.05768452094829,0.7242198088479671,0.5005480723035846,-0.42289503613601687
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-93.62410122950769,-94.29249022951021,-94.08130357546635,-93.90632654776611,-93.35919776792751,-92.7408332554348,-93.69171924665984,-93.51690150837469,-94.64242018873166,-93.2272457118076,-95.84381131132562,44,-93.90239550659201,-93.69171924665984,-95.84381131132562,0.6246804550824172,-1.215404318924971,2.3080144498904938
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-96.07660548749404,-95.39621003195427,-95.10658731542065,-93.69466651979498,-94.8163358752337,-95.91909662072631,-93.0486246069468,-96.25216706894186,-93.45082133775925,-92.9016579684516,-95.07843702370857,44,-94.70374635058474,-95.07843702370857,-96.25216706894186,1.3753904745882997,0.3174999411960485,-1.4986560613036768
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-94.09844049072743,-94.7064176312757,-93.89122025674408,-93.19530542940144,-94.0123729345551,-94.55332615933652,-92.59488512484434,-93.54125197236385,-93.91212281638562,-95.07379661853535,-94.00831887112673,44,-93.96249620957238,-94.00831887112673,-95.07379661853535,0.4367783801435246,0.40061838009036926,0.4634604814618317
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-96.93601580432454,-93.503992693839,-93.45116582717894,-93.37754709692074,-93.09958638204847,-92.20506962104872,-92.83342130629632,-94.35704568447949,-94.93793776861307,-94.88036012611914,-92.52411734009303,44,-93.82784178645103,-93.45116582717894,-96.93601580432454,1.68934124679541,-1.1903815122994246,1.5304989162505178
HDOK,PLOK,17472,2,2,-93,7,7,2,11,-93.47752162624238,-93.52992513821202,-94.67180460357473,-93.95993347137507,-94.46261617500508,-94.87771886314233,-94.49149871023229,-94.01833871396745,-94.3729659740112,-95.57461034548137,-94.33111924919149,44,-94.34255026094867,-94.3729659740112,-95.57461034548137,0.32823509259345585,-0.445202900147278,0.653080870467611
