hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,11,11,-57,6,7,2,11,-56.0,-56.0,-55.004470341046776,-56.00133443216752,-55.50049375149819,-55.60079528129908,-55.835743763384706,-55.57046715678926,-55.37098076745921,-55.2153830553517,-55.19325640944904,1m,-55.57208408713141,-55.57046715678926,-56.0,0.11448385538514595,0.10111097166762835,-1.2986486393424332
HDOK,PLOK,17472,12,12,-57,6,7,2,11,-57.0,-54.02970267621113,-54.014917728651895,-55.00830509721093,-55.00622671866845,-54.80417503360608,-55.00497285606854,-54.85974791002986,-54.750539636832634,-54.66535809883514,-54.69973639678981,1m,-54.89488019571859,-54.80417503360608,-57.0,0.5557124109535182,-2.040939292137391,6.040216283071225
HDOK,PLOK,17472,13,13,-57,6,7,2,11,-56.0,-55.00990089207038,-53.01391325831084,-53.3420670659629,-53.756970365401926,-54.00657239603113,-54.34130024781748,-54.87000554654668,-55.140565106468415,-55.01111812567303,-55.009975942832945,1m,-54.50021717701052,-54.87000554654668,-56.0,0.72259593589219,0.2219412974395562,-0.5411882871897356
HDOK,PLOK,17472,14,14,-57,6,7,2,11,-57.0,-55.01980178414075,-54.51218032295799,-55.67287061422438,-55.5044824772824,-55.804784417093,-56.005479914482265,-55.715675358465,-55.624767699189555,-55.440366763231424,-55.60059038115552,1m,-55.6273636120202,-55.624767699189555,-57.0,0.3392733516328914,-0.550611654472545,2.7515426861063723
HDOK,PLOK,17472,15,15,-56,7,7,2,11,-55.0,-55.99009910792962,-54.50173293535286,-54.00198036797894,-54.00148477422379,-53.80038527801482,-53.665987999589504,-54.003267523873625,-54.38392326625333,-54.226856661766654,-54.10081971385586,1m,-54.33423069353082,-54.10081971385586,-55.99009910792962,0.39489737883246484,-1.8211404139221232,3.6405765437466355
HDOK,PLOK,17472,16,16,-55,7,7,2,11,-54.0,-53.00990089207038,-53.502737405693914,-53.33543448298655,-53.251490874123036,-53.20099116669963,-53.16724158817295,-53.576593129375325,-53.75739939198385,-53.5579455913601,-53.500626948011785,1m,-53.441851042770686,-53.500626948011785,-54.0,0.07431476296711916,-0.4516131726001374,0.02564282284928243
HDOK,PLOK,17472,17,17,-55,7,7,2,11,-54.0,-53.00990089207038,-53.0049725762173,-54.00166953155112,-53.75099835839569,-54.00179957610314,-54.169413129200315,-53.855919184840246,-53.747197250093656,-53.54890132854041,-53.595243416845584,1m,-53.69872865853254,-53.75099835839569,-54.169413129200315,0.13769656825914287,0.9823827931386233,0.08625389250405302
HDOK,PLOK,17472,18,18,-55,7,7,2,11,-54.0,-55.98019821585925,-54.496760359135564,-54.33144650138944,-54.24850089834919,-53.79699887902604,-53.83108596049243,-53.710988772755265,-53.493652822120666,-53.324132601763665,-53.29083394095202,1m,-54.04587263198578,-53.83108596049243,-55.98019821585925,0.5168897843117898,-1.8025523409921582,4.202170253394873
HDOK,PLOK,17472,19,19,-55,7,7,2,11,-54.0,-54.99009910792962,-46.03526049320366,-48.35301378186963,-49.515937730581555,-50.21554214312368,-50.68309641746309,-51.45142267742543,-52.02919933626626,-52.02588539487049,-52.12595774689983,1m,-51.038674075421206,-51.45142267742543,-54.99009910792962,5.732828273021735,0.44614407990558314,0.4832378682345517
HDOK,PLOK,17472,20,20,-55,7,7,2,11,-54.0,-52.01980178414075,-52.50770998191121,-52.67153618205686,-52.503481991258184,-52.603183478476545,-52.83773094468918,-52.71667351462748,-52.7526626643045,-52.6672401760142,-52.70142512516882,1m,-52.72558598569524,-52.67153618205686,-54.0,0.20494030569257718,-1.936818827703369,6.262592716477433
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-67.88393453577243,-67.32291224455635,-65.61818187209629,-64.84657125666769,-63.96256131873014,-64.21463238969878,-64.3973129828702,-67.21742815876036,-65.60968378542492,-65.45263553833715,-63.704806185060455,1m,-65.4755145698159,-65.45263553833715,-67.88393453577243,1.8962595081126816,-0.529198360291342,-1.0651202490744236
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-67.43585251954012,-66.88049505499187,-65.01551087118374,-66.14726150708772,-64.92979508670355,-65.21992728198062,-64.96662321118652,-65.25546363750298,-65.49058100784757,-64.65992153409567,-65.62827799315849,1m,-65.60270088229808,-65.25546363750298,-67.43585251954012,0.6964623233695585,-1.2223376478622765,0.6313124881736396
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-64.76602709710909,-64.94316247162642,-63.76201211924729,-64.44786440222227,-64.34349328045589,-65.13239941390428,-67.74818852532147,-65.11336926624874,-66.08282892318334,-66.3585410535815,-66.89558440478503,1m,-65.41758826888048,-65.11336926624874,-67.74818852532147,1.3275070814027519,-0.6851324623331494,-0.278006499317462
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-67.247388535593,-66.21967532917556,-65.74585113577456,-66.34035175398216,-65.59985190365866,-65.45443950062123,-66.35372538610923,-66.34440127382179,-66.56059878461835,-66.78922525037501,-64.49186129245578,1m,-66.10430637692593,-66.34035175398216,-67.247388535593,0.5071006223341734,0.7883705978034711,1.1366127236932373
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.35066207902337,-66.22063805907173,-64.0071628127994,-66.09623088326488,-66.1900582386893,-66.49003710052708,-65.62766682287992,-66.36796352224542,-66.12597282877063,-67.10177913682855,-64.87466589370462,1m,-65.85934885252772,-66.12597282877063,-67.10177913682855,0.6618020037618023,0.9911614255868206,1.1691278753210543
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.30745527768447,-67.28084735022439,-64.21796419048293,-64.32601820170558,-65.14435644916661,-66.62384355374455,-66.13372608573708,-64.16798694529481,-65.03737978230066,-66.30949659272268,-65.07023379171464,1m,-65.51084620188895,-65.14435644916661,-67.28084735022439,1.0421210672956258,-0.16866777773360048,-1.3160727898005233
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-64.39632608612958,-66.5665950675059,-66.08784132458116,-62.98984599792061,-64.98888770439613,-65.22657410437996,-65.1736533142609,-65.42360943313955,-66.35968012131963,-65.25984476875836,-64.42852613341458,1m,-65.1728530959824,-65.22657410437996,-66.5665950675059,0.9289083171187951,0.7251747535418441,1.0738051579482821
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.63161080843675,-66.19624780375345,-65.64564198919419,-64.96591751585443,-65.60889568411876,-64.09133243596312,-65.6660404121064,-66.4685157158741,-64.93651555431626,-66.15212932320644,-64.22454339312578,1m,-65.41703551235905,-65.63161080843675,-66.4685157158741,0.5512905042528021,0.5567756781584289,-0.627690477507818
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-67.85491374368016,-67.60132137597276,-65.97544941339424,-64.21974342356756,-66.27184159485633,-65.95655678300966,-63.166698953145726,-65.23227119669538,-65.84284801038012,-64.86708731930845,-66.34335100790838,1m,-65.7574620747199,-65.95655678300966,-67.85491374368016,1.6951495968685386,0.2891534579754737,0.18083898625384354
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.13520452285019,-65.76882426808406,-65.63101921534513,-65.32319802935811,-65.15326842828526,-66.61384981652778,-66.76954656549678,-66.25602997686407,-65.01120391079637,-64.45479286482275,-66.100373204054,1m,-65.65611916386223,-65.63101921534513,-66.76954656549678,0.47470033028851866,-0.08306684428968981,-0.8366810089839345
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.27521269282711,-67.4307934260566,-65.44129674869495,-64.23337036976731,-66.65300269791166,-64.39167331699282,-64.87337637254153,-65.72962472015604,-66.85502940687151,-65.33687539071147,-64.86136887101786,1m,-65.64378400123171,-65.44129674869495,-67.4307934260566,0.9984594933462624,-0.32087223224069483,-1.0207149749733477
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.15862004576071,-67.69613851283982,-65.53916100637933,-66.63831987714454,-65.59311168296603,-64.5511809569214,-67.49851371578039,-67.04164857621096,-67.81927079060272,-66.1726512183607,-65.71415771102198,1m,-66.40207037218077,-66.1726512183607,-67.81927079060272,0.978188626632119,0.13779211705348912,-0.7775729410074002
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.42979740111261,-66.80309136891836,-63.002679540341234,-66.3495325680645,-67.3549101018652,-65.08067015436747,-66.07512620536077,-66.24241702740002,-65.53539530849862,-64.44736131699193,-65.54557552045172,1m,-65.71514150121568,-66.07512620536077,-67.3549101018652,1.329236474299837,1.0887885828475825,1.4953807766360878
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-67.01316109729036,-67.77749134608447,-65.60665738463283,-65.05767904588335,-65.94497327102616,-64.20529824121077,-65.16776009862812,-65.73434592067379,-64.12529712451256,-64.10113466437468,-63.40112339317906,1m,-65.28499287159057,-65.16776009862812,-67.77749134608447,1.5878735178674412,-0.5231583210551594,-0.231383617743409
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.58548417050598,-64.30851077194887,-65.31295629116852,-64.13142777409654,-64.96640741428351,-65.7486522102191,-66.30157194976614,-66.97123706532047,-65.66653751192678,-64.921527437218,-65.6935581712059,1m,-65.50980643342363,-65.66653751192678,-66.97123706532047,0.7325704546019396,-0.027351292964206086,-0.7224812499128235
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.22343217416274,-67.87396733291934,-63.966300441969636,-64.39063478322053,-65.27605974029584,-65.96108105093582,-66.95421362203633,-64.70375891080751,-64.46461933680206,-65.70527676678644,-65.32254106826979,1m,-65.44017138438237,-65.27605974029584,-67.87396733291934,1.2193534118259532,-0.9713187382594786,0.6794130289525055
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.78054824950952,-66.27876036667958,-66.05518053365572,-64.59267825461922,-66.92493813194427,-65.5683721815025,-65.64872569917688,-67.55437119339625,-66.6913026819692,-64.99065135271492,-66.10824200722365,1m,-66.10852460476289,-66.10824200722365,-67.55437119339625,0.6936987086216082,0.19472252850860267,-0.3550764101540378
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-63.82552867691556,-66.74025524982358,-63.79249997373632,-65.8902088574664,-65.35994821444174,-64.02309172903678,-63.591802923273264,-64.9267945054671,-67.25165711775533,-65.57247654186439,-66.65354200346735,1m,-65.2388914357498,-65.35994821444174,-67.25165711775533,1.5668018100223449,-0.13717568714559983,-1.4749080863321833
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-67.4662376654069,-66.1083587832462,-65.06108707369442,-65.87610040820843,-65.11332529026414,-66.08258070430722,-64.51994124999852,-65.75930482469458,-65.10067770362589,-66.58248399149052,-64.78351975417941,1m,-65.6776015862833,-65.75930482469458,-67.4662376654069,0.6895060969642799,-0.6930807535304997,0.21865600788795359
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.10881681457305,-66.59690386467985,-64.67680740170749,-66.5994960636362,-65.0588236100971,-67.30825855372687,-65.8467891134414,-65.24221696301505,-65.40679081526055,-65.24287363603099,-66.01379216563404,1m,-65.73650627289115,-65.40679081526055,-67.30825855372687,0.6015824844170371,-0.7174154321363717,-0.41136997774929007
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.26836001145853,-66.66257836367954,-64.43472688487516,-65.53788855646535,-63.20184421777101,-64.74531096935054,-64.00752191672557,-66.12748365961725,-66.27881951437189,-66.61346372008153,-64.17984056064897,1m,-65.2779853068223,-65.53788855646535,-66.66257836367954,1.3270451353906123,0.3765660978773462,-1.3642957120270425
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.2203733681048,-67.39614171417851,-66.98324432859798,-64.57406331506436,-65.37862481140365,-64.62729455088791,-66.88303853599078,-64.92047742308402,-66.06675557794422,-65.96587598951058,-65.36252563765483,1m,-65.76167411385651,-65.37862481140365,-67.39614171417851,0.869077313217743,-0.4743817393077126,-1.110697354658682
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.72690801068302,-66.92388116809639,-64.31409815219295,-64.94842887804046,-65.2918242744745,-65.759075859844,-66.35582530664979,-63.21055747812923,-66.84886032702045,-66.29238567330151,-64.20381538431445,1m,-65.44324186479516,-65.72690801068302,-66.92388116809639,1.2696288746963216,0.5293430508679535,-0.5164307250342075
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-64.79762263820656,-66.6574372344385,-65.55943304358051,-64.23568654517331,-65.80626185959649,-65.68415516988142,-64.50774655452354,-64.84685252498473,-65.49054432677129,-63.785883425268025,-65.40363695417587,1m,-65.16138729787275,-65.40363695417587,-66.6574372344385,0.6054745801665812,-0.026569223348977253,-0.10759429458117697
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.04071614974801,-68.05672300006547,-65.80542496203734,-66.0183642158445,-65.70862957280465,-66.38525672367224,-65.39037538381623,-65.313801418994,-66.54327297354145,-65.02350650016426,-65.50770841321508,1m,-65.89034357399119,-65.70862957280465,-68.05672300006547,0.6930116422173515,-1.6389249197909952,3.262749195748224
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.17673603144233,-67.46494289184973,-66.29600354421345,-67.0025731191038,-63.958261586259475,-64.90187793513678,-66.0754898233347,-66.57063374093312,-64.7513037099168,-65.90723330913393,-65.42438794045998,1m,-65.77540396652581,-65.90723330913393,-67.46494289184973,0.9969801600871303,0.06964432302348689,-0.5650797845215769
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.56512348884719,-66.76232653000196,-66.40843305972763,-65.651310612543,-65.15055436219124,-65.1620016698658,-65.49333786514993,-65.13569106657664,-65.88249126610869,-64.59816183149772,-64.43150407640249,1m,-65.5673578026284,-65.49333786514993,-66.76232653000196,0.5451463389565662,-0.19235964506671763,-1.0162487231315622
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.88381396814523,-67.23073510560657,-62.85426673925117,-66.46737022283946,-63.985847729556355,-64.53304614281102,-64.78541654360959,-66.12272818741104,-66.42116384718844,-66.42377488284022,-64.64439326529248,1m,-65.3956869667774,-65.88381396814523,-67.23073510560657,1.5926196389696508,0.5499905389264574,-0.46929562213632847
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.57643273448191,-65.78324773727442,-67.43165538542397,-64.93632310158208,-66.04291111921829,-64.23233973401555,-66.31573882418412,-65.62033590520518,-65.5656899374806,-66.63128615324696,-66.22027512549873,1m,-65.8505668870556,-65.78324773727442,-67.43165538542397,0.6516156572396876,0.0949302708500681,0.9213901354362886
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-63.759090538829206,-68.73274339438217,-64.09842701059459,-66.56723964923654,-63.746202138316406,-65.3642917663842,-63.72000183231234,-64.51069374318809,-66.68890025992356,-66.97902149788824,-65.31233991886177,1m,-65.40717743181064,-65.31233991886177,-68.73274339438217,2.4879613940910286,-0.7425034032668943,-0.26014392078091175
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.04507041314238,-69.36063497096735,-65.21210979850103,-67.0252431163953,-65.42419770686047,-64.27614074762629,-63.85679491945952,-65.17641201142466,-65.05989203911267,-64.84800661496517,-65.73573080436867,1m,-65.63820301298396,-65.21210979850103,-69.36063497096735,2.0348654226925027,-1.6520068826975822,3.511262167017912
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.13635105168987,-68.4917516530326,-64.67854625951072,-65.68392500033467,-65.59810170809521,-65.6816845503951,-64.80182482412582,-66.1322577597015,-65.40700385686564,-65.23098459403124,-67.11010636334174,1m,-65.81386705646584,-65.59810170809521,-68.4917516530326,1.1191897353196034,-1.6394362482549374,2.7674023660597635
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.33355948622865,-67.76869850632409,-66.69222660582183,-64.4685369643082,-63.37551595968516,-65.28805670865387,-64.29694405323528,-64.35549070418091,-64.64441118828336,-65.32308804544837,-64.94337343745333,1m,-65.13544560542029,-64.94337343745333,-67.76869850632409,1.3260797616600166,-1.048452476753304,1.4056964503987315
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.046892539584,-65.84745815991691,-65.36554946766168,-66.13746740444232,-64.744643201569,-65.17045638181038,-63.577089471313556,-65.91289927749524,-65.61029333312281,-63.753309076332286,-66.23171388215735,1m,-65.21797929049141,-65.36554946766168,-66.23171388215735,0.7292104823501788,0.8852936232718517,-0.15242896834519826
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.12657186352659,-65.63771211288406,-66.59545651005392,-65.02555076779343,-66.35019311978796,-66.27512597729864,-65.23911466527211,-64.56315565212607,-66.48014895743258,-65.46050035751175,-66.16489360801818,1m,-65.71985669015501,-65.63771211288406,-66.59545651005392,0.42959604130676526,0.22562343189844739,-1.3601494797399565
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.04211707515356,-68.7185767839249,-65.08234506340969,-64.822316835158,-64.88827024707217,-65.16109945459083,-63.349197598196284,-65.37364930165857,-66.49361279709797,-65.7928602963094,-64.70550178300037,1m,-65.4026861123247,-65.08234506340969,-68.7185767839249,1.6303324351067439,-1.4449596859578333,3.846046890135299
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-66.87235235615694,-65.43549082629539,-67.57563820538103,-64.9921406786304,-65.18840203144691,-67.21990292976906,-63.912413398674055,-67.12652401071998,-66.07578597739783,-65.35456941601724,-63.77061367567717,1m,-65.77489395510601,-65.43549082629539,-67.57563820538103,1.5624637710965574,0.14276699423381112,-1.1640513657677505
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-64.67590022436357,-67.51192107866052,-65.86104780272392,-64.21187105343256,-67.37177390695045,-65.23677629150892,-65.80160387002083,-64.57288771442873,-66.72629341393032,-64.8846245295206,-66.06861191106921,1m,-65.72030107241905,-65.80160387002083,-67.51192107866052,1.1556244322043525,-0.3871655191994424,-1.0552774108086709
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-64.88518032215484,-65.66896282722405,-64.46835399341508,-65.63348334861679,-65.4332475629634,-63.184063787921495,-64.54330881171363,-65.28248382730537,-65.62830834554575,-64.61802980066328,-64.63861456669005,1m,-64.90763974492853,-64.88518032215484,-65.66896282722405,0.4996156946369631,1.1703540230603686,1.8253260874589756
HDOK,PLOK,17472,1,1,-67,7,7,2,11,-65.27211004491838,-67.58978773653496,-64.5963808714225,-66.48231674263788,-66.39158353337567,-63.778253294776135,-65.65596956660845,-66.27724136846629,-66.02109558797169,-65.4871951757094,-65.85454988785104,1m,-65.76422580093384,-65.85454988785104,-67.58978773653496,0.9288932798117707,0.3210924960551122,0.9401031293365802
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-55.45229031876072,-53.57785099699345,-56.04072605046403,-56.094627397153566,-53.41866886682407,-55.67372790463167,-55.06010794561123,-55.64595634627595,-53.27254493697507,-54.56901479827171,-54.674379721571405,1m,-54.86180866213935,-55.06010794561123,-56.094627397153566,0.9954178798825226,0.47199780058764695,-1.319337531807522
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-55.706752144530554,-54.97700052732143,-53.79441212781865,-55.0013233887849,-55.363862061259965,-53.5441319064835,-55.54884630347176,-55.69780958315968,-54.39567795663119,-53.55568588818501,-56.12385630854127,1m,-54.882668926926165,-55.0013233887849,-56.12385630854127,0.7778598566473327,0.41945126024080365,-1.3379061448503715
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-56.978811122664034,-54.854998988071515,-54.700071571280624,-54.080936519552424,-55.48929545569009,-54.68259728387124,-55.56501799411626,-54.88633064443548,-56.209788883646375,-53.9469773811148,-54.31383408866096,1m,-55.064423630282164,-54.854998988071515,-56.978811122664034,0.7764808245960029,-0.9030431179876005,0.38231254894149647
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-55.96320718470988,-53.898145010989545,-54.64305845468066,-55.5957144130501,-55.22495009131178,-56.694415010169394,-55.31748171627884,-54.37963664798764,-55.78876461494505,-54.846922854117615,-54.77301249088308,1m,-55.19320986264759,-55.22495009131178,-56.694415010169394,0.5743545930493739,-0.2738687322165737,-0.04635849089171096
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-54.347908405245754,-53.68186663856166,-53.21432117715585,-55.04289904192963,-54.03525435526391,-51.85895242721119,-53.818306978816665,-55.22780818423749,-54.30073748822322,-55.8514383874123,-54.80703559392768,1m,-54.19877533436231,-54.30073748822322,-55.8514383874123,1.0716342916522708,0.7188258084719155,1.1413641833935344
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-55.86653805102985,-54.275994483018415,-53.5386982488886,-55.59474500397232,-55.306564537324476,-56.95855479255512,-54.36674227239181,-55.175753112578704,-54.64444933984162,-57.07018620152894,-55.87518781540119,1m,-55.33394671441192,-55.306564537324476,-57.07018620152894,1.0979396556028003,-0.1512582071586978,-0.5259227220865763
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-54.97020877748801,-51.97064037678589,-55.29734923845851,-55.2455340697101,-55.8176559530138,-55.326727849744266,-54.60911145349841,-55.03054867061874,-55.19934949056768,-54.878103690665576,-54.557794683519596,1m,-54.809365841279146,-55.03054867061874,-55.8176559530138,0.9187308617652963,2.5819653867883585,7.7107465261932875
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-55.2908964538645,-53.57416706733576,-53.32034461728577,-54.326534156650574,-54.78571565951498,-55.13417328480793,-54.006459059099114,-54.25772086216963,-54.199484643417826,-53.66163436253321,-53.60173464044325,1m,-54.19626043701114,-54.199484643417826,-55.2908964538645,0.3886967463073757,-0.46399510440210623,-0.8803861818879297
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-58.00692590894663,-54.024989088971914,-56.00794775687651,-55.63141617995182,-53.28370398070173,-55.32686211225448,-52.76782984811687,-54.259847501179884,-53.52436741624366,-53.41413679216174,-55.08608982880376,1m,-54.66673785583719,-54.259847501179884,-58.00692590894663,2.133452710632705,-0.9402575609705082,0.8205977570310186
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-56.47769097649259,-54.279304010698,-54.76508994811859,-53.185662959301695,-56.003676156237084,-57.41059632753644,-54.02566048335117,-56.020061420974436,-55.32788986913917,-52.971043385636456,-55.668556298894295,1m,-55.103202894216345,-55.32788986913917,-57.41059632753644,1.7647421146224784,0.09121265600299712,-0.7906262766177217
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-57.09447298147849,-53.43574495074966,-53.003509398597984,-56.03056945737965,-55.23706352594541,-56.57626640703459,-54.211127724696496,-54.882577489457404,-54.06157630316073,-56.29813113287371,-56.911916263299894,1m,-55.24935960315218,-55.23706352594541,-57.09447298147849,1.8723551284993412,0.21889433440911593,-1.4290417850048063
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-57.19723692580494,-54.0961142482636,-50.599784200078986,-55.97211418600053,-55.755698113125135,-54.07472179936157,-55.21308710005501,-53.25969681222408,-53.8959537295756,-54.31847699399373,-56.544174908978924,1m,-54.62973263795109,-54.31847699399373,-57.19723692580494,3.001166921113639,0.8309724079878174,1.3780152074310301
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-55.139771869863054,-55.16870079638549,-54.692355914262684,-54.51400517184226,-55.14650117328905,-53.15371554676905,-55.80725358635655,-54.576604117581375,-54.55871525741939,-53.658969531949175,-55.0438499115515,1m,-54.678222079751784,-54.692355914262684,-55.80725358635655,0.4996408834735843,0.840545587749476,0.8562662202137998
HDOK,PLOK,17472,2,2,-56,6,7,2,11,-54.42489374146139,-54.33378130690507,-53.465217833929415,-54.53750336415727,-55.90035235187721,-54.31644093354178,-57.44362948030725,-54.95051709019087,-54.892433701461385,-55.15562655449387,-55.344537825800934,1m,-54.97863038037513,-54.892433701461385,-57.44362948030725,0.9768352837029114,-1.2656729192747118,2.7253442465829485
