==========Continuous Reception Mode Start==========
HDOK	PLOK	17472	1	1	-106	2	11	2	33	-112 -109 -109 -109 -108 -113 -111 -110 -111 -107 -108 -109 -110 -107 -107 -110 -107 -108 -108 -106 -108 -109 -107 -112 -108 -108 -107 -109 -107 -108 -107 -111 -105 
HDOK	PLOK	17472	2	2	-108	1	11	2	33	-106 -106 -111 -107 -108 -113 -107 -107 -108 -109 -108 -109 -108 -109 -109 -108 -107 -110 -112 -107 -109 -109 -109 -110 -111 -109 -109 -111 -109 -110 -108 -111 -107 
HDOK	PLOK	17472	3	3	-107	2	11	2	33	-112 -107 -108 -107 -108 -111 -111 -107 -108 -109 -107 -109 -107 -107 -107 -109 -109 -109 -110 -109 -107 -108 -108 -111 -107 -107 -107 -107 -107 -107 -108 -110 -109 
HDOK	PLOK	17472	4	4	-106	3	11	2	33	-107 -107 -109 -107 -109 -112 -111 -107 -108 -107 -107 -105 -108 -106 -108 -107 -108 -110 -111 -109 -107 -108 -108 -112 -107 -106 -107 -107 -107 -108 -110 -107 -107 
HDOK	PLOK	17472	5	5	-106	3	11	2	33	-111 -107 -107 -110 -113 -111 -110 -108 -108 -107 -108 -110 -107 -107 -108 -109 -108 -110 -108 -106 -107 -110 -106 -111 -107 -107 -107 -109 -107 -106 -108 -109 -105 
HDOK	PLOK	17472	6	6	-108	0	11	2	33	-106 -106 -111 -107 -107 -111 -111 -107 -109 -108 -109 -110 -110 -108 -109 -111 -110 -112 -112 -107 -109 -112 -109 -111 -109 -108 -109 -111 -110 -107 -109 -109 -110 
HDOK	PLOK	17472	7	7	-106	3	11	2	33	-112 -106 -108 -107 -108 -110 -107 -107 -115 -107 -108 -107 -109 -108 -107 -107 -109 -108 -109 -107 -107 -108 -105 -111 -106 -107 -107 -107 -107 -107 -107 -108 -107 
HDOK	PLOK	17472	8	8	-107	2	11	2	33	-107 -108 -108 -107 -110 -110 -108 -108 -108 -108 -107 -109 -108 -109 -108 -108 -108 -109 -112 -108 -107 -109 -107 -112 -107 -107 -107 -109 -110 -108 -107 -111 -107 
HDOK	PLOK	17472	9	9	-107	2	11	2	33	-113 -107 -109 -107 -107 -110 -108 -108 -111 -106 -107 -108 -110 -108 -107 -109 -109 -109 -108 -109 -107 -108 -108 -110 -107 -107 -108 -109 -110 -108 -111 -112 -107 
HDOK	PLOK	17472	10	10	-106	3	11	2	33	-107 -107 -105 -106 -107 -110 -109 -106 -108 -106 -106 -107 -107 -106 -107 -107 -109 -109 -112 -106 -107 -108 -107 -110 -107 -105 -107 -113 -105 -106 -109 -107 -107 
HDOK	PLOK	17472	11	11	-106	3	11	2	33	-112 -106 -107 -107 -109 -107 -106 -107 -109 -106 -107 -108 -108 -107 -107 -107 -106 -109 -110 -105 -106 -109 -107 -110 -107 -107 -106 -107 -107 -106 -107 -107 -107 
HDOK	PLOK	17472	12	12	-112	-3	11	2	33	-110 -110 -112 -110 -111 -111 -112 -111 -111 -111 -111 -113 -110 -110 -110 -112 -115 -111 -111 -111 -106 -113 -111 -111 -111 -110 -112 -108 -113 -110 -111 -112 -110 
HDOK	PLOK	17472	13	13	-105	3	11	2	33	-111 -107 -109 -107 -111 -106 -111 -105 -106 -107 -106 -107 -106 -107 -107 -106 -106 -109 -109 -107 -105 -107 -106 -111 -107 -105 -106 -107 -109 -106 -106 -106 -105 
HDOK	PLOK	17472	14	14	-106	2	11	2	33	-107 -107 -112 -107 -111 -109 -107 -108 -109 -108 -107 -110 -108 -108 -109 -108 -105 -110 -109 -108 -107 -108 -107 -111 -107 -107 -106 -109 -109 -108 -107 -107 -108 
HDOK	PLOK	17472	15	15	-106	3	11	2	33	-110 -107 -107 -106 -107 -106 -108 -106 -107 -106 -106 -108 -106 -107 -107 -106 -107 -108 -111 -106 -105 -108 -107 -110 -106 -106 -107 -109 -106 -107 -105 -109 -105 
HDOK	PLOK	17472	16	16	-107	3	11	2	33	-106 -106 -109 -106 -111 -106 -105 -106 -107 -105 -105 -108 -106 -106 -107 -106 -106 -107 -111 -107 -106 -108 -107 -111 -106 -106 -107 -109 -106 -107 -107 -108 -107 
HDOK	PLOK	17472	17	17	-105	3	11	2	33	-110 -105 -109 -107 -107 -106 -107 -107 -108 -107 -107 -107 -107 -107 -107 -106 -106 -109 -111 -108 -107 -107 -106 -110 -106 -107 -107 -106 -107 -107 -107 -106 -107 
HDOK	PLOK	17472	18	18	-106	3	11	2	33	-106 -106 -107 -106 -105 -106 -109 -106 -111 -105 -106 -106 -109 -106 -105 -106 -111 -107 -107 -106 -106 -106 -106 -112 -106 -106 -106 -111 -109 -106 -111 -105 -106 
HDOK	PLOK	17472	19	19	-103	6	11	2	33	-111 -106 -107 -105 -106 -105 -106 -104 -106 -105 -104 -105 -104 -104 -104 -104 -105 -106 -109 -103 -103 -106 -103 -107 -104 -104 -104 -106 -107 -102 -103 -104 -104 
HDOK	PLOK	17472	20	20	-106	3	11	2	33	-107 -107 -107 -107 -113 -107 -108 -107 -107 -106 -107 -108 -107 -107 -108 -108 -106 -110 -108 -106 -106 -108 -106 -110 -106 -106 -107 -106 -107 -107 -106 -107 -106 
