point1,0.7941687638391421,0.6076972721200983,600.6280046751067,0
372,0.7293026939796773,0.6841911871355735,532.0150373814635,1
370,0.713808759938232,0.7003406701280767,519.747053863704,2
368,0.6204821861540999,0.7842205408336541,464.15514647583086,3
366,0.6,0.8,455.0,4
364,0.5391193536097781,0.8422293764547607,432.1863024206112,5
362,0.462732462084668,0.886497979993785,410.6044325138247,6
360,0.4353023179988847,0.9002843394976933,404.31670754496406,7
358,0.3454664010726169,0.9384311193315862,387.88142518042804,8
356,0.2368949043909787,0.9715352820528903,375.69402444010205,9
point2,0.07669649888473705,0.9970544855015816,365.0753346913483,10
354,-0.02587368804950641,0.9996652200945659,425.14232910873505,11
352,-0.027083657328029778,0.9996331704709173,406.1489874418007,12
350,-0.02746216603282736,0.9996228435949158,364.1373367288776,13
348,-0.03186786375965551,0.999492090643741,345.1753177734468,14
346,-0.03676442662032853,0.9993239599525663,299.202272718641,15
344,-0.03518945982982074,0.999380659166909,284.17600180170035,16
342,-0.0426960729445746,0.9990881069030456,234.21357774475842,17
340,-0.04499941501140725,0.998987013253241,222.22511109233358,18
338,-0.057707141870983754,0.998333554368019,173.2887763243771,19
336,-0.06751477047173778,0.9977182747490139,133.30416347586447,20
334,-0.15743228452699523,0.9875297847602428,69.87131027825369,21
gateway,0,0,0.0,22
point3,-0.9578262852211513,-0.2873478855663454,73.08214556237385,23
332,-0.731055268242869,-0.682318250360011,61.554853586049575,24
330,-0.22788446737788645,-0.973688178796424,48.27007354458868,25
328,0.7148340255851473,-0.6992941554637311,64.35060217278468,26
326,0.8,-0.6,75.0,27
324,0.926739268223405,-0.37570510873921825,119.77478866606278,28
322,0.9415685960338793,-0.3368212863861032,130.6330739131557,29
320,0.9714272914031516,-0.2373373496041791,181.1767093199344,30
318,0.9755824017978317,-0.21963373443616105,195.78048932414077,31
316,0.9845780845629557,-0.17494569271159957,245.79056125083403,32
312,0.9863939238321436,-0.16439898730535726,261.55878880282347,33
310,0.9899494936611665,-0.1414213562373095,311.1269837220809,34
308,0.9916957581158541,-0.12860607814182545,349.90570158258356,35
306-304,0.995149798213868,-0.09837112947861223,437.1201207906129,36
302,0.9978448223194637,0.06561791348586042,441.9524861339735,37
