hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-102,7,9,2,33,-101,-102,-107,-101,-101,-101,-101,-102,-101,-85,-107,-101,-101,-101,-106,-104,-105,-101,-101,-101,-106,-104,-107,-107,-101,-101,-109,-101,-102,-101,-105,-109,-101,316,-102.54545454545455,-101.0,-101.0,4.5664
HDOK,PLOK,17472,2,2,-99,8,9,2,33,-96,-97,-99,-96,-96,-96,-96,-98,-97,-103,-103,-96,-105,-98,-99,-97,-97,-98,-97,-99,-105,-103,-103,-101,-97,-98,-100,-97,-98,-97,-101,-97,-97,316,-98.6969696969697,-98.0,-97.0,3.6416000000000004
HDOK,PLOK,17472,3,3,-98,8,9,2,33,-98,-93,-105,-97,-97,-97,-97,-97,-97,-97,-105,-97,-97,-96,-101,-97,-98,-96,-96,-97,-101,-99,-103,-103,-95,-95,-103,-96,-95,-95,-99,-101,-97,316,-98.0909090909091,-97.0,-97.0,3.5616000000000003
HDOK,PLOK,17472,4,4,-98,8,9,2,33,-96,-95,-95,-101,-98,-95,-97,-95,-96,-95,-97,-95,-95,-96,-96,-95,-95,-99,-98,-103,-98,-101,-98,-96,-97,-101,-96,-95,-99,-96,-96,-98,-99,316,-97.03030303030303,-96.0,-95.0,1.8304
HDOK,PLOK,17472,5,5,-98,8,9,2,33,-95,-95,-96,-95,-99,-71,-95,-95,-100,-95,-96,-95,-95,-97,-95,-96,-95,-101,-99,-103,-97,-100,-97,-95,-101,-103,-96,-96,-101,-95,-95,-95,-95,316,-96.18181818181819,-96.0,-95.0,3.44
HDOK,PLOK,17472,6,6,-96,8,9,2,33,-95,-95,-97,-95,-95,-95,-95,-94,-95,-101,-100,-95,-101,-94,-97,-95,-95,-95,-95,-96,-101,-100,-101,-99,-95,-95,-98,-94,-95,-95,-98,-97,-100,316,-96.60606060606061,-95.0,-95.0,3.2416
HDOK,PLOK,17472,7,7,-98,9,9,2,33,-97,-96,-95,-97,-96,-96,-103,-96,-96,-97,-99,-96,-96,-96,-97,-96,-96,-98,-97,-99,-103,-103,-101,-99,-95,-98,-99,-95,-97,-95,-97,-96,-95,316,-97.33333333333333,-97.0,-96.0,1.3056
HDOK,PLOK,17472,8,8,-98,8,9,2,33,-96,-97,-103,-96,-95,-96,-96,-97,-96,-96,-103,-95,-96,-95,-101,-98,-101,-96,-95,-96,-99,-98,-103,-103,-95,-96,-103,-96,-95,-95,-101,-103,-97,316,-97.81818181818181,-96.0,-96.0,5.766400000000001
HDOK,PLOK,17472,9,9,-96,7,9,2,33,-94,-96,-99,-94,-94,-94,-94,-94,-94,-95,-100,-93,-96,-93,-97,-94,-94,-94,-93,-95,-100,-98,-101,-99,-93,-93,-99,-93,-94,-93,-96,-93,-100,316,-95.42424242424242,-94.0,-94.0,3.638399999999999
HDOK,PLOK,17472,10,10,-95,6,9,2,33,-93,-100,-99,-94,-93,-93,-93,-94,-93,-95,-100,-94,-101,-94,-97,-93,-94,-94,-94,-94,-99,-97,-101,-99,-93,-94,-99,-93,-94,-93,-98,-97,-95,316,-95.57575757575758,-94.0,-94.0,4.5600000000000005
HDOK,PLOK,17472,11,11,-96,8,9,2,33,-95,-98,-99,-94,-94,-95,-95,-95,-95,-96,-101,-95,-97,-94,-98,-95,-95,-95,-95,-95,-101,-98,-101,-100,-95,-95,-100,-95,-95,-94,-97,-99,-95,316,-96.39393939393939,-95.0,-95.0,2.5536
HDOK,PLOK,17472,12,12,-96,8,9,2,33,-95,-94,-95,-99,-96,-94,-95,-94,-95,-94,-95,-95,-94,-95,-95,-94,-94,-99,-96,-101,-97,-100,-96,-95,-96,-99,-95,-94,-98,-95,-95,-94,-94,316,-95.66666666666667,-95.0,-95.0,1.4816
HDOK,PLOK,17472,13,13,-96,9,9,2,33,-95,-94,-95,-95,-95,-94,-96,-95,-94,-95,-97,-95,-95,-95,-95,-94,-94,-96,-95,-99,-98,-101,-98,-96,-94,-98,-95,-94,-97,-95,-95,-97,-93,316,-95.57575757575758,-95.0,-95.0,1.0176000000000003
HDOK,PLOK,17472,14,14,-96,8,9,2,33,-95,-94,-95,-95,-97,-95,-94,-94,-99,-94,-95,-94,-94,-96,-94,-95,-95,-101,-98,-101,-95,-97,-95,-94,-97,-101,-94,-97,-100,-94,-94,-94,-100,316,-95.96969696969697,-95.0,-94.0,2.7295999999999996
HDOK,PLOK,17472,15,15,-95,8,9,2,33,-95,-98,-100,-94,-93,-94,-93,-94,-93,-95,-101,-93,-95,-93,-97,-94,-95,-94,-94,-95,-101,-98,-101,-99,-93,-94,-99,-93,-94,-93,-96,-98,-101,316,-95.75757575757575,-95.0,-94.0,4.3904000000000005
HDOK,PLOK,17472,16,16,-96,8,9,2,33,-95,-96,-103,-95,-95,-95,-95,-95,-95,-95,-101,-95,-95,-95,-101,-98,-100,-95,-95,-95,-99,-98,-101,-103,-95,-95,-101,-95,-95,-95,-99,-103,-95,316,-97.06060606060606,-95.0,-95.0,5.0496
HDOK,PLOK,17472,17,17,-98,8,9,2,33,-96,-96,-99,-95,-96,-95,-96,-100,-96,-103,-101,-95,-103,-96,-98,-96,-96,-97,-96,-99,-103,-103,-101,-99,-96,-97,-99,-96,-97,-96,-99,-96,-96,316,-97.78787878787878,-96.0,-96.0,2.8704
HDOK,PLOK,17472,18,18,-98,8,9,2,33,-95,-96,-103,-95,-95,-95,-96,-95,-95,-95,-101,-95,-95,-95,-101,-99,-95,-95,-95,-95,-99,-98,-101,-103,-95,-95,-103,-95,-96,-95,-100,-103,-101,316,-97.27272727272727,-95.0,-95.0,5.561600000000001
HDOK,PLOK,17472,19,19,-100,8,9,2,33,-98,-101,-103,-97,-98,-98,-97,-97,-97,-100,-105,-97,-101,-98,-100,-98,-98,-98,-98,-99,-103,-101,-105,-103,-97,-98,-101,-97,-98,-97,-103,-100,-98,316,-99.36363636363636,-98.0,-98.0,3.12
HDOK,PLOK,17472,20,20,-100,8,9,2,33,-97,-96,-96,-100,-98,-97,-103,-97,-96,-97,-99,-97,-97,-97,-97,-96,-96,-99,-98,-101,-101,-103,-100,-98,-97,-100,-98,-97,-100,-97,-98,-97,-99,316,-98.15151515151516,-97.0,-97.0,1.3856
HDOK,PLOK,17472,21,21,-106,5,9,2,33,-106,-104,-106,-106,-109,-107,-105,-105,-111,-105,-105,-104,-105,-107,-105,-105,-106,-111,-109,-112,-106,-108,-105,-105,-109,-111,-105,-109,-111,-105,-105,-106,-106,316,-106.78787878787878,-106.0,-105.0,2.8864
