hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-83,8,9,2,33,-79,-82,-85,-79,-79,-79,-79,-80,-79,-82,-87,-79,-82,-79,-82,-79,-79,-79,-80,-80,-87,-83,-87,-85,-79,-80,-85,-80,-80,-80,-82,-87,-80,334,-81.33333333333333,-80.0,-79,3.8400000000000007
HDOK,PLOK,17472,2,2,-79,8,9,2,33,-76,-75,-76,-82,-77,-76,-75,-76,-76,-75,-77,-76,-75,-76,-76,-75,-75,-79,-77,-82,-79,-82,-78,-77,-77,-81,-77,-76,-79,-77,-77,-75,-75,334,-77.03030303030303,-76.0,-76,1.36
HDOK,PLOK,17472,3,3,-77,8,9,2,33,-74,-74,-74,-76,-75,-74,-74,-74,-74,-75,-76,-74,-74,-75,-74,-74,-74,-76,-75,-79,-77,-81,-76,-75,-73,-77,-74,-73,-76,-74,-73,-73,-72,334,-74.81818181818181,-74.0,-74,0.7264000000000002
HDOK,PLOK,17472,4,4,-73,7,9,2,33,-71,-70,-76,-70,-70,-70,-70,-71,-69,-70,-76,-69,-70,-69,-71,-69,-69,-69,-68,-69,-75,-71,-75,-75,-69,-69,-75,-69,-70,-69,-75,-77,-71,334,-71.0909090909091,-70.0,-69,4.0576
HDOK,PLOK,17472,5,5,-76,9,9,2,33,-72,-73,-75,-72,-72,-72,-72,-72,-72,-79,-77,-72,-77,-71,-74,-71,-72,-73,-72,-74,-79,-79,-79,-76,-71,-73,-75,-72,-73,-71,-74,-72,-72,334,-73.63636363636364,-72.0,-72,2.5599999999999996
HDOK,PLOK,17472,6,6,-76,9,9,2,33,-72,-73,-79,-72,-72,-72,-72,-72,-72,-72,-79,-72,-72,-71,-77,-73,-76,-71,-72,-72,-76,-74,-79,-79,-72,-72,-79,-72,-72,-72,-79,-77,-79,334,-74.0909090909091,-72.0,-72,6.441600000000001
HDOK,PLOK,17472,7,7,-75,8,9,2,33,-72,-77,-77,-71,-72,-71,-71,-73,-71,-74,-79,-71,-75,-71,-75,-72,-71,-72,-72,-73,-79,-76,-79,-77,-71,-72,-76,-71,-72,-72,-74,-73,-71,334,-73.42424242424242,-72.0,-71,3.68
HDOK,PLOK,17472,8,8,-74,8,9,2,33,-72,-74,-77,-71,-71,-71,-72,-73,-71,-81,-77,-71,-77,-71,-74,-71,-71,-72,-71,-73,-79,-77,-79,-76,-71,-72,-76,-71,-72,-71,-75,-77,-71,334,-73.57575757575758,-72.0,-71,5.145600000000001
HDOK,PLOK,17472,9,9,-76,9,9,2,33,-72,-72,-79,-72,-72,-71,-73,-72,-72,-72,-79,-72,-72,-72,-79,-76,-79,-71,-72,-72,-75,-74,-77,-79,-72,-71,-79,-71,-71,-71,-76,-73,-79,334,-73.9090909090909,-72.0,-72,6.4064
HDOK,PLOK,17472,10,10,-76,8,9,2,33,-75,-75,-77,-75,-75,-75,-75,-76,-75,-81,-80,-75,-75,-75,-77,-75,-75,-75,-74,-76,-81,-79,-81,-79,-73,-74,-77,-73,-73,-72,-77,-76,-73,334,-75.87878787878788,-75.0,-75,1.9199999999999997
HDOK,PLOK,17472,11,11,-74,8,9,2,33,-72,-72,-72,-73,-72,-71,-71,-72,-71,-72,-75,-72,-72,-71,-72,-71,-71,-72,-71,-74,-77,-77,-75,-73,-70,-72,-73,-70,-71,-70,-71,-70,-71,334,-72.0909090909091,-72.0,-72,0.6400000000000001
HDOK,PLOK,17472,12,12,-76,9,9,2,33,-71,-71,-72,-76,-73,-71,-77,-71,-71,-71,-74,-72,-71,-72,-72,-71,-71,-75,-73,-77,-75,-79,-75,-73,-73,-76,-73,-72,-75,-73,-73,-72,-72,334,-73.12121212121212,-73.0,-71,2.0799999999999996
HDOK,PLOK,17472,13,13,-75,8,9,2,33,-72,-72,-73,-72,-72,-71,-72,-72,-71,-74,-76,-72,-73,-72,-73,-71,-71,-73,-72,-75,-79,-77,-77,-75,-71,-74,-75,-71,-73,-72,-73,-76,-71,334,-73.12121212121212,-72.0,-72,1.7599999999999998
HDOK,PLOK,17472,14,14,-73,6,9,2,33,-69,-69,-69,-69,-69,-68,-69,-69,-69,-70,-72,-69,-70,-69,-69,-68,-68,-70,-69,-71,-75,-75,-73,-71,-69,-70,-71,-68,-70,-69,-71,-69,-69,334,-69.84848484848484,-69.0,-69,0.5696
HDOK,PLOK,17472,15,15,-72,7,9,2,33,-69,-73,-75,-69,-69,-68,-68,-69,-68,-69,-76,-68,-69,-69,-73,-69,-70,-69,-68,-69,-73,-71,-76,-75,-68,-69,-75,-69,-69,-69,-71,-74,-75,334,-70.63636363636364,-69.0,-69,4.6016
HDOK,PLOK,17472,16,16,-72,8,9,2,33,-69,-68,-69,-69,-70,-68,-68,-73,-68,-68,-69,-68,-68,-69,-68,-68,-68,-71,-70,-75,-71,-75,-70,-69,-69,-73,-69,-68,-71,-68,-68,-70,-68,334,-69.48484848484848,-69.0,-68,1.04
HDOK,PLOK,17472,17,17,-72,8,9,2,33,-68,-68,-69,-69,-71,-69,-68,-68,-73,-68,-69,-68,-68,-70,-68,-68,-69,-75,-71,-75,-69,-71,-69,-68,-71,-75,-68,-69,-75,-68,-68,-68,-68,334,-69.66666666666667,-69.0,-68,1.7536
HDOK,PLOK,17472,18,18,-72,9,9,2,33,-68,-68,-68,-73,-69,-68,-68,-68,-68,-68,-69,-68,-68,-68,-68,-68,-67,-71,-69,-73,-71,-75,-70,-69,-68,-71,-69,-67,-70,-68,-68,-68,-70,334,-69.06060606060606,-68.0,-68,0.9376000000000002
HDOK,PLOK,17472,19,19,-72,8,9,2,33,-68,-68,-70,-68,-68,-67,-67,-68,-67,-73,-73,-68,-71,-68,-69,-68,-67,-69,-68,-70,-75,-75,-73,-71,-68,-69,-70,-68,-69,-68,-71,-68,-68,334,-69.33333333333333,-68.0,-68,1.7984
HDOK,PLOK,17472,20,20,-75,9,9,2,33,-71,-71,-72,-71,-71,-71,-71,-75,-71,-72,-75,-71,-71,-71,-72,-71,-71,-72,-71,-74,-77,-77,-76,-74,-71,-73,-73,-71,-72,-71,-72,-71,-75,334,-72.36363636363636,-71.0,-71,1.6384
