hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,11,11,-113,0,9,2,33,-113,-113,-113,-117,-114,-112,-113,-113,-113,-113,-114,-115,-113,-113,-113,-115,-112,-117,-114,-116,-116,-117,-116,-114,-113,-117,-113,-115,-117,-113,-113,-113,-117,point2,-114.24242424242425,-113.0,-113.0,1.8336000000000001
HDOK,PLOK,17472,12,12,-113,0,9,2,33,-113,-115,-117,-113,-115,-113,-113,-114,-116,-113,-117,-113,-114,-114,-118,-117,-116,-112,-113,-115,-116,-113,-115,-118,-112,-114,-117,-113,-114,-115,-117,-116,-116,point2,-114.75757575757575,-115.0,-113.0,1.8976000000000002
HDOK,PLOK,17472,13,13,-122,-6,9,2,33,-114,-114,-117,-117,-117,-117,-116,-116,-115,-118,-119,-116,-117,-118,-117,-116,-109,-117,-117,-116,-118,-117,-117,-119,-115,-116,-118,-118,-117,-117,-119,-119,-119,point2,-116.72727272727273,-117.0,-117.0,0.7583999999999999
HDOK,PLOK,17472,14,14,-119,-3,9,2,33,-116,-116,-124,-116,-116,-116,-117,-116,-118,-116,-117,-116,-115,-116,-116,-115,-116,-116,-115,-118,-117,-117,-116,-114,-115,-117,-117,-118,-117,-116,-118,-115,-116,point2,-116.48484848484848,-116.0,-116.0,0.44160000000000005
HDOK,PLOK,17472,15,15,-121,-5,9,2,33,-114,-114,-113,-117,-117,-116,-117,-118,-116,-118,-117,-117,-116,-117,-117,-117,-117,-117,-116,-117,-118,-119,-118,-118,-115,-121,-118,-117,-115,-117,-118,-118,-117,point2,-116.87878787878788,-117.0,-117.0,0.56
HDOK,PLOK,17472,16,16,-113,1,9,2,33,-114,-113,-116,-113,-112,-113,-113,-112,-115,-113,-117,-113,-111,-113,-117,-113,-114,-113,-113,-113,-117,-114,-115,-118,-113,-113,-117,-113,-112,-113,-117,-111,-117,point2,-113.96969696969697,-113.0,-113.0,2.0544
HDOK,PLOK,17472,17,17,-112,0,9,2,33,-117,-116,-116,-119,-117,-117,-117,-116,-118,-116,-117,-114,-112,-116,-114,-115,-113,-119,-116,-115,-114,-115,-114,-113,-113,-118,-113,-115,-117,-113,-113,-113,-113,point2,-115.27272727272727,-115.0,-113.0,2.1344
HDOK,PLOK,17472,18,18,-116,-1,9,2,33,-113,-115,-116,-115,-113,-116,-116,-115,-115,-116,-116,-113,-115,-115,-114,-115,-113,-118,-116,-117,-117,-118,-118,-113,-113,-115,-115,-115,-116,-116,-115,-115,-115,point2,-115.24242424242425,-115.0,-115.0,0.8
HDOK,PLOK,17472,19,19,-122,-6,9,2,33,-113,-116,-117,-117,-115,-117,-117,-119,-114,-119,-118,-116,-119,-115,-117,-117,-117,-118,-117,-117,-118,-115,-117,-117,-116,-118,-116,-114,-114,-115,-115,-117,-119,point2,-116.54545454545455,-117.0,-117.0,0.96
HDOK,PLOK,17472,20,20,-117,-2,9,2,33,-115,-116,-119,-117,-117,-115,-115,-115,-115,-116,-118,-115,-115,-115,-116,-114,-116,-117,-114,-114,-117,-117,-117,-117,-115,-115,-119,-113,-116,-117,-118,-117,-116,point2,-116.0,-116.0,-115.0,0.7583999999999999
