hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-103,8,9,2,33,-103.0,-102.0,-103.0,-102.0,-103.0,-102.0,-102.0,-102.0,-102.0,-104.0,-105.0,-102.0,-103.0,-102.0,-103.0,-101.0,-101.0,-103.0,-102.0,-104.0,-107.0,-107.0,-105.0,-103.0,-101.0,-103.0,-103.0,-101.0,-103.0,-101.0,-101.0,-105.0,-101.0,352,-102.78787878787878,-103.0,-103.0,0.8864000000000002
HDOK,PLOK,17472,2,2,-101,8,9,2,33,-104.0,-103.0,-105.0,-100.0,-100.0,-99.0,-99.0,-100.0,-99.0,-105.0,-104.0,-99.0,-105.0,-98.0,-100.0,-98.0,-98.0,-99.0,-98.0,-100.0,-105.0,-103.0,-105.0,-101.0,-98.0,-99.0,-101.0,-98.0,-99.0,-98.0,-100.0,-104.0,-99.0,352,-100.6969696969697,-100.0,-99.0,4.3264
HDOK,PLOK,17472,3,3,-103,8,9,2,33,-101.0,-101.0,-103.0,-100.0,-101.0,-100.0,-101.0,-101.0,-100.0,-106.0,-105.0,-101.0,-105.0,-100.0,-102.0,-101.0,-101.0,-102.0,-101.0,-103.0,-109.0,-107.0,-106.0,-105.0,-101.0,-104.0,-104.0,-101.0,-102.0,-101.0,-104.0,-102.0,-101.0,352,-102.48484848484848,-101.0,-101.0,2.1344
HDOK,PLOK,17472,4,4,-103,8,9,2,33,-102.0,-102.0,-102.0,-103.0,-103.0,-101.0,-101.0,-102.0,-101.0,-102.0,-104.0,-102.0,-102.0,-102.0,-102.0,-101.0,-101.0,-104.0,-103.0,-107.0,-106.0,-109.0,-105.0,-103.0,-102.0,-105.0,-103.0,-101.0,-104.0,-102.0,-102.0,-103.0,-101.0,352,-102.81818181818181,-102.0,-102.0,0.9696000000000001
HDOK,PLOK,17472,5,5,-104,8,9,2,33,-102.0,-101.0,-101.0,-105.0,-104.0,-101.0,-103.0,-101.0,-102.0,-101.0,-103.0,-102.0,-101.0,-102.0,-102.0,-101.0,-101.0,-106.0,-104.0,-109.0,-104.0,-107.0,-104.0,-102.0,-103.0,-106.0,-102.0,-101.0,-105.0,-103.0,-103.0,-104.0,-104.0,352,-103.03030303030303,-103.0,-101.0,1.5616000000000003
HDOK,PLOK,17472,6,6,-104,8,9,2,33,-102.0,-105.0,-109.0,-101.0,-101.0,-101.0,-101.0,-102.0,-101.0,-102.0,-107.0,-101.0,-102.0,-102.0,-106.0,-103.0,-104.0,-102.0,-101.0,-102.0,-106.0,-105.0,-107.0,-109.0,-102.0,-102.0,-109.0,-102.0,-102.0,-102.0,-105.0,-103.0,-109.0,352,-103.57575757575758,-102.0,-102.0,3.4656000000000002
HDOK,PLOK,17472,7,7,-104,8,9,2,33,-105.0,-104.0,-105.0,-105.0,-107.0,-106.0,-105.0,-104.0,-111.0,-104.0,-104.0,-103.0,-103.0,-105.0,-103.0,-104.0,-104.0,-111.0,-106.0,-111.0,-104.0,-106.0,-103.0,-103.0,-107.0,-109.0,-102.0,-103.0,-107.0,-102.0,-101.0,-101.0,-102.0,352,-104.84848484848484,-104.0,-104.0,1.9296000000000004
HDOK,PLOK,17472,8,8,-98,8,9,2,33,-96.0,-96.0,-96.0,-99.0,-97.0,-96.0,-101.0,-96.0,-96.0,-96.0,-98.0,-96.0,-96.0,-96.0,-97.0,-96.0,-96.0,-99.0,-98.0,-101.0,-101.0,-103.0,-99.0,-98.0,-96.0,-99.0,-97.0,-96.0,-99.0,-96.0,-96.0,-95.0,-95.0,352,-97.33333333333333,-96.0,-96.0,1.4784
HDOK,PLOK,17472,9,9,-101,6,9,2,33,-99.0,-100.0,-101.0,-99.0,-98.0,-99.0,-99.0,-100.0,-99.0,-106.0,-103.0,-100.0,-105.0,-98.0,-101.0,-99.0,-99.0,-100.0,-99.0,-101.0,-106.0,-105.0,-105.0,-102.0,-99.0,-101.0,-102.0,-100.0,-101.0,-100.0,-102.0,-105.0,-99.0,352,-100.96969696969697,-100.0,-99.0,2.9504
HDOK,PLOK,17472,10,10,-102,7,9,2,33,-100.0,-105.0,-104.0,-99.0,-98.0,-99.0,-99.0,-99.0,-99.0,-100.0,-105.0,-98.0,-101.0,-99.0,-101.0,-99.0,-100.0,-99.0,-99.0,-100.0,-107.0,-102.0,-106.0,-104.0,-99.0,-99.0,-104.0,-99.0,-99.0,-99.0,-101.0,-99.0,-106.0,352,-100.81818181818181,-99.0,-99.0,3.5904000000000003
