hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-108,4,9,2,33,-105,-107,-112,-107,-107,-107,-107,-108,-107,-107,-112,-107,-107,-106,-111,-109,-110,-108,-107,-107,-112,-109,-112,-113,-108,-107,-112,-108,-108,-108,-112,-113,-107,310,-108.6969696969697,-108.0,-107,3.3695999999999997
HDOK,PLOK,17472,2,2,-92,8,9,2,33,-89,-89,-92,-89,-89,-89,-89,-89,-89,-95,-94,-89,-94,-89,-91,-89,-89,-90,-89,-91,-97,-95,-97,-94,-90,-91,-94,-89,-91,-91,-94,-91,-90,310,-91.15151515151516,-90.0,-89,3.4816000000000003
HDOK,PLOK,17472,3,3,-94,7,9,2,33,-93,-39,-100,-93,-94,-93,-94,-94,-93,-94,-100,-93,-94,-93,-98,-93,-95,-93,-93,-94,-99,-95,-99,-99,-93,-93,-99,-93,-93,-93,-97,-97,-95,310,-93.27272727272727,-94.0,-93,3.6896
HDOK,PLOK,17472,4,4,-100,8,9,2,33,-98,-97,-98,-101,-98,-97,-105,-97,-97,-96,-99,-97,-97,-98,-97,-97,-97,-100,-99,-103,-100,-105,-99,-98,-98,-101,-98,-97,-101,-98,-98,-99,-100,310,-98.78787878787878,-98.0,-97,1.5104
HDOK,PLOK,17472,5,5,-100,7,9,2,33,-98,-100,-101,-98,-98,-98,-98,-98,-98,-101,-103,-96,-105,-97,-100,-98,-98,-99,-98,-99,-105,-103,-104,-103,-98,-99,-102,-98,-99,-99,-100,-98,-99,310,-99.63636363636364,-99.0,-98,2.4415999999999998
HDOK,PLOK,17472,6,6,-106,6,9,2,33,-104,-104,-106,-104,-104,-105,-105,-105,-107,-111,-109,-107,-110,-106,-108,-107,-107,-107,-107,-108,-112,-112,-111,-110,-105,-107,-108,-105,-105,-105,-107,-106,-107,310,-107.0,-107.0,-107,2.1824
HDOK,PLOK,17472,7,7,-94,7,9,2,33,-93,-92,-93,-97,-94,-93,-95,-93,-93,-93,-93,-93,-93,-93,-93,-92,-93,-97,-94,-99,-95,-99,-94,-93,-93,-97,-93,-93,-97,-94,-93,-92,-93,310,-94.0,-93.0,-93,1.3503999999999998
HDOK,PLOK,17472,8,8,-94,6,9,2,33,-93,-93,-93,-94,-94,-93,-93,-94,-93,-93,-95,-93,-94,-94,-93,-93,-93,-95,-94,-97,-99,-100,-97,-95,-93,-95,-94,-93,-95,-93,-94,-96,-93,310,-94.27272727272727,-94.0,-93,0.7744
HDOK,PLOK,17472,9,9,-93,8,9,2,33,-89,-89,-89,-90,-90,-89,-89,-89,-89,-90,-93,-90,-90,-89,-91,-89,-89,-92,-90,-94,-97,-97,-94,-92,-90,-93,-92,-90,-92,-91,-91,-90,-93,310,-90.96969696969697,-90.0,-89,1.7664000000000002
HDOK,PLOK,17472,10,10,-94,7,9,2,33,-93,-92,-93,-94,-93,-92,-92,-92,-92,-93,-94,-93,-93,-100,-93,-92,-92,-94,-93,-97,-97,-99,-95,-93,-92,-95,-94,-92,-94,-93,-94,-93,-92,310,-93.63636363636364,-93.0,-93,0.7744
