hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-109,5,9,2,33,-110,-109,-110,-113,-110,-109,-108,-109,-109,-110,-111,-109,-109,-110,-109,-108,-109,-112,-110,-113,-112,-115,-110,-109,-110,-112,-110,-107,-111,-109,-108,-111,-110,348,-110.03030303030303,-110.0,-110.0,0.8256
HDOK,PLOK,17472,2,2,-96,8,9,2,33,-96,-95,-96,-96,-96,-95,-95,-95,-95,-95,-97,-95,-95,-94,-95,-94,-94,-96,-95,-98,-100,-101,-98,-95,-94,-97,-95,-93,-96,-94,-95,-94,-93,348,-95.51515151515152,-95.0,-95.0,0.6624
HDOK,PLOK,17472,3,3,-92,9,9,2,33,-88,-94,-94,-88,-88,-88,-88,-89,-88,-89,-95,-89,-90,-89,-93,-89,-89,-89,-89,-90,-95,-93,-97,-95,-89,-90,-95,-90,-90,-90,-93,-94,-97,348,-91.03030303030303,-90.0,-89.0,5.1616
HDOK,PLOK,17472,4,4,-102,7,9,2,33,-101,-101,-101,-100,-100,-99,-100,-101,-99,-106,-104,-99,-103,-100,-101,-99,-99,-101,-100,-103,-106,-106,-105,-103,-100,-101,-103,-100,-101,-100,-102,-104,-101,348,-101.48484848484848,-101.0,-101.0,1.8399999999999996
HDOK,PLOK,17472,5,5,-102,8,9,2,33,-101,-101,-107,-99,-99,-99,-99,-100,-100,-100,-106,-100,-100,-99,-105,-103,-104,-99,-99,-100,-104,-102,-106,-107,-99,-100,-107,-99,-99,-100,-104,-101,-103,348,-101.54545454545455,-100.0,-99.0,4.3456
HDOK,PLOK,17472,6,6,-102,8,9,2,33,-101,-99,-101,-102,-102,-100,-101,-99,-101,-100,-101,-100,-99,-101,-99,-100,-100,-105,-102,-106,-101,-105,-101,-100,-105,-107,-100,-101,-106,-100,-100,-99,-101,348,-101.36363636363636,-101.0,-101.0,1.92
HDOK,PLOK,17472,7,7,-101,8,9,2,33,-93,-100,-101,-100,-100,-100,-101,-100,-99,-102,-103,-100,-101,-101,-101,-99,-99,-101,-100,-103,-107,-106,-105,-103,-100,-101,-102,-100,-101,-100,-101,-100,-99,348,-100.87878787878788,-101.0,-100.0,0.9216
HDOK,PLOK,17472,8,8,-101,7,9,2,33,-100,-99,-99,-102,-103,-100,-100,-100,-101,-99,-100,-100,-99,-101,-100,-99,-100,-105,-103,-106,-101,-104,-101,-99,-105,-106,-100,-100,-105,-100,-100,-101,-99,348,-101.12121212121212,-100.0,-100.0,2.2624
HDOK,PLOK,17472,9,9,-102,7,9,2,33,-99,-101,-106,-99,-99,-99,-99,-99,-99,-99,-105,-99,-99,-99,-103,-100,-101,-100,-99,-100,-103,-101,-106,-106,-99,-99,-105,-99,-99,-99,-103,-99,-106,348,-100.84848484848484,-99.0,-99.0,3.6576
HDOK,PLOK,17472,10,10,-102,7,9,2,33,-101,-101,-106,-100,-99,-99,-100,-99,-99,-99,-106,-99,-100,-99,-105,-103,-105,-100,-99,-100,-105,-102,-106,-105,-99,-99,-106,-99,-99,-99,-105,-106,-103,348,-101.57575757575758,-100.0,-99.0,6.121599999999998
HDOK,PLOK,17472,11,11,-102,8,9,2,33,-101,-101,-107,-100,-100,-100,-101,-101,-100,-101,-106,-100,-101,-100,-106,-105,-106,-101,-100,-101,-104,-102,-106,-107,-100,-100,-107,-101,-99,-100,-105,-101,-101,348,-102.15151515151516,-101.0,-101.0,4.32
HDOK,PLOK,17472,12,12,-103,8,9,2,33,-101,-100,-101,-102,-103,-101,-102,-100,-102,-100,-101,-101,-100,-102,-100,-100,-101,-105,-104,-107,-102,-105,-102,-101,-104,-107,-101,-101,-106,-101,-101,-100,-100,348,-101.93939393939394,-101.0,-101.0,1.6064
HDOK,PLOK,17472,13,13,-102,8,9,2,33,-101,-104,-107,-100,-101,-99,-100,-102,-100,-101,-107,-100,-101,-101,-105,-101,-103,-100,-100,-101,-105,-102,-107,-107,-100,-100,-107,-100,-100,-100,-104,-106,-100,348,-102.18181818181819,-101.0,-100.0,4.4
HDOK,PLOK,17472,14,14,-102,6,9,2,33,-100,-106,-105,-100,-100,-99,-100,-101,-100,-101,-106,-99,-103,-99,-102,-100,-100,-100,-99,-101,-106,-104,-107,-105,-99,-99,-104,-99,-100,-99,-104,-102,-100,348,-101.48484848484848,-100.0,-100.0,3.6256000000000004
HDOK,PLOK,17472,15,15,-101,6,9,2,33,-99,-100,-101,-99,-99,-99,-99,-100,-99,-105,-104,-100,-105,-99,-101,-99,-99,-100,-99,-101,-106,-105,-104,-102,-99,-100,-101,-99,-100,-99,-100,-101,-104,348,-100.81818181818181,-100.0,-99.0,2.4799999999999995
HDOK,PLOK,17472,16,16,-101,8,9,2,33,-96,-96,-97,-97,-97,-97,-96,-97,-97,-99,-101,-98,-99,-99,-99,-98,-99,-100,-100,-103,-106,-106,-104,-101,-100,-103,-102,-100,-101,-100,-101,-104,-99,348,-99.75757575757575,-99.0,-99.0,3.1296000000000004
HDOK,PLOK,17472,17,17,-95,7,9,2,33,-93,-103,-99,-92,-92,-92,-91,-92,-92,-92,-99,-92,-93,-92,-96,-93,-94,-93,-93,-93,-99,-95,-99,-100,-93,-93,-99,-93,-93,-93,-99,-93,-97,348,-94.60606060606061,-93.0,-93.0,5.814399999999999
