hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-106,5,9,2,33,-107,-107,-106,-107,-109,-107,-106,-106,-111,-105,-105,-106,-105,-109,-105,-106,-106,-113,-109,-111,-107,-108,-106,-105,-109,-111,-105,-106,-111,-105,-104,-105,-109,308,-107.18181818181819,-106.0,-106.0,2.5856
HDOK,PLOK,17472,2,2,-108,4,9,2,33,-107,-111,-111,-107,-108,-107,-107,-108,-107,-109,-113,-108,-109,-109,-111,-108,-108,-109,-108,-109,-112,-112,-113,-112,-108,-108,-112,-107,-108,-107,-113,-113,-108,308,-109.3030303030303,-108.0,-108.0,2.7935999999999996
HDOK,PLOK,17472,3,3,-107,5,9,2,33,-105,-105,-105,-107,-105,-104,-111,-104,-105,-105,-106,-105,-105,-104,-105,-105,-105,-107,-106,-109,-110,-112,-109,-107,-107,-109,-107,-107,-109,-107,-108,-110,-108,308,-106.75757575757575,-107.0,-105.0,2.1696000000000004
HDOK,PLOK,17472,4,4,-107,5,9,2,33,-112,-112,-112,-115,-113,-113,-112,-113,-113,-111,-111,-112,-111,-112,-111,-109,-110,-112,-111,-113,-110,-112,-109,-108,-110,-112,-107,-107,-110,-107,-106,-107,-107,308,-110.60606060606061,-111.0,-112.0,2.7423999999999995
HDOK,PLOK,17472,5,5,-107,5,9,2,33,-109,-108,-107,-111,-110,-108,-112,-107,-108,-108,-109,-107,-107,-107,-109,-108,-107,-110,-108,-113,-110,-113,-110,-109,-107,-111,-110,-107,-109,-107,-108,-107,-108,308,-108.75757575757575,-108.0,-107.0,1.3696000000000002
HDOK,PLOK,17472,6,6,-108,4,9,2,33,-108,-107,-110,-108,-108,-107,-108,-108,-109,-112,-111,-107,-111,-109,-109,-107,-108,-108,-107,-110,-112,-113,-113,-110,-107,-110,-110,-108,-108,-107,-110,-109,-107,308,-108.96969696969697,-108.0,-108.0,1.4816000000000003
HDOK,PLOK,17472,7,7,-108,4,9,2,33,-107,-106,-108,-108,-112,-109,-108,-107,-111,-107,-108,-108,-107,-109,-107,-109,-108,-112,-112,-112,-109,-112,-109,-106,-112,-112,-109,-111,-112,-108,-107,-109,-108,308,-109.06060606060606,-109.0,-112.0,2.72
HDOK,PLOK,17472,8,8,-110,3,9,2,33,-109,-110,-109,-112,-112,-111,-110,-109,-110,-109,-111,-110,-110,-111,-110,-109,-109,-112,-113,-113,-112,-115,-110,-109,-113,-115,-111,-108,-113,-109,-109,-110,-111,308,-110.72727272727273,-110.0,-109.0,1.5296
HDOK,PLOK,17472,9,9,-105,5,9,2,33,-107,-110,-111,-106,-106,-106,-105,-106,-106,-107,-112,-106,-107,-106,-108,-105,-106,-105,-106,-106,-111,-108,-112,-110,-105,-105,-109,-105,-104,-104,-109,-108,-109,308,-107.15151515151516,-106.0,-106.0,2.3456
HDOK,PLOK,17472,10,10,-107,5,9,2,33,-107,-109,-112,-106,-105,-105,-105,-108,-107,-107,-113,-105,-107,-106,-111,-107,-107,-106,-105,-107,-111,-109,-112,-112,-107,-107,-111,-106,-106,-107,-109,-111,-106,308,-107.84848484848484,-107.0,-107.0,3.12
HDOK,PLOK,17472,11,11,-112,0,9,2,33,-112,-111,-113,-113,-111,-111,-111,-111,-111,-113,-115,-113,-115,-112,-115,-112,-111,-112,-111,-113,-115,-115,-115,-115,-112,-113,-113,-112,-113,-112,-115,-112,-113,308,-112.75757575757575,-113.0,-113.0,1.4976000000000003
HDOK,PLOK,17472,12,12,-112,-1,9,2,33,-113,-114,-116,-115,-116,-115,-115,-114,-112,-115,-113,-114,-113,-113,-114,-114,-114,-113,-115,-117,-113,-117,-113,-112,-112,-117,-112,-112,-113,-112,-111,-112,-112,308,-113.72727272727273,-113.0,-113.0,1.2864000000000002
HDOK,PLOK,17472,13,13,-108,5,9,2,33,-108,-110,-111,-107,-107,-107,-107,-107,-107,-109,-112,-107,-110,-107,-110,-108,-108,-107,-108,-108,-113,-110,-113,-112,-106,-108,-110,-107,-107,-106,-112,-111,-107,308,-108.6969696969697,-108.0,-107.0,2.4064
HDOK,PLOK,17472,14,14,-108,5,9,2,33,-107,-109,-113,-107,-108,-107,-107,-108,-107,-108,-112,-107,-107,-109,-111,-111,-111,-109,-107,-109,-112,-108,-113,-113,-107,-107,-113,-109,-108,-108,-110,-113,-113,308,-109.33333333333333,-109.0,-107.0,3.7056
HDOK,PLOK,17472,15,15,-112,0,9,2,33,-112,-113,-115,-112,-110,-110,-110,-110,-111,-112,-115,-111,-113,-111,-113,-112,-112,-112,-111,-113,-115,-113,-115,-115,-113,-112,-115,-112,-113,-113,-113,-117,-113,308,-112.63636363636364,-113.0,-113.0,1.28
HDOK,PLOK,17472,16,16,-107,4,9,2,33,-112,-112,-112,-108,-107,-107,-105,-109,-104,-109,-107,-102,-109,-102,-105,-102,-102,-102,-102,-104,-111,-109,-109,-107,-104,-106,-108,-105,-107,-107,-111,-112,-110,308,-106.9090909090909,-107.0,-107.0,6.105600000000001
HDOK,PLOK,17472,17,17,-99,8,9,2,33,-97,-100,-103,-97,-96,-97,-96,-97,-96,-97,-105,-97,-97,-96,-101,-98,-99,-97,-96,-97,-101,-100,-103,-105,-97,-98,-105,-97,-98,-97,-101,-103,-105,308,-99.06060606060606,-97.0,-97.0,4.72
HDOK,PLOK,17472,18,18,-96,8,9,2,33,-95,-98,-103,-95,-95,-95,-95,-95,-95,-96,-103,-95,-96,-95,-100,-96,-96,-95,-95,-96,-100,-98,-101,-101,-95,-95,-101,-95,-95,-95,-101,-101,-94,308,-97.0,-95.0,-95.0,4.8064
HDOK,PLOK,17472,19,19,-105,7,9,2,33,-104,-104,-104,-105,-104,-104,-104,-106,-102,-105,-106,-104,-105,-103,-104,-103,-103,-105,-104,-107,-109,-111,-107,-105,-103,-106,-105,-102,-105,-104,-103,-104,-106,308,-104.72727272727273,-104.0,-104.0,0.8096000000000001
HDOK,PLOK,17472,20,20,-106,5,9,2,33,-106,-105,-105,-106,-106,-105,-109,-107,-105,-106,-106,-106,-106,-106,-105,-106,-105,-107,-106,-111,-109,-111,-108,-106,-106,-109,-106,-106,-107,-107,-107,-107,-106,308,-106.63636363636364,-106.0,-106.0,0.7104
HDOK,PLOK,17472,21,21,-104,7,9,2,33,-104,-103,-103,-106,-106,-103,-104,-105,-104,-104,-104,-102,-104,-105,-103,-103,-102,-109,-105,-111,-105,-106,-103,-103,-101,-111,-103,-103,-109,-103,-102,-103,-107,308,-104.51515151515152,-104.0,-103.0,1.4336000000000002
HDOK,PLOK,17472,22,22,-110,2,9,2,33,-108,-111,-112,-107,-109,-108,-109,-110,-109,-112,-115,-110,-113,-109,-111,-109,-109,-109,-108,-110,-115,-113,-113,-113,-109,-110,-113,-110,-111,-111,-113,-112,-110,308,-110.63636363636364,-110.0,-109.0,2.0864000000000003
