hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-121,-5,9,2,33,-116,-118,-117,-116,-116,-117,-118,-116,-117,-118,-117,-116,-117,-117,-118,-116,-117,-118,-117,-116,-117,-118,-118,-117,-117,-115,-117,-119,-117,-118,-117,-118,-118,364,-117.0909090909091,-117.0,-117.0,0.42560000000000003
HDOK,PLOK,17472,2,2,-124,-7,9,2,33,-116,-118,-118,-117,-118,-117,-118,-118,-117,-118,-118,-118,-118,-116,-119,-118,-117,-118,-115,-118,-119,-109,-118,-118,-119,-115,-119,-119,-117,-118,-117,-118,-117,364,-117.36363636363636,-118.0,-118.0,0.3776
HDOK,PLOK,17472,3,3,-120,-4,9,2,33,-113,-117,-119,-114,-116,-115,-116,-117,-115,-117,-119,-116,-116,-116,-117,-117,-117,-114,-116,-117,-117,-114,-118,-117,-116,-115,-118,-116,-119,-114,-117,-116,-117,364,-116.3030303030303,-116.0,-117.0,0.7776000000000001
HDOK,PLOK,17472,4,4,-121,-5,9,2,33,-115,-117,-118,-119,-116,-116,-116,-116,-116,-121,-119,-118,-118,-115,-118,-118,-117,-117,-118,-117,-116,-117,-117,-116,-119,-116,-119,-118,-116,-117,-117,-117,-117,364,-117.18181818181819,-117.0,-117.0,0.7136
HDOK,PLOK,17472,5,5,-122,-6,9,2,33,-116,-117,-118,-118,-116,-117,-116,-117,-115,-117,-118,-117,-118,-117,-119,-117,-117,-117,-116,-119,-115,-119,-118,-118,-118,-118,-117,-117,-118,-115,-118,-117,-118,364,-117.21212121212122,-117.0,-117.0,0.44160000000000005
HDOK,PLOK,17472,6,6,-121,-5,9,2,33,-113,-118,-118,-116,-118,-115,-117,-117,-116,-119,-119,-115,-118,-116,-118,-117,-117,-118,-117,-117,-119,-117,-119,-117,-117,-117,-118,-115,-115,-124,-116,-118,-118,364,-117.24242424242425,-117.0,-117.0,0.8
HDOK,PLOK,17472,7,7,-120,-4,9,2,33,-116,-116,-115,-118,-117,-119,-115,-117,-119,-118,-115,-115,-117,-117,-115,-117,-116,-118,-117,-118,-118,-114,-118,-115,-118,-118,-118,-117,-118,-118,-117,-118,-116,364,-116.9090909090909,-117.0,-118.0,1.04
HDOK,PLOK,17472,8,8,-121,-5,9,2,33,-113,-116,-118,-117,-118,-118,-116,-117,-117,-117,-117,-116,-119,-116,-118,-118,-116,-116,-117,-117,-117,-118,-118,-119,-118,-117,-119,-115,-117,-117,-118,-116,-116,364,-117.03030303030303,-117.0,-117.0,0.5536
HDOK,PLOK,17472,9,9,-121,-4,9,2,33,-116,-117,-117,-115,-118,-117,-117,-118,-117,-118,-117,-119,-118,-115,-117,-115,-116,-117,-115,-114,-116,-117,-118,-116,-118,-116,-118,-116,-119,-116,-117,-117,-117,364,-116.78787878787878,-117.0,-117.0,0.6144000000000001
HDOK,PLOK,17472,10,10,-122,-5,9,2,33,-116,-118,-116,-116,-113,-117,-116,-118,-114,-117,-117,-118,-116,-115,-116,-117,-117,-119,-118,-118,-115,-118,-116,-118,-115,-115,-117,-118,-118,-114,-117,-117,-117,364,-116.57575757575758,-117.0,-118.0,0.9216000000000001
HDOK,PLOK,17472,11,11,-120,-4,9,2,33,-117,-117,-116,-117,-116,-116,-119,-115,-116,-116,-118,-118,-117,-118,-117,-116,-117,-117,-118,-117,-119,-119,-119,-117,-117,-118,-116,-117,-118,-116,-117,-118,-118,364,-117.18181818181819,-117.0,-117.0,0.5056
HDOK,PLOK,17472,12,12,-121,-5,9,2,33,-116,-116,-117,-119,-115,-115,-117,-118,-116,-117,-116,-115,-116,-118,-117,-116,-117,-117,-117,-117,-116,-118,-118,-117,-119,-117,-116,-117,-109,-117,-117,-116,-117,364,-116.54545454545455,-117.0,-117.0,0.36160000000000003
HDOK,PLOK,17472,13,13,-122,-5,9,2,33,-115,-119,-121,-116,-115,-117,-116,-116,-118,-116,-118,-115,-117,-115,-118,-115,-117,-113,-118,-115,-118,-115,-117,-117,-113,-116,-118,-114,-117,-113,-117,-118,-117,364,-116.36363636363636,-117.0,-117.0,1.2064000000000001
HDOK,PLOK,17472,14,14,-120,-4,9,2,33,-116,-117,-117,-117,-117,-115,-115,-117,-117,-117,-116,-118,-116,-118,-116,-118,-119,-117,-114,-118,-119,-118,-117,-118,-117,-117,-116,-114,-119,-118,-117,-118,-116,364,-116.93939393939394,-117.0,-117.0,0.5183999999999999
HDOK,PLOK,17472,15,15,-121,-4,9,2,33,-113,-116,-116,-116,-117,-118,-117,-116,-118,-117,-119,-132,-117,-118,-117,-117,-117,-118,-118,-121,-117,-115,-117,-119,-116,-118,-116,-117,-118,-115,-116,-117,-118,364,-117.48484848484848,-117.0,-117.0,0.5536
HDOK,PLOK,17472,16,16,-120,-4,9,2,33,-117,-117,-118,-118,-115,-118,-117,-118,-116,-118,-117,-115,-117,-117,-119,-116,-117,-117,-115,-117,-117,-117,-119,-118,-116,-117,-119,-116,-117,-118,-118,-117,-117,364,-117.12121212121212,-117.0,-117.0,0.37440000000000007
HDOK,PLOK,17472,17,17,-121,-5,9,2,33,-118,-118,-116,-119,-117,-118,-117,-114,-117,-117,-118,-118,-118,-116,-117,-117,-116,-117,-117,-118,-117,-118,-117,-117,-117,-116,-117,-116,-115,-117,-117,-117,-118,364,-117.03030303030303,-117.0,-117.0,0.3456
HDOK,PLOK,17472,18,18,-121,-5,9,2,33,-115,-116,-118,-117,-116,-115,-116,-115,-115,-118,-118,-118,-117,-116,-119,-116,-115,-116,-117,-115,-118,-118,-118,-118,-117,-118,-117,-116,-116,-124,-118,-118,-119,364,-117.06060606060606,-117.0,-118.0,1.0336
HDOK,PLOK,17472,19,19,-121,-5,9,2,33,-113,-117,-115,-117,-118,-119,-118,-117,-117,-115,-117,-116,-115,-116,-118,-118,-117,-117,-117,-118,-113,-118,-116,-118,-118,-117,-116,-118,-117,-118,-115,-119,-117,364,-116.81818181818181,-117.0,-117.0,0.8
