hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-90,6,9,2,33,-87,-93,-93,-87,-87,-87,-87,-89,-87,-88,-94,-87,-95,-87,-90,-87,-87,-88,-87,-88,-94,-91,-94,-92,-87,-88,-92,-87,-88,-87,-89,-94,-88,340,-89.27272727272727,-88.0,-87.0,5.014399999999999
HDOK,PLOK,17472,2,2,-90,7,9,2,33,-87,-87,-88,-87,-91,-89,-88,-88,-93,-88,-88,-88,-87,-91,-87,-88,-95,-94,-93,-94,-89,-90,-88,-87,-88,-95,-88,-93,-94,-88,-87,-87,-89,340,-89.51515151515152,-88.0,-88.0,4.3456
HDOK,PLOK,17472,3,3,-89,6,9,2,33,-87,-87,-88,-87,-91,-89,-87,-87,-91,-87,-87,-87,-86,-89,-86,-87,-88,-93,-91,-93,-87,-89,-87,-87,-89,-94,-87,-89,-93,-87,-87,-87,-87,340,-88.42424242424242,-87.0,-87.0,1.8783999999999998
HDOK,PLOK,17472,4,4,-90,7,9,2,33,-88,-87,-87,-88,-91,-88,-87,-88,-89,-87,-87,-87,-87,-89,-87,-88,-87,-93,-91,-94,-88,-91,-88,-87,-93,-94,-87,-88,-93,-87,-87,-87,-93,340,-88.87878787878788,-88.0,-87.0,3.3664
HDOK,PLOK,17472,5,5,-90,6,9,2,33,-87,-88,-89,-88,-88,-87,-88,-87,-87,-88,-93,-87,-92,-88,-89,-87,-87,-89,-88,-89,-95,-94,-93,-91,-88,-89,-90,-88,-89,-88,-89,-87,-87,340,-88.9090909090909,-88.0,-88.0,1.4464000000000001
HDOK,PLOK,17472,6,6,-90,7,9,2,33,-87,-89,-94,-88,-88,-87,-88,-88,-88,-88,-94,-88,-88,-88,-93,-88,-89,-88,-88,-88,-93,-90,-94,-94,-87,-87,-94,-87,-88,-88,-93,-92,-94,340,-89.63636363636364,-88.0,-88.0,4.9504
HDOK,PLOK,17472,7,7,-90,6,9,2,33,-88,-87,-88,-88,-91,-89,-88,-87,-93,-87,-88,-87,-87,-89,-87,-88,-88,-94,-93,-94,-88,-91,-88,-88,-90,-94,-87,-89,-94,-88,-88,-88,-88,340,-89.15151515151516,-88.0,-88.0,2.6016000000000004
HDOK,PLOK,17472,8,8,-91,6,9,2,33,-88,-87,-87,-93,-89,-88,-88,-88,-88,-87,-89,-88,-87,-88,-87,-87,-88,-91,-89,-95,-90,-94,-90,-89,-88,-93,-88,-88,-91,-89,-88,-89,-88,340,-89.0,-88.0,-88.0,1.0464000000000002
HDOK,PLOK,17472,9,9,-91,7,9,2,33,-88,-88,-89,-88,-88,-87,-87,-88,-88,-89,-92,-88,-89,-88,-89,-87,-87,-89,-88,-91,-94,-94,-93,-90,-88,-89,-89,-87,-89,-88,-89,-87,-91,340,-88.96969696969697,-88.0,-88.0,0.96
HDOK,PLOK,17472,10,10,-90,6,9,2,33,-87,-89,-92,-88,-88,-87,-87,-87,-87,-93,-93,-87,-94,-88,-89,-87,-88,-88,-88,-89,-94,-94,-93,-91,-87,-89,-90,-88,-88,-88,-90,-89,-87,340,-89.21212121212122,-88.0,-88.0,3.0143999999999993
HDOK,PLOK,17472,11,11,-90,7,9,2,33,-87,-87,-88,-91,-89,-88,-88,-88,-88,-87,-89,-88,-87,-88,-88,-88,-87,-91,-89,-93,-91,-94,-90,-89,-88,-93,-88,-88,-91,-88,-88,-87,-91,340,-88.93939393939394,-88.0,-88.0,1.4304000000000001
HDOK,PLOK,17472,12,12,-91,6,9,2,33,-88,-88,-93,-87,-88,-88,-88,-88,-87,-89,-94,-88,-90,-87,-90,-87,-87,-88,-88,-89,-95,-92,-95,-93,-87,-88,-92,-87,-88,-88,-92,-87,-89,340,-89.24242424242425,-88.0,-88.0,2.880000000000001
HDOK,PLOK,17472,13,13,-89,6,9,2,33,-87,-91,-93,-88,-88,-88,-88,-89,-87,-91,-94,-88,-92,-88,-90,-87,-87,-88,-88,-89,-94,-92,-94,-92,-87,-88,-92,-87,-88,-88,-89,-94,-88,340,-89.51515151515152,-88.0,-88.0,3.2
