hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-101,7,9,2,33,-99.0,-99.0,-99.0,-99.0,-99.0,-98.0,-98.0,-99.0,-98.0,-100.0,-101.0,-99.0,-100.0,-99.0,-99.0,-98.0,-98.0,-100.0,-99.0,-101.0,-105.0,-106.0,-102.0,-101.0,-99.0,-101.0,-100.0,-99.0,-100.0,-99.0,-100.0,-102.0,-100.0,350,-99.87878787878788,-99.0,-99.0,0.6464000000000002
HDOK,PLOK,17472,2,2,-103,8,9,2,33,-102.0,-101.0,-102.0,-107.0,-103.0,-101.0,-101.0,-101.0,-102.0,-101.0,-102.0,-101.0,-101.0,-103.0,-101.0,-101.0,-101.0,-106.0,-104.0,-107.0,-103.0,-106.0,-102.0,-102.0,-105.0,-107.0,-101.0,-101.0,-106.0,-101.0,-101.0,-101.0,-101.0,350,-102.57575757575758,-102.0,-101.0,2.3744
HDOK,PLOK,17472,3,3,-103,8,9,2,33,-102.0,-101.0,-102.0,-103.0,-105.0,-102.0,-101.0,-101.0,-105.0,-101.0,-102.0,-101.0,-101.0,-104.0,-101.0,-101.0,-102.0,-107.0,-105.0,-109.0,-103.0,-105.0,-102.0,-101.0,-107.0,-107.0,-101.0,-103.0,-109.0,-101.0,-101.0,-101.0,-101.0,350,-102.96969696969697,-102.0,-101.0,2.8896
HDOK,PLOK,17472,4,4,-104,8,9,2,33,-102.0,-101.0,-102.0,-103.0,-104.0,-102.0,-102.0,-101.0,-105.0,-101.0,-101.0,-101.0,-101.0,-103.0,-101.0,-101.0,-101.0,-107.0,-105.0,-109.0,-103.0,-106.0,-102.0,-101.0,-109.0,-107.0,-101.0,-102.0,-107.0,-101.0,-101.0,-103.0,-107.0,350,-103.12121212121212,-102.0,-101.0,3.5776
HDOK,PLOK,17472,5,5,-103,8,9,2,33,-102.0,-101.0,-103.0,-102.0,-105.0,-103.0,-102.0,-101.0,-107.0,-101.0,-102.0,-101.0,-101.0,-104.0,-101.0,-101.0,-102.0,-109.0,-105.0,-107.0,-102.0,-105.0,-102.0,-101.0,-107.0,-109.0,-102.0,-103.0,-109.0,-101.0,-101.0,-102.0,-102.0,350,-103.21212121212122,-102.0,-102.0,3.0816000000000003
HDOK,PLOK,17472,6,6,-104,8,9,2,33,-103.0,-104.0,-109.0,-102.0,-102.0,-102.0,-102.0,-103.0,-102.0,-103.0,-109.0,-102.0,-103.0,-103.0,-107.0,-105.0,-107.0,-102.0,-102.0,-103.0,-105.0,-105.0,-109.0,-109.0,-102.0,-102.0,-109.0,-103.0,-102.0,-102.0,-109.0,-109.0,-111.0,350,-104.60606060606061,-103.0,-102.0,6.3424000000000005
HDOK,PLOK,17472,7,7,-103,8,9,2,33,-102.0,-107.0,-107.0,-101.0,-101.0,-102.0,-101.0,-103.0,-101.0,-103.0,-109.0,-102.0,-104.0,-101.0,-106.0,-103.0,-103.0,-102.0,-101.0,-103.0,-107.0,-105.0,-109.0,-107.0,-101.0,-102.0,-107.0,-101.0,-103.0,-102.0,-104.0,-106.0,-101.0,350,-103.54545454545455,-103.0,-101.0,3.8623999999999996
HDOK,PLOK,17472,8,8,-104,8,9,2,33,-103.0,-104.0,-111.0,-102.0,-103.0,-103.0,-103.0,-104.0,-102.0,-102.0,-109.0,-103.0,-102.0,-102.0,-107.0,-104.0,-106.0,-102.0,-102.0,-103.0,-107.0,-106.0,-111.0,-109.0,-103.0,-102.0,-109.0,-103.0,-103.0,-103.0,-107.0,-109.0,-102.0,350,-104.57575757575758,-103.0,-103.0,4.5856
HDOK,PLOK,17472,9,9,-109,6,9,2,33,-108.0,-109.0,-113.0,-107.0,-107.0,-107.0,-108.0,-108.0,-108.0,-107.0,-113.0,-107.0,-108.0,-107.0,-112.0,-109.0,-110.0,-108.0,-107.0,-108.0,-111.0,-110.0,-113.0,-115.0,-107.0,-107.0,-113.0,-107.0,-107.0,-107.0,-110.0,-109.0,-113.0,350,-109.0909090909091,-108.0,-107.0,3.4016
HDOK,PLFL,17472,10,9,-104,5,9,2,33,-104.0,-103.0,-103.0,-109.0,-104.0,-103.0,-102.0,-103.0,-103.0,-103.0,-104.0,-103.0,-103.0,-104.0,-103.0,-103.0,-103.0,-107.0,-105.0,-111.0,-105.0,-109.0,-105.0,-104.0,-105.0,-107.0,-104.0,-103.0,-107.0,-103.0,-104.0,-104.0,-103.0,350,-104.42424242424242,-104.0,-103.0,1.3184
