hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-81,8,9,2,33,-81,-81,-80,-81,-80,-79,-79,-79,-78,-78,-81,-78,-78,-78,-78,-77,-77,-80,-79,-82,-82,-85,-81,-79,-77,-79,-78,-77,-79,-77,-77,-80,-77,336,-79.15151515151516,-79.0,-79.0,1.5584
HDOK,PLOK,17472,2,2,-76,8,9,2,33,-72,-73,-74,-73,-73,-73,-72,-73,-72,-74,-76,-73,-72,-73,-74,-73,-73,-75,-73,-76,-79,-79,-77,-76,-73,-75,-75,-73,-75,-73,-75,-73,-73,336,-74.03030303030303,-73.0,-73.0,1.0624
HDOK,PLOK,17472,3,3,-76,8,9,2,33,-72,-72,-73,-72,-73,-72,-72,-72,-72,-73,-76,-72,-73,-73,-74,-72,-72,-74,-73,-75,-79,-79,-77,-75,-72,-74,-75,-72,-74,-72,-73,-74,-72,336,-73.48484848484848,-73.0,-72.0,1.0784
HDOK,PLOK,17472,4,4,-75,9,9,2,33,-71,-71,-71,-78,-71,-71,-80,-71,-71,-71,-74,-71,-71,-71,-71,-71,-71,-73,-71,-75,-76,-79,-75,-73,-71,-74,-72,-71,-73,-71,-72,-74,-72,336,-72.66666666666667,-71.0,-71.0,1.8784
HDOK,PLOK,17472,5,5,-76,9,9,2,33,-72,-74,-77,-72,-72,-72,-72,-72,-72,-82,-79,-72,-77,-72,-75,-72,-72,-73,-72,-74,-79,-77,-79,-77,-72,-73,-77,-72,-73,-71,-74,-72,-72,336,-74.03030303030303,-72.0,-72.0,3.769599999999999
HDOK,PLOK,17472,6,6,-78,8,9,2,33,-75,-75,-82,-74,-74,-74,-74,-75,-74,-74,-81,-74,-75,-74,-80,-76,-77,-75,-74,-75,-79,-76,-81,-82,-74,-75,-81,-75,-75,-74,-81,-80,-82,336,-76.57575757575758,-75.0,-74.0,6.134399999999999
HDOK,PLOK,17472,7,7,-76,9,9,2,33,-72,-72,-73,-73,-73,-72,-80,-73,-72,-73,-75,-72,-72,-72,-73,-72,-72,-74,-73,-76,-77,-79,-76,-74,-72,-75,-74,-71,-74,-72,-73,-72,-71,336,-73.45454545454545,-73.0,-72.0,1.2384
HDOK,PLOK,17472,8,8,-74,8,9,2,33,-71,-71,-73,-71,-71,-71,-71,-72,-71,-70,-76,-71,-74,-71,-73,-71,-71,-72,-71,-74,-79,-79,-77,-76,-71,-73,-74,-71,-73,-71,-74,-76,-71,336,-72.75757575757575,-71.0,-71.0,2.5216000000000003
HDOK,PLOK,17472,9,9,-74,8,9,2,33,-71,-70,-71,-75,-72,-71,-70,-70,-71,-71,-71,-71,-70,-71,-70,-70,-70,-74,-72,-77,-72,-76,-72,-71,-72,-76,-71,-70,-75,-71,-71,-70,-71,336,-71.6969696969697,-71.0,-71.0,1.3215999999999999
HDOK,PLOK,17472,10,10,-75,8,9,2,33,-71,-71,-73,-71,-71,-71,-71,-71,-71,-76,-76,-71,-74,-71,-73,-71,-71,-72,-71,-73,-79,-77,-77,-75,-71,-72,-75,-71,-72,-71,-74,-73,-71,336,-72.66666666666667,-71.0,-71.0,2.32
HDOK,PLOK,17472,11,11,-75,8,9,2,33,-71,-71,-71,-71,-74,-72,-71,-71,-74,-71,-71,-71,-71,-73,-71,-71,-71,-77,-74,-79,-72,-75,-72,-71,-69,-77,-71,-72,-77,-71,-71,-71,-76,336,-72.45454545454545,-71.0,-71.0,2.1184
HDOK,PLOK,17472,12,12,-76,8,9,2,33,-71,-74,-79,-71,-71,-71,-71,-71,-71,-71,-79,-71,-71,-71,-76,-72,-73,-71,-71,-71,-75,-73,-77,-79,-71,-71,-79,-71,-71,-71,-77,-71,-72,336,-72.87878787878788,-71.0,-71.0,3.8400000000000007
HDOK,PLOK,17472,13,13,-74,8,9,2,33,-71,-71,-71,-72,-74,-71,-71,-71,-78,-71,-71,-70,-71,-72,-71,-71,-71,-76,-74,-77,-73,-76,-72,-71,-75,-77,-71,-71,-76,-71,-71,-72,-71,336,-72.48484848484848,-71.0,-71.0,2.5984
HDOK,PLOK,17472,14,14,-75,8,9,2,33,-71,-72,-77,-71,-71,-71,-71,-72,-71,-71,-79,-71,-71,-71,-77,-75,-76,-71,-71,-71,-74,-72,-76,-77,-71,-71,-79,-71,-71,-71,-75,-71,-71,336,-72.75757575757575,-71.0,-71.0,3.7600000000000007
HDOK,PLOK,17472,15,15,-75,8,9,2,33,-71,-72,-79,-71,-71,-71,-71,-71,-71,-71,-77,-71,-71,-71,-76,-72,-73,-71,-71,-71,-75,-73,-77,-77,-71,-71,-79,-71,-71,-71,-75,-77,-77,336,-72.96969696969697,-71.0,-71.0,4.8096
HDOK,PLOK,17472,16,16,-75,9,9,2,33,-71,-71,-75,-71,-71,-71,-71,-71,-71,-75,-77,-71,-77,-71,-74,-71,-71,-71,-71,-72,-77,-76,-79,-76,-71,-71,-76,-71,-71,-71,-74,-79,-71,336,-72.93939393939394,-71.0,-71.0,4.406400000000001
HDOK,PLOK,17472,17,17,-75,8,9,2,33,-71,-71,-71,-75,-72,-71,-71,-71,-71,-71,-73,-71,-71,-71,-71,-71,-71,-73,-72,-76,-76,-79,-75,-73,-71,-74,-73,-71,-73,-71,-73,-71,-71,336,-72.3030303030303,-71.0,-71.0,1.3344
HDOK,PLOK,17472,18,18,-75,9,9,2,33,-71,-71,-71,-71,-75,-72,-71,-71,-75,-71,-71,-71,-71,-73,-71,-71,-71,-77,-75,-79,-72,-75,-72,-71,-76,-77,-71,-72,-77,-71,-71,-71,-72,336,-72.63636363636364,-71.0,-71.0,2.6656000000000004
HDOK,PLOK,17472,19,19,-75,8,9,2,33,-71,-71,-72,-71,-71,-71,-71,-71,-71,-73,-75,-71,-71,-71,-72,-71,-71,-72,-71,-74,-77,-77,-76,-74,-71,-72,-74,-71,-72,-71,-74,-71,-71,336,-72.21212121212122,-71.0,-71.0,1.2223999999999997
HDOK,PLOK,17472,20,20,-75,9,9,2,33,-71,-71,-72,-78,-72,-71,-75,-71,-71,-71,-73,-71,-71,-71,-71,-71,-71,-73,-72,-75,-77,-79,-75,-73,-71,-74,-73,-71,-73,-71,-71,-71,-74,336,-72.57575757575758,-71.0,-71.0,1.7535999999999998
HDOK,PLOK,17472,21,21,-78,8,9,2,33,-76,-75,-76,-81,-77,-75,-79,-81,-76,-75,-77,-76,-75,-77,-76,-75,-75,-79,-77,-82,-79,-82,-78,-77,-76,-80,-77,-75,-79,-76,-77,-78,-76,336,-77.27272727272727,-77.0,-76.0,1.8784
