hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-77,7,9,2,33,-69,-69,-69,-70,-71,-69,-69,-69,-70,-69,-69,-69,-69,-71,-70,-69,-70,-75,-72,-76,-73,-76,-73,-72,-73,-77,-73,-73,-77,-74,-75,-77,-77,330,-71.93939393939394,-71.0,-69.0,5.439999999999999
HDOK,PLOK,17472,2,2,-72,8,9,2,33,-69,-69,-71,-68,-68,-68,-68,-69,-68,-73,-74,-68,-75,-68,-71,-68,-69,-69,-69,-70,-75,-72,-75,-73,-69,-69,-73,-68,-69,-69,-73,-73,-68,330,-70.24242424242425,-69.0,-69.0,3.3856000000000006
HDOK,PLOK,17472,3,3,-71,9,9,2,33,-68,-73,-73,-67,-67,-67,-67,-68,-67,-68,-75,-67,-68,-67,-71,-68,-68,-67,-67,-68,-71,-70,-75,-75,-67,-67,-75,-67,-67,-67,-71,-73,-69,330,-69.24242424242425,-68.0,-67.0,4.2176
HDOK,PLOK,17472,4,4,-72,8,9,2,33,-69,-69,-69,-69,-69,-68,-69,-69,-69,-71,-72,-68,-70,-69,-69,-69,-68,-70,-69,-71,-75,-75,-74,-71,-68,-70,-71,-68,-70,-69,-71,-73,-69,330,-70.0,-69.0,-69.0,0.9504
HDOK,PLOK,17472,5,5,-73,7,9,2,33,-69,-69,-69,-75,-70,-69,-73,-69,-69,-69,-70,-69,-69,-70,-69,-69,-69,-73,-70,-75,-71,-74,-71,-69,-70,-75,-69,-69,-73,-69,-69,-68,-69,330,-70.3030303030303,-69.0,-69.0,1.7344
HDOK,PLOK,17472,6,6,-73,7,9,2,33,-69,-70,-76,-69,-69,-69,-69,-70,-69,-69,-76,-69,-69,-69,-74,-70,-71,-69,-69,-70,-73,-71,-75,-76,-69,-69,-76,-69,-69,-69,-75,-75,-76,330,-71.12121212121212,-69.0,-69.0,5.5776
HDOK,PLOK,17472,7,7,-73,6,9,2,33,-70,-69,-69,-69,-69,-69,-70,-69,-69,-70,-71,-69,-69,-69,-69,-69,-69,-71,-70,-73,-75,-77,-73,-71,-70,-73,-71,-70,-71,-70,-70,-69,-69,330,-70.33333333333333,-70.0,-69.0,0.9856000000000001
HDOK,PLOK,17472,8,8,-75,8,9,2,33,-69,-75,-75,-70,-70,-69,-69,-71,-69,-71,-77,-69,-77,-69,-73,-70,-70,-71,-70,-71,-77,-75,-79,-76,-71,-71,-76,-72,-72,-72,-77,-79,-73,330,-72.57575757575758,-71.0,-71.0,6.1216
HDOK,PLOK,17472,9,9,-73,8,9,2,33,-70,-69,-70,-70,-75,-71,-70,-70,-71,-69,-69,-70,-69,-71,-69,-69,-70,-76,-73,-76,-69,-71,-69,-69,-71,-75,-69,-70,-75,-68,-68,-68,-69,330,-70.54545454545455,-70.0,-69.0,1.9456000000000002
HDOK,PLOK,17472,10,10,-61,7,9,2,33,-57,-57,-57,-61,-58,-56,-57,-56,-57,-57,-57,-57,-56,-57,-57,-56,-56,-61,-58,-63,-59,-62,-58,-57,-58,-63,-57,-56,-61,-57,-57,-56,-56,330,-57.81818181818182,-57.0,-57.0,1.5999999999999996
HDOK,PLOK,17472,11,11,-61,7,9,2,33,-57,-56,-57,-58,-57,-56,-56,-56,-56,-57,-58,-57,-57,-57,-57,-56,-56,-59,-58,-63,-59,-63,-59,-57,-57,-61,-57,-56,-59,-57,-57,-55,-59,330,-57.57575757575758,-57.0,-57.0,0.9024
HDOK,PLOK,17472,12,12,-62,6,9,2,33,-57,-58,-59,-58,-58,-58,-58,-58,-57,-60,-61,-58,-59,-57,-59,-57,-57,-59,-58,-61,-64,-64,-62,-59,-57,-59,-59,-57,-59,-58,-59,-57,-58,330,-58.75757575757576,-58.0,-58.0,0.8800000000000001
HDOK,PLOK,17472,13,13,-66,9,9,2,33,-60,-58,-65,-60,-60,-60,-61,-62,-60,-64,-67,-60,-67,-60,-63,-53,-61,-61,-61,-63,-67,-67,-67,-65,-53,-62,-64,-60,-61,-61,-62,-67,-60,330,-61.878787878787875,-61.0,-60.0,4.64
