hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-129,-12,9,2,33,-118,-118,-116,-118,-118,-117,-117,-118,-119,-118,-119,-118,-117,-119,-118,-117,-117,-118,-115,-116,-117,-119,-118,-119,-121,-118,-118,-119,-119,-117,-117,-119,-117,356,-117.84848484848484,-118.0,-118.0,0.5056
HDOK,PLOK,17472,2,2,-128,-10,9,2,33,-117,-117,-119,-118,-118,-114,-117,-119,-117,-118,-118,-117,-119,-119,-119,-118,-118,-117,-117,-119,-119,-118,-119,-119,-118,-118,-121,-119,-121,-121,-116,-117,-118,356,-118.15151515151516,-118.0,-119.0,0.5856
HDOK,PLOK,17472,3,3,-127,-10,9,2,33,-118,-118,-116,-117,-118,-119,-118,-119,-118,-119,-118,-118,-118,-117,-117,-118,-119,-118,-117,-118,-117,-118,-119,-117,-118,-118,-119,-118,-118,-118,-118,-118,-117,356,-117.9090909090909,-118.0,-118.0,0.2336
HDOK,PLOK,17472,4,4,-126,-9,9,2,33,-117,-117,-118,-118,-118,-118,-117,-118,-118,-119,-119,-117,-117,-119,-117,-118,-118,-118,-118,-118,-117,-118,-121,-121,-119,-118,-118,-118,-121,-119,-117,-119,-119,356,-118.24242424242425,-118.0,-118.0,0.3936
HDOK,PLOK,17472,5,5,-127,-10,9,2,33,-117,-118,-118,-119,-117,-118,-118,-118,-119,-117,-120,-117,-116,-119,-119,-121,-118,-121,-119,-117,-119,-119,-119,-118,-116,-119,-118,-118,-116,-116,-119,-118,-117,356,-118.12121212121212,-118.0,-119.0,0.5856
HDOK,PLOK,17472,6,6,-126,-9,9,2,33,-115,-118,-119,-118,-119,-118,-117,-118,-118,-119,-118,-117,-119,-119,-117,-119,-117,-117,-119,-118,-118,-117,-118,-113,-118,-118,-119,-118,-118,-118,-118,-118,-119,356,-117.84848484848484,-118.0,-118.0,0.35839999999999994
HDOK,PLOK,17472,7,7,-127,-10,9,2,33,-115,-117,-117,-117,-119,-119,-118,-117,-119,-117,-117,-116,-118,-117,-117,-119,-118,-118,-118,-119,-118,-119,-119,-118,-119,-118,-119,-118,-118,-118,-119,-118,-117,356,-117.87878787878788,-118.0,-118.0,0.5183999999999999
HDOK,PLOK,17472,8,8,-126,-9,9,2,33,-118,-117,-119,-118,-119,-116,-119,-116,-119,-118,-117,-116,-119,-116,-118,-118,-116,-119,-118,-119,-118,-119,-118,-119,-118,-116,-118,-116,-117,-119,-118,-119,-117,356,-117.78787878787878,-118.0,-119.0,0.9056000000000001
HDOK,PLOK,17472,9,9,-125,-9,9,2,33,-118,-118,-118,-117,-117,-119,-118,-117,-118,-118,-121,-119,-119,-119,-118,-119,-117,-118,-118,-118,-115,-118,-118,-118,-118,-119,-116,-119,-116,-118,-117,-117,-121,356,-118.0,-118.0,-118.0,0.4
HDOK,PLOK,17472,10,10,-126,-9,9,2,33,-117,-118,-118,-118,-118,-120,-118,-115,-118,-116,-119,-118,-118,-117,-118,-117,-117,-116,-116,-118,-118,-119,-116,-119,-117,-119,-119,-118,-118,-119,-118,-117,-118,356,-117.72727272727273,-118.0,-118.0,0.4800000000000001
