hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-106,5,9,2,33,-106,-105,-106,-106,-109,-109,-105,-105,-111,-105,-104,-105,-105,-107,-105,-106,-107,-109,-109,-111,-106,-107,-105,-105,-106,-111,-105,-109,-111,-105,-105,-105,-111,312,-106.84848484848484,-106.0,-105.0,3.0496000000000003
HDOK,PLOK,17472,2,2,-95,8,9,2,33,-94,-95,-95,-94,-93,-93,-94,-95,-93,-98,-98,-94,-97,-94,-95,-93,-93,-95,-93,-96,-101,-100,-100,-97,-93,-95,-97,-93,-95,-94,-97,-94,-93,312,-95.18181818181819,-95.0,-93.0,2.0799999999999996
HDOK,PLOK,17472,3,3,-95,8,9,2,33,-95,-94,-95,-98,-96,-94,-94,-94,-95,-94,-95,-95,-94,-95,-93,-93,-94,-99,-97,-101,-95,-99,-95,-95,-100,-101,-94,-95,-100,-94,-94,-94,-93,312,-95.57575757575758,-95.0,-94.0,2.2144000000000004
HDOK,PLOK,17472,4,4,-96,7,9,2,33,-96,-101,-101,-95,-95,-95,-95,-97,-95,-97,-101,-95,-97,-95,-98,-95,-95,-95,-95,-95,-101,-99,-101,-99,-93,-94,-98,-93,-94,-93,-97,-100,-94,312,-96.48484848484848,-95.0,-95.0,3.5616000000000003
HDOK,PLOK,17472,5,5,-92,9,9,2,33,-89,-91,-97,-89,-89,-89,-89,-89,-89,-89,-97,-89,-89,-89,-94,-89,-90,-89,-89,-90,-94,-92,-95,-95,-89,-89,-95,-89,-89,-89,-92,-89,-91,312,-90.6969696969697,-89.0,-89.0,3.3056
HDOK,PLOK,17472,6,6,-91,9,9,2,33,-89,-89,-89,-90,-89,-89,-93,-89,-89,-89,-91,-89,-89,-89,-89,-89,-88,-92,-90,-94,-92,-95,-92,-90,-89,-93,-89,-89,-92,-90,-89,-89,-90,312,-90.12121212121212,-89.0,-89.0,1.2223999999999997
HDOK,PLOK,17472,7,7,-91,8,9,2,33,-89,-91,-95,-89,-89,-89,-89,-91,-89,-93,-95,-89,-91,-89,-92,-89,-89,-90,-89,-91,-97,-95,-95,-93,-89,-90,-93,-89,-90,-89,-90,-89,-89,312,-90.78787878787878,-90.0,-89.0,2.7776
HDOK,PLOK,17472,8,8,-91,8,9,2,33,-89,-89,-90,-94,-90,-89,-89,-89,-89,-89,-91,-89,-89,-90,-90,-89,-89,-93,-91,-95,-93,-95,-92,-90,-90,-94,-90,-89,-93,-91,-90,-92,-89,312,-90.63636363636364,-90.0,-89.0,1.8015999999999999
HDOK,PLOK,17472,9,9,-92,9,9,2,33,-89,-89,-90,-91,-92,-90,-89,-89,-97,-89,-90,-89,-89,-91,-89,-89,-89,-95,-93,-97,-91,-94,-91,-89,-97,-95,-89,-90,-95,-89,-89,-89,-90,312,-91.03030303030303,-90.0,-89.0,3.5296
HDOK,PLOK,17472,10,10,-91,8,9,2,33,-89,-89,-90,-89,-92,-90,-89,-89,-94,-89,-90,-89,-89,-92,-89,-89,-90,-97,-94,-97,-90,-92,-90,-89,-90,-97,-89,-94,-95,-89,-89,-89,-89,312,-90.84848484848484,-90.0,-89.0,2.8223999999999996
