hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,1,1,-98,8,9,2,33,-96,-101,-101,-95,-94,-95,-95,-96,-95,-96,-101,-95,-96,-95,-99,-95,-96,-95,-95,-96,-101,-99,-103,-101,-95,-95,-101,-95,-95,-95,-98,-103,-95,318,-97.06060606060606,-96.0,-95.0,4.9504
HDOK,PLOK,17472,2,2,-95,6,9,2,33,-94,-99,-99,-93,-94,-93,-93,-95,-93,-94,-100,-93,-94,-93,-97,-93,-93,-93,-94,-94,-101,-97,-100,-99,-93,-94,-98,-93,-94,-93,-98,-95,-93,318,-95.12121212121212,-94.0,-93.0,3.9776
HDOK,PLOK,17472,3,3,-95,7,9,2,33,-94,-94,-96,-94,-94,-94,-94,-94,-93,-100,-99,-94,-100,-93,-96,-93,-94,-95,-94,-95,-101,-100,-100,-97,-93,-95,-97,-93,-95,-94,-95,-95,-94,318,-95.42424242424242,-94.0,-94.0,2.6784
HDOK,PLOK,17472,4,4,-98,8,9,2,33,-95,-96,-103,-95,-95,-95,-95,-96,-94,-95,-100,-94,-94,-94,-100,-95,-97,-94,-94,-95,-99,-96,-101,-101,-94,-95,-101,-95,-95,-94,-101,-101,-95,318,-96.48484848484848,-95.0,-95.0,4.7936
HDOK,PLOK,17472,5,5,-95,7,9,2,33,-93,-92,-93,-95,-94,-93,-99,-93,-93,-93,-95,-93,-94,-93,-93,-93,-93,-95,-94,-97,-97,-99,-96,-94,-93,-95,-93,-93,-95,-93,-93,-93,-92,318,-94.06060606060606,-93.0,-93.0,0.8576000000000001
HDOK,PLOK,17472,6,6,-94,9,9,2,33,-93,-93,-101,-92,-92,-93,-92,-93,-92,-92,-99,-92,-92,-92,-99,-95,-97,-92,-92,-92,-95,-94,-99,-99,-92,-92,-99,-93,-92,-92,-99,-99,-99,318,-94.51515151515152,-93.0,-92.0,7.3856
HDOK,PLOK,17472,7,7,-94,9,9,2,33,-93,-93,-95,-92,-92,-92,-92,-93,-92,-97,-99,-91,-99,-92,-94,-92,-92,-92,-92,-93,-99,-97,-99,-97,-92,-93,-97,-92,-92,-92,-94,-93,-92,318,-93.81818181818181,-93.0,-92.0,3.1776
HDOK,PLOK,17472,8,8,-93,9,9,2,33,-93,-93,-93,-92,-92,-92,-92,-93,-92,-97,-96,-92,-95,-92,-94,-92,-92,-93,-92,-94,-99,-99,-99,-95,-92,-94,-95,-92,-93,-92,-95,-97,-92,318,-93.78787878787878,-93.0,-92.0,2.0576000000000003
HDOK,PLOK,17472,9,9,-94,8,9,2,33,-92,-92,-99,-91,-91,-91,-92,-92,-92,-92,-99,-91,-91,-91,-99,-95,-99,-91,-91,-92,-94,-94,-97,-99,-92,-92,-99,-92,-92,-91,-95,-94,-99,318,-93.72727272727273,-92.0,-92.0,6.5376
HDOK,PLOK,17472,10,10,-94,8,9,2,33,-93,-92,-93,-95,-94,-93,-92,-92,-93,-93,-94,-93,-93,-93,-93,-92,-92,-95,-94,-99,-95,-99,-95,-93,-93,-97,-93,-92,-95,-93,-93,-93,-95,318,-93.75757575757575,-93.0,-93.0,0.8064000000000001
HDOK,PLOK,17472,11,11,-94,7,9,2,33,-93,-99,-99,-93,-93,-93,-93,-94,-93,-94,-100,-93,-94,-93,-95,-93,-93,-93,-92,-93,-99,-95,-100,-98,-92,-92,-99,-92,-92,-92,-97,-92,-97,318,-94.54545454545455,-93.0,-93.0,4.3744
HDOK,PLOK,17472,12,12,-94,8,9,2,33,-93,-92,-93,-93,-93,-92,-94,-92,-92,-93,-95,-92,-93,-92,-93,-92,-92,-94,-93,-97,-99,-99,-97,-93,-92,-95,-93,-92,-94,-93,-93,-95,-92,318,-93.54545454545455,-93.0,-93.0,0.8736000000000002
