hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-72,8,11,2,33,-69.0,-69.0,-70.99105931790645,-70.32846680062659,-69.99601351047266,-71.20162211218624,-71.50359804845273,-71.28631860241411,-71.75804377662354,-71.44502311891563,-71.1938419817193,-70.98765893954183,-70.98872944638116,-70.82830735120301,-70.69027037212811,-70.64121732593524,-70.59811504699324,-70.62378053379503,-70.5857849017421,-70.55163231925621,-70.46476825429949,-70.43971239687251,-70.41682438952378,-70.8492403033562,-70.80773908989879,-70.7693715802488,-70.68752673643503,-70.70162679420451,-70.7147821933042,-70.68394292168217,-70.65502677049608,-70.62785412130641,-70.56151583027935,34,-70.68422469358184,-70.68752673643503,-69.0,0.30775985416133556,1.3328281995208018,3.717747671575204
HDOK,PLOK,17472,2,2,-69,10,11,2,33,-73.0,-65.079207136563,-66.03531026869162,-65.69077566295252,-67.01942693085337,-68.62193678918658,-68.34958808883913,-67.86555138424946,-67.50155873619411,-67.21764752073942,-66.98982504255893,-66.99078131183298,-66.81809396319275,-66.67143628517785,-66.54524305220184,-66.43543263315522,-66.33894363441135,-66.44502329703388,-67.08794655193769,-66.96621455333357,-66.80015881291186,-66.75702190553964,-66.66556501105156,-66.88393158675177,-66.79186642379148,-66.70675298411021,-66.67406110172377,-66.73389282892884,-66.7015351879831,-66.67126745829245,-66.64288720798946,-66.98956753368644,-66.90848870214977,34,-67.01808907842472,-66.79186642379148,-73.0,1.5184350121674905,-3.5571965239881065,16.83214630289612
HDOK,PLOK,17472,3,3,-73,8,11,2,33,-66.0,-66.99009910792962,-67.99055708273593,-67.9936995337238,-68.49578298115077,-70.203441252309,-70.1692802658681,-69.85580552110147,-69.74709802433199,-69.43531964080786,-69.18513535744371,-69.16773584939781,-68.97969884394682,-68.90067082860992,-68.83267029235414,-68.84456133130064,-68.8550098338374,-68.99199485004095,-69.78433662834794,-69.79691028988758,-69.75229735786341,-69.81956154646373,-69.77690154681028,-70.09041800349569,-70.03713076531112,-69.98786717866044,-69.89591550464456,-69.90061221815111,-69.90499426690904,-69.86594829699676,-69.82933721282366,-69.79493359733947,-70.25156232485757,34,-69.30688749501371,-69.77690154681028,-70.25156232485757,0.8806020042271996,1.8779474752372243,3.9593089084910456
HDOK,PLOK,17472,4,4,-73,10,11,2,33,-81.0,-73.079207136563,-75.03083992764485,-74.35500906326581,-74.01591348251165,-75.01672479140613,-75.18183216607683,-74.72203725536619,-75.13841587841381,-74.78222537456884,-74.3936713100419,-74.16870778177055,-74.58779100237003,-74.37904523494612,-74.12392773728772,-73.972993944365,-73.9748092766962,-73.91255525489689,-73.73514609926708,-73.69228542170484,-73.54156488511205,-73.4045480238835,-73.27938595605812,-73.56758751009302,-73.3932443822419,-73.2320656820793,-73.082561805167,-73.03371223699038,-72.9881354332838,-72.98864732991339,-72.8622914962699,-72.74355429924233,-72.59099702071946,34,-74.05974043030963,-73.91255525489689,-81.0,2.0469630640322527,-3.526405637688493,16.51192639316673
HDOK,PLOK,17472,5,5,-71,9,11,2,33,-73.0,-72.00990089207038,-73.49826706464714,-73.66523571578065,-75.500785175987,-77.00663764812336,-76.66969162212641,-75.9948915917121,-75.36042248841497,-74.63855445734943,-73.95656513584301,-73.49073410198797,-73.01444858105961,-72.69062059453766,-72.41197919573436,-72.24057545064849,-72.15718464544143,-72.27487194078972,-72.92815943114958,-72.7574411244695,-72.49110826343332,-72.24899067623426,-71.92371682556029,-72.07869836857556,-71.78164068355935,-71.50701344625801,-71.29853501487975,-71.19481581623464,-71.1862263056361,-71.13504658181617,-71.04477979522919,-71.33330503904178,-71.19746623329887,34,-72.89964575477667,-72.41197919573436,-77.00663764812336,2.640232212261001,-1.1098292050441008,0.4578852468607466
HDOK,PLOK,17472,6,6,-72,8,11,2,33,-75.0,-68.06930624449262,-69.03033769247432,-68.3546739638822,-68.26591561014017,-69.61812885699564,-69.85016675906064,-69.72731227501869,-70.90516243612834,-70.57544473396102,-70.41359677563096,-70.28074323100901,-70.34313408413303,-70.31545496025632,-70.21613827331996,-70.20077872562197,-70.25450194380605,-70.3021115155973,-70.22279748228254,-70.20980788598419,-70.1420799652074,-70.08050994076247,-70.02426699732843,-70.37570079035481,-70.30847217210813,-70.2463199012599,-70.18866957003537,-70.3155281723342,-70.43388765495152,-70.41516757578637,-70.39761487071637,-70.42260377274658,-70.36462984138662,34,-70.17790802044767,-70.25450194380605,-75.0,1.1461845081807374,-2.289109583031625,12.539070355864155
HDOK,PLOK,17472,7,7,-75,9,11,2,33,-71.0,-71.0,-72.49329448842984,-71.99635010046994,-71.99726350011751,-73.8050251568353,-73.66984876976964,-73.2840387041744,-74.13712427428189,-73.7810803593991,-73.49537552417527,-73.4488188289138,-73.3231432056105,-73.13574541697662,-72.9744969019288,-72.83418219098536,-72.77810891905393,-72.79227949838726,-72.86584399954742,-72.8153633392803,-72.71373498501987,-72.67525722355516,-72.6401085845699,-72.96051659939853,-72.86470883149481,-72.776135386206,-72.69397767275629,-72.79803472922535,-72.80693946225671,-72.72897907459861,-72.74043746067889,-73.00010455311386,-72.91859631709174,34,-72.84681557752432,-72.8153633392803,-71.0,0.42497373357423995,1.0065857708893797,2.5011277237970853
HDOK,PLOK,17472,8,8,-74,9,11,2,33,-79.0,-70.08910802863338,-70.5425180154323,-70.36197674562577,-71.52265768247706,-73.02411812574869,-72.68423685258647,-72.29634761784943,-72.1316808787308,-71.77625475507745,-71.59377726196948,-71.53797251246208,-71.40456338616578,-71.21059778813066,-71.19469768115232,-71.18086177752261,-71.16870434747601,-71.285655962729,-71.81646285984127,-71.76886123152264,-71.66983617577485,-71.68763545021066,-71.65184249702214,-72.02203884227185,-71.97209320028188,-71.92591889015016,-71.88308917151191,-71.88836466105862,-71.8932867097174,-71.85474586226012,-71.81860840137666,-71.7846498520223,-71.87492977386533,34,-71.86418463632296,-71.77625475507745,-79.0,1.9152263280070818,-4.226226977599559,21.96276274660859
HDOK,PLOK,17472,9,9,-70,9,11,2,33,-69.0,-68.00990089207038,-69.00050223517053,-68.6675511831432,-68.75074761900422,-70.20640729474896,-70.17174826312583,-69.8579168771162,-70.25703558166806,-69.88738248602363,-69.5907570632416,-69.44125352862174,-69.31623414598202,-69.12939368093146,-68.9686247211701,-68.82872730809376,-68.77302071041532,-68.78751623685275,-68.7395471587074,-68.63812763142158,-68.49043897664428,-68.46399919948276,-68.38779478797508,-68.72091424037396,-68.63681551242922,-68.55906697239479,-68.48695007265748,-68.464976915412,-68.5767471406096,-68.50871839870189,-68.44493189264841,-68.46795793011252,-68.40813572669227,34,-68.92848007223161,-68.7395471587074,-70.25703558166806,0.3375693646142792,-1.070945823282125,0.2048734246214292
HDOK,PLOK,17472,10,10,-72,8,11,2,33,-76.0,-68.079207136563,-69.53307509816823,-69.02289236310915,-68.76691010489347,-69.81772162855123,-70.01624476463131,-69.72488461955254,-70.14090156015543,-69.89792267050628,-69.70294603777002,-69.63688131945314,-70.62255806132549,-70.41100778751135,-70.22897699750489,-70.07057803379978,-70.06583381685964,-69.99776671567847,-69.87607903075714,-69.82500164505957,-69.7228337155345,-69.62995500545159,-69.59716444758536,-69.91973596565342,-69.87478972548536,-69.7857374389441,-69.70313556864491,-69.8519034293249,-69.9907043202467,-69.9479603908156,-69.90788194989564,-69.8702200422587,-69.79400485821724,34,-69.97070958333055,-69.8702200422587,-76.0,1.333420138433944,-4.33024289003882,23.36540227174465
